Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"TOHO CO., LTD. A TOHO-KUROSAWA PRODUCTION SANJURO Produced by TOMOYUKI TANAKA and RYUZO KIKUSHIMA Screenplay by RYUZO KIKUSHIMA HIDEO OGUNI and AKIRA KUROSAWA Based on the Novel Peaceful Days by SHUGORO YAMAMOTO Cinematography by FUKUZO KOIZUMI and TAKAO SAITO Production Design by YOSHIRO MURAKI Music by MASARU SATO Assistant Director SHIRO MORITANI Production Manager HIROSHI NEZU Starring TOSHIRO MIFUNE TATSUYA NAKADAI KEIJU KOBAYASHI YUZO KAYAMA REIKO DAN TAKASHI SHIMURA KAMATARI FUJIWARA TAKAKO IRIE, MASAO SHIMIZU YUNOSUKE ITO AKIRA KUBO, HIROSHI TACHIKAWA YOSHIO TSUCHIYA KUNIE TANAKA, TATSUYOSHI EHARA AKIHIKO HIRATA TORANOSUKE OGAWA KENZO MATSUI, TATSUHIKO HARI Directed by AKIRA KUROSAWA So Mutsuta refused? Count my uncle out. I gave him our proposal to purge the clan of corruption.",88.35799999999999,117,Produced by TOMOYUKI and by HIDEO OGUNI and Based on Days by by and by by Starring TOSHIRO IRIE YUNOSUKE TSUCHIYA TATSUYOSHI OGAWA MATSUI Directed by So refused Count my uncle out I gave him our proposal to purge clan of corruption,disapproval
2,"He just glanced at it and said, ""I'm aware of the situation."" - Then why does he do nothing? - I asked him that. ""Why overlook the corruption of your vice-chamberlain and provincial steward in the daimyo's absence?"" He smiled and said, ""Perhaps I'm behind it. You all think I'm a good-natured halfwit, a scarecrow who'll do your bidding. People aren't what they seem. Be careful. You'd never suspect who the worst are. Be careful."" Then he tore - - He tore it up? He really went too far. And then? I gave up on him. I met with Superintendent Kikui, as we planned. What did he say? He understood our position, just as expected. At first he seemed troubled and said he'd discuss it with my uncle, but when I told him my uncle's words, he was shocked. He thought about it and said, ""All right. I'm with you. I'd like to talk with your group. Gather all your men quickly."" There you have it. - Kikui's the real thing! - We can reason with him. He's extremely influential. He's no good-natured scarecrow. Wait just a minute. - That's quite a story. - You heard us? Stop him! Imbecile. Do I look like I'm going anywhere? What the hell are you doing here? It's a free room for the night. By the way, you should be glad I overheard you.",87.683,231,He just glanced at it and said I am aware of situation Then why does he do nothing I asked him that Why overlook corruption of your vice - chamberlain and provincial steward in daimyo 's absence He smiled and said Perhaps I am behind it You all think I am good natured halfwit scarecrow who will do your bidding People are not what they seem Be careful You would never suspect who worst are Be careful Then he tore He tore it up He really went too far And then I gave up on him I met with as we planned What did he say He understood our position just as expected At first he seemed troubled and said he would discuss it with my uncle but when I told him my uncle 's words he was shocked He thought about it and said All right I am with you I would like to talk with your group Gather your men quickly There you have it 's real thing We can reason with him He is extremely influential He is good natured scarecrow Wait just minute That is story You heard us Stop him Imbecile Do I look like I am going anywhere What hell are you doing here It is free room for night By way you should be glad I overheard you,neutral
3,"""The spectator sees more than the player."" He can judge the right course of action. Listen. If you ask me, the chamberlain is the real thing, and the superintendent is a phony. What? Such insolence won't go unpunished! Don't get all testy. I haven't seen either of their faces, so I can't be fooled by their looks. The chamberlain is ugly, isn't he? I guess I must be right. But judging from your story, he must be a great man who doesn't care if you think he's a fool. But this Superintendent Kikui - You say he's the real thing, ""just as expected."" That must mean he looks the part. Am I right? But people aren't what they seem. Be careful. Enough! What does a worthless ronin know? I'm just repeating what the chamberlain said. Don't you get it? His words were even more precise: ""You'd never suspect who the worst are. Be careful."" I may be wrong, but it sounds like Kikui is the rotten one. Fool! Quiet down and listen. What's the superintendent's job? To quiet discord in the ranks, right? Instead, he's inciting you to revolt. Don't you find that odd?",89.474,194,spectator sees more than player He can judge right course of action Listen If you ask me chamberlain is real thing and superintendent is phony What Such insolence will not go unpunished Do not get all testy I have not seen either of their faces so I can not be fooled by their looks chamberlain is ugly is not he I guess I must be right But judging from your story he must be great man who does not care if you think he is fool But You say he is real thing just as expected That must mean he looks part Am I right But people are not what they seem Be careful Enough What does worthless ronin know I am just repeating what chamberlain said Do not you get it His words were even more precise You would never suspect who worst are Be careful I may be wrong but it sounds like is rotten Fool Quiet down and listen What is superintendent 's job To quiet discord in ranks right Instead he is inciting you to revolt Do not you find that odd,neutral
4,"What's more, he told you to gather quickly. That's a bad sign. If he's the mastermind, he can kill you all in one fell swoop. Don't do as he says. Just watch and wait. But we're meeting him here tonight. What? I was right. Take a look. We're completely surrounded. Not even an ant could escape. The foolishness never ends, does it? Put your swords away. This is no time to play war. Shut up! We're not listening to you! Suit yourselves. I'm sure Kikui will be delighted to see you all dead. But... we're surrounded. Just leave it to me. Superintendent Kikui sent us. Surrender! You're surrounded! Do not resist! What a racket! What do you want? What do you think you're doing? Take your shoes off before you go in my room! Who is this guy? So... you wanna fight? Watch out. You woke me up, and I'm in a bad mood. Pull back! It's not him we're looking for. Besides, disposing of this one would take too long. You're quite able. If you wish to serve our clan, come see me at the superintendent's estate. My name is Hanbei Muroto.",88.265,193,What is more he told you to gather quickly That is bad sign If he is mastermind he can kill you all in fell swoop Do not do as he says Just watch and wait But we are meeting him here tonight What I was right Take look We are completely surrounded Not even ant could escape foolishness never ends does it Put your swords away This is time to play war Shut up We are not listening to you Suit yourselves I am sure will be delighted to see you all dead But we are surrounded Just leave it to me sent us Surrender You are surrounded Do not resist racket What do you want What do you think you are doing Take your shoes off before you go in my room Who is guy So you want to fight Watch out You woke me up and I am in bad mood Pull back It is not him we are looking for Besides disposing of one would take too long You are quite able If you wish to serve our clan come see me at superintendent 's estate My name is,anger
5,"It's safe now. Come out. We don't know how to thank you. No thanks needed, but some money would be nice. I've been starving for days. A cup of sake and some food's enough. This'll do. See ya around. But what will you do now? You've opened our eyes. We'll rush to apologize to my uncle and follow his instructions. Very reasonable. Good boys. Wait. That won't do. The chamberlain's in danger now. - The chamberlain? - That's right. If I were Kikui, I'd arrest him, since he seems to know that Kikui is behind the corruption. - Where are you going? - To my uncle's. So they can catch you? They know you. Show your face and you're finished. But it's my fault. If I hadn't been so stupid - We're all responsible. You were just following our plan. But if anything happens to my uncle - Idiot! Stop saying ""my uncle""! You can't just act on your own whims. That's right. The nine of us are in this together. The ten of us! I can't watch you blunder your way to your deaths. It's quiet. Everything seems all right. No, something's wrong. The shutters are usually closed now. Are there fish in this pond? A lot of big carp. Must have been a fish.",87.222,216,It is safe now Come out We do not know how to thank you thanks needed but money would be nice I have been starving for days cup of sake and food 's enough This will do See ya around But what will you do now You have opened our eyes We will rush to apologize to my uncle and follow his instructions Very reasonable Good boys Wait That will not do chamberlain 's in danger now chamberlain That is right If I were I would arrest him since he seems to know that is behind corruption Where are you going To my uncle 's So they can catch you They know you Show your face and you are finished But it is my fault If I had not been so stupid We are all responsible You were just following our plan But if anything happens to my uncle Stop saying my uncle You can not just act on your own whims That is right of us are in this together of us I can not watch you blunder your way to your deaths It is quiet Everything seems all right No something is wrong shutters are usually closed now Are there fish in pond lot of big carp Must have been fish,gratitude
6,"Just as you suspected. Those three are Kikui's men. That's my uncle's room. He must be in trouble. Don't be hasty. Let's wait and see. We can't move like this, like a centipede. Is there somewhere we can hide? There's a barn just ahead. Good. Let's go. Koiso! What's wrong? Master Izaka! Fool! This is no time for tears. My lord is in terrible trouble! Calm down. Tell us what happened. The superintendent suddenly arrived with a host of men. We were eating - - Never mind that. Where's my uncle? Ten men took him away. Where the hell were the guards? They were taken by surprise and locked up in the main house. And my aunt? I don't know. Probably under watch somewhere. And Chidori? I think she's with her mother. - How many men are on watch? - Fourteen or 15. Then how did you escape? The sentries asked me to get some sake, so I pretended to go to the kitchen. - Unaccompanied? - A man followed me the first time. This time they let me go alone. Send her right back. - Send her back? - Yes, to Kikui's men. Too bad, since she managed to get away, but they'll raise the alarm if she disappears. Best to get them drunk on sake.",88.35,217,Just as you suspected are 's men That is my uncle 's room He must be in trouble Do not be hasty Let us wait and see We can not move like this like centipede Is there somewhere we can hide There is barn just ahead Good Let us go Koiso What is wrong Fool This is time for tears My lord is in terrible trouble Calm down Tell us what happened superintendent suddenly arrived with host of men We were eating Never mind that Where is my uncle men took him away Where hell were guards They were taken by surprise and locked up in main house And my aunt I do not know Probably under watch somewhere And I think she is with her mother How many men are on watch or Then how did you escape sentries asked me to get sake so I pretended to go to kitchen Unaccompanied man followed me first time time they let me go alone Send her right back Send her back Yes to 's men Too bad since she managed to get away but they will raise alarm if she disappears Best to get them drunk on sake,sadness
7,"Then we can rescue the chamberlain's old lady and the girl. I see. Koiso, will you go back? Yes, I will. Now there's a samurai. More reliable than all of you. We're grateful, but please watch your language. Calling the chamberlain's wife his ""old lady""... And it's annoying to have you decide our every move. You want to rescue the ladies first, but the chamberlain's safety is more pressing. Very well. Where is he then? We can't rescue him without knowing where he is. What's the superintendent planning to do with him? We can't do anything without knowing that. Kikui must've told the old lady why he hauled her husband off. Don't you wanna ask her what she knows? Understand now? Good. Now split up. You three and I will rescue the old lady. The rest of you, look for the chamberlain. We'll meet in a safe place. Is there anything around here? We can't go far at night with the ladies in tow. My house is closest. Are you crazy? You're next door to Kurofuji. - Who's Kurofuji? - One of the traitors. A vice-chamberlain. Sounds like fun. Let's meet there. That's ridiculous! Were you born in the Year of the Ox? You always fly off the handle.",88.763,209,Then we can rescue chamberlain 's old lady and girl I see will you go back Yes I will Now there is samurai More reliable than all of you We are grateful but please watch your language Calling chamberlain 's wife his old lady And it is annoying to have you decide our move You want to rescue ladies first but chamberlain 's safety is more pressing Very well Where is he then We can not rescue him without knowing where he is What is superintendent planning to do with him We can not do anything without knowing that must have told old lady why he hauled her husband off Do not you want to ask her what she knows Understand now Good Now split up You and I will rescue old lady rest of you look for chamberlain We will meet in safe place Is there anything around here We can not go far at night with ladies in tow My house is closest Are you crazy You are next door to Who is of traitors vice - chamberlain Sounds like fun Let us meet there That is ridiculous Were you born in of You always fly off handle,annoyance
8,"Nobody thinks to look right under his own nose. There are three guards. I'll knock one down, and you two take him prisoner. Don't kill him. He may tell us where the chamberlain is. While I do away with the other two, you rush in and rescue the women folk. We'll meet back at the barn. Got it? Why are you looking at me like that? You want to draw your swords? Forget it. A stupid friend's sword is deadlier than an enemy's. I don't want to get cut to pieces. That's the guardhouse. Your plan seems to have worked. Now's our chance. That was close. They've changed the guard. Muroto. You just met him at the shrine. He offered me a job. What's he do for Kikui? - Henchman and enforcer. Let's go now. He's alone. Are you blind? Those three guards are kitty cats. He may be alone, but he's a tiger. What the hell's that racket? The guards are drunk, sir. Your faces are red. Wash them in the pond. Do it! I'm going to the main house. Stand guard. Kikui said he arrested Uncle to stop him from destroying evidence of corruption. Is that right?",89.64299999999999,199,Nobody thinks to look right under his own nose There are guards I will knock one down and you take him prisoner Do not kill him He may tell us where chamberlain is While I do away with other you rush in and rescue women folk We will meet back at barn Got it Why are you looking at me like that You want to draw your swords Forget it stupid friend 's sword is deadlier than enemy 's I do not want to get cut to pieces That is guardhouse Your plan seems to have worked Now 's our chance That was close They have changed guard You just met him at shrine He offered me job What is he do for and enforcer Let us go now He is alone Are you blind guards are kitty cats He may be alone but he is tiger What hell 's racket guards are drunk sir Your faces are red Wash them in pond Do it I am going to main house Stand guard said he arrested to stop him from destroying evidence of corruption Is that right,neutral
9,"He thought of everything, didn't he? Who is that gentleman? It's hard to explain. A strange series of events has made him our ally. Indeed, he saved our lives. - Is that so? Thank you. What's keeping those two? It's dangerous staying here. Yes, but I've never run so in my entire life. I must rest a bit or I shan't even be able to walk. This is my first time here. The hay smells lovely. I love this smell. We come here often, don't we, Iori? I'll find those two. Why do you two come here? It's so quiet, even in the daytime. You can lean back in the hay and feel like you're floating. Enveloped in its scent, you drift into a dreamy haze. You know, I even fell asleep once on Iori's arm. Not very ladylike. But... actually... it does smell nice. No wonder they were late. They were dunking his head in the pond to make him spit out my uncle's location. Stubborn bastard wouldn't talk. - Only spat out water, eh? - He may not know anything. Why should I talk? Son of a bitch!",89.85300000000001,190,He thought of everything did not he Who is gentleman It is hard to explain strange series of events has made him our ally Indeed he saved our lives Is that so Thank you What is keeping It is dangerous staying here Yes but I have never run so in my entire life I must rest bit or I shall not even be able to walk This is my first time here hay smells lovely I love smell We come here often do not we I will find Why do you come here It is so quiet even in daytime You can lean back in hay and feel like you are floating Enveloped in its scent you drift into dreamy haze You know I even fell asleep once on 's arm Not very ladylike But actually it does smell nice wonder they were late They were dunking his head in pond to make him spit out my uncle 's location Stubborn bastard would not talk Only spat out water eh He may not know anything Why should I talk of bitch,gratitude
10,"What do we do? He saw our faces. We have to kill him. That just won't do. And you killed the other two as well, didn't you? I did it to rescue you. I had no choice. I hesitate to say this after you so kindly saved us, but killing people is a bad habit. You glisten too brightly. - Glisten? - Yes. Like a drawn sword. A drawn sword? You're like a sword without a sheath. You cut well, but the best sword is kept in its sheath. So what do we do with him? Come with us, will you? We won't harm you. - Over here! - What is it? Hurry! Over the rear wall! That way! Guard the front gate! Hurry! That may be easy for you, but for us it's impossible. Just try. We can't. Isn't that right, Mother? Hurry! Use me as a footstool. - No, I couldn't. - Never mind that. But - No buts. Your hesitation will force me to kill more men. Hurry! Please forgive me. Please hurry.",88.05900000000001,176,What do we do He saw our faces We have to kill him That just will not do And you killed other as well did not you I did it to rescue you I had choice I hesitate to say this after you so kindly saved us but killing people is bad habit You glisten too brightly Glisten Yes Like drawn sword drawn sword You are like sword without sheath You cut well but best sword is kept in its sheath So what do we do with him Come with us will you We will not harm you Over here What is it Hurry Over rear wall way Guard front gate Hurry That may be easy for you but for us it is impossible Just try We can not Is not that right Use me as footstool No I could not Never mind that But buts Your hesitation will force me to kill more men Hurry Please forgive me Please hurry,caring
