Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"(door opens) (door closes) (approaching footsteps) Mom? - Kat? Yeah. I'm fine. Why are you all dressed up? What do you mean? What time is it? Almost five. Really? I need to get dinner started. Kat: I was 17 when my mother disappeared. Just as I was becoming nothing but my body, flesh and blood, and raging hormones. She stepped out of hers and left it behind. (ethereal rock music) (music continues faintly on headphones) (knocking) Hi, Mrs. Hillman. Ls Phil home? No. I'm sorry, Katrina. He's... he's not back yet. Really? Supposed to pick me up from school. I'm sure he's on his way. You know how he is. Uh, w... w... would you like to come in and... and wait for him? That's okay. Just tell him that I stopped by. I will. Thanks, Mrs. Hillman. Oh, no problem, dear. (music continues) (music shuts off) Dad? What are you doing home already? Have you seen your mother? No, why? She's gone. What do you mean she's gone? I came home and she wasn't here. She's probably at the store or something.",88.21400000000001,183,door opens door closes approaching footsteps Yeah I am fine Why are you all dressed up What do you mean time is it Almost Really I need to get dinner started Kat I was when my mother disappeared Just as I was becoming nothing but my body flesh and blood and raging hormones She stepped out of hers and left it behind ethereal rock music music continues faintly on headphones knocking home No I am sorry He is he is not back yet Really Supposed to pick me up from school I am sure he is on his way You know how he is Uh would you like to come in and and wait for him That is okay Just tell him that I stopped by I will Thanks Oh problem dear music continues music shuts off What are you doing home already Have you seen your mother No why She is gone What do you mean she is gone I came home and she was not here She is probably at store or something,gratitude
2,"Her car is in the garage. Oh my God, stop being so melodramatic. She'll turn up. I called everyone. Nobody's seen her. Dad, don't worry. I'm sure everything's fine. Yeah. I'm going to my room. Yeah, it was weird. She didn't leave a note or anything. And dad is totally freaking out. - (video game noises) - Where do you think she is? Maybe she finally left him. She's been threatening to for all these years. Well, was she, like, acting weird or something? No weirder than usual. Actually, no. Last week I came home from school and I found her sleeping in my bed. What? Yeah. Random, Right? When she woke up, she seemed like, all confused and out of it. Kat: I think she was still half in a dream. (video game noise continues) So, anyways, where the hell were you today? Oh, yeah. Sorry, I... I was hanging out at Thomas', and... Kat: And you were stoned. (laughs) Uh, maybe. You want me to come over? Phil: I don't know, I kind of have a lot of homework to do. Since when do you give a shit about homework? My mom's been on my case lately about my grades. Phil, we haven't had sex in, like, over a week. I miss fucking you. Same here, babe. But, you know what they say. Absence makes the heart get stronger. Yeah. (knocking) Mrs. Hillman: Phil, are you in there?",89.80300000000001,240,Her car is in garage Oh my stop being so melodramatic She will turn up I called everyone Nobody 's seen her do not worry I am sure everything 's fine Yeah I am going to my room Yeah it was weird She did not leave note or anything And dad is totally freaking out video game noises Where do you think she is Maybe she finally left him She is been threatening to for years Well was she like acting weird or something No weirder than usual Actually no Last week I came home from school and I found her sleeping in my bed What Yeah When she woke up she seemed like all confused and out of it Kat I think she was still half in dream video game noise continues So anyways where hell were you today Oh yeah Sorry I I was hanging out at and Kat And you were stoned laughs Uh maybe You want me to come over I do not know I kind of have lot of homework to do Since when do you give shit about homework My mother 's been on my case lately about my grades we have not had sex in like over week I miss fucking you Same here babe But you know what they say Absence makes heart get stronger Yeah knocking are you in there,annoyance
3,"I'm on the phone. Mrs. Hillman: Could you come out here for a minute, honey? I heard a strange noise outside. You're always hearing strange noises. Yeah, I'll be out in a sec. I gotta go. My crazy mom is imagining things again. Hmm-kay. Talk to you later. Okay. (insects chirping) So, no word? You think we should call the police? (sighs) I don't want them coming here for all the neighbors to see. Your mother wouldn't like it. If we don't hear anything by morning, let's take a drive down to the station. Mom? (ethereal music) Mom? Mom? Mom, what happened? (gasps) Kat: When I was little, my mother tried... to curl my hair. Oh, well. We tried. It looks a little fuller, I suppose. Kat: She named me Katrina so that she could call me Kat, because she always wanted a pet. Come here, Kat. Purr for me, kitty. Come on. Purr. Purr. Purr. Purr. (laughs) That's it. Good, good little kitty. Kat: For years I thought I was her pet. (giggles) (giggles) Kat? Kat? Mama?",88.50899999999997,178,I am on phone Could you come out here for minute honey I heard strange noise outside You are always hearing strange noises Yeah I will be out in I got to go My crazy mother is imagining things again Talk to you later Okay insects chirping So word You think we should call police sighs I do not want them coming here for neighbors to see Your mother would not like it If we do not hear anything by morning let us take drive down to station Mother ethereal music what happened gasps Kat When I was little my mother tried to curl my hair Oh well We tried It looks little fuller I suppose Kat She named me so that she could call me because she always wanted pet Come here Purr for me kitty Come on Purr Purr Purr Purr That is it Good good little kitty Kat For years I thought I was her pet giggles giggles,neutral
4,"I'm here, Kat. I'm here. No more for you. God, you're getting fatter by the hour. Kat: My mother always wanted me to be a sylph, all lithe and elegant like her. And when I hit puberty, my body changed seemingly overnight, the bulk melting off like I was a snowman in the sun. Only, instead of finally pleasing her, that somehow made her resent me even more. - Do you love the boy? - God, Jesus, you scared me. How long have you been standing there? Sorry, I didn't mean to startle you. Well, are you going to answer my question? What question? That boy next door. Do you love him? What are you talking about? It's none of your business. I don't love your father. I can't stand him, as a matter of fact. What the fuck? Why would you say that to me? Go fuckin' tell it to someone else. (door slam) (sighs) Man: So no note, huh? No. Nothing. You say she didn't pack a bag. Well, nothing seems to be missing as far as I can tell. Kat: The detective was the polar opposite of men like my father, and Phil. He was the kind of man who carried a gun, got into fights, killed things with his bare hands. Was she depressed? Was she on any kind of medication, or taking anything? She didn't kill herself, if that's what you're trying to imply. (sighs) Well, the good news is that,",87.58600000000001,246,I am here I am here No more for you you are getting fatter by hour Kat My mother always wanted me to be sylph lithe and elegant like her And when I hit puberty my body changed seemingly overnight bulk melting off like I was snowman in sun Only instead of finally pleasing her that somehow made her resent me even more Do you love boy you scared me How long have you been standing there Sorry I did not mean to startle you Well are you going to answer my question question boy next door Do you love him What are you talking about It is none of your business I do not love your father I can not stand him as matter of fact What fuck Why would you say that to me Go tell it to someone else door sighs Man So note No Nothing You say she did not pack bag Well nothing seems to be missing as far as I can tell Kat detective was polar opposite of men like my father and He was kind of man who carried gun got into fights killed things with his bare hands Was she depressed Was she on kind of medication or taking anything She did not kill herself if that is what you are trying to imply sighs Well good news is that,curiosity
5,"there's no matches at any of the hospitals or morgue. No evidence of foul play. However, and I hate to be the one to tell you this, hundreds of wives go missing every week. If a woman wants to vanish, buddy, she can. Are you saying there's nothing we can do? Oh, sure there is. I recommend you alert your friends, your neighbors. Detective: Tell them to be on the lookout. Keep an eye on your bank account, your credit cards, for any kind of activity. Got an answering machine? Mm-hm. Good, keep it on. Your wife might try to contact you. Feel free to call me if anything comes up. (airplane) Dad? Your mother never loved me. Kat: I didn't know what to say, because I couldn't remember my mother ever looking at my dad with anything but contempt. Maybe a zillion eons ago when they were young, it was different. (ethereal music) It's perfect, right? It's everything I've ever wanted. Kat: She was tall, stunning, like a movie star. They were the quintessential American couple, the future unfurling before them like some endless magic carpet. If homemaking was an art or science, my mother would have won a Nobel Prize. But once the house is immaculate, and everything was in its place, she had nothing left to do",89.00299999999999,220,there is matches at any of hospitals or morgue evidence of foul play However and I hate to be one to tell you this hundreds of wives go missing week If woman wants to vanish she can Are you saying there is nothing we can do Oh sure there is I recommend you alert your friends your neighbors Detective Tell them to be on lookout Keep eye on your bank account your credit cards for kind of activity Got answering machine hm Good keep it on Your wife might try to contact you Feel free to call me if anything comes up airplane Your mother never loved me Kat I did not know what to say because I could not remember my mother ever looking at my dad with anything but contempt Maybe zillion eons ago when they were young it was different ethereal music It is perfect right It is everything I have ever wanted Kat She was tall stunning like movie star They were quintessential American couple future unfurling before them like endless magic carpet If homemaking was art or science my mother would have won But once house is immaculate and everything was in its place she had nothing left to do,anger
6,"but plan the emptiness of days to come. And gradually, the beautiful woman she once was became no more than a phantom, wandering away in a snowstorm. Hello, sweetheart. What's for dinner? - Meatloaf. - Oh, yum. Your meatloaf is the cat's meow. So anyway, Do you remember that ticket I bought at the office raffle? - Not really. - Well, guess what? I won. - It's a crock pot. - We don't need a crock pot. What are you talking about? These are the latest thing. Everyone's getting one. You can make, uh, stews, pot roast, chili. Well, I don't have time to fuss with it now. I have to finish dinner. Just put it out of the way. Over there, on top of the fridge. Kat: He was her doormat. She treated him like shit and he let her. So imagine my shock when I visited my father at work one day and discovered he had game. Every woman there was into him. Flirting with him, batting their eyelashes. Good morning, Mr. Connors. And who is this pretty young lady? Good morning, Mindy. This is Kat, the new receptionist. - (laughs) - Kat: I was stunned. These women actually thought my dad was hot. But to my mother, he would always be pathetic. A constant reminder of the unbearable repetition and dullness of her life. My parents' marriage was like a long drink of water from a frozen fountain. So cold it turns your teeth to diamonds. It was hardly a surprise to learn their sex life sucked.",87.673,260,but plan emptiness of days to come And gradually beautiful woman she once was became no more than phantom wandering away in snowstorm Hello sweetheart What is for dinner Oh Your meatloaf is cat 's meow So anyway Do you remember that ticket I bought at office raffle Not really Well guess what I won It is crock pot We do not need crock pot What are you talking about These are latest thing Everyone is getting You can make uh stews pot roast chili Well I do not have time to fuss with it now I have to finish dinner Just put it out of way Over there on top of fridge Kat He was her doormat She treated him like shit and he let her So imagine my shock when I visited my father at work day and discovered he had game woman there was into him Flirting with him batting their eyelashes Good morning And who is pretty young lady Good morning This is new receptionist Kat I was stunned women actually thought my dad was hot But to my mother he would always be pathetic constant reminder of unbearable repetition and dullness of her life My parents ' marriage was like long drink of water from frozen fountain So cold it turns your teeth to diamonds It was hardly surprise to learn their sex life sucked,surprise
7,"Meanwhile, My father had his own drawer of secrets. So they just went on like that. My mom never coming, my dad jacking off in the basement, all the while pretending everything was fine. That we were the perfect family living this perfect fucking life. Pass the butter. Thank you. Kat: There were times when I thought she was going mad, that she was going to suffocate my father one night with a pillow, that she was going to burn the fucking house down. But instead, she vanished. Woman: How does that make you feel? I don't know. You don't know? - Do you miss her? - No. Not really. Kat: My dad made me see a shrink because he thought I needed to process my feelings about my mother leaving. Thing is, I didn't have any feelings. Dr. Thaler reminds me of an actress playing a therapist. And when we have a session, I feel like an actress playing myself. I, I act... I have been having kind of weird dreams lately. Kat: A bad actress. Doing a shitty job. Like, I'm, um, I'm driving through this gnarly snow storm and I can't see anything, I mean, there's snow everywhere. And then out of nowhere, this figure appears. I can't, like, make it out in any detail or anything, but I just somehow know that it's my mother. And I try to swerve, but I can feel the car hit something. I get out, and I look all around",88.45999999999998,250,Meanwhile My father had his own drawer of secrets So they just went on like that My mother never coming my dad jacking off in basement while pretending everything was fine That we were perfect family living perfect fucking life Pass butter Thank you Kat There were times when I thought she was going mad that she was going to suffocate my father night with pillow that she was going to burn fucking house down But instead she vanished Woman How does that make you feel I do not know You do not know Do you miss her No Not really Kat My dad made me see shrink because he thought I needed to process my feelings about my mother leaving Thing is I did not have feelings reminds me of actress playing therapist And when we have session I feel like actress playing myself I I act I have been having kind of weird dreams lately Kat bad actress Doing shitty job Like I am um I am driving through gnarly snow storm and I can not see anything I mean there is snow everywhere And then out of nowhere figure appears I can not like make it out in detail or anything but I just somehow know that it is my mother And I try to swerve but I can feel car hit something I get out and I look all around,annoyance
8,"but there's no body, nothing. Just snow and blinding whiteness everywhere. I... I've been having these dreams ever since my mom left. That's not unusual, especially given the trauma of your situation. However, contrary to popular belief, dreams don't necessarily mean anything. We all have strange dreams. But in most cases, it's just your brain's way of letting off steam at the end of the day. Oh. Phil: I'm worried about you, Kat. What do you mean? This is too much to deal with on your own. Is that shrink you're seeing helping any? I guess. I've only been a couple of times. Yeah, well, my mom said therapy helped her a lot after my dad left. I still don't understand how she could do this to you. - She wanted out, I guess. - So? That's no excuse. Least my dad told us he was leaving. He didn't just leave us in the dark, wondering. Whatever. Can we just stop talking and fuck? Gotta get back before my mom freaks out. Plus isn't your dad coming home soon? No, not for at least an hour. Yeah, well, last thing I want is for him to catch us again. Last time he got so mad I thought he was gonna kill me. (both sigh) Just, give your shrink a chance, will you? All right. Seriously. You need to let some of your anger out.",88.96300000000001,234,but there is body nothing Just snow and blinding whiteness everywhere I I have been having dreams ever since my mother left That is not unusual especially given trauma of your situation However contrary to popular belief dreams do not necessarily mean anything We all have strange dreams But in most cases it is just your brain 's way of letting off steam at end of day Oh Phil I am worried about you What do you mean This is too much to deal with on your own Is shrink you are seeing helping any I guess I have only been couple of times Yeah well my mother said therapy helped her lot after my dad left I still do not understand how she could do this to you She wanted out I guess So That is excuse Least my dad told us he was leaving He did not just leave us in dark wondering Whatever Can we just stop talking and fuck Got To get back before my mother freaks out Plus is not your dad coming home soon No not for at least an hour Yeah well last thing I want is for him to catch us again Last time he got so mad I thought he was going to kill me sigh Just give your shrink chance will you All right Seriously You need to let some of your anger out,annoyance
9,"You're gonna crack. Just like your mom. It's like a vicious circus. Catch you later. (rock music playing) I don't mean to sound crass, but if I don't get some dick soon I'm going to explode. Join the fucking club, sister. Look on the bright side. At least you've had real sex. I'm so paranoid about AIDS I have to live vicariously through you. Okay, well, the problem is that once you've had real sex, it's, like, all you can ever think about. And Phil barely even touches me anymore. He, like, gives me goodnight peck and that's it. What? That's fucked up. I know. It's, like, we're some old married couple. Maybe you should bang that hot detective you're so into. What? What are you talking about? He's, like, 40. That's not even legal I don't think. Kat, he's a cop. If anyone knows how to do shit without getting caught, he does. Yeah, plus you'll be 18 in a few weeks anyway. Okay, whatever. (Laughs) I am not screwing a 40 year old cop. Okay? (Laughs) Back to the problem at hand, getting Phil to fuck me. Well, have you talked to him about it? I tried. All he says is that, uh, he's got a lot on his mind, and that I need to cut him some slacks. Oh my God, what a fucking moron! I know. I know Phil's not the brightest crayon in the box. That is the understatement of the century. That's what I kind of like about him, you know? It's just simple. I know that sounds perverse, but he's kind of like my dad in that way. You can scratch the surface and there's just more surface.",88.61199999999998,285,You are going to crack Just like your mother It is like vicious circus Catch you later rock music playing I do not mean to sound crass but if I do not get dick soon I am going to explode Join fucking club sister Look on bright side At least you have had real sex I am so paranoid about I have to live vicariously through you Okay well problem is that once you have had real sex it is like all you can ever think about And barely even touches me anymore He like gives me goodnight peck and that is it What That is fucked up I know It is like we are old married couple Maybe you should bang hot detective you are so into What What are you talking about He is like That is not even legal I do not think he is cop If anyone knows how to do shit without getting caught he does Yeah plus you will be in few weeks anyway Okay whatever I am not screwing year old cop Okay Back to problem at hand getting to fuck me Well have you talked to him about it I tried All he says is that uh he is got lot on his mind and that I need to cut him slacks Oh my what fucking moron I know I know 's not brightest crayon in box That is understatement of century That is what I kind of like about him you know It is just simple I know that sounds perverse but he is kind of like my dad in way You can scratch surface and there is just more surface,fear
10,"(laughs) I'm gonna get straight Cs! Show me. My God, you're so fuckin' crazy! (horn honks) Kat: Phil is literally the boy next door. And when he and his mother moved in last year, I instantly despised him. He was so dull and stupid. I made fun of him. Even earned a special nickname: Garbage. But then, one night that summer, everything changed. (Goth music plays) Me, Beth and Mickey, We were doing what we did every Wednesday. And even more bored than usual. Sometimes I wish someone would burn this place to the ground so we didn't have to come here anymore. Oh, tell me about it. Every week it's the same fucking people with the same fucking songs in the exact same fucking order. - Oh my God. - What? Look what the bats dragged in. Beth: What the hell is Garbage doing here? Mickey: Oh, shit, he's coming over here. Beth: What a fucking freak. Guys, be cool. Come on. . HEY- . HEY- You live across the street from me. Mm-hm. I'm Phil. I'm Kat. This is, uh, Beth and Mickey. Hey. This place seems cool. Mm-hm. You come here a lot? Sometimes. (new song plays)",89.83700000000002,200,laughs I am going to get straight Cs Show me My you are so ' crazy horn honks Kat is literally boy next door And when he and his mother moved in last year I instantly despised him He was so dull and stupid I made fun of him Even earned special nickname Garbage But then night that summer everything changed Goth music plays Me and We were doing what we did And even more bored than usual Sometimes I wish someone would burn place to ground so we did not have to come here anymore Oh tell me about it week it is same fucking people with same fucking songs in exact same fucking order Oh my What Look what bats dragged in What hell is doing here Mickey Oh shit he is coming over here fucking freak Guys be cool Come on HEY- HEY- You live across street from me - hm I am I am This is uh and Hey place seems cool - hm You come here lot Sometimes new song plays,amusement
