Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"- Good morning, Miss Ratched. - Good morning. - Good morning, Miss Ratched. - Mr. Washington. - Morning. - Morning. - Good morning, Miss Ratched. - Good morning. - Morning, Bancini. - Good morning. How you feel? Rested. Medication time. Medication time. Okay, move it up. Mr. Fredrickson, just be careful now. Juice. Chief. Okay, my friend, let's go. Here's his papers, and I'm gonna need a signature. Whoo! Hi. - Mr. McMurphy's here. - All right. Thank you. - All right, I'm ready. - Okay. One pair of socks. T-shirt. Hi. Goddamn, boy, you're about as big as a mountain. Look like you might have played some football. What's your name? He-- He can't hear you. He's de-- Deaf and dumb Indian. Is that so? Come on, Bibbit. Can't even make a sound, huh? How. Come on, Billy. Club lead. Jack of clubs. Ha, ha. Uh-oh. - What's your name, son? - Bill-- Billy Bibbit. Glad to know you, Bill. McMurphy's mine. Ha-ha-ha. That's old Charlie Cheswick's cards. - Ha-ha. - That's his ace of spades.",89.67399999999999,177,Good morning Good morning Good morning Good morning Good morning Good morning How you feel Rested Medication time Medication time Okay move it up just be careful now Okay my friend let us go Here is his papers and I am going to need signature 's here All right Thank you All right I am ready Okay pair of socks shirt Hi boy you are about as big as mountain Look like you might have played football What is your name He can not hear you He is de-- and dumb Is that so Come on Can not even make sound How Come on Club lead of clubs ha Uh - oh What is your name son Glad to know you 's mine ha - ha That is old 's cards - ha That is his ace of spades,caring
2,"Your turn, Bill. Big 10. - Put one of them on it, will you? - Wait a minute. Oh, I can win that one. - I win. - Oh, you overtrumped? - Sure. - Pinochle, huh, Bill? - You're avoiding spades? - Mm-hm. - Oh, okay. You sure you're avoiding spades? - What's the bid? - I know how to play the game. - Five-- Five-fifty. Oh, uh, you like to look at other people's cards, do you? - Yes. - Ever seen this one? - Come on, Martini. - Martini. Martini, will you--? Will you play a club? Whose turn is it now? Well, let's see, he trumped. Where you going? - Aren't you gonna play? - What's the matter with him? - Aren't you gonna play, Martini? - What's--? - Martini? I wanna play. - You took a trump. You got-- It's your lead. Billy? Billy, I wanna win some... I... Get a grip on yourself, will you? Yes? - Mr. McMurphy's here, doc. - Good, have him come in. Thank you. McMurphy, I'm Dr. Spivey. Dr. Spivey, what a pleasure it is to meet you. - Sure. Pull up a chair, sit down, let's talk. - Sure. R.P. McMurphy. That's a hell of a fish there, doc. - Isn't that a dandy? - Yeah. It's about 40 pounds, ain't it? - No, 32. - Thirty-two. I'll tell you, it took every bit of strength I had... to hold it while the guy took the picture. Every damn bit. Probably that chain didn't help it any either. You didn't weigh the chain, did you, doc? No, I didn't weigh the chain, but damn, I'm awful proud of that picture.",87.01200000000003,281,Your turn Big Put of them on it will you Wait minute Oh I can win one I win Oh you overtrumped You are avoiding spades hm Oh okay You sure you are avoiding spades What is bid I know how to play game Oh uh you like to look at other people 's cards do you Yes Ever seen one Come on will you-- Will you play club Whose turn is it now Well let us see he trumped Where you going Are not you going to play What is matter with him Are not you going to play What is-- I want to play You took trump You got-- It is your lead Billy Billy I want to win some I Get grip on yourself will you Yes 's here have him come in Thank you I am what pleasure it is to meet you Sure Pull up chair sit down let us talk Sure That is hell of fish there Is not that dandy Yeah It is about pounds are not it No I will tell you it took bit of strength I had to hold it while guy took picture damn bit Probably chain did not help it any either You did not weigh chain did you No I did not weigh chain but damn I am awful proud of picture,anger
3,"That's the first Chinooker I ever caught. - It's a nice one. - Hmm. Randall Patrick McMurphy. Thirty-eight years old. Mm. What can you tell me about, uh... why you've been sent over here? Well, ahem, I don't know. What's it say there? - Mind if I smoke? - No, go right ahead. Well, it, um... says several things here. Said you've been belligerent... talked when unauthorized... you've been resentful in attitude toward work in general, that you're lazy. Chewing gum in class. Well, the real reason you've been sent over here... is because they wanted you to be evaluated. - Yeah. - To determine whether or not... you're mentally ill. - Uh-huh. - This is the real reason. Why do you think they might think that? Well, as near as I can figure out, it's because I, uh... Uh, fight and fuck too much. In the penitentiary? No, no, no, you mean why-- Wait-- Why did you get sent over here from the work farm? Oh. Oh, yeah. Oh. Uh... Well, I really don't know, doc. It says here that you went around-- - Let me just take a look. - It ain't up to me, you know. One, two, three, four... - You've got at least five arrests for assault. - Yeah.",88.97500000000002,214,That is first I ever caught It is nice Hmm years old Mm What can you tell me about uh why you have been sent over here Well ahem I do not know What is it say there Mind if I smoke No go right ahead Well it um says several things here Said you have been belligerent talked when unauthorized you have been resentful in attitude toward work in general that you are lazy Chewing gum in class Well real reason you have been sent over here is because they wanted you to be evaluated Yeah To determine whether or not you are mentally ill Uh - huh This is real reason Why do you think they might think that Well as near as I can figure out it is because I uh Uh fight and fuck too much In penitentiary No no no you mean Why did you get sent over here from work farm Oh Oh yeah Oh Uh Well I really do not know It says here that you went around-- Let me just take look It are not up to me you know You have got at least arrests for assault Yeah,neutral
4,"- What can you tell me about that? - Five fights, huh? Rocky Marciano's got 40, and he's a millionaire. - That's true. - That is true. Of course, it's true that you went in for statutory rape. That's true, is it not, this time? Absolutely true. But, doc... she was 15 years old going on 35, doc... and, uh, she told me she was 18, and she was... uh, very willing. You know what I mean? - Mm. Mm. - I practically had to take... to sewing my pants shut. But, uh, between you and me, uh... she might have been 15. When you get that little red beaver... right up there in front of you, I don't think it's crazy at all. - And I don't think you do either. - I hear what you're saying. No man alive could resist that. That's why I got into jail to begin with. Now they're telling me I'm crazy over here... because I don't sit there like a goddamn vegetable. It don't make a bit of sense to me. If that's what being crazy is... then I'm senseless, out of it, gone down the road, wacko. But no more, no less. That's it. Well, to be honest with you, McMurphy, what it says here... is that... they think... They think... you've been faking it in order to get out of your work detail. - What do you think about that? - Do I look like that kind of guy to you, doc? Well... Let's just be frank for a minute, Randall, if you would.",89.18400000000001,264,What can you tell me about that fights huh 's got and he is millionaire That is true That is true Of course it is true that you went in for statutory rape That is true is it not time Absolutely true But she was years old going on and uh she told me she was and she was uh very willing You know what I mean I practically had to take to sewing my pants shut But uh between you and me uh she might have been When you get little red beaver right up there in front of you I do not think it is crazy at all And I do not think you do either I hear what you are saying man alive could resist that That is why I got into jail to begin with Now they are telling me I am crazy over here because I do not sit there like goddamn vegetable It do not make bit of sense to me If that is what being crazy is then I am senseless out of it gone down road wacko But no more no less That is it Well to be honest with you what it says here is that they think They think you have been faking it in order to get out of your work detail What do you think about that Do I look like kind of guy to you Well Let us just be frank for minute if you would,neutral
5,"Tell me... do you think there's anything wrong with your mind, really? Not a thing, doc. I'm a goddamn marvel of modern science. Well, you're gonna be here for a period for us to evaluate you. - We're gonna study you. - Mm-hm. We'll make our determinations as to what, uh, we're going to do... and give you the necessary treatment, uh... - as indicated-- - Doc, let me just tell you this. I'm here to cooperate with you 100 percent. A hundred percent. I'll be just right down the line with you. You watch. Because I think we ought to get to the bottom of, uh, R.P. McMurphy. Whoo! The scythe. - Oh. - I'm awfully tired. - Sit down. - I'm tired. Well, sit down. Oh. That better? Mr. Ellsworth... you'll wear yourself out. Come here. Okay. All right, gentlemen, let's begin. At the close of Friday's meeting... we were discussing Mr. Harding's problem concerning his wife. Mr. Harding stated that his wife made him uneasy... because she drew stares from men on the street. - Is that correct, Mr. Harding? - Yes. Uh, yes. That's correct. He also thinks he may have given her reason... to seek sexual attention elsewhere, but he wasn't able to say how.",87.26299999999998,210,Tell me do you think there is anything wrong with your mind really Not thing I am goddamn marvel of modern science Well you are going to be here for period for us to evaluate you We are going to study you hm We will make our determinations as to what uh we are going to do and give you necessary treatment uh as let me just tell you this I am here to cooperate with you percent percent I will be just right down line with you You watch Because I think we ought to get to bottom of uh scythe Oh I am awfully tired Sit down I am tired Well sit down Oh That better you will wear yourself out Come here Okay All right gentlemen let us begin At close of 's meeting we were discussing 's problem concerning his wife stated that his wife made him uneasy because she drew stares from men on street Is that correct Yes Uh yes That is correct He also thinks he may have given her reason to seek sexual attention elsewhere but he was not able to say how,annoyance
6,"Mr. Harding has been heard to say to his wife: ""I hate you. I don't ever want to see you again. You've betrayed me."" So does anyone care to touch on this further? Mr. Scanlon, would you begin today? Are you sure? Billy, how about you? No-- No-- No, ma'am. I'd like to write in my book that you began the meeting. Just once. Mr. Martini? Are you with us? Yes. Would you like to begin? Mr. Cheswick? - Me? - Yes. You mean there's not a man here who has an opinion on this matter? All right. Mr. Harding... you've stated on more than one occasion... that you suspected your wife of seeing other men. Oh, yes. Yes, very much-- I suspect her. I suspect her. Well, maybe you can tell us why you suspect her. Well, I can only... speculate as to the reasons why. Have you ever speculated, Mr. Harding... that perhaps you are... impatient with your wife... because she doesn't meet your mental requirements? Perhaps, but you see, the only thing I can really... speculate on, Nurse Ratched... is the very existence of my life, with or without my wife...",87.887,194,has been heard to say to his wife I hate you I do not ever want to see you again You have betrayed me So does anyone care to touch on this further would you begin today Are you sure Billy how about you No-- madam I would like to write in my book that you began meeting Just once Are you with us Yes Would you like to begin Me Yes You mean there is not man here who has opinion on matter All right you have stated on more than occasion that you suspected your wife of seeing other men Oh yes Yes very I suspect her I suspect her Well maybe you can tell us why you suspect her Well I can only speculate as to reasons why Have you ever speculated that perhaps you are impatient with your wife because she does not meet your mental requirements Perhaps but you see only thing I can really speculate on is very existence of my life with or without my wife,anger
7,"in terms of the human relationships, the juxtaposition... of one person to another, the form, the content. Harding, why don't you knock off the bullshit and get to the point? This is the point. This is the point, Taber. It's not bullshit. I'm not just talking about my wife, I'm talking about my life. I can't seem to get that through to you. I'm not just talking about one person, I'm talking about everybody. I'm talking about form. I'm talking about content. I'm talking about interrelationships. I'm talking about God, the devil, hell, heaven. - Do you understand? Finally? - Ha! Yeah, Harding, you're so fucking dumb I can't believe it. Oh. Oh. It makes me feel very peculiar, very peculiar... - when you throw in that. - Peculiar? - Why? - What does that mean, peculiar, Harding? - Peculiar? Peculiar? - Peculiar? - Ha-ha-ha. - I'm going to tell you guys something. You just don't wanna learn anything. You just don't want to listen to anybody. He's got intelligence. You've never heard the word peculiar? Say, what are you trying to say? You trying to say I'm queer? Is that it? Little Mary Ann? Little Marjorie Jane? Huh? That it? Is that what you're trying to tell me? Is that your idea of communicating something? - Well, is it? - Oh. They're all crowding in on you, Mr. Harding. - They're all ganging up on you. - Is that news? No, they-- They sometimes wanna gang up on me too, but I-- - Cheswick, do me a favor. - What? Huh? - Take it easy. - Take it--? - And stay off my side. - But I only wanna-- I only wanna help you. - I understand. - Don't you want me to--? - Please. - But I only wanna--",88.29900000000004,301,in terms of human relationships juxtaposition of person to another form content why do not you knock off bullshit and get to point This is point This is point It is not bullshit I am not just talking about my wife I am talking about my life I can not seem to get that through to you I am not just talking about person I am talking about everybody I am talking about form I am talking about content I am talking about interrelationships I am talking about devil Do you understand Finally Ha Yeah you are so fucking dumb I can not believe it Oh Oh It makes me feel very peculiar very peculiar when you throw in that Why What does that mean peculiar ha - ha I am going to tell you guys something You just do not want to learn anything You just do not want to listen to anybody He is got intelligence You have never heard word peculiar what are you trying to say You trying to say I am queer Is that it Little Little Huh That it Is that what you are trying to tell me Is that your idea of communicating something Well is it Oh They are all crowding in on you They are all ganging up on you Is news No They sometimes want to gang up on me too but do me favor What Huh Take it easy Take it-- And stay off my side But I only want to-- I only want to help you I understand Do not you want me to-- Please But I only want to--,anger
8,"- Please. - But I only wanna help you. Please! You see... the other day you made some allusions, both of you. - Illusions? - A sexual-- Yes, allusions. Allusions. Not illusions. Allusions... to sexual problems I might be having with my wife. All right, say it's true. Say I know it to be true, but you don't. If that's your idea of trying to tell me something-- Harding, I think you're some kind of morbid asshole or something. - Peculiar. - Asshole again. It makes you feel peculiar. You been talking about your wife ever since I can remember. She's on your mind. - Blah, blah, blah. - I'm not talking about my wife. When are you gonna get that through your head? When are you gonna wise up and turn her loose? - Please. - No, just peculiar. - I'm tired. - I don't wanna hear it. - I don't wanna hear it. - I'm tired. - I don't wanna hear it. - I'm tired. - It's a lot of baloney. - I don't wanna hear it. It's a lot of baloney and I'm tired. - I don't wanna hear it. - We know you're tired. We're tired. - I'm tired and it's a lot of baloney. - You're not tired, Bancini. Take your hands off me. Recreation time, gentlemen. The bus is waiting. All nonrestricted patients please report to the bus. Ever play this game, Chief? Come on, I'll show you. Old Indian game. It's called, uh, Put the Ball in the Hole. Now, that ought to be-- Just hold it right there. All right. Now, that's your spot. Don't move. Never move. That's your spot, you understand?",89.17699999999999,281,Please But I only want to help you Please You see other day you made allusions both of you Yes allusions Allusions Not illusions Allusions to sexual problems I might be having with my wife All right say it is true Say I know it to be true but you do not If that is your idea of trying to tell me I think you are kind of morbid asshole or something again It makes you feel peculiar You been talking about your wife ever since I can remember She is on your mind I am not talking about my wife When are you going to get that through your head When are you going to wise up and turn her loose Please No just peculiar I am tired I do not want to hear it I do not want to hear it I am tired I do not want to hear it I am tired It is lot of baloney I do not want to hear it It is lot of baloney and I am tired I do not want to hear it We know you are tired We are tired I am tired and it is lot of baloney You are not tired Take your hands off me Recreation time gentlemen bus is waiting nonrestricted patients please report to bus Ever play game Come on I will show you Old Indian game It is called uh Put in Now that ought to be-- Just hold it right there All right Now that is your spot Do not move Never move That is your spot you understand,annoyance
9,"Right there. You don't move. Now... take the ball. Here, take the ball. That's it. Hold on to it. Not too hard, Chief. You'll crush all the air out of it. We're gonna put her in the basket. You understand? All right. Now, uh, raise up your arms. Raise the ball up in the air, Chief. Raise it up. McMurphy, what you talking to him for? He can't hear a fucking thing. I ain't talking to him. I'm talking to myself. It helps me think. Yeah, well, it don't help him none. Well, it don't hurt him either, does it? Don't hurt you, does it, Chief? See? Don't hurt him. All right, now, Chief, uh... Let's raise our hands up in the air. Just raise them up. Up, you understand? Raise the hands up, here. Up. Raise your hands up. Up. That's it. That's it. Up, all the way up. All the way up. That's a baby, all right. Huh? Okay, now, uh... Now, jump up in the air, and put it in the basket, Chief. Jump up and dunk it in. Jump up in the air and stuff that son of a bitch in there, Chief. Take a rest, Chief. Just stay right there. Take a rest. I'll be right back. Bancini, come here a minute. You're looking all right. Get right over here for a second. Now, just stand right there. Just get down a little bit. All right. Stand up. Stand up. Go ahead. Whoo. That's a baby. All right, you got her. All right. Now, over there.",88.469,261,Right there You do not move Now take ball Here take ball That is it Hold on to it Not too hard You will crush air out of it We are going to put her in basket You understand All right Now uh raise up your arms Raise ball up in air Raise it up what you talking to him for He can not hear fucking thing I are not talking to him I am talking to myself It helps me think Yeah well it do not help him none Well it do not hurt him either does it Do not hurt you does it See Do not hurt him All right now uh Let us raise our hands up in air Just raise them up Up you understand Raise hands up here Up Raise your hands up Up That is it That is it Up way up way up That is baby all right Huh Okay now uh Now jump up in air and put it in basket Jump up and dunk it in Jump up in air and stuff son of bitch in there Take rest Just stay right there Take rest I will be right back Bancini come here minute You are looking all right Get right over here for second Now just stand right there Just get down little bit All right Stand up Stand up Go ahead That is baby All right you got her All right Now over there,anger
10,"Hit me, Chief. I got the moves. I got them, Chief. Hold it right there. Give me the ball. Give me the ball. That's it. Thank you, Chief. Now, hold it right there. Now, you take the ball, you jump up and put it in the basket. See what I mean? Put it-- Bancini, hold still. All right, Chief, here. Take the ball. Now, jump up and put her in the basket, Chief. Huh? Jump up and put her in the basket! Not you, Bancini. Raise up-- Bancini, where you going? - I'm tired. I'm tired. - Where--? No. Fast break. Defense. Get back. Back. Come on, Bancini, where the fuck you going at? - General, get this man around here. - Aah! Aah! - That's it, back. Over to Chief. - Oh, I'm tired. Fast break. Fast break. Hit me, Chief. Hit me, baby. Put it in the basket, Chief! Put it in the basket! Thirty-eight... All right. Make the bets. - What's this? - Make the bets. It's a dime, Martini. I bet a nickel. A dime's the limit, Martini. I bet a dime. This is not a dime, Martini. This is a dime. If you break it in half... you don't get two nickels, you get shit. Try and smoke it. You understand? - Yes. - You don't understand. All right, here they come. Queen to the Chesser, big bull to Tabelations...",87.137,235,Hit me I got moves I got them Hold it right there Give me ball Give me ball That is it Thank you Now hold it right there Now you take ball you jump up and put it in basket See what I mean Put hold still All right here Take ball Now jump up and put her in basket Huh Jump up and put her in basket Not you Raise where you going I am tired I am tired No Fast break Defense Get back Back Come on where fuck you going at get man around here That is it back Over to Oh I am tired Fast break Fast break Hit me Hit me baby Put it in basket Put it in basket All right Make bets What is this Make bets It is dime I bet nickel dime 's limit I bet dime This is not dime This is dime If you break it in half you do not get nickels you get shit Try and smoke it You understand Yes You do not understand All right here they come Queen to big bull to,gratitude
