Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"INCEPTION  - 2010 - [CHILDREN LAUGHING] [PHILLIPA SCREAMS] [SPEAKING IN JAPANESE] Are you here to kill me? I know what this is. I've seen one before. Many, many years ago. It belonged to a man I met in a half-remembered dream. A man possessed of some radical notions. COBB: What is the most resilient parasite? A bacteria? A virus? An intestinal worm? ARTHUR: Uh... What Mr. Cobb is trying to say... An idea. Resilient. Highly contagious. Once an idea has taken hold of the brain, it's almost impossible to eradicate. An idea that is fully formed, fully understood, that sticks. Right in there somewhere. For someone like you to steal? Yes. In the dream state, your conscious defenses are lowered... and that makes your thoughts vulnerable to theft.",88.84899999999999,128,  [ CHILDREN LAUGHING [ [ SPEAKING IN Are you here to kill me I know what this is I have seen before Many many years ago It belonged to man I met in half remembered dream man possessed of radical notions What is most resilient parasite bacteria virus intestinal worm ARTHUR Uh What is trying to say idea Resilient Highly contagious Once idea has taken hold of brain it is almost impossible to eradicate idea that is fully formed fully understood that sticks Right in there somewhere For someone like you to steal Yes In dream state your conscious defenses are lowered and that makes your thoughts vulnerable to theft,neutral
2,"It's called extraction. Mr. Saito, we can train your subconscious to defend itself... from even the most skilled extractor. How can you do that? Because I am the most skilled extractor. I know how to search your mind and find your secrets. I know the tricks. And I can teach them to you, so that even when you're asleep... your defense is never down. Look, if you want my help, you're gonna have to be completely open with me. I need to know my way around your thoughts better than your wife... better than your therapist, better than anyone. If this is a dream, and you have a safe full of secrets... I need to know what's in that safe. In order for this all to work, you need to completely let me in. Enjoy your evening, gentlemen, as I consider your proposal. He knows. [RUMBLING] What's going on up there? [MEN SHOUTING] [MACHINE HISSING] [EXPLOSION] [RUMBLING] Saito knows. He's playing with us. Doesn't matter. I can get it here. Trust me. The information is in the safe. He looked right at it when I mentioned secrets. What's she doing here? Just head back to the room. All right? I'll take care of this. Okay, make sure you do. We're here to work. If I jumped, would I survive? With a clean dive, perhaps. Mal, what are you doing here? I thought you might be missing me. COBB: You know that I am. But I can't trust you anymore.",88.84899999999999,249,It is called extraction we can train your subconscious to defend itself from even most skilled extractor How can you do that Because I am most skilled extractor I know how to search your mind and find your secrets I know tricks And I can teach them to you so that even when you are asleep your defense is never down Look if you want my help you are going to have to be completely open with me I need to know my way around your thoughts better than your wife better than your therapist better than anyone If this is dream and you have safe full of secrets I need to know what is in safe In order for all to work you need to completely let me in Enjoy your evening gentlemen as I consider your proposal He knows [ RUMBLING What is going on up there [ SHOUTING [ [ EXPLOSION [ RUMBLING knows He is playing with us Does not matter I can get it here Trust me information is in safe He looked right at it when I mentioned secrets What is she doing here Just head back to room All right I will take care of this Okay make sure you do We are here to work If I jumped would I survive With clean dive perhaps Mal what are you doing here I thought you might be missing me You know that I am But I can not trust you anymore,neutral
3,"So what? MAL: Looks like Arthur's taste. Actually, the subject is partial to postwar British painters. Please, have a seat. MAL: Tell me... do the children miss me? You can't imagine. What are you doing? Just getting some fresh air. Stay where you are, Mal. [GRUNTS] Goddamn it. [SOFT SCREECHING] [SILENCED GUNSHOT] [GUARD GRUNTS] [SILENCED GUNSHOT] - [GUARD GRUNTS] SAITO: Turn around. The gun, Dom. Please. Now the envelope, Mr. Cobb. Did she tell you? Or have you known all along? That you're here to steal from me, or... that we are actually asleep? I want to know the name of your employer. Ah, there's no use threatening him in a dream, right, Mal? That depends on what you're threatening. Killing him would just wake him up. But pain... [GUNSHOT] - [SCREAMS] Pain is in the mind. And judging by the decor... we're in your mind, aren't we, Arthur? [GRUNTS] What are you doing? It's too soon. - But the dream's collapsing. I'm gonna try to keep Saito under a little bit longer. We're almost there. [SILENCED GUNFIRE] He was close. Very close. [SCREAMS] [YELLS] Stop him! [GUNFIRE] [GRUNTS] [HISSING] [SAITO GROANS] This isn't gonna work. Wake him up.",89.91899999999997,199,So what Looks like 's taste Actually subject is partial to postwar British painters Please have seat Tell me do children miss me You can not imagine What are you doing Just getting fresh air Stay where you are [ GRUNTS Goddamn it [ SOFT SCREECHING [ GUNSHOT [ GUARD GRUNTS [ GUNSHOT [ GUARD GRUNTS Turn around gun Please Now envelope Did she tell you Or have you known all along That you are here to steal from me or that we are actually asleep I want to know name of your employer Ah there is use threatening him in dream right That depends on what you are threatening Killing him would just wake him up But pain [ GUNSHOT ] [ SCREAMS ] is in mind And judging by decor we are in your mind are not we [ GRUNTS What are you doing It is too soon But dream 's collapsing I am going to try to keep under little bit longer We are almost there [ He was close Very close [ SCREAMS ] [ YELLS ] Stop him [ GUNFIRE ] [ GRUNTS [ HISSING [ GROANS This is not going to work Wake him up,neutral
4,"[GRUNTS] He won't wake. Give him the kick. - NASH: What? Dunk him. - [GUN COCKS] [WOOD GROANING] [SAITO GRUNTING] COBB: He's out. [SHOUTING IN FOREIGN LANGUAGE] You came prepared, hmm? Not even my head of security knows this apartment. How did you find it? It's very difficult for a man of your position to keep a love nest like this secret... particularly where there's a married woman involved. She would never... - Yet here we are. With a dilemma. - They're getting closer. You got what you came for. - COBB: Well, that's not true. You left out a key piece of information, didn't you? You held something back because you knew what we were up to. Question is, why'd you let us in at all? - An audition. An audition for what? - Doesn't matter. You failed. We extracted every bit of information you had in there. But your deception was obvious. [MACHINE HISSING] [  ÉDITH PIAF - “NON, JE NE REGRETTE RIEN”  ] [SONG ECHOING] So leave me and go. - You don't seem to understand, Mr. Saito. That corporation that hired us, they won't accept failure. We won't last two days. Cobb? Looks like I'm gonna have to do this a little more simply. Tell us what you know! Tell us what you know, now! [LAUGHING] SAITO: I've always hated this carpet. It's stained and frayed in such distinctive ways.",89.80799999999999,236,[ GRUNTS He will not wake Give him kick NASH What Dunk him [ [ WOOD [ COBB He is out [ SHOUTING IN FOREIGN LANGUAGE You came prepared hmm Not even my head of security knows apartment How did you find it It is very difficult for man of your position to keep love nest like secret particularly where there is married woman involved She would never Yet here we are With dilemma They are getting closer You got what you came for COBB Well that is not true You left out key piece of information did not you You held something back because you knew what we were up to Question is why did you let us in at all audition audition for what Does not matter You failed We extracted bit of information you had in there But your deception was obvious [     [ So leave me and go You do not seem to understand corporation that hired us they will not accept failure We will not last days Looks like I am going to have to do this little more simply Tell us what you know Tell us what you know now [ LAUGHING ] I have always hated carpet It is stained and frayed in such distinctive ways,anger
5,"But very definitely made of wool. Right now... I'm lying on polyester. Which means I'm not lying on my carpet, in my apartment. You have lived up to your reputation, Mr. Cobb. I'm still dreaming. [  “NON, JE NE REGRETTE RIEN”  ] [ALARM BEEPING] How'd it go? - Not good. Dream within a dream, huh? I'm impressed. But in my dream, you play by my rules. Ah, yes, but you see, Mr. Saito... We're not in your dream. We're in mine. [MEN SHOUTING] [ALARM BEEPING FASTER] [NASH YELLS] [  “NON, JE NE REGRETTE RIEN”  ] Asshole. How do you mess up the carpet? It wasn't my fault. - You're the architect. I didn't know he was gonna rub his cheek on it! That's enough. And you? What the hell was all that? I have it under control. - I'd hate to see you out of control. We don't have time for this. I'm getting off at Kyoto. ARTHUR: He's not gonna check every compartment. Yeah, well, I don't like trains. Listen. Every man for himself. [PHONE RINGS] Yes, hello? PHILLIPA: Hi, Daddy. - JAMES: Hi, Dad. Hey, guys. Hey. How are you? How you doing, huh? PHILLIPA: Good. - JAMES: Okay, I guess. Okay? Who's just okay? Is that you, James? JAMES: Yeah. When are you coming home, Dad? Well, I can't, sweetheart. I can't. Not for a while, remember?",89.221,234,But very definitely made of wool Right now I am lying on polyester Which means I am not lying on my carpet in my apartment You have lived up to your reputation I am still dreaming     [ BEEPING How did it go Not good Dream within dream huh I am impressed But in my dream you play by my rules Ah yes but you see We are not in your dream We are in mine [ SHOUTING [ [ NASH YELLS     How do you mess up carpet It was not my fault You are architect I did not know he was going to rub his cheek on it That is enough And you What hell was all that I have it under control I would hate to see you out of control We do not have time for this I am getting off at He is not going to check compartment Yeah well I do not like trains Listen man for himself [ PHONE Yes Hey guys Hey How are you How you doing Good JAMES Okay I guess Okay Who is just okay Is that you Yeah When are you coming home Well I can not sweetheart I can not Not for while remember,anger
6,"JAMES: Why? Look, I told you, I'm away because I'm working, right? PHILLIPA: Grandma says you're never coming back. COBB: Phillipa, is that you? Put Grandma on the phone for me, will you? PHILLIPA: She's shaking her head. Well, just hope she's wrong about that. JAMES: Daddy? Yeah, James? JAMES: Is Mommy with you? James, we talked about this. Mommy's not here anymore. JAMES: Where? WOMAN: That's enough, kids. Say bye-bye. Listen, I'm gonna send some presents with Grandpa. All right? And you be good, you be... [DIAL TONE] [KNOCKING ON DOOR] Our ride's on the roof. - Right. Hey, are you okay? Yeah. Yeah, I'm fine. Why? Well, down in the dream, Mal showing up. Look, I'm, uh, sorry about your leg. Won't happen again. It's getting worse, isn't it? - One apology's all you're getting, all right? Where's Nash? - He hasn't shown. You wanna wait? No. We were supposed to deliver Saito's expansion plans... to Cobol Engineering two hours ago. By now, they know we failed. It's time we disappear. Where you gonna go? - Buenos Aires. I can lie low there, maybe sniff out a job when things quiet down. You? - Stateside. Send my regards. He sold you out. Thought to come to me and bargain for his life. So, I offer you the satisfaction. It's not the way I deal with things. [HELICOPTER STARTING] What will you do with him? - Nothing. But I can't speak for Cobol Engineering. What do you want from us?",88.85499999999996,251,Why Look I told you I am away because I am working right PHILLIPA says you are never coming back is that you Put on phone for me will you PHILLIPA She is shaking her head Well just hope she is wrong about that Yeah Is with you we talked about this 's not here anymore Where That is enough kids Say bye - bye Listen I am going to send presents with All right And you be good you be [ DIAL TONE [ KNOCKING Our ride 's on roof Right Hey are you okay Yeah Yeah I am fine Why Well down in dream showing up Look I am uh sorry about your leg Will not happen again It is getting worse is not it apology 's all you are getting all right Where is He has not shown You want to wait No We were supposed to deliver 's expansion plans to hours ago By now they know we failed It is time we disappear Where you going to go I can lie low there maybe sniff out job when things quiet down You Stateside Send my regards He sold you out Thought to come to me and bargain for his life So I offer you satisfaction It is not way I deal with things [ HELICOPTER STARTING What will you do with him Nothing But I can not speak for What do you want from us,caring
7,"Inception. Is it possible? - Of course not. If you can steal an idea from someone's mind... why can't you plant one there instead? Okay, here's me planting an idea in your head. I say, ""Don't think about elephants."" What are you thinking about? Elephants. - Right. But it's not your idea, because you know I gave it to you. The subject's mind can always trace the genesis of the idea. True inspiration's impossible to fake. - That's not true. Can you do it? - Are you offering me a choice? Because I can find my own way to square things with Cobol. Then you do have a choice. Then I choose to leave, sir. Tell the crew where you want to go. Hey, Mr. Cobb. How would you like to go home? To America. To your children. You can't fix that. No one can. Just like inception. - Cobb, come on. How complex is the idea? - Simple enough. No idea is simple when you need to plant it in somebody else's mind. My main competitor is an old man in poor health. His son will soon inherit control of the corporation. I need him to decide to break up his father's empire. Cobb, we should walk away from this. - Hold on. If I were to do this, if I even could do it... I'd need a guarantee. How do I know you can deliver? - You don't. But I can... So... do you want to take a leap of faith... or become an old man, filled with regret... waiting to die alone?",87.60599999999998,265,Inception Is it possible Of course not If you can steal idea from someone is mind why can not you plant one there instead Okay here is me planting idea in your head I say Do not think about elephants What are you thinking about Elephants Right But it is not your idea because you know I gave it to you subject 's mind can always trace genesis of idea True inspiration 's impossible to fake That is not true Can you do it Are you offering me choice Because I can find my own way to square things with Cobol Then you do have choice Then I choose to leave Tell crew where you want to go Hey How would you like to go home To To your children You can not fix that one can Just like inception come on How complex is idea Simple enough idea is simple when you need to plant it in somebody else 's mind My main competitor is old man in poor health His son will soon inherit control of corporation I need him to decide to break up his father 's empire we should walk away from this Hold on If I were to do this if I even could do it I would need guarantee How do I know you can deliver You do not But I can So do you want to take leap of faith or become old man filled with regret waiting to die alone,sadness
8,"Assemble your team, Mr. Cobb. And choose your people more wisely. Look, I know how much you wanna go home. This can't be done. Yes, it can. Just have to go deep enough. You don't know that. I've done it before. Who'd you do it to? Why are we going to Paris? We're gonna need a new architect. [BELLS TOLLING] COBB: You never did like your office, did you? No space to think in that broom cupboard. Is it safe for you to be here? Extradition between France and the United States... is a bureaucratic nightmare, you know that. I think they might find a way to make it work in your case. Look, I, uh, brought these for you to give to the kids when you have a chance. It'll take more than the occasional stuffed animal... to convince those children they still have a father. I'm just doing what I know. I'm doing what you taught me. I never taught you to be a thief. No, you taught me to navigate people's minds. But after what happened... there weren't a whole lot of legitimate ways for me to use that skill. What are you doing here, Dom? I think I found a way home. It's a job for some very, very powerful people. People who I believe can fix my charges permanently. But I need your help. You're here to corrupt one of my brightest and best. You know what I'm offering. Let them decide for themselves. Money. - Not just money.",89.53899999999999,254,Assemble your team And choose your people more wisely Look I know how much you want to go home This can not be done Yes it can Just have to go deep enough You do not know that I have done it before Who would you do it to Why are we going to We are going to need new architect [ TOLLING COBB You never did like your office did you space to think in broom cupboard Is it safe for you to be here Extradition between and is bureaucratic nightmare you know that I think they might find way to make it work in your case Look I uh brought these for you to give to kids when you have chance It will take more than occasional stuffed animal to convince children they still have father I am just doing what I know I am doing what you taught me I never taught you to be thief No you taught me to navigate people 's minds But after what happened there were not whole lot of legitimate ways for me to use skill What are you doing here I think I found way home It is job for very very powerful people People who I believe can fix my charges permanently But I need your help You are here to corrupt of my brightest and best You know what I am offering Let them decide for themselves Money Not just money,neutral
9,"You remember. It's... the chance to build cathedrals, entire cities... things that never existed... things that couldn't exist in the real world. So you want me to let someone else follow you into your fantasy? They don't actually come into the dream. They just design the levels and teach them to the dreamers. That's all. Design it yourself. Mal won't let me. Come back to reality, Dom. Please. - Reality. Those kids, your grandchildren... they're waiting for their father to come back home. That's their reality. And this job, this last job, that's how I get there. I would not be standing here if I knew any other way. I need an architect who's as good as I was. I've got somebody better. Ariadne? I'd like you to meet Mr. Cobb. Pleased to meet you. If you have a few moments, Mr. Cobb has a job offer he'd like to discuss with you. A work placement? Not exactly. I have a test for you. You're not gonna tell me anything first? Before I describe the job, I have to know you can do it. Why? - It's not, strictly speaking, legal. You have two minutes to design a maze that it takes one minute to solve. Stop. Again. Stop. You're gonna have to do better than that. That's more like it. COBB: They say we only use a fraction of our brain's true potential. Now, that's when we're awake. When we're asleep, our mind can do almost anything.",89.49799999999999,248,You remember It is chance to build cathedrals entire cities things that never existed things that could not exist in real world So you want me to let someone else follow you into your fantasy They do not actually come into dream They just design levels and teach them to dreamers That is all Design it yourself will not let me Come back to reality Please Reality kids your grandchildren they are waiting for their father to come back home That is their reality And job last job that is how I get there I would not be standing here if I knew other way I need architect who is as good as I was I have got somebody better I would like you to meet Pleased to meet you If you have few moments has job offer he would like to discuss with you work placement Not exactly I have test for you You are not going to tell me anything first Before I describe job I have to know you can do it Why It is not strictly speaking legal You have minutes to design maze that it takes minute to solve Stop Again Stop You are going to have to do better than that That is more like it COBB They say we only use fraction of our brain 's true potential Now that is when we are awake When we are asleep our mind can do almost anything,neutral
10,"Such as? Imagine you're designing a building. You consciously create each aspect. But sometimes, it feels like it's almost creating itself, if you know what I mean. Yeah, like I'm discovering it. Genuine inspiration, right? Now, in a dream, our mind continuously does this. We create and perceive our world simultaneously. And our mind does this so well that we don't even know it's happening. That allows us to get right in the middle of that process. How? - By taking over the creating part. Now, this is where I need you. You create the world of the dream. We bring the subject into that dream, and they fill it with their subconscious. How could I ever acquire enough detail to make them think that it's reality? Well, dreams, they feel real while we're in them, right? It's only when we wake up that we realize something was actually strange. Let me ask you a question. You never really remember the beginning of a dream, do you? You always wind up right in the middle of what's going on. I guess, yeah. So how did we end up here? Well, we just came from the, uh... Think about it, Ariadne. How did you get here? Where are you right now? We're dreaming? You're in the middle of the workshop, sleeping. This is your first lesson in shared dreaming. Stay calm. [CUP RATTLING] [RUMBLING] If it's just a dream, then why are you...? [  “NON, JE NE REGRETTE RIEN”  ] - COBB: Because it's never just a dream, is it?",88.66800000000002,261,Such as Imagine you are designing building You consciously create aspect But sometimes it feels like it is almost creating itself if you know what I mean Yeah like I am discovering it Genuine inspiration right Now in dream our mind continuously does this We create and perceive our world simultaneously And our mind does this so well that we do not even know it is happening That allows us to get right in middle of process How By taking over creating part Now this is where I need you You create world of dream We bring subject into dream and they fill it with their subconscious How could I ever acquire enough detail to make them think that it is reality Well dreams they feel real while we are in them right It is only when we wake up that we realize something was actually strange Let me ask you question You never really remember beginning of dream do you You always wind up right in middle of what is going on I guess yeah So how did we end up here Well we just came from uh Think about it How did you get here Where are you right now We are dreaming You are in middle of workshop sleeping This is your first lesson in shared dreaming Stay calm [ RATTLING [ RUMBLING ] If it is just dream then why are you     COBB Because it is never just dream is it,neutral
