Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Ready? There's no way. - Mm-mm. - This is ridiculous. - Mm-hmm. - That's actually impressive. - You're kidding me. - Cough it up, baby. - Okay. I'm gonna give you five. I don't know how you do it, man. - I'm just blessed. - Hmm. Thank you for contributing to my slush funds. Jesus. Dude, this place is so disgusting. Don't trash the bar. It's just bugs. - You should get an exterminator. - Yeah, that's above my pay grade. - Oh, my God. - Oh, geez. You're such an asshole. You know, they say when you see one, there's thousands more in the walls. - Shut up, Jeffrey. - Yeah, shut up, Jeffrey. Why don't you make me? Make me shut up. Don't mind me. Trash coming through. How you living, Eric? - Large. - Expect nothing less. I'll be right down. That shirt comes off, you drink for free. - No. - Just saying. - Oh, yeah? - That's bar policy. You get naked, it's free drinks all night. Isn't that right, Mary? Damn right. I don't make the rules. Come on. Give me a shot. - Now we're talking. Now we're talking! - Line 'em up. Maybe you will see something by the end of the night. Don't you tease me. - Where you going? - I'm just going to the bathroom, babe. He seems like a good kid. He is a good kid. Wonder how long this one's gonna last. I'm kidding! Come on, look... May you both live happily ever after. Cheers. Nah, I'm going to wait for my boyfriend. Your loss. M'lady. - Who the fuck are you, man? - Whoa, whoa. Eric! - Who the fuck are you? - Hey! Eric! He's with me. That's just Jeffrey, man. You remember him. Oh, yeah. Oh, yeah. - How you doing, brother man? - Fine. Thanks. Good game. Scored a goal. I'm here! I was so close.",88.49599999999998,323,Ready There is way mm This is ridiculous hmm That is actually impressive You are kidding me Cough it up baby Okay I am going to give you I do not know how you do it man I am just blessed Thank you for contributing to my slush funds Dude place is so disgusting Do not trash bar It is just bugs You should get exterminator Yeah that is above my pay grade Oh my Oh geez You are asshole You know they say when you see there is thousands more in walls Shut up Yeah shut up Why do not you make me Make me shut up Do not mind me coming through How you living Large Expect nothing less I will be right down shirt comes off you drink for free No Just saying Oh yeah That is bar policy You get naked it is free drinks night Is not that right Damn right I do not make rules Come on Give me shot Now we are talking Now we are talking Line them up Maybe you will see something by end of night Do not you tease me Where you going I am just going to bathroom babe He seems like good kid He is good kid Wonder how long one 's going to last I am kidding Come on look May you both live happily ever after Cheers I am going to wait for my boyfriend Your loss M'lady Who fuck are you man whoa Who fuck are you Hey He is with me That is just man You remember him Oh yeah Oh yeah How you doing brother man Fine Thanks Good game Scored goal I am here I was so close,gratitude
2,"If you break one more stool, Rosie's gonna to make you stand while you're here. Long night? - Just getting started. - Yeah? - Usual? - Yes, please. Coming right up. You know what? You go buy yourself a drink. Wow. My man. And drinks for the progressive couple over there doing the smooching. You're a real gentleman, Eric. Oh, no, man. It's fine. You don't have to do that. Yeah. I know I don't have to. I want to. Thank you, Eric. We appreciate it. Thank you. Welcome. That shirt better come off now. Um... to, uh, Eric. To Eric! Cheers. Oh, come on, Eric. Everybody 21? Yeah. What about everybody else? Yeah, man. Want me to get them? No. Fuck it, you're fine. What do want? Just beer. Four, please. Just beer? All right. These are twist-off. Y'all should be able to handle that? Yeah, man. We can handle it. You know those kids are underage, right? Whatever. They're harmless. Let them have their fun. Hit me again, please. Ah! Right, yep. My bad. Jesus. I swear, we got more bugs than people in the bar tonight. That's fucking gross. Bugs were fucking on the whiskey. - Thank you. - There you go. There you are. What's up, brother? - I'm all right, how are you? - Good. Give me a hug, dude. Enjoying your last days of freedom? - You know it. - Good. Good. What's going on? You fellas, let me know if you need anything else. We're good for now, brother. - Let's shot some pool! - Pool! - Hey, Mary. - You wanna play? He's been on a non-stop bender for a week. He's back on the rig on Monday, so I think we'll be safe. Fuck you, Eric! Hey, Mary!",89.541,297,If you break more stool 's going to to make you stand while you are here Long night Just getting started Yeah Usual Yes please Coming right up You know what You go buy yourself drink Wow My man And drinks for progressive couple over there doing smooching You are real gentleman Oh no man It is fine You do not have to do that Yeah I know I do not have to I want to Thank you We appreciate it Thank you Welcome shirt better come off now Um to uh To Cheers Oh come on Everybody Yeah What about everybody else Yeah man Want me to get them No Fuck it you are fine What do want Just beer please Just beer All right These are twist off You all should be able to handle that Yeah man We can handle it You know kids are underage right Whatever They are harmless Let them have their fun Hit me again please Ah Right My bad I swear we got more bugs than people in bar tonight That is fucking gross Bugs were fucking on whiskey Thank you There you go There you are What is up brother I am all right how are you Good Give me hug dude Enjoying your last days of freedom You know it Good Good What is going on You fellas let me know if you need anything else We are good for now brother Let us shot pool You want to play He is been on non - stop bender for week He is back on rig on so I think we will be safe Fuck you,annoyance
3,"Mary, come on. They're only kidding. - Mary, wait. - Kiss my ass, jerk. Where you going? - You're breaking my heart. - Hey, fellas! Just be cool, all right? - It's a family establishment. - Sorry, Mom! Fucking animals. Hey, what'd I just say? Well... You're a dick, Eric. Whatever, babe. - What happened with Mary? - He was shoving the cue in her face. Should we get out of here, maybe? Like... go? I'm sorry. Can you get this man a drink, please? Yes. Yes, I can. No. No, no. I don't want... I can't... - Technically, it's my job. - I got a deadline. Gotta work. I'm tired. No, no, no. I have a deadline, so... Why don't you get wasted and write drunk? That's what I'd do. That doesn't sound like the best advice. Got my ass through college. Well, yeah, that was college. You know he went to Tulane. - Really? That's where I went. - Yeah? I think I was there a bit before your time, sonny. - When did you graduate? - The year I dropped out. Whoa! Now what, bitch? Eric, knock it off! Eric! Suck my dick, motherfucker. Hey, Eric! Come on, man. Someone get the bottle out of that guy's hand! Will, call the cops. Motherfucker. It's the bartender at Rose's. We've got another fight breaking out. Someone's gonna get hurt. You wanna cut me? You wanna cut me? Jeffrey, stop! Jeffrey, stop it! Holy shit. - Fuck! - Jeffrey, stop! Okay, okay, okay. Come on. Come on. Come on. Did you call the cops? Yeah. Yeah. - Let's go. - Let's go. You got him, all right? You got him. Dude, what the fuck? What the fuck? Dude... You gotta go to the hospital, man. - You call the cops? - Of course, I called. - I shoulda called an ambulance. - Fucking pussy. Dude, you got...",89.50200000000002,318,come on They are only kidding wait Kiss my ass jerk Where you going You are breaking my heart Hey fellas Just be cool all right It is family establishment Mother Fucking animals Hey what did I just say Well You are babe What happened with He was shoving cue in her face Should we get out of here maybe Like go I am sorry Can you get man drink please Yes Yes I can No No no I do not want I can not it is my job I got deadline Got To work I am tired No no no I have deadline so Why do not you get wasted and write drunk That is what I would do That does not sound like best advice Got my ass through college Well yeah that was college You know he went to Really That is where I went Yeah I think I was there bit before your time sonny When did you graduate year I dropped out Whoa Now what bitch knock it off Suck my motherfucker Hey Come on man Someone get bottle out of guy 's hand Will call cops It is bartender at 's We have got fight breaking out Someone is going to get hurt You want to cut me You want to cut me stop stop it Holy shit Fuck stop Okay okay okay Come on Come on Come on Did you call cops Yeah Yeah Let us go Let us go You got him all right You got him Dude what fuck What fuck Dude You got to go to hospital man You call cops Of course I called I shoulda called ambulance Fucking pussy Dude you got,anger
4,"Let's go. Quit milking it, man. - Let's get outta here. - You're fine. Here you go, man. You all right? Just fuck off, dude. Yeah? All right. Tell that to the cops when they get here. Grabbing a bottle in a fight is chicken shit. What the hell was that? You're not a tough guy. You coulda been hurt. He coulda killed him, I mean... - What else was I supposed to do? - Yeah, okay. - You did good, kid. - Fuck. You did good. Oh, fuck. It's probably one of the kids'. Fucked up that they actually filmed the whole thing. Fucking millennials. Anybody need a drink? Hey, honey. Guess who's home? You feel like waking up? Mm-mm. Hmm? Mm-mm. Now stop fucking around. Good morning, pretty little thing. Well... Oh... You're going to make me burn the eggs. Whose phone is that? Just some chick. She left it at the bar. So you brought it home? Just picked it up... and forgot to leave it there. There was bit of a fracas at the bar last night. Cool. Thank you. How's your paper coming? I'm nearly there. I just have to go over it again, and probably rewrite the ending. Turn it in to Steve and hope he likes it. I'm sure he will. He better. It's a quarter of my grade. Yeah. What are you gonna do today? Don't know. I don't have any plans. Probably gonna check on Eric at some point. Why? He's the one in the fight last night. I thought you said it was a girl. No, there was a group of college kids, but when the fight started, they got spooked and took off. Eric got cut pretty bad, though. It was brutal. Well, that's not shocking. I should probably go check on him. What are you doing? Trying to find out whose phone this is. Why? Should I not look?",88.666,321,Let us go milking it man Let us get outta here You are fine Here you go man You all right Just fuck off dude Yeah All right Tell that to cops when they get here Grabbing bottle in fight is chicken shit What hell was that You are not tough guy You coulda been hurt He coulda killed him I mean What else was I supposed to do Yeah okay You did good kid Fuck You did good Oh fuck It is probably of kids ' Fucked up that they actually filmed whole thing Fucking millennials Anybody need drink Hey honey Guess who is home You feel like waking up Hmm Now stop fucking around Good morning pretty little thing Well Oh You are going to make me burn eggs Whose phone is that Just chick She left it at bar So you brought it home Just picked it up and forgot to leave it there There was bit of fracas at bar last night Cool Thank you How is your paper coming I am nearly there I just have to go over it again and probably rewrite ending Turn it in to and hope he likes it I am sure he will He better It is quarter of my grade Yeah What are you going to do today Do not know I do not have plans Probably going to check on at point Why He is in fight last night I thought you said it was girl No there was group of college kids but when fight started they got spooked and took off got cut pretty bad though It was brutal Well that is not shocking I should probably go check on him What are you doing Trying to find out phone this is Why Should I not look,annoyance
5,"Am I gonna see something I don't want to see? No. Why are you asking? I don't know. Why do you know how to unlock it? From the smudge marks on the screen. - I'm not lying about the phone, Carrie. - Okay. I believe you. Oh! Fuck! What? What's wrong? Who were you talking to last night? What do you mean? You were texting someone. What is that, Will? Jesus Christ. Um... Don't fuck with it. Give it to the cops. Somebody got hurt last night. Yeah, someone could be fucking with me, though. Listen, it's... Wednesday, so Duane will come in after his shift. I'll give it to him then. But what if that girl comes to get it first? Just say I don't have it. Let's let the cops deal with it. Okay. Don't worry your pretty little face about it. You let your man handle things. You're gonna make me late. - Yeah, I am. - I have to go. - Mm-mm. - Will... you truly smell. God! He's only coming in for that night, so I said that we would have dinner with him. Ugh. Dinner with your sober uncle? What is the problem with that? So he can fucking judge me the whole time. What? - Shit! - God, Will. Look at these guys. Fucking here for a higher education, can't figure out how to cross a goddamn road. You know what happens to idiots like that? - You're gonna tell me. - They spend four years here. Four years becoming an economic prisoner. He should just go work at Rosie's. Get a real job. I don't think he's Rosie's material. No, he should stay here, and fucking take lessons from dillholes like that. Hey, Steve. Hi, Steve. I'm gonna go learn from the dillhole. - Yeah. - See you later. Love you. Sorry I'm late. How's it going? Hey, what's up?",87.91099999999999,318,Am I going to see something I do not want to see No Why are you asking I do not know Why do you know how to unlock it From smudge marks on screen I am not lying about phone Okay I believe you Oh Fuck What What is wrong Who were you talking to last night What do you mean You were texting someone What is that Um Do not fuck with it Give it to cops Somebody got hurt last night Yeah someone could be fucking with me though Listen it is so will come in after his shift I will give it to him then But what if girl comes to get it first Just say I do not have it Let us let cops deal with it Okay Do not worry your pretty little face about it You let your man handle things You are going to make me late Yeah I am I have to go mm Will you truly smell He is only coming in for night so I said that we would have dinner with him Dinner with your sober uncle What is problem with that So he can fucking judge me whole time What Shit Will Look at guys Fucking here for higher education can not figure out how to cross goddamn road You know what happens to idiots like that You are going to tell me They spend years here years becoming economic prisoner He should just go work at 's Get real job I do not think he is 's material No he should stay here and fucking take lessons from dillholes like that Hey I am going to go learn from dillhole Yeah See you later Love you Sorry I am late How is it going Hey what is up,anger
6,"- Come have a beer with me. - Babe, who are you talking to? Fuck, dude. What time is it? It's like, 10:00 a.m. What? Are you still sleeping? Yeah, I didn't get to bed until sunrise. Hang up the phone, babe. You're gonna have a beer with me or not? I'm pulling up to Rosie's. No, asshole, I'm not. I'm gonna go back to sleep. When did you become such a pussy? That's so wrong. You know it. You have one for me, and I'll see you tonight, okay? All right. - Bye. - Bye. What the fuck? How's it hanging there, Rosie? Oh, right and tight, loose, large. Pick one. Anyone come in looking for a cell phone? Nope. Lost and found? Yeah. I heard what happened with Eric last night. Oh, yeah. You should stop serving him when he's fucked up. He's always fucked up when he's home. All right. I can't leave the bar right now. Can you go check on him? Holy shit, Eric. What is it? You gotta go to the hospital. I'm calling an ambulance. - No, no, no. - No, fuck that. Dude, your face. Your face is fucked up! I can see the inside of your mouth. It's just swollen. That's all. I don't know, dude. I can get a buddy of mine to stitch it up. A buddy of yours? Come on, Eric. You're not in fucking Afghanistan, dude. Can't go to a hospital. - They'll ask questions. - Like what? You wanna be able to eat food without it falling out of your face? What? Nothing. Thank your friend for me. What friend? The one who's banging your girl. She's not my girl, dude. Okay. I just came to check on you. I'll let you get your rest. Hey, don't leave. Nightmares. Yeah. All right, man. I'll stay for a little bit. Hey, man, you got any more beer? Mm-hmm. Thank you. Uh, $22.50.",89.379,325,Come have beer with me who are you talking to Fuck dude time is it It is like a.m. What Are you still sleeping Yeah I did not get to bed until sunrise Hang up phone babe You are going to have beer with me or not I am pulling up to 's No asshole I am not I am going to go back to sleep When did you become pussy That is so wrong You know it You have for me and I will see you tonight okay All right What fuck How is it hanging there Oh right and tight loose large Pick Anyone come in looking for cell phone Nope Lost and found Yeah I heard what happened with last night Oh yeah You should stop serving him when he is fucked up He is always fucked up when he is home All right I can not leave bar right now Can you go check on him Holy What is it You got to go to hospital I am calling ambulance No no no No fuck that Dude your face Your face is fucked up I can see inside of your mouth It is just swollen That is all I do not know dude I can get buddy of mine to stitch it up buddy of yours Come on You are not in fucking dude Can not go to hospital They will ask questions Like what You want to be able to eat food without it falling out of your face What Nothing Thank your friend for me friend one who is banging your girl She is not my girl dude Okay I just came to check on you I will let you get your rest Hey do not leave Nightmares Yeah All right man I will stay for little bit Hey man you got any more beer hmm Thank you Uh,anger
7,"Oh, wait. Don't forget to buy your girlfriend something pretty. He'll love it. Ooh! He looks good in them tights. Yes, he do. Next! I thought you said you didn't want a beer. I think I meant that I didn't want to have a beer for breakfast. Hmm. Hey, Will. Hey, Jeffrey. You get your little project done? Yeah. Um... turned it in this morning. Just chilling now. That's a gold star for you, then, right? - You hear anything about Eric? - Yeah, I went and saw him this morning. His face is all cut to shit. He's refusing to go to the hospital, because he thinks he's Rambo. You want to join us? No. No, no. I got to go. I got a bunch of shit to do. Just came for some to-go. See you guys. Hello? Carrie? Hmm. Monorail, up those stairs! More of these clowns. Fuck off. That's amazing, dude. Oh, my God. I literally can't believe this. Hey, stop goofing around. Shut up. - You think we did it right? - I don't know. We did exactly what it said in the book. Oh, my God. Look at the cockroaches. - Fuck. - Oh, my God! Fuck! Will. When'd you get home? Right now? What are you looking at? Nothing. I thought you were going to bring that to the police. I am. I'll take it today. What were you looking at? Who's fucking phone is that? I told you, it's... some chick from the bar. One of the chicks from the bar? I can't believe you're still going on about this. So, what? All my friends just have to be guys? Is that the deal? What about Steve? What about Steve? You fucking talk about him all the time.",87.25300000000001,295,Oh wait Do not forget to buy your girlfriend something pretty He will love it Ooh He looks good in them tights Yes he do Next I thought you said you did not want beer I think I meant that I did not want to have beer for breakfast Hmm Hey Hey You get your little project done Yeah Um turned it in morning Just chilling now That is gold star for you then right You hear anything about Yeah I went and saw him morning His face is all cut to shit He is refusing to go to hospital because he thinks he is You want to join us No No no I got to go I got bunch of shit to do Just came for some to go See you guys Hello Hmm up stairs More of clowns Fuck off That is amazing dude Oh my I literally can not believe this Hey stop goofing around Shut up You think we did it right I do not know We did exactly what it said in book Oh my Look at cockroaches Fuck Oh my Fuck Will When 'd you get home Right now What are you looking at Nothing I thought you were going to bring that to police I am I will take it today What were you looking at Who is fucking phone is that I told you it is chick from bar of chicks from bar I can not believe you are still going on about this So what my friends just have to be guys Is that deal What about What about You fucking talk about him time,surprise
8,"- He's my professor. - And he obviously wants to fuck you. You wanna check my phone? You wanna go through my texts, see if I sent him any pictures of my tits? Go on, look at it. No. - Go on, check it. - I don't want to. I don't want to, because I trust you. I want to trust you. But you're being all shady with some cunt's phone, and you're acting guilty as shit. Give it to me. You don't wanna see it. You don't wanna see it. It's awful. Go to the last pictures. Is that... Is this Garrett? Is this who you were talking to? I don't think so. Those pictures were already on the phone. - Call him. - No. - Then I'll call him. - No, it's a bad idea. Don't. I don't want to think about someone dying like this, and you'd ignored him. I ignored him? He was begging. That's bullshit. No one's dead. This is... It's obviously some fucking nerd who's into special effects. Hello? Garrett? Ah! No. I'm going to call the cops. Don't. Listen, don't. What are you doing? I'll take it to Duane. He's a friend. He'll take it seriously. Do it right now. Will, do it right now! Fuck! Sir, are you okay? Are you all right? Want me to call somebody? - What's wrong with him? - The fuck is that? I got your ass right on camera! I don't see no blood. - Crazy, man. - Right? That's crazy. Fuck. Fuck! There he goes. - 'Sup, baby? How you doing? - Just another day. How are you? Good. Beautiful day out there, right? It's hotter than sin. What happened last night? Why didn't you call us? I did. Took you guys an hour and a half to respond.",88.16399999999999,304,He is my professor And he obviously wants to fuck you You want to check my phone You want to go through my texts see if I sent him pictures of my tits Go on look at it No . Go on check it I do not want to I do not want to because I trust you I want to trust you But you are being all shady with cunt 's phone and you are acting guilty as shit Give it to me You do not want to see it You do not want to see it It is awful Go to last pictures Is that Is this Is this who you were talking to I do not think so pictures were already on phone Call him No Then I will call him No it is bad idea Do not I do not want to think about someone dying like this and you would ignored him I ignored him He was begging That is bullshit one 's dead This is It is obviously fucking nerd who is into special effects Hello Ah No I am going to call cops Do not Listen do not What are you doing I will take it to He is friend He will take it seriously Do it right now Will do it right now Fuck are you okay Are you all right Want me to call somebody What is wrong with him fuck is that I got your ass right on camera I do not see blood man Right That is crazy Fuck Fuck There he goes baby How you doing Just day How are you Good Beautiful day out there right It is hotter than sin What happened last night Why did not you call us I did Took you guys hour and half to respond,anger
9,"No, man. I don't mean Fifth District. I mean us. I didn't know I could do that. When last time Rosie's been hit with an underage sting, huh? Last time anybody followed up on a noise complaint? That's our bar, we protect the place. Yeah, I know. - 'Sup, Will? - Hey, dude. - How are you? - Good, man. Eric all right? Yeah, he's okay. - I checked on him this morning. - Have a seat. So... what about the guy that did this? I don't know. I've never seen him before in my life. Kind of figured it was just something between them. I tell you what. You see him, you call us. I want to talk to him, see how tough this bitch really is. Yeah, okay. There was also these college kids at the bar, and they left a cell phone there. I went through it to see whose it was, and I found some really fucked up shit in there. Like what, exactly? There was a dead guy. He looked murdered. - Murdered? - Yeah. Where's the phone? I lost it. You lost it? Yeah, on the way here. But I think it was those college kids, man. I think they took it. They've been following me around in a black Charger. I know it sounds crazy, but my girlfriend saw the pictures, too. I'm telling you guys the truth. So, uh, you got a license plate on this black Charger? Yeah, yeah. Uh, I think it started with a six. A six? Yeah. That's it? Yeah. Okay, Will. Look, man, if you, uh... want to make a statement, just give us all the details, and we'll see what we can do. Sure. I need to go get the forms. I hate when people touch my shit on my desk. We going to see you tonight? Yeah, man. I'll be there. Same as usual. Too much on it, man. I put too much heat.",89.79400000000003,329,No man I do not mean I mean us I did not know I could do that When last time 's been hit with underage sting huh Last time anybody followed up on noise complaint That is our bar we protect place Yeah I know Hey dude How are you man all right Yeah he is okay I checked on him morning Have seat So what about guy that did this I do not know I have never seen him before in my life Kind of figured it was just something between them I tell you what You see him you call us I want to talk to him see how tough bitch really is Yeah okay There was also college kids at bar and they left cell phone there I went through it to see it was and I found some really fucked up shit in there Like what exactly There was dead guy He looked murdered Murdered Yeah Where is phone I lost it You lost it Yeah on way here But I think it was college kids man I think they took it They have been following me around in black I know it sounds crazy but my girlfriend saw pictures too I am telling you guys truth So uh you got license plate on black Yeah yeah Uh I think it started with Yeah That is it Yeah Okay Look man if you uh want to make statement just give us details and we will see what we can do Sure I need to go get forms I hate when people touch my shit on my desk We going to see you tonight Yeah man I will be there Same as usual Too much on it man I put too much heat,anger
10,"About to put heat on your ass. - 'Sup, bitches. - How's it going? - What's up big hair? - How's the main bitch? What's shakin', bacon? Not much. It's quiet in here tonight. Yeah, I finally get you all to myself. Oh, ho, ho. Speaking of, where's Jeffrey? Punishing him. He's being a jealous asshole. - Yeah? - Yeah. Jealous of who? None of your business, bartender. Mm-hmm. Mm-mm. I'm just gonna do the one. I'm trying to take it easy. Why? 'Cause I don't wanna be wasted. Then just don't get wasted. Just do what I do, maintain the buzz. It's like surfing, only more fun. I don't think you should be telling me how to drink. I need to drink tonight... and you're here. So, you just became my backup. What's wrong? Nothing. Just got some shit on my brain I don't want on my brain. I've also got an eight-ball in my pocket. If you wanna play. - Try to talk to it. - Okay. Just be like, ""Hi, what's up?"" Like, whatever, we're so over... That would've been impressive if you caught it, 'cause you did extra flips. That's extra brownie points. Okay, just like easy, like, ""Hey, how you doing? What's up?"" It's been a while. - That's too much. - Yeah, she's playing hard-to-get. - Try a different one. - Okay. - This one's Hubert. - Okay. He's much nicer. Try. Ready? Boom! - It's that easy. Really. - It's like, finesse. Yeah, just like I... 'Sup, yo! Douglas. - What the fuck are you doing here? - William. The fuck does it look like? I fucking work here. - You know that, come on. - It's your shift already? - What time is it? - I don't know. Y'all drunk, huh? - You're drunk. - Uh-uh. I'm handsome. - You drunk. - We both are drunk. He's handsome. I'll take it. I don't wanna go to sleep yet. I don't either.",89.83,329,About to put heat on your ass bitches How is it going What is up big hair How is main bitch What is shakin bacon Not much It is quiet in here tonight Yeah I finally get you all to myself Oh Speaking of where is Punishing him He is being jealous asshole Yeah Yeah Jealous of who None of your business bartender I am just going to do one I am trying to take it easy Why Because I do not want to be wasted Then just do not get wasted Just do what I do maintain buzz It is like surfing only more fun I do not think you should be telling me how to drink I need to drink tonight and you are here So you just became my backup What is wrong Nothing Just got shit on my brain I do not want on my brain I have also got ball in my pocket If you want to play Try to talk to it Okay Just be like Hi what is up Like whatever we are so over That would have been impressive if you caught it because you did extra flips That is extra brownie points Okay just like easy like Hey how you doing What is up It is been while That is too much Yeah she is playing hard to get Try different Okay one 's Okay He is much nicer Try Ready Boom It is that easy Really It is like finesse Yeah just like I What fuck are you doing here fuck does it look like I fucking work here You know that come on It is your shift already time is it I do not know You all drunk You are drunk Uh - uh I am handsome You drunk We both are drunk He is handsome I will take it I do not want to go to sleep yet I do not either,anger
