Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"MOREAU: Benedict. Is this true? You have found the boy? Yes. He's not safe here. Nonsense, this is a fortress. The full resources of the Order are at our disposal. Respectfully, Benedict, the devil himself wants this child. Only one place is safe. That is the Sanctuary. The Rider must take him. You do enjoy your wine, Moreau. In a few days, the winter solstice will be past and with it the hour of the prophecy. Then the boy will be of no use to anyone. By that time. Brother, you will all be dead. This conversation is finished. (EXPLOSION) (GUNFIRE) (BOTH YELL) (GLASS BREAKS) (IN ROMANIAN) They're inside! (GUNSHOT) (ALARM WAILING) (NADYA GRUNTS) (GRUNTING) Go! (SCREAMS THEN THUDS) Nadya! I can help you! Damn it. Danny! I can protect you! (GRUNTING) (SPEAKS IN FRENCH) (GUNFIRE) Where are they? (SPEAKING IN FOREIGN LANGUAGE) Shut up! (GUNSHOT) (BENEDICT GRUNTS) Perfect. Who is this guy? (HORN HONKS) (TIRES SCREECH) Screw this. (GUNSHOT) Duck! JOHNNY: It doesn't matter how far you run. There are some demons you just can't escape. My name is Johnny Blaze. I rode a motorcycle for a living. I did a bare-ass, 360, triple backﬂip in front of 22,000 people. (JOHNNY CHUCKLES) It's kind of funny. It's on YouTube. Check it out. But when my dad got sick, I did something way crazier than that.",88.92900000000002,226,MOREAU Is this true You have found boy Yes He is not safe here Nonsense this is fortress full resources of Order are at our disposal Respectfully devil himself wants child Only place is safe That is must take him You do enjoy your wine In few days winter solstice will be past and with it hour of prophecy Then boy will be of use to anyone By time you will all be dead conversation is finished BOTH IN They are inside GUNSHOT GRUNTS GRUNTING Go THEN I can help you Damn it I can protect you GRUNTING IN Where are they SPEAKING IN FOREIGN LANGUAGE Shut up GUNSHOT BENEDICT GRUNTS Who is guy HONKS this GUNSHOT JOHNNY It does not matter how far you run There are demons you just can not escape My name is I rode motorcycle for living I did bare ass triple backﬂip in front of people It is kind of funny It is on Check it out But when my dad got sick I did something way crazier than that,amusement
2,"ROARKE: You look like you could use a little help. Are you willing to make a deal, John? Attaboy. JOHNNY: Do it. Save his life. Do it! Yeah, that is right. I'm the guy who made the deal with the devil. I know what you're thinking. Doesn't this kid watch movies? Does this ever work out fine? Let's just say good judgment was not exactly my forte. I was possessed by an ancient demon. In the presence of evil, I change into a monster, and I pray on the wicked, and I suck out their souls. And you don't wanna be around when that happens. See, there's good and bad in all of us. And maybe you're not a murderer, but you did something you wouldn't want the Rider to see. A white lie, an illegal download. What about you? And you? I've tried to fight it, to hold it back, but the darkness inside me only gets stronger. That's why I had to run halfway across the world. (GASPS) And I'm still running. (MOTORCYCLE APPROACHES) (FOOTSTEPS) (MOREAU SHOUTING IN FRENCH) Who are you? My name is Moreau. My brothers are dead, as should I be, if not for the intervention of God. (CLAUDE-JOSEPH ROUGET DE LISLE'S ""LA MARSEILLAISE"" PLAYING) And you are John Blaze. Go away. MOREAU: I can't do that. (GAGS) (GRUNTS) Ah. It likes the dark places.",89.667,230,ROARKE You look like you could use little help Are you willing to make deal Do it Save his life Do it Yeah that is right I am guy who made deal with devil I know what you are thinking Does not kid watch movies Does this ever work out fine Let us just say good judgment was not exactly my forte I was possessed by ancient demon In presence of evil I change into monster and I pray on wicked and I suck out their souls And you do not want to be around when that happens See there is good and bad in all of us And maybe you are not murderer but you did something you would not want to see white lie illegal download What about you And you I have tried to fight it to hold it back but darkness inside me only gets stronger That is why I had to run halfway across world And I am still running SHOUTING IN Who are you My name is My brothers are dead as should I be if not for intervention of 'S And you are Go away MOREAU I can not do that GRUNTS Ah It likes dark places,caring
3,"I don't know what you're talking about. The Rider. (GRUNTS) You thought that you could control it. Make it work for you, huh? That you were stronger than this deep, hungry thing? This sickness. (GRUNTS) Why are you here? Aah! What do you want from me? I need your help and you need your soul. So we make a deal. You know about making deals, don't you, Johnny? Huh? Nice bike. This child. He is in danger and for more than his life. You will save him. I don't save people. (MOREAU CHUCKLING) MOREAU: What brought you out here, Johnny Blaze? Thousands of miles from your place of birth and your dark rebirth. You were brought here for this. This little kid, what makes you think I can find him? This man that you met years ago that put the curse On you? Roarke. The devil has many names. He is the link that connects you to this child. Let the Rider follow his stench. It will lead you to the boy. You said something about a deal. The church of my masters is an ancient one. We are prepared to give to you the one thing you want the most of this world. Bring us the boy, and we will lift your curse. (CROWD CHATTERING IN ROMANIAN) (POP MUSIC PLAYING OVER SPEAKERS)",89.68900000000002,223,I do not know what you are talking about GRUNTS You thought that you could control it Make it work for you huh That you were stronger than deep hungry thing sickness GRUNTS Why are you here Aah What do you want from me I need your help and you need your soul So we make deal You know about making deals do not you Huh Nice bike child He is in danger and for more than his life You will save him I do not save people MOREAU What brought you out here Thousands of miles from your place of birth and your dark rebirth You were brought here for this little kid what makes you think I can find him man that you met years ago that put curse On you devil has many names He is link that connects you to child Let follow his stench It will lead you to boy You said something about deal church of my masters is ancient one We are prepared to give to you thing you want most of world Bring us boy and we will lift your curse CROWD CHATTERING IN POP MUSIC PLAYING OVER,caring
4,"Hello. Hi. I, uh... I noticed you were, um, looking at me. Yes? Was I? Nice suit. Oh, thank you very much. It's, uh... Are you Roma? Gypsy? Why do you ask? Well, what people say about... What? Listen, um. I am a businessman. Mm-hm. I have a lot of money. Yeah? And... And? Hey, Mommy. Where's Daddy? I, um... Excuse me. No, no, no. It's okay. MAN: No, really. No, really, I... Yeah. Sorry. (CHUCKLES) DANNY: Somebody's gonna have a lot of explaining to do. We won't always have to do this. Okay? I wanna make a life for you. This is a life. You know I love you more than anything. I love you too, Mama. (THUNDER RUMBLING) (THUNDER CRASHING) JOHNNY: So many times I've tried to keep the Rider from coming out, but tonight, I need him. (GRUNTING) (WOMAN SPEAKING INDISTINCTLY IN ROMANIAN ON RADIO) (KAJAGOOGOO'S ""TOO SHY"" PLAYING ON RADIO)  You're too shy, shy   Hush, hush, eye to eye   Too shy, shy   Hush, hush  (TIRES SCREECHING) Hold on! (GRUNTING) What happened? Hold on. (SNARLS) (MOTORCYCLE REVVING) (EXPLOSION) (EXPLOSIONS) (YELLS)",89.26799999999999,191,Hello I uh I noticed you were um looking at me Yes Was I Nice suit Oh thank you very much It is uh Are you Why do you ask Well what people say about What Listen um I am businessman - hm I have lot of money Yeah And And Hey Where is I um Excuse me No no no It is okay No really No really I Yeah Sorry Somebody is going to have lot of explaining to do We will not always have to do this Okay I want to make life for you This is life You know I love you more than anything I love you too THUNDER THUNDER So many times I have tried to keep from coming out but tonight I need him WOMAN SPEAKING IN 'S PLAYING   You are too shy shy    Hush hush eye to eye    Too shy shy    Hush hush   Hold on GRUNTING What happened Hold on REVVING,curiosity
5,"NADYA: Stay in and lock the doors. (PANTING) (CAR DOOR CLOSES) CARRIGAN: Nadya. (NADYA GRUNTING) No! CARRIGAN: It's been a long time, pumpkin. NADYA: Carrigan. CARRIGAN: I see you're still an unbelievable pain in the ass. Look, I got people after Danny and me, so just let me go. Let me go! I'm the people after you. (CAR DOOR OPENS) DANNY: No! (GRUNTING) Don't touch him! DANNY: Get off! TERROKOV: Get up. Heh. Whoops. (BOTH GRUNTING) (NADYA YELLS) (CARRIGAN LAUGHS) Oh! Unbelievable. Still the fighter. NADYA: Carrigan. Yes? NADYA: Please. He's my son. I know. But he's not mine. And part of you had to know it might end up like this. (SCREECHING) (THUNDER CRASHING) (SNARLING) Well, kill it. (GASPING) Hungry. Oh, God. Slugthrowers, now. Don't look at it. (SCREAMING) Whoa! NADYA: No! No! Get some. Move, now! Get him in the car. Get in! Danny! (MONITOR BEEPING) (WOMAN SPEAKING IN ROMANIAN OVER PA) (GROANING) Oh, you have awake. Hi. Heh. It's funny, because when you walked in, I thought I was still dreaming. You have hallucinate?",88.292,177,Stay in and lock doors PANTING CAR No It is been long time pumpkin I see you are still unbelievable pain in ass Look I got people after and me so just let me go Let me go I am people after you CAR OPENS No GRUNTING Do not touch him Get off TERROKOV Get up Heh BOTH GRUNTING Oh Unbelievable Still fighter Yes Please He is my son I know But he is not mine And part of you had to know it might end up like this SCREECHING THUNDER Well kill it Oh Slugthrowers now Do not look at it No No Get some Move now Get him in car Get in WOMAN SPEAKING IN OVER Oh you have awake Hi Heh It is funny because when you walked in I thought I was still dreaming You have hallucinate,anger
6,"No, no, man, I'm not hallucinating. Ha, ha. Look, I'm flirting with you. (IN ROMANIAN) You're beautiful. (JOHNNY SPEAKS IN ROMANIAN) (IN ENGLISH) Okay. Morphine? You got any morphine? Oh, no, no, morphine, you already have. Dilaudid, Valium? What? Your wounds... Very weird, mister. The poliţie want to talk to you when you wake up. I tell them you wake. No! Please. (IN ROMANIAN) I'm fine. Let me go! (NURSES SPEAKING IN ROMANIAN) Take a piss. (CELL PHONE RINGING) ROARKE: Carrigan. I got your package, but the cost of doing business with me just went up. I don't understand. What's not to understand? I want more. You understand that? We had an agreement, Carrigan. Changing the defined terms of an agreement is something we just don't do. You told me to get a kid. Not a problem. I've done that for people before. And I have history with his bitch of a mom, so there's no better guy for the job. But what you didn't tell me is that I'd be walking into the middle of a goddamn horror movie. (ROARKE LAUGHS) CARRIGAN: Oh, this is funny To you? (SPEAKS IN FOREIGN LANGUAGE) Three of my guys got turned into matchsticks last night by a dude on a motorcycle with his head on fire. Come again? You heard me. I've seen things, weird things, bad things. But that thing last night? No. No, no, no. Put the boy on the phone. Talk. Talk. ROARKE: Danny, do you hear me? I want you to listen very closely. Listen to me.",89.211,259,No no man I am not hallucinating ha Look I am flirting with you IN You are beautiful JOHNNY IN IN Okay You got morphine Oh no no morphine you already have What Your wounds Very weird poliţie want to talk to you when you wake up I tell them you wake No Please IN I am fine Let me go NURSES SPEAKING IN Take piss ROARKE I got your package but cost of doing business with me just went up I do not understand What is not to understand I want more You understand that We had agreement Changing defined terms of agreement is something we just do not do You told me to get kid Not problem I have done that for people before And I have history with his bitch of mother so there is better guy for job But what you did not tell me is that I would be walking into middle of goddamn horror movie Oh this is funny To you IN FOREIGN LANGUAGE of my guys got turned into matchsticks last night by dude on motorcycle with his head on fire Come again You heard me I have seen things weird things bad things But thing last night No No no no Put boy on phone Talk Talk ROARKE do you hear me I want you to listen very closely Listen to me,amusement
7,"(WHISPERING IN DEMONIC LANGUAGE) (SCREAMS) (ROARS) What the hell was that? Think of the child as a sort of computer. You know computers, right? I just uploaded a little program. A firewall. Our friend on the motorcycle won't be able to sense him now, to track him. Of course, he still may be able to find you, so I suggest you keep moving. (CELL PHONE BEEPS) Hello? (ROARKE SPEAKING IN DEMONIC LANGUAGE) (GRUNTS) (GRUNTING) Who sent you to find me? Is it the devil? The devil that walks among men? Does the devil own you? Answer me! The kid, Danny. He's your son? Bullets can't hurt you when you walk with the demon. But they'll do what they're supposed to right now. Tell me why I can trust you. You can't. But if I don't find your son, I'd just as soon be dead. So if you wanna pull that trigger... do it. Please. You tracked us last night. Can you do it again? I could feel him before. I could sense him and then nothing. No, no, he's not dead, he's just blocked. But you know something. Let's go. JOHNNY: Yeah, okay, well, let me just get something straight. The guy who kidnapped Danny and tried to kill you and blew me up with grenades, you two were like boyfriend, girlfriend?",88.315,222,WHISPERING IN What hell was that Think of child as sort of computer You know computers right I just uploaded little program firewall Our friend on motorcycle will not be able to sense him now to track him Of course he still may be able to find you so I suggest you keep moving ROARKE SPEAKING IN GRUNTS GRUNTING Who sent you to find me Is it devil devil that walks among men Does devil own you Answer me kid He is your son Bullets can not hurt you when you walk with demon But they will do what they are supposed to right now Tell me why I can trust you You can not But if I do not find your son I would just as soon be dead So if you want to pull trigger do it Please You tracked us last night Can you do it again I could feel him before I could sense him and then nothing No no he is not dead he is just blocked But you know something Let us go JOHNNY Yeah okay well let me just get something straight guy who kidnapped and tried to kill you and blew me up with grenades you were like boyfriend girlfriend,caring
8,"Carrigan was a gunrunner, a drug dealer, a mercenary. I didn't care about that. I just saw a ticket out. Right, okay, and so Danny is...? Danny, what, is Carrigan's son? No. Um... When you met the seducer, he offered you something. Yeah. My father's life. Shocker, he lied. For me, it was only myself. It was supposed to be big for Carrigan, but it went bad. I made it out a third-floor window. I was choking on my own blood. (COUGHING) I knew I was gonna die. I could feel it. And that's when he found me. ROARKE: You look like you could use a little help. Roarke. He promised to take the pain away, to save my life. But he asked for something in return. A son? Maybe you can never understand. No, I get it. You're the devil's baby mama. I guess that explains why Moreau wants Danny so bad. Moreau? Yeah. Black, French, alcoholic priest, a dick. Know him? He tried to help us. I didn't let him. Well, we're both gonna work on our decision-making. Where you headed? Someone I know. He does Carrigan's dirty work. He'll know where to find him. JOHNNY: Why does the devil walk on earth in human form anyway? I have no idea. Maybe he doesn't know either. Maybe he just passes on from body to body, through history, waiting for the perfect fit But I know one thing: On Earth, he's weak. His powers are limited. He needs emissaries to do his dirty work,",89.97400000000003,255,was gunrunner drug dealer mercenary I did not care about that I just saw ticket out Right okay and so is what is 's son No Um When you met seducer he offered you something Yeah My father 's life he lied For me it was only myself It was supposed to be big for but it went bad I made it out third floor window I was choking on my own blood COUGHING I knew I was going to die I could feel it And that is when he found me ROARKE You look like you could use little help He promised to take pain away to save my life But he asked for something in return son Maybe you can never understand No I get it You are devil 's baby mama I guess that explains why wants so bad Yeah Black alcoholic priest dick Know him He tried to help us I did not let him Well we are both going to work on our decision making Where you headed Someone I know He does 's dirty work He will know where to find him JOHNNY Why does devil walk on earth in human form anyway I have idea Maybe he does not know either Maybe he just passes on from body to body through history waiting for perfect fit But I know thing On he is weak His powers are limited He needs emissaries to do his dirty work,neutral
9,"so he finds them or makes them using his greatest power: The power of the deal. (ROARKE SPEAKING IN DEMONIC LANGUAGE) Can I open a window? You think you can just talk? Your mom thought she could just talk, until I kicked her little Gypsy face in. (PANTING) (BOTH GRUNTING) CARRIGAN: Grab him. (GROANS) KURDISH: Get me... Get me out of here! CARRIGAN: I told you to stop eating the Twinkies. Get me out of here! Get off me. Boss! (ANKLE SNAPS) (SCREAMING) Come here. Try that again, you little turd... Ha-ha-ha. (MAN SPEAKS IN SWEDISH) What? (IN SWEDISH) Dude, what happened? You speak English? (IN ENGLISH) Yeah. What happened? Is that your van? MAN: Uh, yeah. Does it run? Yeah. (ON RADIO)  Looks like love's the only way   And I'm happy just to be alive   Happy just to be alive, hey  (GASPS) When we get where we're going, the Rider's going to come out. And when he does, he'll destroy whoever's got it coming. Nadya, this thing, there's no reason, no conscience, just hunger. In his eyes... you're no different than Carrigan. You're no different than any of them. I'm not afraid of you. Yeah? Well, you should be.",89.415,206,so he finds them or makes them using his greatest power power of deal ROARKE SPEAKING IN Can I open window You think you can just talk Your mother thought she could just talk until I kicked her little face in PANTING BOTH Grab him GROANS KURDISH Get me Get me out of here I told you to stop eating Twinkies Get me out of here Get off me Boss Come here Try that again you little turd ha - ha IN What IN what happened You speak IN Yeah What happened Is that your Uh yeah Does it run Yeah   Looks like love 's only way    And I am happy just to be alive    Happy just to be alive hey   When we get where we are going 's going to come out And when he does he will destroy whoever 's got it coming thing there is reason conscience just hunger In his eyes you are no different than You are no different than any of them I am not afraid of you Yeah Well you should be,neutral
10,"(DANCE MUSIC PLAYING OVER SPEAKERS) (CROWD CHEERING) (SPEAKS IN ROMANIAN) JOHNNY: That's the guy? He looks like he works on a cruise ship. Am I gonna regret taking you? Um, yeah, probably. (PIG SQUEALING) (IN ROMANIAN) Count every dollar! I don't want these idiots robbing me. Everyone's robbing me! It makes my balls hurt! (IN ROMANIAN) Hello, Vasil. (IN ENGLISH) Long time, Nadya. You look good. Shut up. (IN ENGLISH) He's talked to Carrigan. The last couple of days and a few hours ago. John? (GRUNTING) You talked to Carrigan? I talk to a lot of people. I got what you need for the shakes, my friend. (LAUGHING) Carrigan must've told you about that thing that killed his men last night. Huh? Yeah? That thing is inside of me. See, you're a bad man and this thing, the Rider, he feeds on bad men. And he's hungry. He's hungrier than he's been in years. That's why I'm shaking! Because right now, the only thing standing between you and the Rider is me. And he's just... He's... (GRUNTING) He's scraping at the door. Scraping at the door! If you don't tell me what I wanna know, I'm gonna let him out. (LAUGHING) And when he's done with you, there won't be anything left, do you understand? Do you understand? Shake your head yes or no. Uh-huh. Good. Good girl. Where's Carrigan? Um... I want the kid! The kid Carrigan has! You will tell me or I will eat your stinking soul! Aah!",88.13199999999998,251,OVER CROWD IN That is guy He looks like he works on cruise ship Am I going to regret taking you Um yeah probably IN Count dollar I do not want idiots robbing me Everyone is robbing me It makes my balls hurt IN IN Long time You look good Shut up IN He is talked to last couple of days and few hours ago GRUNTING You talked to I talk to lot of people I got what you need for shakes my friend LAUGHING must have told you about thing that killed his men last night Huh Yeah thing is inside of me See you are bad man and thing he feeds on bad men And he is hungry He is hungrier than he is been in years That is why I am shaking Because right now only thing standing between you and is me And he is just He is GRUNTING He is scraping at door Scraping at door If you do not tell me what I want to know I am going to let him out LAUGHING And when he is done with you there will not be anything left do you understand Do you understand Shake your head yes or no Uh - huh Good Good girl Where is Um I want kid kid has You will tell me or I will eat your stinking soul,neutral
11,"The quarry. For more guns, more men. He's putting together a goddamn army. I know the place. You won't mention this conversation to anyone? No, no, no. Huh? Ah. Yeah. All right, well, that was a good answer. (DOOR OPENS) Yeah, good. NADYA: John. (VASIL YELLS) We gotta go. We gotta go, we gotta go. (BOTH GRUNT) (GRUNTING) (YELLING) (CACKLING AND GRUNTING) (DEATH FROM ABOVE 1979'S ""TURN IT OUT"" PLAYING) (SCREAMING) (MEN CHATTERING IN ROMANIAN) FGM-148 Javelin. Lock on, fire and forget. American bunker buster. Two-stage detonation. The first creates a super vacuum. It sucks the oxygen from the air. The next... I know what it does. Give me four of them, with extra heads. How many men you go up against? Just one. (MEN LAUGHING) NADYA: Danny? Mom? Are you okay? I'm so sorry. I'm so sorry. I'm gonna get you out of here. Ow! What? I think my ankle's broken. Come on, hold on. (NADYA GRUNTING) (SCREECHING IN DISTANCE) Oh, no. Come on, hold onto me. Showtime. Hey! (WHISTLES) (SCREECHING CONTINUES) What is it? I don't care. Give me that thing. Give it to me. Now. (WEAPON BEEPING) Shit! That was awesome. (MEN LAUGHING) (GROWLS) Reload. Just reload. (SNARLING) (ROARING) (MEN YELLING) (YELLS)",89.27200000000003,205,quarry For more guns more men He is putting together goddamn army I know place You will not mention conversation to anyone No no no Huh Ah Yeah All right well that was good answer Yeah good We got to go We got to go we got to go BOTH GRUNT CACKLING AND GRUNTING DEATH FROM ABOVE 'S IT OUT PLAYING CHATTERING IN Lock on fire and forget American bunker buster stage detonation first creates super vacuum It sucks oxygen from air next I know what it does Give me of them with extra heads How many men you go up against Just Are you okay I am so sorry I am so sorry I am going to get you out of here Ow What I think my ankle 's broken Come on hold on SCREECHING IN Oh no Come on hold onto me Hey SCREECHING What is it I do not care Give me thing Give it to me Now That was awesome LAUGHING Just reload,admiration
12,"(GROWLS) (SCREAMING) (ROARING) Give me that. (MEN SHOUTING IN ROMANIAN) Okay. (MEN SCREAMING) I'm sorry, did that hurt? It looked like it did. (GHOST RIDER SCREECHES) (METAL GROANING) (MAN SCREAMS) (LAUGHING) NADYA: Come on. Let's go. (SCREAMS) (GRUNTS) (ROARS) Hurry! (GUN COCKS) (MEN SHOUTING IN ROMANIAN) (GRUNTING) Sorry. Does it hurt? It looks like it does. What are you waiting for? Do it! Do it! He's coming. (SCREAMS) NADYA: Unh! Let me go. (SNARLING) (GASPS) DANNY: Enough. Let her go. (GRUNTING) (PANTING) So that happened. (TRUCK HORN BLARES) (LA MINOR'S ""TIHIY VECHER"" PLAYING OVER SPEAKERS) (SPEAKING INDISTINCTLY) There you go. It was a bee. I thought it was gonna sting your face. Well, are you feeling better? Your leg's all healed, huh? Like all by itself. That's weird. Where's my mom? She's gassing up the truck. Ahem. I know that it's a little awkward. Me rolling with you guys. I mean, after everything that you've been through. Dude. You're cooler than the guys she usually hangs outwith. Huh. Hey.",89.85899999999997,169,Give me that SHOUTING IN Okay I am sorry did that hurt It looked like it did Come on Let us go GRUNTS SHOUTING IN Sorry Does it hurt It looks like it does What are you waiting for Do it Do it He is coming Let me go Enough Let her go GRUNTING PANTING So that happened 'S VECHER PLAYING OVER SPEAKING INDISTINCTLY There you go It was bee I thought it was going to sting your face Well are you feeling better Your leg 's all healed Like all by itself That is weird Where is my mother She is gassing up truck Ahem I know that it is little awkward Me rolling with you guys I mean after everything that you have been through Dude You are cooler than guys she usually hangs outwith Huh Hey,caring
