Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Guess what. What? I can't move. Yeah, well, you don't have to. You're in a car. Am I driving? Like a pro. Come on, wake up, you fuck. Come on. Did you try to help him get free? Briefly. Briefly? When it came down to it, my life was more important to me than his. Selfish, huh? We found these... in your Spider. Actually, I don't drive a Spider anymore. Now I have a C8 Laviolette. It's lighter, faster... swims better. Right. These three contain traces of ketamine... the same as we found in your blood and his. - Tu which we only found in him. Must've been something he took at the party. No. DTC is not a party drug. Along with the other stuff in his blood, it paralyzed his lungs. Kevin Franks did not drown. He had already stopped breathing by the time you drove off the road. He was breathing when we went off the road. How do you know? He was making me come. What? You were having sex at 100 miles an hour? Hundred and ten. I must've hit a pothole. Your friend, Dickie Pep...",86.33900000000001,191,Guess what What I can not move Yeah well you do not have to You are in car Am I driving Like pro Come on wake up you fuck Come on Did you try to help him get free Briefly Briefly When it came down to it my life was more important to me than his Selfish We found these in your Actually I do not drive anymore Now I have It is lighter faster swims better Right contain traces of ketamine same as we found in your blood and his Tu which we only found in him Must have been something he took at party No is not party drug Along with other stuff in his blood it paralyzed his lungs did not drown He had already stopped breathing by time you drove off road He was breathing when we went off road How do you know He was making me come What You were having sex at miles hour and I must have hit pothole Your friend,anger
2,"Thu I don't know any Dickie Pep, but he's lying. Or you are. Why would he lie? You got him on some other charge and he's trying to deal his way out. If he even exists. You don't seem too upset by what's happened. Of course I am, I'm traumatized. Who knows if I'll ever come again? I want that cunt in jail. We haven't got a case, Roy. Well, just fucking make one. Please. They'll order a psychiatric for bail. I'll make sure we get somebody good and tough. Dr. Glass. I'm Henry Rose, Miss Tramell's solicitor. This is Catherine Tramell. I shall be present during the evaluation. Well, that's fine by me. I'll be asking fairly personal questions. If she doesn't mind your presence... My client understands and agrees I should be present for... Maybe Dr. Glass is right and we should be alone for this. I strongly advise you not to contemplate having... So is this where we're going to do it? Mr. Rose told you the purpose of this evaluation. I'm applying for bail in a murder case. The Crown wants to know if I'm a danger to myself or others. You're the Crown's shrink, so you'll say I'm dangerous. My shrink will say I'm not, and the judge will flip a coin. Anything you tell me can be quoted verbatim in testimony... and can affect your case. You can quote me all you want. Thank you. Well, I see that you're a writer. What do you write about?",89.294,253,I do not know but he is lying Or you are Why would he lie You got him on other charge and he is trying to deal his way out If he even exists You do not seem too upset by what is happened Of course I am I am traumatized Who knows if I will ever come again I want cunt in jail We have not got case Well just fucking make Please They will order psychiatric for bail I will make sure we get somebody good and tough I am 's solicitor This is I shall be present during evaluation Well that is fine by me I will be asking fairly personal questions If she does not mind your presence My client understands and agrees I should be present for Maybe is right and we should be alone for this I strongly advise you not to contemplate having So is this where we are going to do it told you purpose of evaluation I am applying for bail in murder case wants to know if I am danger to myself or others You are 's shrink so you will say I am dangerous My shrink will say I am not and judge will flip coin Anything you tell me can be quoted verbatim in testimony and can affect your case You can quote me all you want Thank you Well I see that you are writer What do you write about,annoyance
3,"Murder, sex, violence. Do you ever write about yourself? Not into autobiography. Really? Why not? Maybe I like to just sit back and get other people to reveal themselves. For instance, you look a little divorced. What makes you think I'm divorced? The ring line hasn't faded. You're very observant. Yeah, but am I wrong? Would it bother you if you were wrong? Would it bother you if I was right? Tell me something you're afraid of. Boredom. Is that why you like to take risks? I do like to take risks. Like taking drugs and having sex in a speeding car? Like talking to me without having your lawyer present? Actually, that was your idea. Like being on trial for murder? That's risky. You could end up in prison. Not if I'm innocent. Innocent people end up in prison all the time. Not rich, innocent people who are represented by Henry Rose. In that case, it isn't really exciting unless you're guilty. Oh, I bet you like to take risks, don't you, Dr. Glass? But I'm not the one who's on trial for murder. Not yet. Sorry, you're not allowed to smoke in here. You know what I like about you? You enjoy being in control. Like me. Sorry, sir. Can't let you through here. Well, I would say extremely intelligent. Gifted, accomplished. Yet inside, I believe... she vacillates between a feeling of godlike omnipotence... and a sense that she simply doesn't exist...",89.548,244,sex violence Do you ever write about yourself Not into autobiography Really Why not Maybe I like to just sit back and get other people to reveal themselves For instance you look little divorced What makes you think I am divorced ring line has not faded You are very observant Yeah but am I wrong Would it bother you if you were wrong Would it bother you if I was right Tell me something you are afraid of Is that why you like to take risks I do like to take risks Like taking drugs and having sex in speeding car Like talking to me without having your lawyer present Actually that was your idea Like being on trial for murder That is risky You could end up in prison Not if I am innocent Innocent people end up in prison time Not rich innocent people who are represented by In case it is not really exciting unless you are guilty Oh I bet you like to take risks do not you But I am not one who is on trial for murder Not yet Sorry you are not allowed to smoke in here You know what I like about you You enjoy being in control Like me Sorry sir Can not let you through here Well I would say extremely intelligent accomplished Yet inside I believe she vacillates between feeling of godlike omnipotence and sense that she simply does not exist,remorse
4,"which, of course, is intolerable. Do you consider Miss Tramell to be mentally impaired? Not by legal definition, no. Not at all. If released, is she likely to commit a violent crime? I believe her behavior is driven by what we call a risk addiction. A compulsive need to prove to herself that she can take risks... and survive dangers others can't. Especially the subsequent encounters with the police or the powers that be. Why would a person do that? The greater the risk, the greater the proof of her omnipotence. Her existence, really. When you say she has a risk addiction... is this condition likely to get worse? All addiction is progressive. The addict always needs to take greater risks. If other people are hurt or killed... as a result of her behavior, that's not likely to stop her? I think the only thing that'd stop her... I suspect the only limit for her would be her own death. Then she is a danger to herself. Yes, I believe she is. Nice work, Michael. Well done. Dr. Glass, did Catherine Tramell kill Kevin Franks? No, I can't make any comment, sorry. Can you please tell us about the bail? Dr. Michael Glass. What a big thing you are all of a sudden. What are you doing here, Adam? Don't say you're writing about Tramell. A sexy, omnipotent killer with a Random House contract. Why would I write that? You don't know she's a killer. No, but I hope she is, though. I mean, I pray to God she is.",88.381,260,which of course is intolerable Do you consider to be mentally impaired Not by legal definition no Not at all If released is she likely to commit violent crime I believe her behavior is driven by what we call risk addiction compulsive need to prove to herself that she can take risks and survive dangers others can not Especially subsequent encounters with police or powers that be Why would person do that The greater risk the greater proof of her omnipotence Her existence really When you say she has risk addiction is condition likely to get worse addiction is progressive addict always needs to take greater risks If other people are hurt or killed as result of her behavior that is not likely to stop her I think only thing that would stop her I suspect only limit for her would be her own death Then she is danger to herself Yes I believe she is Nice work Well done did kill No I can not make comment sorry Can you please tell us about bail big thing you are all of sudden What are you doing here Do not say you are writing about sexy omnipotent killer with contract Why would I write that You do not know she is killer No but I hope she is though I mean I pray to she is,grief
5,"By the way, I hear you were brilliant in there. You're so lucid sometimes, it's just disgusting. You thought about daytime television? Denise always says you were born for the small screen. And how is my wife these days? Having fun? Ex-wife, Michael. Ex-wife. While we're chatting about killers... is there any chance of talking about George Cheslav? Who told you about Cheslav? Denise? That's got to be any shrink's worst nightmare. A patient in your care suddenly runs amok... beats his girlfriend to death with a brick. That was seven years ago, why talk about it now? Not quite seven, actually. Seven in July. But you talked to him twice a week. He never indicated he'd harm the girl? I don't talk about my patients. Cheslav's dead. Can't you talk about them when they're dead? No, not even when they're dead. Michael, what are you doing here? What did you tell Adam Towers about George Cheslav? Nothing. Can you give us a minute? He already knew. Really? Because he said you told him. No, all I said was... If he writes about that, if he puts it on his magazine cover... He won't. You're just being paranoid. You didn't do anything wrong. Right. I didn't. I was treating a patient that killed his pregnant girlfriend. End of story. You make sure he gets that. Don't worry. I'm up for the Douglas Chair at the university.",86.504,236,By way I hear you were brilliant in there You are so lucid sometimes it is just disgusting You thought about daytime television always says you were born for small screen And how is my wife days Having fun - - wife While we are chatting about is there chance of talking about Who told you about That is got to be shrink 's worst nightmare patient in your care suddenly runs amok beats his girlfriend to death with brick That was years ago why talk about it now Not quite actually in But you talked to him week He never indicated he would harm girl I do not talk about my patients 's dead Can not you talk about them when they are dead No not even when they are dead what are you doing here What did you tell about Nothing Can you give us minute He already knew Really Because he said you told him No all I said was If he writes about that if he puts it on his magazine cover He will not You are just being paranoid You did not do anything wrong Right I did not I was treating patient that killed his pregnant girlfriend End of story You make sure he gets that Do not worry I am up for at university,disgust
6,"You know what that means to me. Do you think this is going to help? I can't tell Adam what to write. Why not? Don't be stupid. I think you're entitled to since you've been fucking him for over a year. Do you think I didn't know when it started? It's a pity you never asked yourself why it started. How was the court case with the mystery writer? I hear she looks fabulous. Also very intelligent. Pathological liar. Narcissistic. Seductive, manipulative. Do you think she killed the footballer? I have no idea. Everything she does is so perfectly composed. It's designed to confuse or confound you. You never know what's truth and what isn't. She's brilliant, really. The masked psychotic. Your favorite. I'm already working it into a paper: ""Risk Addiction and Omnipotence."" You're writing another already? I'm writing two, but this is the more interesting. I'll catch you up. Hello? Glass? It's Roy Washburn. Are you near a television set? If you'll be quiet, I'll make a statement. What happened? The judge let her go. Let her go? Why? The guy who said he sold her the D TC... the judge found out he'd perjured himself in another case... and disqualified him as a witness. But I'll make you a bet. What's that? She'll do it again. And soon. Only this time I will fucking nail the bitch. So we've been considering those who wish to control others... through their insecurity and their narcissism.",85.83200000000002,246,You know what that means to me Do you think this is going to help I can not tell what to write Why not Do not be stupid I think you are entitled to since you have been fucking him for over a year Do you think I did not know when it started It is pity you never asked yourself why it started How was court case with mystery writer I hear she looks fabulous Also very intelligent Pathological Narcissistic Seductive manipulative Do you think she killed footballer I have idea Everything she does is so perfectly composed It is designed to confuse or confound you You never know what is truth and what is not She is brilliant really masked psychotic Your favorite I am already working it into paper and You are writing another already I am writing but this is more interesting I will catch you up Hello It is Are you near television set If you will be quiet I will make statement What happened judge let her go Let her go Why guy who said he sold her judge found out he would perjured himself in case and disqualified him as witness But I will make you bet What is that She will do it again And soon Only time I will fucking nail bitch So we have been considering those who wish to control others through their insecurity and their narcissism,admiration
7,"To study Nietzsche psychobiographically may seem naive. Wasn't it Nietzsche's work itself, which... through deconstructive and post-structuralist readings... I F Paul Portman said he might go to Tavistock. I'm thinking I might go. Just be patient. Stay where you are for about a year. - But there's nothing holding me. - Trust me. You know Dr. Gerst? Michael Glass. It's a pleasure. I saw your review of my book. You didn't understand what I was saying about the analytic field. Towards the end you made one or two interesting remarks. Maybe one of these days we can discuss it. I'd be honored. Thank you very much. ""One or two interesting remarks""? That was a compliment, Michelle. Dr. Gerst was very impressed. And it appears that our Michael has just been knighted. Cheers. Congratulations. - Can I ask you a question? - Sure. Every day I see you writing and I am thinking, ""What is he writing about?"" Is it a novel? No, but there was a novelist in it. Really? who? I can't tell you that. Otherwise I'd have to kill you. Must be someone famous, then. Excuse me. Dr. Glass? I'm Peter Ristedes. Adam Towers' assistant. Urbane magazine. Mind if I join you?",85.45299999999996,204,To study psychobiographically may seem naive Was not it 's work itself which through deconstructive and post - structuralist readings I said he might go to I am thinking I might go Just be patient Stay where you are for about a year But there is nothing holding me Trust me You know It is pleasure I saw your review of my book You did not understand what I was saying about analytic field Towards end you made or interesting remarks Maybe of days we can discuss it I would be honored Thank you very much or interesting remarks That was compliment was very impressed And it appears that our has just been knighted Cheers Congratulations Can I ask you question Sure day I see you writing and I am thinking What is he writing about Is it novel No but there was novelist in it Really who I can not tell you that Otherwise I would have to kill you Must be someone famous then Excuse me I am ' assistant Urbane magazine Mind if I join you,gratitude
8,"Adam asked me to see if you'd give us a quote for the article he's writing. I believe he mentioned it to you. He didn't seem to think you'd want to talk to him. I'll take that as a ""no comment,"" then? Dr. Glass? Miss Tramell. What are you doing here? I wanted to talk to you. About the evaluation. Some of the things you said, I've been thinking about them a lot. I'm sorry you had to hear all that. Got a minute? Come through. What you said about me being addicted to risk... about having to do more and more dangerous things... Well, after you said it... I realized I was... “.scared. What exactly scared you? For weeks before the accident I was having the same... fantasy over and over again. I even wrote about it. The woman's driving in the car, the man's making her come. She drives off the road, the man's killed. I feel like maybe I made it all happen. That's why I'm here. Are you saying you'd like to go into treatment? Yeah. Well, I think that's a very good idea. I wouldn't be able to treat you, but I'd be happy to refer you to a colleague. Why can't you treat me? It's not advisable for a doctor who's done a forensic evaluation... to then become that person's therapist. Why not?",87.381,229,asked me to see if you would give us quote for article he is writing I believe he mentioned it to you He did not seem to think you would want to talk to him I will take that as comment then What are you doing here I wanted to talk to you About evaluation Some of things you said I have been thinking about them lot I am sorry you had to hear that Got minute Come through What you said about me being addicted to risk about having to do more and more dangerous things Well after you said it I realized I was What exactly scared you For weeks before accident I was having same fantasy over and over again I even wrote about it woman 's driving in car man 's making her come She drives off road man 's killed I feel like maybe I made it all happen That is why I am here Are you saying you would like to go into treatment Yeah Well I think that is very good idea I would not be able to treat you but I would be happy to refer you to colleague Why can not you treat me It is not advisable for doctor who is done forensic evaluation to then become person 's therapist Why not,approval
9,"Therapy requires a great deal of trust, which is difficult for most people. It's best to start with a clean slate. You mean you don't trust me. What I said about you at the hearing must have seemed very negative. I'm sure you've got feelings about that. I'd be happy referring you to another doctor. In You want to know the truth? The reason I agreed to the evaluation was because I thought it would be fun. I never... I never talked to anyone who... My patient's here. What do I owe you? You don't owe me anything. But if you'd like to call Dr. Gardosh, I'm sure she can help you. I don't shop around. Like you said, trust is very hard to come by. I was hoping I might find it with you. Listen, why don't we schedule another meeting. And then we can talk about this when we're not so rushed. You look different today. More relaxed. The more nervous I am, the more relaxed people think I am. I wanted to talk about something you brought up last Wednesday. You said before the accident... you had fantasies of sexual excitement and driving off the road. Do you often have fantasies like that? I have fantasies all the time. Fantasies involving violence, death? People die in my novels. I have to think of new and interesting ways to kill them. What happens when you don't take risks?",87.924,240,Therapy requires great deal of trust which is difficult for most people It is best to start with clean slate You mean you do not trust me What I said about you at hearing must have seemed very negative I am sure you have got feelings about that I would be happy referring you to doctor In You want to know truth reason I agreed to evaluation was because I thought it would be fun I never I never talked to anyone who My patient 's here What do I owe you You do not owe me anything But if you would like to call I am sure she can help you I do not shop around Like you said trust is very hard to come by I was hoping I might find it with you Listen why do not we schedule meeting And then we can talk about this when we are not so rushed You look different today More relaxed The more nervous I am more relaxed people think I am I wanted to talk about something you brought up last You said before accident you had fantasies of sexual excitement and driving off road Do you often have fantasies like that I have fantasies time Fantasies involving violence death People die in my novels I have to think of new and interesting ways to kill them What happens when you do not take risks,neutral
10,"I'm sorry, there's no smoking in here. It's a rule. I don't like rules. I have some of them, and that's one of them. After the hearing... I was interviewed by a reporter from Urbane magazine. Adam Towers. He said he knew you. Slightly. Why? He told me about the Cheslav case. I was impressed by what you did. You knew Cheslav was dangerous. Still you protected him. You honored his confidentiality... even at risk to yourself. Do you think you made the right decision? Or do you think you fucked up? Given what I knew at the time, I made the right decision. So you still believe in confidentiality. Within legal limits. What exactly are you concerned with? If I told you that I killed Kevin Franks... would you report me to the police? No. Anything that happened in the past, I wouldn't discuss outside this room. But if you told me you were going to murder someone specifically... and I thought you were serious... then, yes, I'd go to the police. I might be manipulating you to create risk for myself. Do you want to talk about what happened to Kevin? No, not really. I was just checking your policy. So have you decided? About taking me on as a patient.",88.29799999999999,213,I am sorry there is smoking in here It is rule I do not like rules I have some of them and that is of them After hearing I was interviewed by reporter from magazine He said he knew you Slightly Why He told me about case I was impressed by what you did You knew was dangerous Still you protected him You honored his confidentiality even at risk to yourself Do you think you made right decision Or do you think you fucked up Given what I knew at time I made right decision So you still believe in confidentiality Within legal limits What exactly are you concerned with If I told you that I killed would you report me to police No Anything that happened in past I would not discuss outside room But if you told me you were going to murder someone specifically and I thought you were serious then yes I would go to police I might be manipulating you to create risk for myself Do you want to talk about what happened to No not really I was just checking your policy So have you decided About taking me on as patient,neutral
