Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"# When the healing has begun # I want you to put on your pretty summer dress, yeah # You can wear your Easter clothes, Sunday bonnet and all the rest # But I wanna make love to you, yes, yes # Yes, yes # When the healing has begun Fucking deadly you are, mate. - Alright, bud. - Outstanding. Don't fucking... I'm just tying my lace, man. You know what I mean? I swear, you fucking go near that, I'm after you. Fuck off. I'm just tying me fucking lace. Fuck's sake! Look here. Here. Play us Aslan, will you? - Alright. You're fucking rapid, you. - Thanks. # Oh, yeah Here, hold that, will you? Thanks. Come here, you... (he pants) I'm fucked! Anton, fucking hell, man! Come on. Give me that. Give me the case. What are you fucking at, man? Ah, fuck's sake! - What are you at, man? - Sorry. I'm just fucking dying sick. Here, look, I'll help you. There's all your money. I'm just dying sick. There's 20 cents, look. Here.",89.776,178,# When healing has begun # I want you to put on your pretty summer dress yeah # You can wear your clothes bonnet and rest # But I want to make love to you yes yes # Yes yes # When healing has begun Fucking deadly you are mate Do not fucking I am just tying my lace man You know what I mean I swear you fucking go near that I am after you Fuck off I am just tying me fucking lace 's sake Look here Here Play us will you Alright You are fucking rapid you Thanks # Oh yeah Here hold that will you Thanks Come here you he pants I am fucked fucking hell man Come on Give me that Give me case What are you fucking at man Ah fuck 's sake What are you at man Sorry I am just fucking dying sick Here look I will help you There is all your money I am just dying sick There is cents look Here,anger
2,"Don't fucking rob me. I'm trying to make a living like anyone else. I know. We're on the same team. I'm sorry, alright? But you're right. You're rapid. You want money, ask me. Don't have me chase you all the way up the street. You wanna give us that fiver, then? Fuck's sake! Here. - How's your ma? - She's dead, man. Well, how's your old fella? - Fair play to you. - I'll see you later. Look. There's two euros. Look. Fair play to you. - See you. Good luck. - Nice one. # Scratching at the surface now # And I'm trying hard to work it out # And so much has gone misunderstood # And this mystery only leads to doubt # And I didn't understand # When you reached down to take my hand # And if you have something to say # You'd better say it now # Cos this is what you've waited for # Your chance to even up the score # And as these shadows fall # On me now, I'll win somehow # Yeah! # Cos I'm picking up a message, Lord",87.69699999999997,191,Do not fucking rob me I am trying to make living like anyone else I know We are on same team I am sorry alright But you are right You are rapid You want money ask me Do not have me chase you way up street You want to give us fiver then 's sake Here How is your mother She is dead man Well how is your old fella Fair play to you I will see you later Look There is euros Look Fair play to you See you Good luck Nice one # Scratching at surface now # And I am trying hard to work it out # And so much has gone misunderstood # And mystery only leads to doubt # And I did not understand # When you reached down to take my hand # And if you have something to say # You would better say it now # Cos this is what you have waited for # Your chance to even up score # And as shadows fall # On me now I will win somehow # Yeah # Cos I am picking up message,annoyance
3,"# That I'm closer than I've ever been before # So if you have something to say # Say it to me now # Just say it to me now # Oh! # Oh Thanks. Ten cents. Brilliant. Thanks. - (foreign accent) Excuse me? - Sorry. - Big Issue? - I can't afford it. - This song you play, you write it? - I'm working on it. - It's not an established song? - No, it's not an established song. Why don't you play it during daytime? I see you every day. During the day, people want songs that they recognise, otherwise I wouldn't make any money. I play these songs at night. They wouldn't listen. - I listen. - Yeah, but you gave me... ten cents. You do it for money, then? - Why don't you get a job in a shop? - I have a job in a shop. Listen, I'm gonna get back to this. Nice to meet you. Who did you write this song for? No one. Bullshit? Where is she? She's gone. - She's dead? - No, she's not dead. She's gone. - You love her still? - Jesus, man! You're over her? Rubbish.",88.902,199,# That I am closer than I have ever been before # So if you have something to say # Say it to me now # Just say it to me now # Oh # Oh Thanks cents Brilliant Thanks foreign accent Excuse me Sorry I can not afford it song you play you write it I am working on it It is not established song No it is not established song Why do not you play it during daytime I see you day During day people want songs that they recognise otherwise I would not make money I play songs at night They would not listen I listen Yeah but you gave me cents You do it for money then Why do not you get job in shop I have job in shop Listen I am going to get back to this Nice to meet you Who did you write song for one Where is she She is gone She is dead No she is not dead She is gone You love her still man You are over her Rubbish,neutral
4,"No one who would write this song is over her. I tell you, you play this marvellous song to her, you get her back. I don't want her back. I see. - What shop you work in? - I work in a hoover repair shop. - A hoover? - You know, like a vacuum cleaner. - You fix vacuum cleaners? - I do. I have a broken vacuum cleaner! - You fix it for me? - Yeah. - I bring it tomorrow, then? - OK. This is great. Tomorrow? - Right. - OK. Bye. Good luck. # You have broken me # All the way down # Down upon my knees # And you have broken me # All the way now # You'll be the last, you'll see # And it's some fight you gave (woman) This is Catherine. Leave a message and I'll get back to you. # When I pushed you # Away from me # And every morning # When you're turning # I'll be far to sea # And you have broken me # All the way down",87.51899999999998,183,one who would write song is over her I tell you you play marvellous song to her you get her back I do not want her back I see What shop you work in I work in hoover repair shop A hoover You know like vacuum cleaner You fix vacuum cleaners I do I have broken vacuum cleaner You fix it for me Yeah I bring it tomorrow then OK This is great Tomorrow Right OK Good luck # You have broken me # way down # Down upon my knees # And you have broken me # way now # You will be last you will see # And it is fight you gave woman This is Leave message and I will get back to you # When I pushed you # Away from me # And morning # When you are turning # I will be far to sea # And you have broken me # way down,admiration
5,"- That job's ready now, Dad. - OK, son. I'm gonna head into town. Shall I turn this round? - What'll I get for dinner? - Bit of fish maybe. # And what chance had we got # When we missed every shot # For me? # And in the morning - Hello. - How are you? How's it going? I bring you my hoover. Oh, right. Er... what's wrong with it? It is fucked. It doesn't suck up the dirt. There's nothing I can do. I don't have my tools with me. I'm going on me break. Can you bring it in tomorrow? Er, no. I bring it today. You... There's nothing I can do. I don't have my tools. I'd have to bring it home. If I come on break, you have a look at it, at least? - Yeah, but you don't understand. - I come with you, then? - For lunch? - Yeah. Alright. - Yes? We go together? - Yeah. OK. Thank you. - (guy) Are you hungry? - (girl) I'm always hungry. (chatter) So... you know a bit about music then? My father used to play in the orchestra back at home. He played violin.",86.60300000000002,201,job 's ready now son I am going to head into town Shall I turn round What will I get for dinner Bit of fish maybe # And chance had we got # When we missed shot # For me # And in morning How are you How is it going I bring you my hoover Oh right Er what is wrong with it It is fucked It does not suck up dirt There is nothing I can do I do not have my tools with me I am going on me break Can you bring it in tomorrow Er no I bring it today You There is nothing I can do I do not have my tools I would have to bring it home If I come on break you have look at it at least Yeah but you do not understand I come with you then For lunch Yeah Alright Yes We go together Yeah OK Thank you guy Are you hungry girl I am always hungry chatter So you know bit about music then My father used to play in orchestra back at home He played violin,gratitude
6,"But he got arthritis then and he killed himself. Really? But before he go, he teach me how to play piano. It's not so hard on the fingers, he said. - Do you get to play much? - No, I don't have a piano at home. I can't get one in Ireland. It's so much money. I can't afford it. Yeah, it's expensive alright. I play the piano, so this man lets me play one hour per day at lunch. - Somewhere around here? - Do you want to hear me play? - Yeah. - Now? - Yeah. - OK. (classical music) Can we come in? (buzzer) This is the man I told you about. He's a real gentleman. - Hi. - OK for me to play today? - Yeah, that's fine. - Thanks. - Not the baby Yamaha, she's sold. - Okey-dokey. Uh-huh. Now, which one today? (plays) - That kind of thing. - (exhales) It's amazing. Did you write that? No, no. Mendelssohn did. - It's good. - (laughs) It's good, yes. - Play me another of your songs. - No. - Please. - Not here. Why? Bill doesn't mind. - Do you think it would be alright? - Yes. - OK. I'll put that there, yeah? - Uh-huh. - This is in C, yeah? - Yeah, I can see that.",88.23000000000002,223,But he got arthritis then and he killed himself Really But before he go he teach me how to play piano It is not so hard on fingers he said Do you get to play much No I do not have piano at home I can not get in It is so much money I can not afford it Yeah it is expensive alright I play piano so man let us me play hour per day at lunch Somewhere around here Do you want to hear me play Yeah Now Yeah OK classical music Can we come in buzzer This is man I told you about He is real gentleman OK for me to play today Yeah that is fine Not baby she is sold dokey Uh - huh Now today plays kind of thing exhales It is amazing Did you write that No no did It is good laughs It is good yes Play me another of your songs No Please Not here Why does not mind Do you think it would be alright Yes OK I will put that there yeah Uh - huh This is in yeah Yeah I can see that,admiration
7,"(laughs) OK. So it goes... It goes... (hums tune) Yeah? And then there's a bit in it... Can you do that? (hums tune) Brilliant. And then there's another part that goes... (hums tune) Yeah? And then the chorus... So you have those two bits? - Uh-huh. - And the chorus goes... (hums tune) That's it. Perfect. Brilliant. - So do you wanna give it a spin? - Yes. OK. (clears throat) Two, three, four. # I don't know you # But I want you # All the more for that (both) # And words fall through me # And always fool me # And I can't react We change here. # And games that never amount to more than they're meant # Will play themselves out Hold it. And the chorus. (both) # Take this sinking boat # And point it home",85.11100000000002,142,laughs OK So it goes It goes hums tune Yeah And then there is bit in it Can you do that hums tune And then there is part that goes hums tune Yeah And then chorus So you have bits Uh - huh And chorus goes hums tune That is it Perfect So do you want to give it spin Yes OK clears throat # I do not know you # But I want you # more for that both # And words fall through me # And always fool me # And I can not react We change here # And games that never amount to more than they are meant # Will play themselves out Hold it And chorus # Take sinking boat # And point it home,neutral
8,"# We've still got time # Raise your hopeful voice # You had the choice # You've made it now # Falling slowly # Eyes that know me # And I can't go back # The moods that take me # And erase me # And I'm painted black # Well, you have suffered enough # And warred with yourself # It's time that you won Again. (both) # Take this sinking boat # And point it home # We've still got time # Raise your hopeful voice # You had the choice",82.81899999999999,93,# We have still got time # Raise your hopeful voice # You had choice # You have made it now # Falling slowly # Eyes that know me # And I can not go back # moods that take me # And erase me # And I am painted black # Well you have suffered enough # And warred with yourself # It is time that you won Again # Take sinking boat # And point it home # We have still got time # Raise your hopeful voice # You had choice,caring
9,"# You've made it now (hums) Yeah! # Take this sinking boat # And point it home # We've still got time # Raise your hopeful voice # You had the choice # You've made it now # Falling slowly # Sing your melody # I'll sing along # Along # Call, and I'll sing along I moved back in about a year ago after me ma died, just to help me dad out, you know. Hmm. So tell me about her. - Who, me ma? - No, the girl. The special girl you write these songs for. No. Come on. What did she do to you? Well...",87.94500000000001,108,# You have made it now hums Yeah # Take sinking boat # And point it home # We have still got time # Raise your hopeful voice # You had choice # You have made it now # Falling slowly # Sing your melody # I will sing along # Along # Call and I will sing along I moved back in about a year ago after me mother died just to help me dad out you know Hmm So tell me about her Who me mother No girl special girl you write songs for No Come on What did she do to you Well,neutral
10,"# Ten years ago # I fell in love with an Irish girl # She took my heart # But she went and screwed some guy that she knew # And now I'm in Dublin with a broken heart # Oh, broken hearted, hoover-fixer, sucker guy # Oh, broken hearted, hoover-fixer, sucker... sucker guy # One day I'll go there and win her once again # But until then I'm just a sucker... of a guy (both laugh) (sighs) So she's with him now? - No. - No. Where is she? # She's in old London Town # Living somewhere round Chiswick (both laugh) I miss her, it's just it's, you know... You're not gonna go get her? - No. - No. Fuck her. # Fuck her! Fuck her! # Fuck her! She's gone! Fuck her! She's gone forever! # She fucking fucked it up! Sorry. Sorry. (softer) # She fucking fucked it up # She fucking fucked it up # And now she's gonna die",88.815,166,# years ago # I fell in love with Irish girl # She took my heart # But she went and screwed guy that she knew # And now I am in with broken heart # Oh broken hearted hoover sucker guy # Oh broken hearted hoover sucker sucker guy # day I will go there and win her once again # But until then I am just sucker of guy both laugh sighs So she is with him now No No Where is she # She is in old # Living somewhere round both laugh I miss her it is just it is you know You are not going to go get her No No Fuck her # Fuck her Fuck her # Fuck her She is gone Fuck her She is gone forever # She fucking fucked it up Sorry Sorry softer # She fucking fucked it up # She fucking fucked it up # And now she is going to die,sadness
