Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"How long must we wait? -They'll be here soon. Eleven cases pending. I need at least eight people. Alright, sir. -We'll remand them today itself. Don't know how many we'll get. -Cops from other stations are here too. We'll see. What's taking so long? -They'll be here, sir. The jailer, sir. Sir... -Must I handle it myself? I'll talk to the jailer myself, sir. New recruit, eh? -Yes, sir. Move aside! What caste are you? -Koravar, sir. Theft case? -Yes. Stand aside. Get going! Go, man! What caste? -Devar, sir. Leave. What are you? -Koravar. Stand aside. Vanniyar, sir. -Leave. What caste? -Irula, sir. They framed me on a false charge, sir. As if he's a lord! ""Framed on a false charge"", it seems! Stand aside! I'm Ottar, sir. Stand aside! What are you? -Koravar. Stand aside! Gounder, sir. -Leave. Naidu, sir. -Leave. Mudaliar, sir. -Leave. What are you? Koravar, sir. -Stand aside! Why has nobody come to receive them, sir? Are they orphans? You could say that. Send them away. Don't let them dawdle. -What? Clear them out! Twelve guys in all. Six from Koravars. Four Irulas. Two from Ottar. They are drawing attention. Get them away quick. Plenty of pending cases. We'll need at least six. We're under pressure too! The Inspector himself is here! He's due for a promotion. We need to wrap up pending cases soon. We're answerable to higher-ups too. Split them fairly! As if the law says you can file only one case against someone! Slap at least two cases on each guy. Like anyone will question it! As if these guys will admit to it right away. Like you know our troubles... Get in! Everyone get in! Thought you were freeing us, but now you load us back in there?",90.0,297,How long must we wait -They will be here soon cases pending I need at least people Alright will remand them today itself Do not know how many we will get -Cops from other stations are here too We will see What is taking so long -They will be here jailer -Must I handle it myself I will talk to jailer myself New recruit eh Move aside caste are you -Koravar Theft case Stand aside Get going Go man What caste What are you -Koravar Stand aside What caste -Irula They framed me on false charge sir As if he is Framed on false charge it seems Stand aside I am sir Stand aside What are you -Koravar Stand aside What are you -Stand aside Why has nobody come to receive them Are they orphans You could say that Send them away Do not let them dawdle Clear them out guys in all from from They are drawing attention Get them away quick Plenty of pending cases We will need at least We are under pressure too Inspector himself is here He is due for promotion We need to wrap up pending cases soon We are answerable to higher ups too Split them fairly As if law says you can file only case against someone Slap at least cases on guy Like anyone will question it As if guys will admit to it right away Like you know our troubles Get in Everyone get in Thought you were freeing us but now you load us back in there,neutral
2,"Don't hit me, sir. My wife and children are here. Get inside. -I didn't do anything. Get in, I say! I am as good as dead, dad! -Dear boy... Don't forsake my wife and child. The cops won't let me live anymore. Take care of my family. Grab him, Constable sir. Let go of my son! -I didn't do anything, sir. Let go of my boy! -Please don't hurt me! (Konamalai village, Villupuram district) Hey Sengani, get the smoke pot. I'm coming. Make it fast. I'm coming. Hold on. Hurry up, Irutappa. -I'm coming. Here you go. -Give me. Blow in. What are you doing? Blow harder. -Wait. I'll do it. So much smoke and still these don't come out. Let's see who wins today! They are coming out, dear. -Catch them. Catch them all. Got them. Look how many rats are in here! Get them. Dig deeper, Irutappa. -Got it. Okay, dearie... It's okay... That's it. Run along! Crackpot! Letting the hard-caught rats go scot free? It's a baby rat. Should we ease our hunger with that little thing? A young life? -Yes. Very well... Bring it here. -Mosakutty! I'll get the gunny bag! -What is it? I ask you to catch rats and you dig a well instead? What gives, Auntie? Won't keep your brother in line? You find it funny, eh? -What else to do? You keep digging as if for treasure! Won't I catch them if I find them? -As if! Keep digging! Watch how many rats I catch! -I've been doing that for years! (An 80s film song plays on the radio) Are you here to listen to music? Gather the grains! The song refers to your name. Why get worked up now? So that's how it goes? At this rate, you'll make a baby right on this field. Wherever you wish, I'll make a baby!",88.58600000000001,311,Do not hit me sir My wife and children are here Get inside did not do anything Get in I say I am as good as dead boy Do not forsake my wife and child cops will not let me live anymore Take care of my family Grab him sir Let go of my son did not do anything Let go of my boy do not hurt me village district get smoke pot I am coming Make it fast I am coming Hold on Hurry up am coming Here you go -Give me Blow in What are you doing Blow harder -Wait I will do it So much smoke and still these do not come out Let us see who wins today They are coming out -Catch them Catch them all Got them Look how many rats are in here Get them Dig deeper it Okay dearie It is okay That is it Run along Crackpot Letting hard caught rats go scot free It is baby rat Should we ease our hunger with little thing young life Very well Bring it here I will get gunny bag is it I ask you to catch rats and you dig well instead What gives Will not keep your brother in line You find it funny eh -What else to do You keep digging as if for treasure Will not I catch them if I find them if Keep digging Watch how many rats I catch have been doing that for years 80s film song plays on radio Are you here to listen to music Gather grains song refers to your name Why get worked up now So that is how it goes At rate you will make baby right on field Wherever you wish I will make baby,caring
3,"Born a huntress, would I be afraid to bear a child? Alright then. Tonight's sure to be a sleepless one! Oh my! All the grain that's hidden here! Dig it up. -Here you go. It'll be all good, now. Hey! What is all this? We've caught all the rats, sir. No more snake trouble for you. You've dug up the farm like a damn flock of pigs! We'll fix it up before we leave. See to it. -Yes, sir. Big mistake letting you in the village! Offer a place to sit, you'll ask for a place to lie down! A riddle for you. Crack it if you can. Go ahead. ""Little fellow makes me bend low!"" Quit laughing and answer. House entrance. You have to bend low to enter, right? Wrong answer! Oh my! Come by home, brother! No. Got sacks to haul at the rice mill. -Heading there? Alright. Give a kiss to your uncle, Alli! Alright. -See you. ""Despite not having eaten betel leaves or betel nuts, the lips got red."" What in the world is that? Tie up the goats, Vijaya. -Move, move! Do you not hear me? -What is it? For the last time, are you coming? -Shut up and sleep. Get over here. -Let go. Look... I've been calling for so long. Why play hard to get? Must I work on you like I do the smoke pot? Here, bundle them up. The house is all damp and you try out lame charms! ""Lame charms""? What? I'll build you a brick house. Hug me tight, won't you? As it is, we live on the lake bund. You think officers are going to let you build our house there? Get over here. First, fix that roof. You can fantasize later. My precious! I swear upon you! Before I die... ...you'll be the proud owner of a brick house! Playing hard to get, eh?",89.16399999999999,317,Born huntress would I be afraid to bear child Alright then Tonight 's sure to be sleepless one Oh my grain that is hidden here Dig it up -Here you go It will be all good now Hey What is this We have caught rats sir No more snake trouble for you You have dug up farm like damn flock of pigs We will fix it up before we leave See to it -Yes Big mistake letting you in village Offer place to sit you will ask for place to lie down riddle for you Crack it if you can Go ahead Little fellow makes me bend low laughing and answer entrance You have to bend low to enter right Wrong answer Oh my Come by home brother No Got sacks to haul at rice mill -Heading there Alright Give kiss to your uncle Alright -See you Despite not having eaten betel leaves or betel lips got red What in world is that Tie up goats -Move move Do you not hear me -What is it For last time are you coming -Shut up and sleep Get over here go Look I have been calling for so long Why play hard to get Must I work on you like I do smoke pot Here bundle them up house is all damp and you try out lame charms Lame charms What I will build you brick house Hug me tight will not you As it is we live on lake You think officers are going to let you build our house there Get over here First fix roof You can fantasize later My precious I swear upon you Before I die you will be proud owner of brick house Playing hard to get eh,fear
4,"I'm going to visit my daughter. Be back in two months. Meet the head of the municipality. -Yes, sir. Oh heavens! A snake! How many bricks have I cut out with these hands! Yet, I cannot build one brick house of my own. Rajakannu! -Yes? There's a snake at the house of the Ramapuram President. Hurry! On my way! Sengani? -Yes? Get the medicine. O Goddess... -O dear Goddess... Take this too. Eat it. -Alright. See you. -Be careful. If my uncle comes, have him fix it up. Let's go, brother. All the firewood got wet. I'll put them out to dry. Run! -Move aside, sister. Did it go in here? -Right there. Come here. It was there, wasn't it? That's where it went. Why leave the closet open like this, you idiot? I was way too panicked to do anything! O Dear Goddess! Damn! I have to deal with this ahead of the trip. Did he find it? -I don't know. Maybe he got it. Sir? It's not here, sir. Here's your earring, ma'am. Checked the jewellery closet? -Hey! How could it get in there? -What if that damn snake bites me? You dunce! Come, come... That's it... That's it. Of all places, you preferred the President's house for feast, eh? Why the hell are you coddling it? Kill it and toss it away! -What will this poor thing do, sir? God smeared venom on its fangs and it gets whacked everywhere it goes. If not for it, this town will be infested with rats. I'll release it into the woods. -Do whatever you want. Go! Nothing to see here! Go away! -Here you go. What the hell were you doing all this while? Couldn't you have gotten it started? -I'll check. Give the car a push! -Yes, sir!",88.516,300,I am going to visit my daughter Be back in months Meet head of municipality -Yes Oh heavens snake How many bricks have I cut out with hands Yet I can not build brick house of my own Rajakannu There is snake at house of Hurry On my way Get medicine O Goddess -O dear Goddess Take this too Eat it -Alright See you -Be careful If my uncle comes have him fix it up Let us go brother firewood got wet I will put them out to dry Run -Move aside sister Did it go in here -Right there Come here It was there was not it That is where it went Why leave closet open like this you idiot I was way too panicked to do anything O Damn I have to deal with this ahead of trip Did he find it -I do not know Maybe he got it It is not here Here is your earring madam Checked jewellery closet How could it get in there -What if damn snake bites me You dunce Come come That is it That is it Of places you preferred 's house for feast eh Why hell are you coddling it Kill it and toss it away -What will poor thing do smeared venom on its fangs and it gets whacked everywhere it goes If not for it town will be infested with rats I will release it into woods whatever you want Go Nothing to see here Go away -Here you go What hell were you doing while Could not you have gotten it started will check Give car push -Yes,fear
5,"Will the car make it to town? Stop. Come here. -Alright! Yes? Here. -Oh please, sir! Why pay for a favour? No need. -Alright. Moreover, ma'am comes from my village. -From your village? Next, you'll say I'm your relative! Since when is your place part of the village? Diesel tank full? Get going. -Yes, sir. A new dawn has come! A new dawn has come to our people here in Konamalai! ""Arivoli"" (Adult literacy) classes are about to begin! Welcome, ladies and gents! Only teacher ma'am here addresses us with respect! If there are two of these strokes it's pronounced 'ed'. ""Ed. -Ed."" ""Deed. -Deed."" ""Re... -Re..."" ""Ad -Ad."" ""Read. -Read."" ""Read the deed."" ""Read the deed."" ""Deed. -Deed."" Teacher ma'am! No matter what we do, none of us can get a land title deed. And you tell us about reading the deed? No, we don't get it! Learn to read. Everything else will follow. Who cares if you learn to read or not? Tribals should stay in the hills. Instead, you come into town and nag about Tribe certificates and whatnot! Calling him an 'Irula' isn't enough. Does he know to catch snakes? So as to not catch snakes all his life, he wants to study. He's bright. If you get him a caste certificate... Welcome, sir! Have a seat. Is he your son? Yes. -Sit, dear boy. What's up, sir? -About my son's certificate.... The caste certificate... You have no land to live on. You have no ration card. Your names aren't on the voter list. On what grounds do I give you a scheduled tribe certificate?",88.543,269,Will car make it to town Stop Come here -Alright Yes Here please sir Why pay for favour need -Alright Moreover comes from my village -From your village Next you will say I am your relative Since when is your place part of village Diesel tank full Get going -Yes new dawn has come new dawn has come to our people here in Adult literacy classes are about to begin Welcome ladies and gents Only teacher madam here addresses us with respect If there are of strokes it is pronounced ed -Deed Re ... Ad -Ad Read deed Read deed -Deed Teacher madam No matter what we do none of us can get land title deed And you tell us about reading deed No we do not get it Learn to read Everything else will follow Who cares if you learn to read or not Tribals should stay in hills Instead you come into town and nag about certificates and whatnot Calling him is not enough Does he know to catch snakes So as to not catch snakes his life he wants to study He is bright If you get him caste certificate Have seat Is he your son Yes dear boy What is up my son 's certificate caste certificate You have land to live on You have ration card Your names are not on voter list On grounds do I give you scheduled tribe certificate,neutral
6,"File a petition at the collector's office. Let him say so, and I'll give it to you. Now go. Get going! Tell me, sir. We ask for one certificate, and he demands ten of those from us? Let's catch a cobra and let it loose in his office. Then, they have to come to us, for sure! Be quiet. As it is, they are not letting us in there. This is Akasagarudan! This is Navakunji! This is Kattuvirali! Along with Nelevembu, Etti, Veleruku, Kundumani, Kattusirigam, Thumbai... The leaves, twigs, rinds and roots of sixteen such herbal plants... ...must all be collected, dried under the shade... ...ground to a powder and stored away safely! This Nelavembu plant here? If you can't taste its bitterness... ...it means the snake's venom has reached the brain! Very tricky recovery indeed! No more sorrow. Only good things will happen! Dear! What is it? Why don't you dance? What's wrong? -Come here. Come closer. Remember I said I'll make a baby wherever you want me to... My girl... -What is it? You're going to have a little brother, Alli! 'We are a band of hunters' 'We are a tribe of bowmen' 'We are the royals who glimpse the skies through our holed roofs' 'We protect these forests and highlands' 'We outdo each other at hard labor' 'We are magicians who make springs gush even in the drylands' 'We are a clan that was born to thrive' 'We are innocent folks, indeed' Teacher madam, have honey from up the hill. You'll live to be a hundred. Thank you. -Alright. 'We are a band of hunters'",88.958,268,File petition at collector 's office Let him say so and I will give it to you Now go Get going Tell me sir We ask for certificate and he demands of those from us Let us catch cobra and let it loose in his office Then they have to come to us for sure Be quiet As it is they are not letting us in there This is This is This is Along with leaves twigs rinds and roots of such herbal plants must all be collected dried under shade ground to powder and stored away safely plant here If you can not taste its bitterness it means snake 's venom has reached brain Very tricky recovery indeed No more sorrow Only good things will happen Dear What is it Why do not you dance What is wrong -Come here Come closer Remember I said I will make baby wherever you want me to My girl -What is it You are going to have little brother ' We are band of hunters ' We are tribe of bowmen We are royals who glimpse skies through our holed roofs We protect forests and highlands We outdo other at hard labor We are magicians who make springs gush even in drylands We are clan that was born to thrive We are innocent folks indeed Teacher madam have honey from up hill You will live to be Thank you -Alright We are band of hunters ',gratitude
7,"'We are a tribe of bowmen' 'We are a band of hunters' 'We are a tribe of bowmen' 'We are the royals who glimpse the skies through our holed roofs' 'We protect these forests and highlands' 'We outdo each other at hard labor' 'We are magicians who make springs gush even in the drylands' He's been bitten by a viper, Kaniamma! 'Over here... Over there...' 'Over here... Over there...' 'As I listen to your luscious voice, the skies above vanish' 'At the touch of your gentle hands, the world entire appears to vanish' 'As you lean on my bosom, your sleep sure does vanish' 'In the fire of your hot breath, my shyness vanishes' 'My hen, as you graze away, the forest entire seems to vanish' 'As you tie me in your embrace, I see my lives entire vanish' 'To discover all that has vanished, dance with me for all time' 'We are a band of hunters' 'We are a tribe of bowmen' 'We are the royals who glimpse the skies through our holed roofs' 'We protect these forests and highlands' 'We outdo each other at hard labor' 'We are magicians who make springs gush even in the drylands' 'We are a clan that was born to thrive' 'We are innocent folks, indeed'",86.125,213,We are tribe of bowmen We are band of hunters ' We are tribe of bowmen We are royals who glimpse skies through our holed roofs We protect forests and highlands We outdo other at hard labor We are magicians who make springs gush even in drylands He is been bitten by viper Over here Over there Over here Over there As I listen to your luscious voice skies above vanish At touch of your gentle hands world entire appears to vanish As you lean on my bosom your sleep sure does vanish In fire of your hot breath my shyness vanishes ' My hen as you graze away forest entire seems to vanish As you tie me in your embrace I see my lives entire vanish To discover all that has vanished dance with me for time We are band of hunters ' We are tribe of bowmen We are royals who glimpse skies through our holed roofs We protect forests and highlands We outdo other at hard labor We are magicians who make springs gush even in drylands We are clan that was born to thrive We are innocent folks indeed ',realization
8,"'Be it more or less, we never forget to share' 'We are a band of hunters' 'We are a tribe of bowmen' 'We are a band of hunters' 'We are a tribe of bowmen' Only staying away from humans will do you good! Got it? Get going. 'We are a band of hunters' 'We are a tribe of bowmen' Have Durai's guys reached yet? They reached the kiln early yesterday. -That soon? When do we reach if we leave so late? -We'll be in good time. I'll go with you, dear. -Hey! Am I going to a faraway land? Will hunting squirrels and hares and running behind you be enough? Up to two kids now, right? How else do we earn? Advance payment from the brick kiln. Go wherever. But, take me with you. Must you burn at the kiln's fire too? Burning there is nothing compared to being away from you! Must the little one suffer too? Look at me. Sengani! Look at me! If you come there as well, Alli can't go to school. Won't her studies be spoilt? You take good care of the kids. I'll earn our living. Are you coming or not, Rajakannu? -On my way, brother. See me off without these tears, Sengani. I'll get going. Be safe, alright? As if wed yesterday, they are standing entwined like two snakes! Won't you smile? Shall I go? Take care! Alli! Don't give your mother any trouble. Go to school without tantrums. -Alright, dad. One for your dad? Shall I go? Let's go, brother. About time! -See you. He won't leave his wife's side!",90.0,268,Be it more or less we never forget to share We are band of hunters ' We are tribe of bowmen We are band of hunters ' We are tribe of bowmen ' Only staying away from humans will do you good Got it Get going We are band of hunters ' We are tribe of bowmen ' Have 's guys reached yet They reached kiln early yesterday -That soon When do we reach if we leave so late -We will be in good time I will go with you Am I going to faraway land Will hunting squirrels and hares and running behind you be enough Up to kids now right How else do we earn Advance payment from brick kiln Go wherever But take me with you Must you burn at kiln 's fire too Burning there is nothing compared to being away from you Must little one suffer too Look at me Sengani Look at me If you come there as well can not go to school Will not her studies be spoilt You take good care of kids I will earn our living Are you coming or not my way brother See me off without tears I will get going Be safe alright As if we d yesterday they are standing entwined like snakes Will not you smile Shall I go Take care Do not give your mother trouble Go to school without tantrums -Alright dad for your dad Shall I go Let us go brother About time -See you He will not leave his wife 's side,caring
9,"Listen up, Ezhumalai! Go to school without making a fuss! -Alright, brother. Take this. Study well. -Alright. Quit looking back! Just keep moving. ""You can see the flowers. But can't see the fruit."" What is it? See the flowers... Not see the fruit? -Take a guess. I don't know, brother. Think hard! Think it over! -Alright! Coming through! Hey Rajakannu, you slog away doing two people's work! If you had brought your wife, she'd have been of some help. What, she thinks herself a queen? My wife is indeed my queen! Expect me to have my pregnant wife suffer here? You are telling that to a woman who birthed and raised eight kids here? ""Eight kids""? -Yeah! Your husband didn't work just the kiln, did he? Believe me, sir. All of them are new voters. None of them have cast a vote yet. When they don't even have ration cards, how can they be added to the voters list? Don't they need a proof of residence? Is that their fault? Nearly 50 years of independence, and they don't even have proof of residence. Please speak to the Election Commission and arrange something. Isn't it bad enough to plead with folks from lower castes to get their votes? Must we bend low in the hovels of these people too? Just stick to teaching. Get going! This Adult Literacy stuff must be axed! That will fix things! Oh no! Good grief! O Mother! I'm devastated the jewellery you lovingly gifted me has been stolen! And you just stare at me so? How is that right? The hands who stole it must go useless!",88.25099999999999,271,Listen up Go to school without making fuss brother Take this Study well -Alright looking back Just keep moving You can see flowers But can not see fruit What is it See flowers Not see fruit -Take guess I do not know brother Think hard Think it over -Alright Coming through Hey you slog away doing people 's work If you had brought your wife she would have been of help What she thinks herself queen My wife is indeed my queen Expect me to have my pregnant wife suffer here You are telling that to woman who birthed and raised kids here kids -Yeah Your husband did not work just kiln did he Believe me sir All of them are new voters None of them have cast vote yet When they do not even have ration cards how can they be added to voters list Do not they need proof of residence Is that their fault Nearly years of independence and they do not even have proof of residence Please speak to and arrange something Is not it bad enough to plead with folks from lower castes to get their votes Must we bend low in hovels of people too Just stick to teaching Get going stuff must be axed That will fix things Oh no Good grief O Mother I am devastated jewellery you lovingly gifted me has been stolen And you just stare at me so How is that right hands who stole it must go useless,sadness
10,"His family will be ruined! No need for courts and police. That woman on the wall will take care! They dare to rob someone from the ruling party! What the hell are you cops here for? You went out of town, sir. You could've informed us before you left. Did any strangers come in here? Let me know if you suspect anyone. I don't suspect anyone. That rat catcher wisecracked asking if we'd make it to town. He jinxed us and now all is lost! Tell me who he is and I'll question him. One of those chaps from the Konamalai lake bank. His name? What's his name? -Rajakannu, sir. Rajakannu! Constable! -Yes, sir! You promised you'd stay for six months when you took the advance. I'll get back in two days. Haven't even been here a month and he wants to head home already! Why come to work if you can't be away from your family? Get back to work! 10,000 bricks need to be dispatched tomorrow! We'll get him. Be patient. We're looking for him. When? After he spends all the money he made from the loot? Then, you'll put him in prison and that will appease me, eh? Good grief! Putting our faith in you will do us no good! I'll talk to the Superintendent. I'll show you the ruling party President's clout. Wake him up and ask him. Get up! Get up, I say! Where's Rajakannu's house? -The one under the neem tree. Shut up! -Go straight. Check there, Constable! -Yes, sir! See if there's anyone there. -Yes, sir! Check that hut over there too. We don't know anything, sir! They've all gone for work! One of you head there! -Yes, sir! Get up. Where's your husband? He went out of town for work.",89.49799999999999,298,His family will be ruined need for courts and police woman on wall will take care They dare to rob someone from ruling party What hell are you cops here for You went out of town You could have informed us before you left Did strangers come in here Let me know if you suspect anyone I do not suspect anyone rat catcher wisecracked asking if we would make it to town He jinxed us and now all is lost Tell me who he is and I will question him of chaps from His name What is his name Constable You promised you would stay for months when you took advance I will get back in days Have not even been here month and he wants to head home already Why come to work if you can not be away from your family Get back to work bricks need to be dispatched tomorrow We will get him Be patient We are looking for him When After he spends money he made from loot Then you will put him in prison and that will appease me eh Good grief Putting our faith in you will do us good I will talk to I will show you ruling party 's clout Wake him up and ask him Get up Get up I say Where is 's house under neem tree Shut up straight Check there See if there is anyone there -Yes sir Check that hut over there too We do not know anything sir They have all gone for work of you head there -Yes sir Get up Where is your husband He went out of town for work,neutral
