Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"(FOX FANFARE) (THEME MUSIC PLAYING) (LOUD BOOM) (DROID WHIRRING) (BRAYING) (BRAYING CONTINUES) (RUMBLING) (LOUD BOOM) (BEEPING) Echo Three, Echo Seven. Han, old buddy. Do you read me? HAN: Loud and clear, kid. What's up? (STATIC) Well, I finished my circle. I don't pick up any life readings. HAN: There isn't enough life on this ice cube to fill a space cruiser. Sensors are placed. I'm going back. Right. I'll see you shortly. There's a meteorite that hit the ground near here. I want to check it out. It won't take long. (BRAYING) LUKE: Steady! Hey! Steady, girl! Hey, what's the matter? You smell something? (GROWLING) - (GROANS) - (GROWLS) (SCREECHES) (BRAYING) (CLAMORING) (DROID BEEPING) (BEEPS) HAN: Chewie! Chewie! Chewie! (CHEWIE GRUNTS) All right! Don't lose your temper. I'll come right back and give you a hand. (CHEWIE GRUMBLES) (INDISTINCT CHATTER) Solo? No sign of life out there, General. The sensors are in place. You'll know if anything comes around. RIEEKAN: Commander Skywalker reported in yet? No. He's checking out a meteorite that hit near him. With all the meteor activity in this system... it's going to be difficult to spot approaching ships. General, I gotta leave. I can't stay anymore. RIEEKAN: I'm sorry to hear that. Well, there's a price on my head. If I don't pay off Jabba the Hutt, I'm a dead man. A death mark's not an easy thing to live with. You're a good fighter, Solo. I hate to lose you. Thank you, General. Well, Your Highness. Guess this is it. That's right. Well, don't get all mushy on me. So long, Princess. LEIA: Han! HAN: Yes, Your Highnessness? I thought you had decided to stay. Well, the bounty hunter we ran into in Ord Mantell changed my mind. Han, we need you!",89.31700000000001,297,THEME DROID WHIRRING BRAYING RUMBLING old buddy Do you read me Loud and clear kid What is up Well I finished my circle I do not pick up life readings There is not enough life on ice cube to fill space cruiser Sensors are placed I am going back Right I will see you shortly There is meteorite that hit ground near here I want to check it out It will not take long Hey Steady girl Hey what is matter You smell something GROWLING GROANS DROID GRUNTS All right Do not lose your temper I will come right back and give you hand sign of life out there sensors are in place You will know if anything comes around reported in yet No He is checking out meteorite that hit near him With meteor activity in system it is going to be difficult to spot approaching ships I got to leave I can not stay anymore I am sorry to hear that Well there is price on my head If I do not pay off I am dead man death mark 's not easy thing to live with You are good fighter I hate to lose you Thank you Well Your Guess this is it That is right Well do not get mushy on me So long Yes Your I thought you had decided to stay Well bounty hunter we ran into in changed my mind we need you,caring
2,"- We need? - Yes. - Well, what about you need? - I need. I don't know what you're talking about. (CLICKS TONGUE) You probably don't. And what precisely am I supposed to know? HAN: Come on! You want me to stay because of the way you feel about me. Yes! You're a great help to us. You're a natural leader. No! That's not it! Come on. - Ah-ha! Come on! - You're imagining things. Am I? Then why are you following me? Afraid I was gonna leave without giving you a good-bye kiss? - I'd just as soon kiss a Wookiee! - I can arrange that! HAN: You could use a good kiss! - C-3PO: Don't try to pay me. - (R2-D2 BEEPS) I didn't ask you to turn on the thermal heater. I merely commented that it was freezing in the princess's chamber. (R2-D2 BEEPING) But it's suppose to be freezing. How will we dry out her clothes? - I really don't know. Oh, switch off! - (R2-D2 BEEPING CONTINUES) Why did you take this apart now? I'm trying to get us out of here, and you pull both... - Excuse me, sir. - Put them back together right now! - Might I have a word with you, please? - What do you want? Well, it's Princess Leia, sir. She's been trying to get you on the commun... I turned it off. I don't want to talk to her. Oh. Well, Princess Leia is wondering about Master Luke. He hasn't come back yet. She doesn't know where he is. - I don't know where he is. - Nobody knows where he is. What do you mean, nobody knows? - Well, uh, you see... - Deck Officer! - HAN: Deck Officer! - Excuse me, sir. - Might I... - MAN: Yes, sir? Do you know where Commander Skywalker is? I haven't seen him. It's possible he came through the south entrance. It's possible? Why don't you go find out? It's getting dark out there. Yes, sir. C-3PO: Excuse me, sir. Might I inquire what's going on? - Why not? - Impossible man. Come along, R2, let's find Princess Leia. Between ourselves, I think Master Luke is in considerable danger. (BRAYING) Sir, Commander Skywalker hasn't come in the south entrance. - He might have forgotten to check in. - Not likely. - Are the speeders ready? - Uh, not yet.",89.43299999999998,400,We need Yes Well what about you need I need I do not know what you are talking about You probably do not And what precisely am I supposed to know Come on You want me to stay because of way you feel about me Yes You are great help to us You are natural leader No That is not it Come on - ha Come on You are imagining things Am I Then why are you following me Afraid I was going to leave without giving you good bye kiss I would just as soon kiss I can arrange that You could use good kiss C-3PO Do not try to pay me I did not ask you to turn on thermal heater I merely commented that it was freezing in princess 's chamber BEEPING But it is suppose to be freezing How will we dry out her clothes I really do not know Oh switch off Why did you take this apart now I am trying to get us out of here and you pull both Excuse me Put them back together right now Might I have word with you please What do you want Well it is She is been trying to get you on commun I turned it off I do not want to talk to her Oh Well is wondering about He has not come back yet She does not know where he is I do not know where he is Nobody knows where he is What do you mean nobody knows Well uh you see Excuse me Might I Yes Do you know where is I have not seen him It is possible he came through south entrance It is possible Why do not you go find out It is getting dark out there Yes Excuse me sir Might I inquire what is going on Why not Impossible man Come along let us find Between ourselves I think is in considerable danger has not come in south entrance He might have forgotten to check in Not likely Are speeders ready Uh not yet,curiosity
3,"We're having trouble adapting them to the cold. We'll have to go out on tauntauns. Sir, the temperature's dropping too rapidly. That's right, and my friend's out in it. (BRAYING) Your tauntaun will freeze before you reach the first marker. Then I'll see you in hell! Hyah! (THRILLING MUSIC PLAYING) (ROARING) (GRUMBLING) (GRUNTS) (PANTING) (GRUMBLING CONTINUES) (ROARING) (GRUNTING) (GRUMBLES) (LIGHTSABER ACTIVATING) (LUKE GRUNTS) - (GROWLS) - (GRUNTS) (SHRIEKING) (LIGHTSABER DEACTIVATES) (WIND WHISTLING) (GRUNTS, GROANS) (WHISTLING CONTINUES) (BRAYING) (BEEPING) (WHISTLES, CHIRPING) C-3PO: You must come along now, R2. There's really nothing more we can do. - And my joints are freezing up. - (BEEPS, CHIRPING) Don't say things like that! Of course we'll see Master Luke again. And he'll be quite all right. You'll see. Stupid little short circuit. He'll be quite all right. (BEEPING) (PANTING) (GROANS) (WIND WHISTLING) (LUKE GROANS) (BRAYING) (BRAYING) (BRAYING CONTINUES) (BEEPS) Sir, all the patrols are in. Still no. MAN: Still no contact from Skywalker and Solo. C-3PO: Mistress Leia. R2 says he's been quite unable to pick up any signals. Although he does admit that his own range is far too weak to abandon all hope. Your Highness, there's nothing more we can do tonight. The shield doors must be closed. - Close the doors. - Yes, sir. (R2-D2 BEEPING) R2 says the chances of survival are 725 to 1. (DOOR WHIRRING) - (WHIMPERS) - (BEEPS) - (DOOR CLOSES) - (CHEWIE EXCLAIMS)",89.24500000000002,237,We are having trouble adapting them to cold We will have to go out on tauntauns temperature 's dropping too rapidly That is right and my friend 's out in it Your tauntaun will freeze before you reach first marker Then I will see you in Hyah GRUMBLING GRUNTS PANTING GRUMBLING GRUNTS GRUNTS LIGHTSABER DEACTIVATES WIND WHISTLING GRUNTS WHISTLING BRAYING You must come along now There is really nothing more we can do And my joints are freezing up Do not say things like that Of course we will see again And he will be quite all right You will see Stupid little short circuit He will be quite all right PANTING GROANS WIND WHISTLING GROANS BRAYING BRAYING patrols are in Still no MAN Still contact from and C-3PO says he is been quite unable to pick up signals Although he does admit that his own range is far too weak to abandon hope Your there is nothing more we can do tonight shield doors must be closed Close doors Yes says chances of survival are to,annoyance
4,"Actually, R2 has been known to make mistakes... from time to time. Oh, dear. Oh, dear. (CHIRPS) (BEEPING) Don't worry about Master Luke. I'm sure he'll be all right. He's quite clever, you know, for a human being. (CHEWIE WHIMPERS) (WIND WHISTLING) OBI-WAN: Luke. Luke. Ben? You will go to the Dagobah system. Dagobah system? There you will learn from Yoda... the Jedi master who instructed me. Ben! - Ben? - (BRAYING) HAN: Luke! Luke! (WIND WHISTLING) Don't do this, Luke. Come on, give me a sign here. (BRAYING CONTINUES) (THRILLING MUSIC PLAYING) HAN: Not much time. LUKE: (GROANING) Ben! Ben! - (LIGHTSABER ACTIVATING) - Ahh. Ahh. - Hang on, kid. - (LIGHTSABER HUMMING) Dagobah system. - Whew! - Dagobah. This may smell bad, kid... - Yoda. - (PANTING) but it'll keep you warm... till I get the shelter up. (LUKE GROANING) Ben! Dagobah! Ah! Ah! I thought they smelled bad... on the outside! Ahh! - (WIND WHISTLING) - Ahh. (HAN PANTING) (SNOWSPEEDER ROARING) (DRAMATIC MUSIC PLAYING) Echo Base. I've got something. Not much. But, it could be a life-form. (ROARING CONTINUES) ROGUE 2: Commander Skywalker, do you copy? This is Rogue 2. This is Rogue 2. Captain Solo! Do you copy? Commander Skywalker, do you copy? This is Rogue 2. HAN: Good morning. Nice of you guys to drop by. Echo Base, This is Rogue 2.",89.99100000000001,227,Actually has been known to make mistakes from time to time Oh dear Oh BEEPING Do not worry about I am sure he will be all right He is quite clever you know for human being WIND You will go to system system There you will learn from master who instructed me WIND WHISTLING Do not do this Come on give me sign here BRAYING Not much time LIGHTSABER on kid system This may smell bad kid PANTING but it will keep you warm till I get shelter up Ah Ah I thought they smelled bad on outside WIND WHISTLING ROARING I have got something Not much But it could be life form ROARING do you copy This is This is Do you copy do you copy This is HAN Good morning Nice of you guys to drop by This is,caring
5,"I've found them. Repeat, I've found them. C-3PO: Master Luke, sir, it's so good to see you fully functional again. - (R2-D2 BEEPING) - LUKE: Thanks, 3PO. R2 expresses his relief also. - HAN: How you feeling, kid? - (CHEWIE GROWLS) You don't look so bad to me. You look strong enough to pull the ears off a gundark. Thanks to you. - That's two you owe me, junior. - (CHEWIE GROWLS) Well, Your Worship, looks like you managed to keep me around for a little while longer. I had nothing to do with it. General Rieekan thinks it's dangerous for any ships to leave the system until we've activated the energy field. That's a good story. I think you just can't bear to let a gorgeous guy like me out of your sight. I don't know where you get your delusions, laser brain. (CHEWIE LAUGHS) Laugh it up, Fussball. But you didn't see us alone in the south passage. She expressed her true feelings for me. My... LEIA: Why, you stuck-up, half-witted, scruffy-looking nerf herder! Who's scruffy-looking? (R2-D2 WHISTLES, CHIRPS) I must have hit pretty close to the mark to get her all riled up like that, huh, kid? Well, I guess you don't know everything about women yet. (CHEWIE GRUMBLES) Headquarters personnel, report to command center. (GROWLING) Headquarters personnel, report to command center. Take it easy. - Excuse us, please. - (R2-D2 BEEPING) Princess, we have a visitor. Picked up something outside the base's Zone 12 moving east. It's metal. Then it couldn't be one of those creatures. Could be a speeder, one of ours. No. Wait. There's something very weak coming through. (RADIO STATIC) C-3PO: Sir, I'm fluent in six million forms of communication. This signal is not used by the Alliance. It could be an imperial code.",88.314,301,I have found them Repeat I have found them C-3PO it is so good to see you fully functional again Thanks expresses his relief also How you feeling kid You do not look so bad to me You look strong enough to pull ears off gundark Thanks to you That is you owe me junior Well Your Worship looks like you managed to keep me around for little while longer I had nothing to do with it thinks it is dangerous for ships to leave system until we have activated energy field That is good story I think you just can not bear to let gorgeous guy like me out of your sight I do not know where you get your delusions laser brain Laugh it up But you did not see us alone in south passage She expressed her true feelings for me My Why you stuck up half witted scruffy looking nerf herder Who is scruffy looking I must have hit pretty close to mark to get her all riled up like that huh kid Well I guess you do not know everything about women yet personnel report to command center GROWLING personnel report to command center Take it easy Excuse us please we have visitor Picked up something outside base 's moving east It is metal Then it could not be of creatures Could be speeder of ours No Wait There is something very weak coming through I am fluent in forms of communication signal is not used by It could be imperial code,gratitude
6,"It isn't friendly, whatever it is. Come on, Chewie, let's check it out. Send Rogues 10 and 11 to Station 38. (DROID BEEPING) (CHEWIE ROARS) (ALARM BLARES) (CHEWIE GRUNTS) - I'm afraid there's not much left. - What was it? Droid of some kind. I didn't hit it that hard. Must've had a self-destruct. An imperial probe droid. HAN: It's a good bet the Empire knows we're here. We'd better start the evacuation. (DARTH VADER THEME PLAYING) (ION ENGINES ROARS) (DARTH VADER BREATHING) - MAN: Admiral? - Yes, Captain. I think we've got something, sir. PIETT: The report is only a fragment from a probe droid in the Hoth system, but it's the best lead we've had. We have thousands of probe droids searching the galaxy. I want proof, not leads. The visuals indicate life readings. It could mean anything. - If we followed up every lead... - PIETT: But, sir. The Hoth system is supposed to be devoid of humans. - VADER: You found something? - Yes, my lord. (RADIO STATIC) That's it. The rebels are there. My lord, there are so many uncharted settlements. - It could be smugglers... - That is the system. And I'm sure Skywalker is with them. Set your course for the Hoth system. General Veers, prepare your men. Admiral? Groups 7 and 10 will stay behind to fly the speeders. As soon as each transport is loaded... evacuation control will give clearance for immediate launch. Right, sir. HAN: All right! That's it. Try it. (SIZZLING) - Oh! Turn it off! Turn it off! - (CHEWIE EXCLAIMING) - (ALARM BLARING) - Turn it off! Sir, it will take quite a while to evacuate the T-47s. Well, forget the heavy equipment. There's plenty of time to get the smaller modules on the transports. - Take care, sir. - Thanks. Chewie, take care of yourself, Okay?",89.18100000000001,310,It is not friendly whatever it is Come on let us check it out Send Rogues and to DROID GRUNTS I am afraid there is not much left What was it Droid of kind I did not hit it that hard Must have had self destruct imperial probe droid It is good bet knows we are here We would better start evacuation DARTH THEME PLAYING DARTH BREATHING Yes I think we have got something report is only fragment from probe droid in system but it is best lead we have had We have thousands of probe searching galaxy I want proof not leads visuals indicate life readings It could mean anything If we followed up lead PIETT But sir system is supposed to be devoid of humans You found something Yes my That is it rebels are there My lord there are so many uncharted settlements It could be smugglers That is system And I am sure is with them Set your course for system prepare your men Admiral Groups and will stay behind to fly speeders As soon as transport is loaded evacuation control will give clearance for immediate launch Right All right That is it Try it Oh Turn it off Turn it off Turn it off it will take while to evacuate T-47s Well forget heavy equipment There is plenty of time to get smaller modules on transports Take care take care of yourself Okay,caring
7,"(CHEWIE GROWLS) (GRUNTS) Okay! Okay! - HAN: Hi, kid. - (BEEPING) There's got to be a reason for it. Check it at the other end. - Wait a second. - (BEEPING) - You all right? - Yeah. - Be careful. - You too. (CHEWIE GROWLS) General, there's a fleet of Stardestroyers coming out of hyperspace in Sector 4. Reroute all power to the energy shield. We gotta hold them till all transports are away. Prepare for gun assault. (ION ENGINES ROARING) What is it, General? My lord, the fleet has moved out of light speed. ComScan has detected an energy field protecting an area of the sixth planet of the Hoth system. The field is strong enough to deflect any bombardment. The rebels are alerted to our presence. Admiral Ozzel came out of light speed too close to the system. - He... He felt surprise was wiser. - He is as clumsy as he is stupid. General, prepare your troops for a surface attack. Yes, my lord. Lord Vader, The fleet has moved out of light speed, and we're preparing to... (GROANS, CHOKING) You have failed me for the last time, Admiral. - Captain Piett. - PIETT: Yes, my lord? Make ready to land our troops beyond their energy field... and deploy the fleet so that nothing gets off the system. - (GROANING) - You are in command now, Admiral Piett. Thank you, Lord Vader. LEIA: All troop carriers will assemble at the north entrance. The heavy transport ships will leave as soon as they're loaded. Only two fighter escorts per ship. The energy shield can only be opened for a short time, so you'll have to stay very close to your transports. Two fighters against a Stardestroyer? The ion cannon will fire several shots",88.006,295,GRUNTS Okay Okay kid BEEPING There is got to be reason for it Check it at other end Wait second You all right Yeah Be careful You too there is fleet of coming out of hyperspace in Reroute power to energy shield We got to hold them till transports are away Prepare for gun assault What is it My fleet has moved out of light speed has detected energy field protecting area of sixth planet of system field is strong enough to deflect bombardment rebels are alerted to our presence came out of light speed too close to system He He felt surprise was wiser He is as clumsy as he is stupid General prepare your troops for surface attack Yes my lord fleet has moved out of light speed and we are preparing to You have failed me for last time PIETT Yes my lord Make ready to land our troops beyond their energy field and deploy fleet so that nothing gets off system You are in command now Thank you troop carriers will assemble at north entrance heavy transport ships will leave as soon as they are loaded Only fighter escorts per ship energy shield can only be opened for short time so you will have to stay very close to your transports fighters against ion cannon will fire several shots,caring
8,"to make sure that any enemy ships will be out of your flight path. When you've gotten past the energy shield, proceed directly to the rendezvous point. - Understood? - ALL: Yeah. - Good luck. - Okay, Everybody to your stations. - Let's go! - Right. Their primary target will be the power generators. Prepare to open shield. Sir, rebel ships are coming into our sector. Good. Our first catch of the day. Stand by, ion control. Fire! (ION CANNON FIRES) - MAN: (ON PA) The first transport is away. - (ALL CHEERING) The first transport is away. DAK: Feeling all right, sir? Just like new, Dak. How about you? Right now I feel I could take on the whole Empire myself. I know what you mean. (WEAPONS COCKING) (AT-AT WALKING) Echo Station Three-T-Eight. MAN: We've spotted imperial walkers. MAN 2: Imperial walkers on the north ridge. (BEEPS, WHISTLING) (DRAMATIC MUSIC PLAYING) LUKE: Echo Station 5-7, We're on our way. All right, boys. Keep tight now. DAK: Luke, I have no approach vector. I'm not set. Steady, Dak! Attack pattern delta. Go now! All right, I'm coming in. Hobbie, you still with me? That armor's too strong for blasters! Rogue Group, use your harpoons and tow cables. LUKE: Go for the legs. It might be our only chance of stopping them. All right, stand by, Dak. Oh, Luke, we've got a malfunction in fire control. I'll have to cut in the auxiliary. Just hang on! Hang on, Dak! Get ready to fire that tow cable. (SCREAMS) Dak! Dak! (SCREAMS) Yes, Lord Vader? I've reached the main power generators. The shield will be down in moments. You may start your landing. - Rogue 3! - WEDGE: Copy, Rogue Leader. LUKE: Wedge, I've lost my gunner. You'll have to make this shot. I'll cover for you.",88.51300000000005,304,to make sure that enemy ships will be out of your flight path When you have gotten past energy shield proceed directly to rendezvous point Yeah Good luck Okay Everybody to your stations Let us go Right Their primary target will be power generators Prepare to open shield rebel ships are coming into our sector Good Our first catch of day Stand by ion control Fire ION first transport is away CHEERING first transport is away Feeling all right Just like new How about you Right now I feel I could take on whole myself I know what you mean WEAPONS WALKING We have spotted imperial walkers Imperial walkers on ridge We are on our way All right boys Keep tight now I have approach vector I am not set Steady Attack pattern delta Go now All right I am coming in you still with me armor 's too strong for blasters use your harpoons and tow cables Go for legs It might be our only chance of stopping them All right stand by Oh we have got malfunction in fire control I will have to cut in auxiliary Just hang on Hang on Get ready to fire that tow cable Yes I have reached main power generators shield will be down in moments You may start your landing ! WEDGE I have lost my gunner You will have to make shot I will cover for you,caring
9,"Set your harpoon. Follow me on the next pass. WEDGE: Coming around, Rogue Leader. Steady, Rogue 2. Activate harpoon! (HARPOON ACTIVATES) Good shot, Jansen! - One more pass. - JANSEN: Coming around, Wedge! Cable out. Let her go! Detach cable! Cable detached! Come on! (CRUMPLING EXPLOSIONS) - Hah! That got him! - I see it, Wedge. Good work. I don't think we can protect two transports at a time. It's risky, but we can't hold out much longer. We have no choice. - Lauch patrol. - Evacuate remaining ground staff. (CHEWIE GROWLS) HAN: No, no, no! This one goes there! That one goes there, right? R2, you take good care of Master Luke now, understand? (R2-D2 CHIRPING) And do take good care of yourself. (BEEPING) - (CHIRPING) - Oh, dear. Oh, dear. All troops will debark for ground assault. Prepare to target the main generator. - Rogue 2, are you all right? - ROGUE 2: Yeah. I'm with you, Rogue Leader. Well, set harpoon. I'll cover for you. - Coming around. - Watch that crossfire, boys. Set for position 3. - Steady. - LUKE: Stay tight and low. - This is it! - (SCREAMING) Hobbie! I've been hit! (RUMBLING) (THUDS) (CLAMORING) - HAN: You all right? - Why are you still here? Heard the command center had been hit. You've got your clearance to leave. Don't worry. I'll leave. First I'm gonna get you to your ship. Your Highness, we must take this last transport. It's our only hope. Send all troops in Sector 12 to the south slope to protect the fighters. - (LOUD BOOM) - (C-3PO SCREAMING) Imperial troops have entered the base. Imperial troops have entered...(STATIC) Come on. That's it. Give the evacuation code signal. And get your transports! Whoa! Wait for me!",89.941,296,Set your harpoon Follow me on next pass WEDGE Coming around Steady Activate harpoon ACTIVATES Good shot more pass Coming around out Let her go cable detached Come on CRUMPLING EXPLOSIONS Hah That got him I see it Good work I do not think we can protect transports at time It is risky but we can not hold out much longer We have choice Lauch patrol remaining ground staff No no no one goes there one goes there right you take good care of now understand And do take good care of yourself Oh dear Oh dear troops will debark for ground assault Prepare to target main generator are you all right ROGUE Yeah I am with you Well set harpoon I will cover for you Coming around Watch crossfire boys Set for position . Stay tight and low This is it I have been hit You all right Why are you still here Heard command center had been hit You have got your clearance to leave Do not worry I will leave First I am going to get you to your ship Your we must take last transport It is our only hope Send troops in to south slope to protect fighters Imperial troops have entered base Imperial troops have entered Come on That is it Give evacuation code signal And get your transports Whoa Wait for me,caring
10,"(MEN SHOUTING) (LIGHTSABER ACTIVATING) (LIGHTSABER DEACTIVATES) (CRUMPLING EXPLOSIONS) (LOUD BOOM) - Distance to power generators? - 17.28. (EXPLODES) Target. Maximum firepower. - (LOUD BOOM) - (LEIA SCREAMING) Transport, this is Solo. Better take off. I can't get to you. I'll get her out on the Falcon. - Come on. - (LEIA GRUNTS) C-3PO: (STAMMERS) Where are you going? Come back! (LOUD BOOMING) (DARTH VADER THEME PLAYING) C-3PO: Hey, wait for me! Wait! Stop! - How typical. - HAN: Come on! (CHEWIE GROWLS) HAN: Hurry up, goldenrod! You're gonna be a permanent resident! C-3PO: Wait! Wait! (ENGINE STALLING) - (STEAM HISSES) - (CHEWIE GROANS) - How's this? - (CHEWIE GROWLS) Would it help if I got out and pushed? - Captain Solo! Captain Solo! - It might! (GROWLING) Sir, might I suggest that you... It can wait. (ENGINE STARTS) This bucket of bolts is never gonna get us past that blockade. This baby's got a few surprises left in her, sweetheart. - Come on, come on! - (CHEWIE GROWLS) Switch over. Let's hope we don't have a burnout. See? Someday you're gonna be wrong, and I just hope I'm there to see it. - Punch it! - (GRUNTS) - R2! - (WHISTLES, BEEPING) LUKE: Get her ready for takeoff. MAN: Good luck, Luke. See you at the rendezvous. (CHIRPING, BEEPING) Don't worry, R2. We're going. We're going. (R2-D2 BEEPS) LUKE: There's nothing wrong, R2. - I'm just setting a new course. - (WHISTLES, CHIRPS) We're not gonna regroup with the others. We're going to the Dagobah system. (WHISTLES, BEEPS) - LUKE: Yes, R2. - (R2-D2 BEEPING CONTINUES) That's all right. I'd like to keep it on manual control for a while. (WHISTLES)",87.922,281,SHOUTING LIGHTSABER LIGHTSABER DEACTIVATES CRUMPLING EXPLOSIONS Distance to power generators Maximum firepower this is Better take off I can not get to you I will get her out on Come on GRUNTS Where are you going Come back DARTH Hey wait for me Wait Stop How typical Come on Hurry up You are going to be permanent resident C-3PO Wait Wait ENGINE GROANS How is this Would it help if I got out and pushed It might GROWLING might I suggest that you It can wait bucket of bolts is never going to get us past blockade baby 's got few surprises left in her sweetheart Come on come on Switch over Let us hope we do not have burnout See Someday you are going to be wrong and I just hope I am there to see it Punch it GRUNTS R2 Get her ready for takeoff Good luck See you at rendezvous BEEPING Do not worry We are going We are going There is nothing wrong I am just setting new course We are not going to regroup with others We are going to system Yes That is all right I would like to keep it on manual control for while,optimism
