Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Let me tell you something. The SCLC has direct Communist ties. Even great men can be corrupted, can't they? Communism is not a political party. It is a disease. It corrupts the soul, turning even the gentlest of men... into vicious, evil tyrants. What we are seeing is a pervasive contempt for law and order. Crime rates are soaring. There's widespread, open defiance of our authority... and, mark my words, if this goes unchecked... it will once again plunge our nation into the depths of anarchy. It all starts out peacefully, doesn't it, Mr. Irwin? You have to live with the fact... that you could've helped prevent the bombings and the violence. I'm more interested in what this says about your FBI. I have worked too long and hard to just sit back... and watch the bad guys capture the spotlight again, haven't I? The funny thing about notoriety... especially the kind that needs adoration, fame for fame's sake... if unchecked, it inevitably leads to villainy. I suggest you look at what this squabble is really about... before you destroy the reputation of the thing we both know you love most. Sir, the writer's here from Crime Records... the PR Department. Set him up with a typewriter in my outer office. Miss Gandy, it's time this generation learn my side of the story. - Right away. - Thank you. In 1919, Agent Smith... my first boss here at the Department of Justice... was Attorney General A. Mitchell Palmer. He was a Quaker. He didn't believe in war, but he understood the necessity of strength and resolve.",88.80699999999999,266,Let me tell you something SCLC has direct Communist ties Even great men can be corrupted can not they is not political party It is disease It corrupts soul turning even gentlest of men into vicious evil tyrants What we are seeing is pervasive contempt for law and order Crime rates are soaring There is widespread open defiance of our authority and mark my words if this goes unchecked it will once again plunge our nation into depths of anarchy It all starts out peacefully does not it You have to live with fact that you could have helped prevent bombings and violence I am more interested in what this says about your I have worked too long and hard to just sit back and watch bad guys capture spotlight again have not I funny thing about notoriety especially kind that needs adoration fame for fame 's sake if unchecked it inevitably leads to villainy I suggest you look at what squabble is really about before you destroy reputation of thing we both know you love most writer 's here from Set him up with typewriter in my outer office it is time generation learn my side of story Right away Thank you In my first boss here at of was He was He did not believe in war but he understood necessity of strength and resolve,gratitude
2,"Believe what you will from historians... most write from a present perspective, forgetting context. Mitchell Palmer was a hero. Are you all right? - Are you all right? - Yes. I think. Yes. It's all right. Come here. - It's all right, it's all right. - No, it's okay. Are you okay? It's okay. Are you okay? You see, Palmer fought the radicals, just as I have. And just as I have, he was targeted. He wasn't alone. Across the country that night, eight bombs exploded, all at 11 p.m. Two United States senators... four cabinet members, a Supreme Court justice... John D. Rockefeller, J.P. Morgan... all of them targeted by Bolshevik Communists. Yeah, it shook the whole thing. It was clear to me the radical's bomb went off too soon... leaving only his blood in the street. But the inspectors used buckets to clean up the mess instead of collecting it. They discarded his gun instead of preserving its prints. But you see, this wasn't clumsy police work. In those times, it was normal procedure. This may be the end of days for this country, Dwight. It was 1919, before anyone respected criminal science... before federal powers, before the FBI. It was that night my eyes were opened. That very night. Is he a neighbor, sir? No. He works in my office.",85.73799999999999,223,Believe what you will from historians most write from present perspective forgetting context was hero Are you all right Are you all right Yes I think Yes It is all right Come here It is all right it is all right No it is okay Are you okay It is okay Are you okay You see fought radicals just as I have And just as I have he was targeted He was not alone Across country night bombs exploded all at p.m. senators cabinet members justice all of them targeted by Yeah it shook whole thing It was clear to me 's bomb went off too soon leaving only his blood in street But inspectors used buckets to clean up mess instead of collecting it They discarded his gun instead of preserving its prints But you see this was not clumsy police work In times it was normal procedure This may be end of days for country It was before anyone respected criminal science before federal powers before It was night my eyes were opened very night Is he neighbor No He works in my office,caring
3,"""There will have to be murder. We will kill because it is necessary. We will destroy to rid the world of your tyrannical institutions."" You were at Attorney General Palmer's home that night? Well, let's leave that to the reader's imagination. You see, it's important we give our protagonist a bit of mystery. I could allude to a young man who matches your description. The best of both worlds. Where did you get your law degree? George Washington. I grew up here. I had a mom to take care of, so I stayed close. I received an English degree there also. Then I don't need to tell you that what determines a man's legacy... is often what isn't seen. What's critical at this moment is... that we re-clarify the difference between villain and hero. How do you think that compares with today? I'm not sure, sir. I'd like to hear more. I could come back tomorrow. Fine. But the pages stay here. Of course, sir. Agent Smith. Thank you, sir. Never a good idea to talk too loud. Good morning, John. Mr. Palmer has asked that you attend the emergency meeting today. Miss Gladwell, please remember... it's Mr. Hoover. Two o'clock. Don't be too early this time. It's as rude as being tardy. And who is this lovely addition to the secretarial pool? Helen, introduce yourself. Oh. Pleased to meet you, Mr. Hoover. I'm Helen Gandy. Pleased to meet you. Welcome to the Department of Justice. You can notify Mr. Palmer that I will attend. Of course.",89.682,257,There will have to be murder We will kill because it is necessary We will destroy to rid world of your tyrannical institutions You were at 's home night Well let us leave that to reader 's imagination You see it is important we give our protagonist bit of mystery I could allude to young man who matches your description best of worlds Where did you get your law degree I grew up here I had mother to take care of so I stayed close I received English degree there also Then I do not need to tell you that what determines man 's legacy is often what is not seen What is critical at moment is that we re - clarify difference between villain and hero How do you think that compares with today I am not sure I would like to hear more I could come back tomorrow Fine But pages stay here Of course Thank you sir Never good idea to talk too loud Good morning has asked that you attend emergency meeting today please remember it is of clock Do not be too early time It is as rude as being tardy And who is lovely addition to secretarial pool introduce yourself Oh Pleased to meet you I am Pleased to meet you Welcome to of You can notify that I will attend Of course,gratitude
4,"He's always a charmer. I wouldn't take anything very seriously. Jeremy, I need your help. I need, uh-- uh, help. I need your help. Good evening, Mother. Edgar. Madame Marcia held court this morning. Her premonition: I should buy a dress. She says your father will die soon. And when he does, you will rise to be the most powerful man in the country. Your brother's a good man, Edgar... but you will restore our family to greatness. Edgar? Edgar? Am I boring you? I'm listening, Mother. You fired the maid. I told her when she was through, she could quit. I'm not paying for her impudence. The whole Negro race is in open revolt. - I could open an investigation. - Gotten too comfortable. Did you hear what I said? I said I could open an investigation. Say what you mean. Mr. Palmer called me into a meeting today. The war against the Bolsheviks has begun. He's insisted that I lead a new anti-radical division. Did you leap like a dog? I told him this is the greatest threat our nation has ever faced... and I cannot take the job unless I feel certain I can be effective. Well done. But you'll take it. Three thousand a year, Mother. I've got to get new clothes. You can't look like that anymore. I have 40 names of suspected radicals already in only four hours. I should have 10,000 by end of the month. And I have my own staff, trusted agents. Edgar, are you smoking? - Doesn't come naturally, Mother. - Listen to the doctor.",87.304,265,He is always charmer I would not take anything very seriously I need your help I need uh-- uh help I need your help Good evening held court morning Her premonition I should buy dress She says your father will die soon And when he does you will rise to be most powerful man in country Your brother 's good man but you will restore our family to greatness Edgar Am I boring you I am listening You fired maid I told her when she was through she could quit I am not paying for her impudence whole race is in open revolt I could open investigation Gotten too comfortable Did you hear what I said I said I could open investigation Say what you mean called me into meeting today war against has begun He is insisted that I lead new anti - radical division Did you leap like dog I told him this is greatest threat our nation has ever faced and I can not take job unless I feel certain I can be effective Well done But you will take it year I have got to get new clothes You can not look like that anymore I have names of suspected radicals already in only hours I should have by end of month And I have my own staff trusted agents are you smoking Does not come naturally Listen to doctor,neutral
5,"With this new burden, your nerves could get the better of you. You don't want to end up like your father. Go and try one now. You can put your father in his room. I have to get ready for dinner. Are you abandoning me tonight? It's with a typist. She's very organized. Is it a date? I think so. I think so. I'm gonna show her my old card catalog system at the Library of Congress. Romance her. Wear a blue tie. You look so handsome in your blue tie. Look at the ceiling. It's incredible. I've never been here before. I helped organize it. See, every item is assigned its own index card... with its own unique code... indicating the title, author, location, and topic. What used to take days to locate now only takes a matter of minutes. Go on. Give me an author or a topic. Anything. Indiscretion. What era? Present day. Good. Time me. Almost there. How do you know I didn't mean political indiscretion? Well, if you'd like, I can start all over again. This will do. How long did I take? One minute, 10 seconds. Now imagine if every citizen in this country were uniquely identifiable... by their own card and number, say, the pattern on their fingers. Imagine how quickly we could find them if they committed a crime. It's all very impressive, John. Well, would you like to stay here or would you like to go somewhere else? It's up to you. Mr. Hoover. I'm not sure where you think this is headed.",89.942,262,With new burden your nerves could get better of you You do not want to end up like your father Go and try now You can put your father in his room I have to get ready for dinner Are you abandoning me tonight It is with typist She is very organized Is it date I think so I think so I am going to show her my old card catalog system at of Romance her Wear blue tie You look so handsome in your blue tie Look at ceiling It is incredible I have never been here before I helped organize it See item is assigned its own index card with its own unique code indicating title author location and topic What used to take days to locate now only takes matter of minutes Go on Give me author or topic Anything Indiscretion era Present day Good Time me Almost there How do you know I did not mean political indiscretion Well if you would like I can start all over again This will do How long did I take minute seconds Now imagine if citizen in country were uniquely identifiable by their own card and number say pattern on their fingers Imagine how quickly we could find them if they committed crime It is all very impressive Well would you like to stay here or would you like to go somewhere else It is up to you I am not sure where you think this is headed,admiration
6,"Right, of course. Miss Gandy. I know we've only known each other a brief time... but you would make the finest of companions. Your strength, your character, your education. Are you poking fun at me? No. No, no, no. No, no, of course not. Then please, Mr. Hoover, stand up. I'd appreciate it if you wouldn't share this... with any of the other women in the typing pool. No, of course not. All right. May I ask what-- what.... What particular flaw you seem to find in my character? No. We just met. Right, of course. But I believe that I am a fast and accurate judge of character. We've gone out three times, but I don't need more. Most people do, but I don't. I see people right off for what they are. And please, call me Edgar. It's what my mother uses. - Edgar? - Yes? Can you keep a secret? Yes. Of course. You have my word. I'm not interested in getting married. My work comes first. Then perhaps you would consider a position as my personal secretary. Yes. Shall we? The book. Right. After you. I helped organize that library just as I did this Bureau. And many said we didn't need either. You see, innovators aren't often celebrated. Not at first. Miss Gandy. The nitwit Kennedy child rang his baby buzzer again.",89.804,227,Right of course I know we have only known other brief time but you would make finest of companions Your strength your character your education Are you poking fun at me No No no no No no of course not Then please stand up I would appreciate it if you would not share this with any of other women in typing pool No of course not All right May I ask what What particular flaw you seem to find in my character No We just met Right of course But I believe that I am fast and accurate judge of character We have gone out times but I do not need more Most people do but I do not I see people right off for what they are And please call me It is what my mother uses Yes Can you keep secret Yes Of course You have my word I am not interested in getting married My work comes first Then perhaps you would consider position as my personal secretary Yes Shall we book Right After you I helped organize library just as I did And many said we did not need either You see innovators are not often celebrated Not at first child rang his baby buzzer again,admiration
7,"Perhaps he'd like a fresh diaper. Should I find out what the Attorney General needs? No, I want the completed transcripts of the Los Angeles recordings. When I receive those, then we'll answer his buzzer. Very good. Edgar, Agent Smith is back. He, uh, has some questions about the Palmer Raids. Should I tell him to go? Helen, do you like him? I don't have an opinion of him yet. Well, I like him. I trust him. - I'll set him up in your outer office. - No. No, no, no. Bring him a desk in here. But in 1920, how could I protect us from anyone? Before I moved to this office, we were powerless. We had few federal laws, no right to carry firearms... and Congress liked it that way. Criminals ran free, but there was no law against keeping track of them... so I made a decision on my own. I compiled note cards and over five thousand names... and called the one department in Washington... that still held a small piece of untested power. Was that the Department of Labor? The power to deport, sir? But only to deport those who checked two boxes. They had to be foreign citizens and they had to be working to harm our country. And they cooperated with you? Of course not. No one freely shares power in Washington, D.C., Agent Smith. There is no law under which you can issue a warrant... for the arrest of an alien... when I have certified that he is subject to deportation? Without any evidence, Mr. Attorney General, no. - There exists a due process of law. - Due process of law?",88.015,279,Perhaps he would like fresh diaper Should I find out what needs No I want completed transcripts of recordings When I receive those then we will answer his buzzer Very good is back He uh has questions about Should I tell him to go do you like him I do not have opinion of him yet Well I like him I trust him I will set him up in your outer office No No no no Bring him desk in here But in how could I protect us from anyone Before I moved to office we were powerless We had few federal laws right to carry firearms and liked it way Criminals ran free but there was law against keeping track of them so I made decision on my own I compiled note cards and over names and called department in that still held small piece of untested power Was that of power to deport But only to deport those who checked boxes They had to be foreign citizens and they had to be working to harm our country And they cooperated with you Of course not one freely shares power in There is law under which you can issue warrant for arrest of alien when I have certified that he is subject to deportation Without evidence no There exists due process of law Due process of law,approval
8,"- What about the threat? - There might be a threat-- Might be? Fine. There is a threat to our country. But with no proof of a crime, there's no cause for deportation. We'll see about that. You'll be hearing from me. But one of their heads was a Mr. Caminetti. He was weary of our Justice Department, but he hated one person even more. I am a revolutionist by nature... and as such... I claim the right to rebel and resist invasion... by all means, force included. Emma Goldman. She was the hero of the radical movement. If I could hand Caminetti Emma Goldman, he would deport her without a thought. But she was a citizen. Would you like to stop, sir? No. I know it's hard for you to imagine today, but there was a time... when the average American feared for their safety and survival, Agent Smith. In Chicago, a coal strike started by communist labor shut off all the power. Riots followed. And on Armistice Day in Centralia, Washington... veterans fresh back from the war were murdered by radicals. The red revolution had arrived on our soil. No, no. We can't take them down one by one. They'll go underground and we'll have a bomb inside every senator's mailbox. We need to have a simultaneous raid, hitting all of them at once. - Who are ""they""? - You're here to find out. Now listen, I want a card on every radical person in this country. Against the wall, gentlemen.",86.889,253,What about threat There might be threat-- Might be Fine There is threat to our country But with proof of crime there is no because for deportation We will see about that You will be hearing from me But of their heads was He was weary of our but he hated person even more I am revolutionist by nature and as such I claim right to rebel and resist invasion by means force included She was hero of radical movement If I could hand he would deport her without thought But she was citizen Would you like to stop No I know it is hard for you to imagine today but there was time when average feared for their safety and survival In coal strike started by communist labor shut off power Riots followed And on in veterans fresh back from war were murdered by radicals revolution had arrived on our soil No no We can not take them down by They will go underground and we will have bomb inside senator 's mailbox We need to have simultaneous raid hitting all of them at once Who are they You are here to find out Now listen I want card on radical person in country Against wall gentlemen,fear
9,"I wanna know who, where they're from, what group, what they say. Who have already committed crimes? I care more whether they intend to. Against the wall, gentlemen, thank you. - How many are on our team? - Only you four for now. I'll have locks installed. No, Miss Gandy. That would bring too much attention. Nothing is to be alphabetically ordered. I want the cards to be broken down into subjects and categories. Now, this system should be easy enough if explained. If not, finding information should prove impossible. And trust no one, not even our fellow agents. Half our colleagues are on both sides of the payroll. But the crimes we're investigating aren't crimes, they're ideas. Well, if your idea-- Against the wall, gentlemen. Thank you. If your idea is to come into our country and plot the overthrow of our government... then, yes, indeed, that is a crime. Mrs. Goldman married a U.S. citizen. The man she married hasn't visited her once in prison, yet this man... the man she's lived with since her wedding, he visits nightly. What happens when we raid this list of yours and find nothing? No guns, no bombs, just innocent people deported. From every corner of this nation, the American people... have urged the Attorney General to do something about this... and return the United States back to peace. Now, I'm happy to send your objections to Mr. Palmer himself... but, in the meantime, expose Miss Goldman's sham marriage... and you will change that suit of yours. - Pardon me, John? - Your suit, sir, your suit. This isn't a saloon. Have respect for yourself, but, more importantly... have respect for this department. Miss Gandy? Miss Goldman, are you an anarchist? I decline to answer.",89.67900000000002,294,I want to know who where they are from group what they say Who have already committed crimes I care more whether they intend to Against wall gentlemen thank you How many are on our team Only you for now I will have locks installed No That would bring too much attention Nothing is to be alphabetically ordered I want cards to be broken down into subjects and categories Now system should be easy enough if explained If not finding information should prove impossible And trust one not even our fellow agents our colleagues are on sides of payroll But crimes we are investigating are not crimes they are ideas Well if your idea-- Against wall gentlemen Thank you If your idea is to come into our country and plot overthrow of our government then yes indeed that is crime married YOU.S. citizen man she married has not visited her once in prison yet man man she is lived with since her wedding he visits nightly What happens when we raid list of yours and find nothing guns bombs just innocent people deported From corner of nation American people have urged to do something about this and return back to peace Now I am happy to send your objections to himself but in meantime expose 's sham marriage and you will change suit of yours me Your suit sir your suit This is not saloon Have respect for yourself but more importantly have respect for department are you anarchist I decline to answer,gratitude
10,"Do you deny that you are an anarchist? I decline to answer. Do you believe in the overthrow of the government of the United States? I refuse to answer. Do you advocate the assassination of public officials? I refuse to answer. This alien has refused to answer questions pertaining to the charges in the warrant... notwithstanding the fact that every opportunity was afforded her. I recommend deportation. And just like that, we had our precedent. Edgar, should I arrange our travel to Paterson on Valentine's Day? Yes, of course, Miss Gandy. I took the train to Paterson, New Jersey, on February 14th. If I could catch these radicals red-handed... then the Labor Department would have to put them all on boats back home. So agents of the Bureau, alongside local police... began raiding gathering places of known communist radicals... all across this country. These people are armed and violent. They're prepared to kill to avoid capture. Take one. Go on. - Are we allowed to use these, sir? - These are gifts. There is no law that prevents us from using our own weapons. Gentlemen, grab your guns. Gentlemen, quickly. Let's move. Police! This is a raid! He's going for the window, stop him! That's enough! The leaflets matched exactly. We'd solved the bombings. And, in the end, we arrested nearly 4000 communist radicals... and deported over 500 of them.",88.59800000000001,230,Do you deny that you are anarchist I decline to answer Do you believe in overthrow of government of I refuse to answer Do you advocate assassination of public officials I refuse to answer alien has refused to answer questions pertaining to charges in warrant notwithstanding fact that opportunity was afforded her I recommend deportation And just like that we had our precedent should I arrange our travel to on 's Yes of course I took train to on 14th If I could catch radicals red handed then would have to put them all on boats back home So agents of alongside local police began raiding gathering places of known communist radicals all across country people are armed and violent They are prepared to kill to avoid capture Take Go on Are we allowed to use these These are gifts There is law that prevents us from using our own weapons Gentlemen grab your guns Gentlemen quickly Let us move Police This is raid He is going for window stop him That is enough leaflets matched exactly We would solved bombings And in end we arrested nearly communist radicals and deported over of them,neutral
