Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Exactly 1 minute 52 seconds. That's excellent. Check. Knight takes bishop. Knight... takes bishop. King to rook two. King... to rook two. Queen to king four. Queen... to king four. My congratulations, sir. A brilliant coup. Siamese fighting fish. Fascinating creatures. Brave, but on the whole stupid. Yes, they're stupid. Except for the occasional one such as we have here. He lets the other two fight while he waits. Waits until the survivor is so exhausted that he cannot defend himself. And then, like SPECTRE, he strikes. I find the parallel amusing. Our organisation did not arrange for you to come over from the Russians just for amusement, Number Three. Come in, Kronsteen. Sit down, Number Three, while we listen to what Number Five has devised for us. I hope his efforts as director of planning continue to be as successful as his chess. They will be. According to your instructions, I've planned for SPECTRE to steal from the Russians their new Lektor decoding machine. We need the services of a female member of the Russian Cryptograph Section in Turkey",87.75600000000001,180,Exactly minute seconds That is excellent Check takes bishop takes bishop King to rook King to rook Queen to king Queen to king My congratulations sir brilliant coup Siamese fighting fish Fascinating creatures Brave but on whole stupid Yes they are stupid Except for occasional one such as we have here He let us other fight while he waits Waits until survivor is so exhausted that he can not defend himself And then like he strikes I find parallel amusing Our organisation did not arrange for you to come over from just for amusement Come in Sit down while we listen to what has devised for us I hope his efforts as director of planning continue to be as successful as his chess They will be According to your instructions I have planned for to steal from their new decoding machine We need services of female member of in,excitement
2,"and... the help of the British Secret Service. Neither the Russians nor the British will be aware that they are now working for us. Number Three, is your section ready to carry out Kronsteen's directives? Yes, Number One. The operation will be organised according to Kronsteen's plan. I have selected a suitable girl from the Russian Consulate in lstanbul. She's capable, cooperative, and her loyalty to the state is beyond question. You're sure she believes you're still head of operations for Soviet lntelligence? It is most unlikely she would know I'm now working for SPECTRE. Moscow kept my defection secret from all but a few members of the presidium. For your sake, I hope so. Kronsteen, you're sure this plan is foolproof? Yes, it is. Because I have anticipated every possible variation of countermove. But what makes you think that M, the head of British lntelligence, will oblige you by falling in with your plan? Because this is so obviously a trap. My reading of the British mentality is that they always treat a trap as a challenge. And they couldn't possibly pass up even the slightest chance of getting their hands on the Lektor decoder. They have wanted one for years. All that you say could be true. What else? As an added refinement, I think SPECTRE would have the chance of a personal revenge for the killing of our operative... Dr No. Because the man the British will almost certainly use on a mission of this sort",88.47500000000001,249,and help of Neither nor will be aware that they are now working for us is your section ready to carry out 's directives Yes Number operation will be organised according to 's plan I have selected suitable girl from in She is capable cooperative and her loyalty to state is beyond question You are sure she believes you are still head of operations for Soviet lntelligence It is most unlikely she would know I am now working for kept my defection secret from all but few members of presidium For your sake I hope so you are sure plan is foolproof Yes it is Because I have anticipated possible variation of countermove But what makes you think that head of British lntelligence will oblige you by falling in with your plan Because this is so obviously trap My reading of British mentality is that they always treat trap as challenge And they could not possibly pass up even slightest chance of getting their hands on decoder They have wanted for years All that you say could be true What else As added refinement I think would have chance of personal revenge for killing of our operative No Because man will almost certainly use on mission of sort,optimism
3,"would be their agent James Bond. Let his death be a particularly unpleasant and humiliating one. Good. I shall put my plan into operation straight away. And there will be no failure. Hurry! Welcome to SPECTRE lsland. I hope you had a pleasant flight. My time is limited. Is the man I requested ready? - His dossier. - Good. Donald Grant, convicted murderer. Escaped Dartmoor Prison in 1960, recruited in Tangier, 1962. Excellent. Where is he now? - At the lake. - Bring him to my office, will you? Take me to the lake. Through the training area. This Grant's one of the best men we've ever had. A homicidal paranoiac. Superb material, though his methods were a little crude. His response to our training and indoctrination have been remarkable. I hope our work here meets with your approval. Training is useful. But there is no substitute for experience. I agree. We use live targets as well. - Call him! - Grant! He seems fit enough. Have him report to me in lstanbul in 24 hours. Corporal of State Security Tatiana Romanova. Come in. You know who I am? Colonel Klebb, head of operations for... for SMERSH. I saw you once in Moscow, when I worked for the English decoding room. Did you tell the consulate you were coming here? - No, the message... - Yes, I know. I sent it.",89.11,231,would be their agent Let his death be a particularly unpleasant and humiliating Good I shall put my plan into operation straight away And there will be failure Hurry Welcome to SPECTRE lsland I hope you had pleasant flight My time is limited Is man I requested ready His dossier Good convicted murderer in recruited in Excellent Where is he now At lake Bring him to my office will you Take me to lake Through training area 's of best men we have ever had homicidal paranoiac Superb material though his methods were little crude His response to our training and indoctrination have been remarkable I hope our work here meets with your approval Training is useful But there is substitute for experience I agree We use live targets as well Call him He seems fit enough Have him report to me in lstanbul in hours of Come in You know who I am head of operations for for I saw you once in when I worked for decoding room Did you tell consulate you were coming here No message Yes I know I sent it,optimism
4,"Your work record is excellent. - The state is proud of you. - Thank you, Comrade Colonel. Take off your jacket. Turn around. You're a fine-looking girl. Sit down. I see you trained for the ballet. But I grew an inch over the regulation height and so... And then you have had three lovers. What is the purpose of such an intimate question? You're not here to ask questions! You forget to whom you are speaking! - I was in love. - And if you were not in love? I suppose that would depend... on the man. Sensible answer. This man, for instance. I cannot tell. Perhaps if he was kind and kulturny. Corporal, I have selected you for a most important assignment. Its purpose is to give false information to the enemy. If you complete it successfully, you will be promoted. From now on, you will do anything he says. And if I refuse? Then you will not leave this room alive. I will obey your orders. Good. Now, these are your instructions. You report to me here but the consulate security man must not know that I'm in lstanbul. - This is classified far above his level. - I will say nothing to anyone. If you do, you will be shot! Come, come, my dear. You're very fortunate to have been chosen for such a simple, delightful duty. A real labour of love,",89.56199999999998,235,Your work record is excellent state is proud of you Thank you Take off your jacket Turn around You are fine looking girl Sit down I see you trained for ballet But I grew inch over regulation height and so And then you have had lovers What is purpose of intimate question You are not here to ask questions You forget to whom you are speaking I was in love And if you were not in love I suppose that would depend on man Sensible answer man for instance I can not tell Perhaps if he was kind and kulturny I have selected you for most important assignment Its purpose is to give false information to enemy If you complete it successfully you will be promoted From now on you will do anything he says And if I refuse Then you will not leave room alive I will obey your orders Good Now these are your instructions You report to me here but consulate security man must not know that I am in This is classified far above his level I will say nothing to anyone If you do you will be shot Come come my dear You are very fortunate to have been chosen for simple delightful duty real labour of love,gratitude
5,"as we say. - Great sport, this! - What did you say? I said it's great sport, this punting. I couldn't agree with him more. I may even give up golf for it. Really? Not quite. Souvenir from another jealous woman? Yes. But I haven't turned my back on one since. - Excuse me. - What? - Give me my shirt, will you? - What's going on? - I have to make a phone call. - But we haven't eaten yet. I'm starving. Come in, Univex. James Bond here. Over. He's been asking for you all morning. Where in the world are you, James? Well, I've just been reviewing an old case. - Oh, so I'm an old case now, am l? - Ssh! It's the office. - Tell him I'm on my way, will you? - He is not on his way. Sylvia, behave! We'll do this again some other time soon. Do what? Last time you said that, you went off to Jamaica. I haven't seen you for six months! - I'll be there in an hour. - I'll tell him. Hey, your old case sounds interesting, James. Make that an hour and a half. Now, about that lunch. For my next miracle, l... It'll be a miracle if he can explain where he's been all day. But I've never even heard of a Tatiana Romanova. - Ridiculous, isn't it? - It's absolutely crazy. Of course, girls do fall in love with pictures of film stars.",86.51100000000001,248,as we say Great sport this What did you say I said it is great sport punting I could not agree with him more I may even give up golf for it Really Not quite Souvenir from jealous woman Yes But I have not turned my back on since Excuse me What Give me my shirt will you What is going on I have to make phone call But we have not eaten yet I am starving Come in here Over He is been asking for you morning Where in world are you Well I have just been reviewing old case Oh so I am old case now am l Ssh It is office Tell him I am on my way will you He is not on his way behave We will do this again other time soon Do what Last time you said that you went off to I have not seen you for months I will be there in hour I will tell him Hey your old case sounds interesting Make that hour and half Now about lunch For my next miracle l It will be miracle if he can explain where he is been day But I have never even heard of is not it It is absolutely crazy Of course girls do fall in love with pictures of film stars,curiosity
6,"But not a Russian cipher clerk with a file photo of a British agent! Unless she's mental. No, it's some sort of trap. Well, obviously. And the bait is a cipher machine. A brand new Lektor. A Lektor, no less. The CIA's been after one for years. Yes, so have we. When she contacted Kerim Bey, head of Station T, Turkey, and told him she wanted to defect, she said she'd turn it over to us. On one condition. That you went out to lstanbul and brought her and the machine back to England. Here's a snapshot Kerim managed to get of her. Well, I don't know too much about cryptography, sir, but, a Lektor could decode their top secret signals. The whole thing's so fantastic it just could be... true. That had occurred to me. Besides, the Russians haven't been up to any tricks recently. Well, really, I'm not too busy at the moment, sir. You're booked on the 8.30 plane in the morning. If there's any chance of getting a Lektor, we must look into it. Suppose when she meets me in the flesh I don't come up to expectations? Just see that you do. Miss Moneypenny, ask the equipment officer to come in, please. Q Branch has put together a smart-looking piece of luggage. We're issuing this to all double-0 personnel. An ordinary black leather case with 20 rounds of ammunition, here and here.",86.76199999999997,237,But not Russian cipher clerk with file photo of British agent Unless she is mental No it is sort of trap Well obviously And bait is cipher machine brand new Lektor Lektor no less 's been after for years Yes so have we When she contacted head of and told him she wanted to defect she said she would turn it over to us On condition That you went out to lstanbul and brought her and machine back to Here is snapshot managed to get of her Well I do not know too much about cryptography but Lektor could decode their top secret signals whole thing 's so fantastic it just could be true That had occurred to me Besides have not been up to tricks recently Well really I am not too busy at moment You are booked on plane in morning If there is chance of getting Lektor we must look into it Suppose when she meets me in flesh I do not come up to expectations Just see that you do ask equipment officer to come in please has put together smart looking piece of luggage We are issuing this to personnel ordinary black leather case with rounds of ammunition here and here,admiration
7,"If you take the top off, you'll find the ammunition inside. In the side here, flat throwing knife. Press that button there, and out she comes. Inside the case, you'll find an AR7 folding sniper's rifle. .25 calibre, with an infrared telescopic sight. If you pull out these straps, inside are 50 gold sovereigns. 25 in either side. Now, watch very carefully. An ordinary tin of talcum powder. Inside, a tear-gas cartridge. That goes in the case against the side here, like that. It's magnetised, so it won't fall. Shut the case. Normally, to open a case like that, you move the catches to the side. If you do, the cartridge will explode... in your face. To stop the cartridge exploding, turn the catches horizontally. Like that. Then... open normally. Now you try it. - Turn the catches... Iike that. - That's right. And open ordinarily. - You got it? - Yes, I think so. - Is that all, sir? - Yes, thanks very much. That's a nasty little Christmas present. But I shouldn't think I'll need it on this assignment. All the same, take it with you. Good luck, 007. Thank you, sir. Once more unto the breach, dear friends. And one plane ticket. Lucky man. I've never been to lstanbul.",88.183,212,If you take top off you will find ammunition inside In side here flat throwing knife Press button there and out she comes Inside case you will find folding sniper 's rifle with infrared telescopic sight If you pull out straps inside are gold sovereigns in side Now watch very carefully ordinary tin of talcum powder Inside tear gas cartridge That goes in case against side here like that It is magnetised so it will not fall Shut case Normally to open case like that you move catches to side If you do cartridge will explode in your face To stop cartridge exploding turn catches horizontally Like that Then open normally Now you try it Turn catches Iike that That is right And open ordinarily You got it Yes I think so Is that all Yes thanks very much That is nasty little present But I should not think I will need it on assignment same take it with you Good luck Thank you sir Once more unto breach dear friends And plane ticket Lucky man I have never been to lstanbul,gratitude
8,"- You've never been to lstanbul? - No. Where the moonlight on the Bosphorus is irresistible? Maybe I should get you to take me there someday. I've tried everything else. Darling Moneypenny, you know I never even look at another woman. Oh, really, James? Let me tell you the secret of the world. Miss Moneypenny, ask 007 to leave the photograph. I'm sure he'll recognise the lady when he sees her. Good luck. Hello, London. Your flight PA1 just landed lstanbul. Mr Bond? - Kerim Bey sent a car for you, sir. - Fine. - Can I borrow a match? - I use a lighter. - It's better still. - Until they go wrong. - Exactly. - I'll get the car, sir. Kerim Bey suggested you see him before going to the hotel. - Would that be convenient? - Fine. I suppose it's customary to have people tailing you in these parts. Oh, yes, sir. Today it's Citroen H 31854 on duty. They're Bulgarians working for the Russians. They follow us, we follow them. It's a sort of understanding we have. That's very friendly. My friend! Come in, come in! Glad to see you. Welcome to lstanbul. Well, thank you for sending the car. But it does rather tie you in with me. You're in the Balkans now, Mr Bond. The game with the Russians is played differently here. For day-to-day routine matters, we make it easy to keep a tab on each other. So I gathered from your chauffeur.",88.727,250,You have never been to lstanbul No Where moonlight on is irresistible Maybe I should get you to take me there someday I have tried everything else you know I never even look at woman Oh really Let me tell you secret of world ask to leave photograph I am sure he will recognise lady when he sees her Good luck Hello Your flight just landed sent car for you Fine Can I borrow match I use lighter It is better still Until they go wrong Exactly I will get car suggested you see him before going to hotel Would that be convenient Fine I suppose it is customary to have people tailing you in parts Oh yes Today it is on duty They are working for They follow us we follow them It is sort of understanding we have That is very friendly My friend Come in come in Glad to see you Welcome to lstanbul Well thank you for sending car But it does rather tie you in with me You are in now game with is played differently here For day to day routine matters we make it easy to keep tab on other So I gathered from your chauffeur,gratitude
9,"He's a rather intelligent young man. He should be. He's my son. - Coffee? - Medium sweet. Two medium sweet. He also is my son. All of my key employees are my sons. Blood is the best security in this business. You must have quite an establishment. Biggest family payroll in Turkey. Not bad for a man who started life breaking chains and bending bars in a circus. But let's talk about this business of yours. Well, M thinks I'm wasting my time here. And so do l. This is an old friend of mine. - And it tells me something smells. - Maybe. But if there's a chance of getting a Lektor... Now you tell me, where can I contact this girl? She said she would make her own arrangements. You'll have to wait. Thank you. My friend, if you really want my advice, you should spend a few pleasant days with us here in lstanbul, and then... then go home. - James Bond, I have a reservation. - Mr Bond, your room is ready. Number 32. - 32 for Mr Bond. - Hope you enjoy your stay. Thank you. - Will there be anything else, sir? - Only this. - Thank you. - Thank you, sir. - Mr Bond here. - Yes? - The room won't do. - I'm sorry. The bed's too small. One moment, sir. Did you hear that? Tell him that's all there is. Unless he would like the bridal suite. I'm sorry, sir. That's all we have available. Except the bridal suite. Well, let's have a look at it. I may like it.",89.43400000000001,269,He is rather intelligent young man He should be He is my son Medium sweet medium sweet He also is my son All of my key employees are my sons Blood is best security in business You must have establishment Biggest family payroll in Not bad for man who started life breaking chains and bending bars in circus But let us talk about business of yours Well thinks I am wasting my time here And so do l. This is old friend of mine And it tells me something smells Maybe But if there is chance of getting Lektor Now you tell me where can I contact girl She said she would make her own arrangements You will have to wait Thank you My friend if you really want my advice you should spend few pleasant days with us here in and then then go home I have reservation your room is ready Number for Hope you enjoy your stay Thank you Will there be anything else Only this Thank you Thank you sir here Yes room will not do I am sorry bed 's too small moment Did you hear that Tell him that is all there is Unless he would like bridal suite I am sorry sir That is all we have available Except bridal suite Well let us have look at it I may like it,gratitude
10,"The porter will show it to you. He will be up immediately. Good. Good work. Who can the Russians suspect but the British? The Cold War in lstanbul will not remain cold very much longer. Ali Kerim Bey. Ali Kerim Bey. Ali Kerim Bey... You are not glad to see me this morning, chéri? Overjoyed. I... I no longer please you? Be still! Back to the salt mines. Careful with those papers. Well, who won? I had visitors. Limpet mine on the wall outside. Timed to catch me at my desk. But, by good fortune, I was relaxing on the settee for a few moments. - The girl left in hysterics. - Found your technique too violent? I cannot understand this sudden breach of the truce. It's unlike the Russians to break the peace this way. Most inconsiderate. I think my visit might have something to do with it. Let's try and find out. Close up afterwards. Quite a place you've got here. The Emperor Constantine built it as a reservoir... 1 ,600 years ago. Really? Here. My daily exercise. At eleven in the morning and three in the afternoon. Tie her up, will you? Mind your head now. Underneath the Russian Consulate. A present from your navy.",88.804,208,porter will show it to you He will be up immediately Good Good work Who can suspect but in will not remain cold very much longer You are not glad to see me morning chéri Overjoyed I I no longer please you Be still Back to salt mines Careful with papers Well who won I had visitors Limpet mine on wall outside Timed to catch me at my desk But by good fortune I was relaxing on settee for few moments girl left in hysterics Found your technique too violent I can not understand sudden breach of truce It is unlike to break peace way Most inconsiderate I think my visit might have something to do with it Let us try and find out Close up afterwards place you have got here built it as reservoir years ago Really Here My daily exercise At in morning and in afternoon Tie her up will you Mind your head now Underneath present from your navy,caring
