Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Once there was a way To get back homeward Are the stars out tonight? Once there was a way to get back home I only have eyes Sleep, pretty darling, do not cry For you And I will sing a lullaby With a song in my heart So tell me Tell me something good Tell me that you love me Tell me, baby Tell me something good Only you But how can you know for sure? Can make this world seem right Is there really just one? I need your love So many songs, but I'm feeling so lonely. Where is the love? You don't have to be beautiful To turn me on I just need your body, baby Hello - From dusk till dawn - Is it me you're looking for? You don't need experience Take - To turn me out - These broken wings You just leave it all up to me",88.89199999999998,154,Once there was way To get back homeward Are stars out tonight Once there was way to get back home I only have eyes Sleep pretty darling do not cry For you And I will sing lullaby With song in my heart So tell me Tell me something good Tell me that you love me Tell me baby Tell me something good Only you But how can you know for sure Can make world seem right Is there really just I need your love So many songs but I am feeling so lonely Where is love You do not have to be beautiful To turn me on I just need your body baby Hello From dusk till dawn Is it me you are looking for You do not need experience Take To turn me out broken wings You just leave it all up to me,love
2,"Let's talk about eggs, baby Let's talk about you and me You don't have to be rich - Give me all your loving - To be my pearl You don't have to be cool To rule my world Ain't no particular song I'm more compatible with I just want your extra... Boys. Boys. Give a chick a chance. Well, since my baby left me I found a new place to dwell It's down at the end of Lonely Street At Heartbreak Hotel And I said, ""I'm feelin' so lonely, baby I'm feelin' so lonely Oh, I'm feelin' so lonely""... I could die Don't have to be rich to be my girl Don't have to be cool to rule my world You rule my world You're the particular song I'm compatible with I just want your - Extra time - Extra time - And your kiss - And your kiss His mom and dad met in the usual way. The song became love... ...and love became the egg. Memphis? - You got it, sugar? - Yeah. Oh, yeah.",88.93999999999998,177,Let us talk about eggs baby Let us talk about you and me You do not have to be rich Give me your loving To be my pearl You do not have to be cool To rule my world Are not particular song I am more compatible with I just want your extra Boys Boys Give chick chance Well since my baby left me I found new place to dwell It is down at end of At And I said I am ' so lonely baby I am ' so lonely Oh I am ' so lonely I could die Do not have to be rich to be my girl Do not have to be cool to rule my world You rule my world You are particular song I am compatible with I just want your Extra time Extra time And your kiss And your kiss His mother and dad met in usual way song became love and love became egg You got it sugar Yeah Oh yeah,love
3,"Safe and warm. Hold it tight, now. Whoa, I think I felt a move in there. And in the usual way... ...the moms left for the fishing season... ...while the dads stayed home to do egg time. You gonna be okay, Daddy? Oh, sure, honey. We'll be waiting for you, right here on Lonely Street. I love you more and more, tell me why Bye-bye, now. Goodbye, Norma Jean. Don't you worry about a thing. Don't wanna let you go I never can say goodbye, boy When all others leave... ...we remain! When the sun vanishes... ...we remain! I'm feelin' so lonely I'm feelin' so lonely... Heed the wisdoms, brothers! Make a huddle! Warm thy egg! Make a huddle! - Share the cold! - Share the cold. Each must take his turn against the icy blast... ...if we are to survive the endless night. Raise your voices, brothers! Give praise to the Great 'Guin... ...who puts songs in our hearts and fish in our bellies! Ain't no particular song I'm more compatible with oh, baby, I think I wanna dance now. No, no, no. There is a wisdom, brothers and sisters...",88.10500000000002,191,Safe and warm Hold it tight now Whoa I think I felt move in there And in usual way moms left for fishing season while dads stayed home to do egg time You going to be okay Oh sure honey We will be waiting for you right here on I love you more and more tell me why now Do not you worry about thing Do not want to let you go I never can say goodbye boy When others leave we remain When sun vanishes we remain I am ' so lonely I am ' so lonely wisdoms brothers Make huddle Warm thy egg Make huddle Share cold Share cold Each must take his turn against icy blast if we are to survive endless night Raise your voices brothers Give praise to who puts songs in our hearts and fish in our bellies Are not particular song I am more compatible with oh baby I think I want to dance now No no no There is wisdom brothers and sisters,love
4,"...that stands above all others. - Never, ever... - It's okay. - ... no matter what... - No harm done. See? ...drop your egg. No, we're cool. We're cool. Of the many thousands who sang through that long night of winter... ...it was Memphis who cried out most fervently... ...to turn the Earth and bring back the sun. - It's a boy! - Hey, it's a girl! - What a peach! - What a bruiser! - Come here, son. - Come to Daddy, there you go. Son, you have made your daddy so proud. It's all genetics, you know. Memphis? Is everything okay? I don't know. I can't hear anything. - Is it empty? - Honey. - Can I have it? - Gloria. It's okay, Maurice. It happens sometimes, Memphis. Yeah. Wait, you hear that? - Yeah. - Hey, I can hear you, buddy. Oh, your papa's here, it's okay. Oh, he's okay, Maurice. Whoa, there it is! That's his little foot there. There's his other one. That's different. Hey! Come back here, Mr. Mumble. Gloria... She can call him whatever the heck she likes. Whoa, little Mumble. - Mumble? Mumble? - You okay? Freezing. Freezing. Oh, you'll get used to it. Come on. Come to your daddy. - What do you make of that? - Little wobbly in the knees. - Is he okay? - I don't know. What you doing there, boy? I'm happy, Pa. What you doing with your feet?",89.30700000000002,243,that stands above others Never ever It is okay no matter what harm done See drop your egg No we are cool We are cool Of many thousands who sang through long night of winter it was who cried out most fervently to turn and bring back sun It is boy Hey it is girl What peach What bruiser Come here son Come to there you go you have made your daddy so proud It is genetics you know Is everything okay I do not know I can not hear anything Is it empty Can I have it It is okay It happens sometimes Yeah Wait you hear that Yeah Hey I can hear you Oh your father 's here it is okay Oh he is okay Whoa there it is That is his little foot there There is his other That is different Hey Come back here She can call him heck she likes Whoa little Mumble You okay Freezing Freezing Oh you will get used to it Come on Come to your daddy What do you make of that Little wobbly in knees Is he okay I do not know What you doing there boy I am happy What you doing with your feet,neutral
5,"They're happy too. - I wouldn't do that around folks, son. - Why not? - Well, it just ain't penguin, okay? - Okay. Yeah. Hey, come on over here. Get under here. Get warm. Watch the beak. Watch the beak... Beak! The beak. Okay, good boy. So late. What's keeping them? Pray, brothers, the Great 'Guin does not test us with a lean season. Why, Noah? Have we not all been dutiful? So when you see your mama... - I stand perfectly still. - You got it. But how will I know which one's my mama? Oh, you'll know. She's got a wiggle in her walk and a giggle in her talk. And when she sings, it darn near breaks your heart. Hey, wait. I see them. I see them! You're right! You're right! Wives, ho! Wives, ho! Wives, ho! Wait, no. Wait, no, Mumble, get back here. No, Mumble! Get back... Mumble! Mumble! Mumble! Mumble! Michelle? Michelle? - Roxanne? - Michelle? Alfie? - Maurice! - Michelle! Michelle! Mommy! Oh, she's so darling. Excuse me. Pardon me, pardon me. Mumble? Mumble? Oh, Mumble. - Mama? - Mumble! - Mama? - Mumble! Mumble! Mama? Mama? - Mumble, boy, where are you? - Mama! Memphis? Oh, Mama. Oh, Mama.",89.87599999999999,207,They are happy too I would not do that around folks son Why not Well it just are not penguin okay Okay Yeah Hey come on over here Get under here Get warm Watch beak Watch beak Beak beak Okay good boy So late What is keeping them Pray brothers does not test us with lean season Why Have we not all been dutiful So when you see your mama I stand perfectly still You got it But how will I know one 's my mama Oh you will know She is got wiggle in her walk and giggle in her talk And when she sings it darn near breaks your heart Hey wait I see them I see them You are right You are right Wives Wives Wives no Wait no get back here No Get back Oh she is so darling Excuse me me pardon me Mumble Mumble Oh boy where are you Oh Oh,neutral
6,"- Oh, my. - Daddy. So where's the baby? Well, honey, I'll find him. - You lost the baby? Memphis! - It's okay. - Mama? Mama? - Stay! - Come to Mommy. - No, Mumble. Mama, Mama. Hey, what's wrong with his feet? Oh, that's just a little thing he's got going. He'll grow out of it. Mama! Oh, Memphis, he's gorgeous. - Isn't he, though? - Look at you. I got something for you. Open up. Oh, I love the way she does that. W, X, Y and Z Good morning, class. Good morning, Miss viola. Right. Well, today we begin with the most important lesson you will ever learn... ...at Penguin Elementary. Does anyone know what that is? Anyone? Anyone? Someone? Seymour? - Fishing? - No. Mumble? Don't eat yellow snow? No, that's not it, no. - It's our Heartsong, Miss. - Thank you, Gloria. Excellent, yes. Without our Heartsong, we can't be truly penguin, can we? No. But, my dears, it's not something that I can actually teach you. Does anybody know why? Anyone? Anyone? You can't teach it to us, ma'am... ...because we have to find our Heartsongs all by ourselves. Well done, you. It's the voice you hear inside... ...who you truly are. Yes. Thank you, Gloria. Excellent, lovely, thank you. So let's all be very still now. Take a moment and let it come to you. - I got one! - Pick me! - Pick me! Pick me! - One at a time. Yes, Seymour.",89.39600000000002,251,Oh my Daddy So where is baby Well honey I will find him You lost baby Memphis It is okay Stay Come to Hey what is wrong with his feet Oh that is just little thing he is got going He will grow out of it Oh he is gorgeous Is not he though Look at you I got something for you Open up Oh I love way she does that and morning class Good morning viola Right Well today we begin with most important lesson you will ever learn at Does anyone know what that is Anyone Anyone Someone Fishing No Do not eat yellow snow No that is not it no It is our Thank you yes Without our we can not be truly penguin can we No But my dears it is not something that I can actually teach you Does anybody know why Anyone Anyone You can not teach it to us madam because we have to find our Heartsongs all by ourselves Well done you It is voice you hear inside who you truly are Yes Thank you Excellent lovely thank you So let us all be very still now Take moment and let it come to you I got Pick me Pick me Pick me at time Yes,gratitude
7,"Don't push me 'Cause I am close to the edge I'm trying not to lose my head Yes, I like that one. I could really get jiggy with that. Lovely. I'm ready. I got one. Oh, I thought you might, Gloria. Midnight creeps so slowly Into hearts of those Who need more than they get Daylight deals a bad hand To a penguin Who has laid too many bets That's as far as I got so far. - Oh, yes, lovely. Really lovely. - That's beautiful. Well, Mumble, since you seem so keen to share. Mine's sort of a boom and a: And another boom. You heard that in there? - Do you like it? - I'm afraid that's not a tune. - It's not? - No, dear. A tune is like: Oh, okay. Who is that? That is the offspring of Memphis and Norma Jean. The wee hippity-hopper. It's not funny! No. No, not in the least. A penguin without a Heartsong is hardly a penguin at all. I think he broke my ear. In all my years, I've never, I mean... And you having such fine voices. Well, it's bizarre. Did anything happen, you know, during early development? No, all fine. Normal incubation. - Right. - Wasn't it, honey? Yeah. Yeah, it was a tough winter, I guess. Right, right.",88.82300000000001,222,Do not push me Because I am close to edge I am trying not to lose my head Yes I like I could really get jiggy with that Lovely I am ready I got Oh I thought you might Midnight creeps so slowly Into hearts of those Who need more than they get deals bad hand To penguin Who has laid too many bets That is as far as I got so far Oh yes lovely Really lovely That is beautiful Well since you seem so keen to share 's sort of boom and a And boom You heard that in there Do you like it I am afraid that is not tune It is not No dear tune is like Oh okay Who is that That is offspring of and wee hippity hopper It is not funny No No not in least penguin without is hardly penguin at all I think he broke my ear In all my years I have never I mean And you having such fine voices Well it is bizarre Did anything happen you know during early development No all fine Normal incubation Right Was not it honey Yeah Yeah it was tough winter I guess Right right,approval
8,"- He did hatch a little late... - Yes, I understand. Yes. - To think he might spend his life alone... - Quite, quite. ...never to meet his one true love. Oh, please, Miss viola, isn't there something we can do? Well, there is always Mrs. Astrakhan. Mrs. Astrakhan? If anyone can, Mrs. Astrakhan can. Can't sing? Can't sing? Rubbish, darling. Every little penguin has a song. When I have finished... ...your singing will be giving everyone the goose pimple. Now, to begin. First, we must find a feeling. Happy feeling, sad feeling. Maybe lonely feeling. You feel it? Good. Now, let it out. Be spontaneous. That, what is that? I'm being spontan-you-us. Darling, you want to meet beautiful girl? You want to make the egg? Oh, yes. Well, sing! And no jiggy-jog. Do not move muscle. No moving! Twinkle, twinkle, little star Enough! Okay. We go back to the top. Forget body. Look inside soul. Feel the feeling. Enormous feeling. So enormous it fills whole body. It must escape or you explode. - Now, open your little beak. - Come on.",87.183,182,He did hatch little late Yes I understand Yes To think he might spend his life alone Quite quite never to meet his true love Oh please viola is not there something we can do Well there is always If anyone can can Can not sing Can not sing darling little penguin has song When I have finished your singing will be giving everyone goose pimple Now to begin First we must find feeling Happy feeling sad feeling Maybe lonely feeling You feel it Good Now let it out Be spontaneous That what is that I am being spontan you us you want to meet beautiful girl You want to make egg Oh yes Well sing And jiggy Do not move muscle moving twinkle little star Enough Okay We go back to top Forget body Look inside soul Feel feeling Enormous feeling So enormous it fills whole body It must escape or you explode Now open your little beak Come on,caring
9,"Yes, yes. Lift up the head, that's it. Now... Now... Now Disaster! Catastrophe! I never fail before. Never! Never! - Well, I thought it was kind of cute. - But it just ain't penguin, okay? So what if he's a little different? I always kind of liked different. He's not different. He's a regular emperor penguin. Hey, you know what? I can leave school. I can go to work. The three of us. Whoa, little fella. You ain't going nowhere till you got yourself an education. You get them singing muscles big and strong, you got that? I'll try, Pa. You bet you will. The word ""triumph"" starts with ""try,"" and it ends with? - ""Umph. "" - That's right. A great big ""umph. "" I'm going fishing. Oh, Mumble. That first hard summer... ...while his mom and dad were working overtime... ...on the great commute to the sea... ...Mumble found a place away from disapproving eyes... ...where a funky little fella could be himself. Hey, what you doing there, flipper bird? Nothing. What are you doing? Nothing. Just dropped in for a little lunch. There's food? Here? Leg or wing? Oh, no, no, wait. Not me, I'm a penguin. Exactly. The flipper birds, that's you, eat the fish. The flying birds, that's me, eat the flipper bird and the fish.",89.73100000000001,221,Yes yes Lift up head that is it Now Now Now Disaster Catastrophe I never fail before Never Never Well I thought it was kind of cute But it just are not penguin okay So what if he is little different I always kind of liked different He is not different He is regular emperor penguin Hey you know what I can leave school I can go to work of us Whoa little fella You are not going nowhere till you got yourself education You get them singing muscles big and strong you got that I will try You bet you will word triumph starts with try and it ends with That is right great big umph I am going fishing Oh first hard summer while his mother and dad were working overtime on great commute to sea found place away from disapproving eyes where funky little fella could be himself Hey what you doing there flipper bird Nothing What are you doing Nothing Just dropped in for little lunch There is food Here or wing Oh no no wait Not me I am penguin Exactly flipper birds that is you eat fish flying birds that is me eat flipper bird and fish,admiration
10,"And lately, there ain't a lot of fish. - So... - This time I'm getting the juicy bits. - Me first! - Hey, you want a piece of me? Hey, hey, hey! I'm trying to think about lunch. Wait! Watch this! Yeah, that's weird, all right. Listen. For once, we're gonna do this civilized. - Now, get in line... - Hey! What's that on your leg? - What? This little thing? - Oh, no. Don't start him on that. Shut up! The little flipper bird asked me a perceptive question. - A question like that deserves an answer. - Here we go. I got two words for you: ""Alien abduction. "" - Oh, you had to ask. - Have mercy. Quiet! Now, little buddy, there is something out there. Creatures. Not like us. Bigger, fiercer, and smarter too. - Ask me how I know. - How? Because I've been captured by them, that's how. Unbelievable. What do you mean ""unbelievable?"" It's true. I'm sitting on a rock, minding my own business... ...when suddenly, they're onto me. These beings, like big ugly penguins. Fat, flabby faces with front-ways eyes... ...no feathers, no beaks, and these... These appendages. They probe me. They tie me up. They strap me down. They take this pointy thing and they stick it into me. And then, blackout. Gosh. I woke up and there's this... This thing on me. Every flying bird is dissing me, ""Hey, what's happening, yellow leg?"" It was humiliating. And then what? It was humiliating. What more do you want? They could have eated you. Yeah. Yeah.",89.83300000000003,264,And lately there are not lot of fish So time I am getting juicy bits Me first Hey you want piece of me Hey hey hey I am trying to think about lunch Wait Watch this Yeah that is weird all right Listen For once we are going to do civilized Now get in line Hey What is that on your leg What little thing Oh no Do not start him on that Shut up little flipper bird asked me perceptive question question like that deserves answer Here we go I got words for you Alien abduction Oh you had to ask Have mercy Quiet Now little buddy there is something out there Creatures Not like us Bigger fiercer and smarter too Ask me how I know How Because I have been captured by them that is how Unbelievable What do you mean unbelievable It is true I am sitting on rock minding my own business when suddenly they are onto me beings like big ugly penguins Fat flabby faces with front ways eyes feathers beaks and these appendages They probe me They tie me up They strap me down They take pointy thing and they stick it into me And then blackout Gosh I woke up and there is this thing on me flying bird is dissing me Hey what is happening yellow leg It was humiliating And then what It was humiliating What more do you want They could have eated you Yeah Yeah,embarrassment
