Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"(BUS APPROACHING) Hello. My name's Forrest. Forrest Gump. Do you want a chocolate? I could eat about a million and a half of these. My mama always said life was like a box of chocolates. You never know what you're gonna get. Those must be comfortable shoes. I'll bet you could walk all day in shoes like that and not feel a thing. I wish I had shoes like that. My feet hurt. Mama always said there's an awful lot you could tell about a person by their shoes: where they're going, where they've been. I've worn lots of shoes. I bet if I think about it real hard, I could remember my first pair of shoes. Mama said they'd take me anywhere. She said they was my magic shoes. All right, Forrest, you can open your eyes now. Let's take a little walk around. How do those feel? His legs are strong, Mrs. Gump, as strong as I've ever seen, but his back is as crooked as a politician. But we're gonna straighten him right up, now, aren't we, Forrest? Forrest! FORREST: Now, when I was a baby, Mama named me after the great Civil War hero, General Nathan Bedford Forrest. She said we was related to him in some way. And what he did was, he started up this club called the Ku Klux Klan. They'd all dress up in their robes and their bed sheets",87.63,238,My name 's Do you want chocolate I could eat about and half of these My mama always said life was like box of chocolates You never know what you are going to get Those must be comfortable shoes I will bet you could walk day in shoes like that and not feel thing I wish I had shoes like that My feet hurt always said there is awful lot you could tell about person by their shoes where they are going where they have been I have worn lots of shoes I bet if I think about it real hard I could remember my first pair of shoes said they would take me anywhere She said they was my magic shoes All right you can open your eyes now Let us take little walk around How do those feel His legs are strong as strong as I have ever seen but his back is as crooked as politician But we are going to straighten him right up now are not we Now when I was baby named me after great hero She said we was related to him in way And what he did was he started up club called They would all dress up in their robes and their bed sheets,desire
2,"and act like a bunch of ghosts or spooks or something. They'd even put bed sheets on their horses and ride around. And anyway, that's how I got my name, Forrest Gump. Mama said that the ""Forrest"" part was to remind me that sometimes we all do things that, well, just don't make no sense. (CLANG) Okay... Get it, get it... Wait, is it this way? Hold on. All right... What are you all staring at? Haven't you ever seen a little boy with braces on his legs before? Don't ever let anybody tell you they're better than you, Forrest. If God intended everybody to be the same, he'd have given us all braces on our legs. FORREST: Mama always had a way of explaining things so I could understand them. We lived about a quarter mile off Route 17, about a half mile from the town of Greenbow, Alabama. That's in the county of Greenbow. Our house had been in Mama's family since her grandpa's grandpa's grandpa had come across the ocean about 1,000 years ago, something like that. Since it was just me and Mama and we had all these empty rooms, Mama decided to let those rooms out, mostly to people passing through, like from, oh, Mobile, Montgomery, places like that. That's how me and Mama got money. Mama was a real smart lady. Remember what I told you, Forrest. You're no different than anybody else is. Did you hear what I said, Forrest?",89.801,247,and act like bunch of ghosts or spooks or something They would even put bed sheets on their horses and ride around And anyway that is how I got my name said that part was to remind me that sometimes we all do things that well just do not make sense Okay Get it get it Wait is it way Hold on All right What are you all staring at Have not you ever seen little boy with braces on his legs before Do not ever let anybody tell you they are better than you If intended everybody to be same he would have given us braces on our legs always had way of explaining things so I could understand them We lived about a quarter mile off about half mile from town of That is in county of Our house had been in 's family since her grandpa 's grandpa 's grandpa had come across ocean about years ago something like that Since it was just me and and we had empty rooms decided to let rooms out mostly to people passing through like from oh places like that That is how me and got money was real smart lady Remember what I told you You are no different than anybody else is Did you hear what I said,neutral
3,"You're the same as everybody else. You are no different. Your boy's different, Mrs. Gump. Now, his IQ is 75. Well, we're all different, Mr. Hancock. FORREST: She wanted me to have the finest education, so she took me to the Greenbow County Central School. I met the principal and all. I want to show you something, Mrs. Gump. Now, this is normal. Forrest is right here. The state requires a minimum IQ of 80 to attend public school, Mrs. Gump. He's gonna have to go to a special school. Now, he'll be just fine. What does ""normal"" mean, anyway? He might be a bit on the slow side, but my boy Forrest is gonna get the same opportunities as everyone else. He's not going to some special school to learn how to re-tread tires. We're talking about five little points here. There must be something can be done. We're a progressive school system. We don't want to see anybody left behind. Is there a Mr. Gump, Mrs. Gump? He's on vacation. (GASPING AND PANTING) Well, your mama sure does care about your schooling, son. You don't say much, do you? (GASPING AND PANTING) ""Finally, he had to try. ""It looked easy, but,",87.967,203,You are same as everybody else You are no different Your boy 's different Now his IQ is Well we are all different She wanted me to have finest education so she took me to I met principal and all I want to show you something Now this is normal is right here state requires minimum IQ of to attend public school He is going to have to go to special school Now he will be just fine What does normal mean anyway He might be bit on slow side but my boy is going to get same opportunities as everyone else He is not going to special school to learn how to re - tread tires We are talking about little points here There must be something can be done We are progressive school system We do not want to see anybody left behind Is there He is on vacation GASPING AND PANTING Well your mama sure does care about your schooling son You do not say much do you GASPING AND PANTING Finally he had to try It looked easy but,neutral
4,"""oh, what happened. - ""First, there..."" - Mama, what's ""vacation"" mean? - Vacation? - Where Daddy went. Vacation's when you go somewhere and you don't ever come back. FORREST: Anyway, I guess you could say me and Mama was on our own. But we didn't mind. Our house was never empty. There was always folks coming and going. MRS. GUMP: Supper. - It's supper, everyone. Forrest... - My, my. That sure looks special. FORREST: Sometimes we had so many people staying with us that every room was filled with travelers. You know, folks living out of their suitcases and hat cases and sample cases. Forrest Gump, it's suppertime! Forrest... One time, a young man was staying with us, and he had him a guitar case. (SINGING HOUND DOG) Forrest! I told you not to bother this nice young man. ELVIS PRESLEY: Oh, no, that's all right, ma'am. I was just showing him a thing or two on the guitar here. All right, but your supper's ready if y'all want to eat. Yeah, that sounds good. Thank you, ma'am. Say, man, show me that crazy little walk you just did there. Slow it down some. (SINGING HOUND DOG) FORREST: I liked that guitar. It sounded good. I started moving around to the music, swinging my hips. This one night, me and Mama was out shopping, and we walked right by Benson's furniture and appliance store, and guess what?",89.91999999999996,237,oh what happened First there what is vacation mean Vacation Where Daddy went Vacation 's when you go somewhere and you do not ever come back Anyway I guess you could say me and was on our own But we did not mind Our house was never empty There was always folks coming and going It is supper everyone my That sure looks special Sometimes we had so many people staying with us that room was filled with travelers You know folks living out of their suitcases and hat cases and sample cases it is suppertime time young man was staying with us and he had him guitar case I told you not to bother nice young man ELVIS PRESLEY Oh no that is all right madam I was just showing him thing or on guitar here All right but your supper 's ready if you all want to eat Yeah that sounds good Thank you man show me that crazy little walk you just did there Slow it down some I liked guitar It sounded good I started moving around to music swinging my hips night me and was out shopping and we walked right by 's furniture and appliance store and guess what,gratitude
5,"(SINGING HOUND DOG) This is not for children's eyes. Some years later, that handsome young man who they called ""The King,"" well, he'd sung too many songs, had himself a heart attack, or something. Must be hard being a king. You know, it's funny how you remember some things, but some things you can't. - You do your very best now, Forrest. - I sure will, Mama. FORREST: I remember the bus ride on the first day of school very well. Are you coming along? Mama said not to be taking rides from strangers. This is the bus to school. I'm Forrest. Forrest Gump. - I'm Dorothy Harris. - Well, now we ain't strangers anymore. This seat's taken. It's taken! You can't sit here. FORREST: You know, it's funny what a young man recollects, 'cause I don't remember being born. I don't recall what I got for my first Christmas, and I don't know when I went on my first outdoor picnic. But I do remember the first time I heard the sweetest voice in the wide world. JENNY: You can sit here if you want. I had never seen anything so beautiful in my life. She was like an angel. Well, are you gonna sit down, or aren't you? What's wrong with your legs? Nothing at all, thank you. My legs are just fine and dandy. I just sat next to her on that bus and had a conversation all the way to school.",87.79799999999999,245,This is not for children 's eyes years later that handsome young man who they called well he would sung too many songs had himself heart attack or something Must be hard being king You know it is funny how you remember things but things you can not You do your very best now I sure will I remember bus ride on first day of school very well Are you coming along said not to be taking rides from strangers This is bus to school I am I am Well now we are not strangers anymore seat 's taken It is taken You can not sit here You know it is funny what young man recollects because I do not remember being born I do not recall what I got for my first and I do not know when I went on my first outdoor picnic But I do remember first time I heard sweetest voice in wide world JENNY You can sit here if you want I had never seen anything so beautiful in my life She was like angel Well are you going to sit down or are not you What is wrong with your legs Nothing at all thank you My legs are just fine and dandy I just sat next to her on bus and had conversation way to school,amusement
6,"...my back's crooked like a question mark. These are going to make me... And next to Mama, no one ever talked to me or asked me questions. Are you stupid or something? Mama says, ""Stupid is as stupid does."" - I'm Jenny. - I'm Forrest. Forrest Gump. From that day on, we was always together. Jenny and me was like peas and carrots. She taught me how to climb. Come on, Forrest, you can do it. I showed her how to dangle. ""...a good little monkey and..."" She helped me learn how to read, and I showed her how to swing. Sometimes we'd just sit out and wait for the stars. - Mama's gonna worry about me. - Just stay a little longer. For some reason, Jenny didn't never want to go home. Okay, Jenny, I'll stay. She was my most special friend. My only friend. Now, my mama always told me that miracles happen every day. Some people don't think so, but they do. Hey, dummy! Are you retarded, or just plain stupid? - ""Look, I'm Forrest Gimp."" - JENNY: Just run away, Forrest. Run, Forrest! Run away! Hurry! - Get the bikes! - BOY 1: Hurry up! Let's get him! - Come on! - Look out, dummy, here we come! We're gonna get you! Run, Forrest, run! Run, Forrest! Come back here, you! Run, Forrest! Run!",88.41599999999998,228,my back 's crooked like question mark These are going to make me And next to one ever talked to me or asked me questions Are you stupid or something says is as stupid does I am I am From day on we was always together and me was like peas and carrots She taught me how to climb Come on you can do it I showed her how to dangle good little monkey and She helped me learn how to read and I showed her how to swing Sometimes we would just sit out and wait for stars 's going to worry about me Just stay little longer For reason did not never want to go home Okay I will stay She was my most special friend My only friend Now my mama always told me that miracles happen day people do not think so but they do Hey dummy Are you retarded or just plain stupid Look I am JENNY Just run away Run away Hurry Get bikes BOY Hurry up Let us get him Come on Look out dummy here we come We are going to get you Run run Come back here you Run,neutral
7,"FORREST: Now, you wouldn't believe it if I told you, but I can run like the wind blows. From that day on, if I was going somewhere, I was running! BOY 1: He's getting away! Stop him! That boy sure is a running fool. Now, remember how I told you that Jenny never seemed to want to go home? Well, she lived in a house that was as old as Alabama. Her mama had gone up to heaven when she was five, and her daddy was some kind of a farmer. Jenny? He was a very loving man. He was always kissing and touching her and her sisters. And then this one time, Jenny wasn't on the bus to go to school. Jenny, why didn't you come to school today? (SHUSHES) Daddy's taking a nap. - MR. CURRAN: Jenny! - Come on! MR. CURRAN: Jenny, where'd you run to? You'd better get back here, girl! Where you at? Jenny! Jenny! Where you at? Jenny! Pray with me, Forrest. Pray with me. MR. CURRAN: Jenny! Dear God, make me a bird so I can fly far, far, far away from here. Dear God, make me a bird so I can fly far, far, far away from here. Mama always said that God is mysterious. Jenny! He didn't turn Jenny into a bird that day. You'd better get back here! Instead, he had the police say Jenny didn't have to stay in that house no more. She went to live with her grandma just over on Creekmore Avenue,",89.17200000000001,256,Now you would not believe it if I told you but I can run like wind blows From day on if I was going somewhere I was running BOY He is getting away Stop him boy sure is running fool Now remember how I told you that never seemed to want to go home Well she lived in house that was as old as Her mama had gone up to when she was and her daddy was kind of farmer He was very loving man He was always kissing and touching her and her sisters And then time was not on bus to go to school why did not you come to school today 's taking nap Come on where did you run to You would better get back here girl Where you at Where you at Jenny Pray with me Pray with me Dear make me bird so I can fly far far far away from here Dear make me bird so I can fly far far far away from here always said that is mysterious Jenny He did not turn into bird day You would better get back here Instead he had police say did not have to stay in house no more She went to live with her grandma just over on,neutral
8,"which made me happy, 'cause she was so close. Some nights, Jenny would sneak out and come on over to my house, just 'cause she said she was scared. Scared of what, I don't know, but I think it was her grandma's dog. He was a mean dog. Anyway, Jenny and me was best friends all the way up through high school. - Hey, stupid! - Quit it! - Run, Forrest, run! - Hey, did you hear me, stupid? - Run, Forrest! - Come on, get in the truck! BOY 1: Get in the truck! Let's move it! Come on, he's getting away! Move it! Run, Forrest! Run! BOY 2: You better be running, stupid! BOY 1: Come on, dummy! - Haul ass, dummy! - Yeah, you better get running! Jack rabbit! (BOYS LAUGHING) Yeah! Go! Go! Go! Run, Forrest! Now, it used to be, I ran to get where I was going, I never thought it would take me anywhere. (BOYS WHOOPING) - Who in the hell is that? - That there is Forrest Gump, Coach. Just a local idiot. FORREST: And can you believe it? I got to go to college, too. Forrest! Forrest! Run! - Okay! - Run! Run, you stupid son of a bitch! Run! You son of a bitch! Run! Go! Run! No! Turn! Go! He must be the stupidest son of a bitch alive,",88.12899999999999,230,which made me happy because she was so close nights would sneak out and come on over to my house just because she said she was scared Scared of what I do not know but I think it was her grandma 's dog He was mean dog Anyway and me was best friends way up through high school stupid Quit it run Hey did you hear me stupid Come on get in truck BOY Get in truck Let us move it Come on he is getting away Move it Run BOY You better be running stupid BOY Come on dummy dummy Yeah you better get running rabbit LAUGHING Yeah Go Go Go Now it used to be I ran to get where I was going I never thought it would take me anywhere Who in hell is that That there is Just local idiot And can you believe it I got to go to college too Forrest Okay you stupid son of bitch Run You son of bitch Run Go Run No Turn Go He must be stupidest son of bitch alive,amusement
9,"but he sure is fast! (ALL CHEERING) FORREST: Now, maybe it's just me, but college was very confusing times. Federal troops enforcing a court order integrated the University of Alabama today. Two negroes were admitted, but only after Governor George Wallace had carried out his symbolic threat to stand in the school house door. KATZENBACH: Governor Wallace, I take it from that statement, that... Earl, what's going on? - Coons are trying to get into school. - Coons? When raccoons try to get on our back porch, Mama just chase them off with a broom. Not raccoons, you idiot, niggers, and they want to go to school with us. With us? They do? REPORTER: Shortly after Governor Wallace had carried out his promise to block the doorway, President Kennedy ordered the Secretary of Defense then to use military force. Here, by videotape, is the encounter by General Graham, commander of the National Guard, and Governor Wallace. ...because these National Guardsmen are here today as federal soldiers for Alabamans. They live within our borders, they are all our brothers. We are winning in this fight, because we are awakening the American people to the dangers that we have spoken about so many times, just so evident today, the trend towards military dictatorship in this country. REPORTER: And so, at day's end, the University of Alabama in Tuscaloosa had been desegregated and students Jimmy Hood and Vivian Malone had been signed up for summer classes.",89.17399999999999,243,but he sure is fast ALL Now maybe it is just me but college was very confusing times Federal troops enforcing court order integrated of today negroes were admitted but only after had carried out his symbolic threat to stand in school house door KATZENBACH I take it from statement that what is going on are trying to get into school Coons When raccoons try to get on our back porch just chase them off with broom Not raccoons you idiot niggers and they want to go to school with us With us They do REPORTER Shortly after had carried out his promise to block doorway ordered of then to use military force Here by videotape is encounter by commander of and because are here today as federal soldiers for They live within our borders they are our brothers We are winning in fight because we are awakening American people to dangers that we have spoken about so many times just so evident today trend towards military dictatorship in country REPORTER And so at day 's end of in had been desegregated and students and had been signed up for summer classes,nervousness
10,"Ma'am, you dropped your book. Ma'am... HUNTLEY: Governor Wallace did what he promised to do. By being on the Tuscaloosa campus, he kept the mob from gathering... Say, wasn't that Gump? - Nah, that couldn't be. - It sure as hell was. FORREST: A few years later, that angry little man at the school house door thought it would be a good idea and ran for president. (GUNSHOTS FIRING) But somebody thought that it wasn't. But he didn't die. My bus is here. - Is it the number nine? - No, it's the number four. It was nice talking to you. I remember when that happened, when Wallace got shot. I was in college. Did you go to a girls' college, or to a girls-and-boys-together college? It was co-ed. 'Cause Jenny went to a college I couldn't go to. It was a college just for girls. But I'd go and visit her every chance I got. (JENNY EXCLAIMS) That hurts. Forrest! Forrest! - Forrest, stop it! Stop it! - BILLY: Jesus! What are you doing? - He was hurting you. - What the hell is going on here? - No, he's not! Get over there! - Who is that? Who is that? - Billy, I'm sorry. - What the hell? - Just get away from me! - Don't... - Don't go! Billy, wait a second! - Get away from me. He doesn't know any better! Forrest, why did you do that? I brought you some chocolate. I'm sorry. - I'll go back to my college now. - Forrest... Look at you. Come on. Come on.",89.04799999999999,265,you dropped your book did what he promised to do By being on campus he kept mob from gathering was not that that could not be It sure as was few years later angry little man at school house door thought it would be good idea and ran for president But somebody thought that it was not But he did not die My bus is here Is it number No it is number It was nice talking to you I remember when that happened when got shot I was in college Did you go to girls ' college or to girls and boys together college It was co - ed Because went to college I could not go to It was college just for girls But I would go and visit her chance I got That hurts Forrest stop it Stop it What are you doing He was hurting you What hell is going on here No he is not Get over there Who is that Who is that I am sorry What hell Just get away from me Do not Do not go Billy wait second Get away from me He does not know any better why did you do that I brought you chocolate I am sorry I will go back to my college now Look at you Come on Come on,sadness
