Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"""She knew a trick. ""She knew how to turn her life into a movie and watch things happen. ""Not to her, but to a girl who looked just like her. ""Was she the runaway ""with everything she owned in a ratty old backpack? ""Or, was she watching a movie about a hitchhiking runaway on a lonely highway? ""A truck slowed till the girl squinted in his headlights. ""But one good look at her ""and the trucker couldn't get out of there fast enough. ""She didn't even have the strength to curse him ""as she choked on the dust of his spinning wheels."" I'm sorry, Mr. Norquist. I know I should have this by now. You've been distracted lately, Aubrey. The next Young Artist Competition is less than a month away. I know. I know. Watch this hand. You see how easy? Yeah. I've been meaning to talk to you. You know, I've been thinking, and... I just... I don't know if I'm cut out to play piano anymore. Aubrey, all artists feel that way. It's normal. No, I... I want to quit. I mean, I barely made my winter admit to Yale, and I could still blow it. I just need to concentrate all of my efforts into writing. But you have a gift, an innate talent. You won the Young Artist Competition. I mean, how much more validation do you need? That was a long time ago, Mr. Norquist. Hi, you. "" She always felt like half a person. "" Half a person with half a soul. "" Sometimes, if she dreamed hard enough, she could bring the two halves together.",87.833,272,She knew trick She knew how to turn her life into movie and watch things happen Not to her but to girl who looked just like her Was she runaway with everything she owned in ratty old backpack Or was she watching movie about hitchhiking runaway on lonely highway truck slowed till girl squinted in his headlights But good look at her and trucker could not get out of there fast enough She did not even have strength to curse him as she choked on dust of his spinning wheels I am sorry I know I should have this by now You have been distracted lately next is less than month away I know I know Watch hand You see how easy Yeah I have been meaning to talk to you You know I have been thinking and I just I do not know if I am cut out to play piano anymore Aubrey artists feel way It is normal No I I want to quit I mean I barely made my winter admit to and I could still blow it I just need to concentrate all of my efforts into writing But you have gift innate talent You won I mean how much more validation do you need That was long time ago Hi you She always felt like person person with soul Sometimes if she dreamed hard enough she could bring halves together,remorse
2,""" But she always woke to the same feelings of loneliness and loss. "" - Hey. - Hi. Where'd you find a blue rose? I passed a place on the street. Here. Thank you. You okay? Yeah. Got me. Sheriff, several federal agents were seen entering city hall - about an hour ago. - Why has the coroner's report been sealed? - Sheriff! Jennifer Toland... - Please. ...disappeared almost two months ago. Serial killers typically... We have one dead girl, and you're talking serial killer! - You people astound me. - Could you just give us a name? Who has not yet found the aortic arches? And the super-pharyngeal ganglia? The brain. Yes, you can barely see that, even under the microscope. Is that all I am to you? Just something to relax you before the game? If I cut a worm in half, will it become two worms? No, Pete, that's a myth. What's it gonna take for me and you to be together? A lot more than one blue rose. Aubrey, I think I'm falling in love with you. We barely know each other, Jerrod. - You're delusional. - No, I'm not. I've never felt this way about a girl before. - I just keep thinking about you and... - Jerrod! Can you point out for me the female reproductive organs? The seminal receptacles. Yes, I can, actually. That should be it. Those would be the male reproductive organs. The female organs are at the other end of the worm. Looks like you need a little more experience in the female anatomy. - Oh, my God! - I'm sorry. Jennifer Toland's body was discovered early this morning.",87.954,279,But she always woke to same feelings of loneliness and loss Hey Where did you find blue rose I passed place on street Here Thank you You okay Yeah Got me several federal agents were seen entering city hall about an hour ago Why has coroner 's report been sealed Please disappeared almost months ago killers typically We have dead girl and you are talking serial killer You people astound me Could you just give us name Who has not yet found aortic arches And super - pharyngeal ganglia brain Yes you can barely see that even under microscope Is that all I am to you Just something to relax you before game If I cut worm in half will it become worms No that is myth What is it going to take for me and you to be together lot more than blue rose I think I am falling in love with you We barely know other You are delusional No I am not I have never felt way about girl before I just keep thinking about you and Can you point out for me female reproductive organs seminal receptacles Yes I can actually That should be it Those would be male reproductive organs female organs are at other end of worm Looks like you need little more experience in female anatomy Oh my I am sorry 's body was discovered early morning,gratitude
3,"Please don't ask me any questions. I don't have the details. Nineteen-year-old female, 5'4 "" tall. Amputation of individual digits, possibly on the same or successive days. Full metacarpal amputation approximately two weeks later. Ragged cuts indicate near-lethal levels of amphetamines inducing a state of forced alertness, suggesting the killer wanted the victim fully conscious during each limb removal. As we all know, Jennifer Toland's body was found this week. And we'd like to take a moment of silence. Now, let's get out there and win this one for Jennifer Toland! Come on! Curfew is one hour away. Attention, curfew, for under 21, begins in one hour. Why are you... Just marry him and start popping out babies. No way. I'm done sleeping with guys I'm not in love with. Oh, like you were some kind of a sex addict before. But Jerrod loves you. I'll be 3,000 miles away in January. I mean, I can't afford to fall in love. That's nice. It's like someone could stab you and you'd never even know what... It's like Mardi Gras or something. Yeah, I read this story about this killer who sits behind people in movies and stabs them with a needle right here. You die like instantly. Nobody even knows you're dead until the movie's over and you don't get up. It's so creep...",88.222,224,Please do not ask me questions I do not have details year old female tall Amputation of individual digits possibly on same or successive days Full metacarpal amputation approximately weeks later Ragged cuts indicate near lethal levels of amphetamines inducing state of forced alertness suggesting killer wanted victim fully conscious during limb removal As we all know 's body was found week And we would like to take moment of silence Now let us get out there and win one for Come on is hour away Attention curfew for under begins in hour Why are you Just marry him and start popping out babies way I am done sleeping with guys I am not in love with Oh like you were kind of sex addict before But loves you I will be miles away in I mean I can not afford to fall in love That is nice It is like someone could stab you and you would never even know what It is like or something Yeah I read story about killer who sits behind people in movies and stabs them with needle right here You die like instantly Nobody even knows you are dead until movie 's over and you do not get up It is so creep,sadness
4,"Beat them, baby! Owls, number one! Let's do this! Yeah! Oh, my God! Oh, so weird! Everybody is insanely crazy. - Hey! - Hey! I'm looking for Jerrod. - Oh, good luck. - Oh, there he is! Jerrod! - Jerrod! - Aubrey, wait! I'll meet you in front of the Fremont at 11:45. Jerrod! Aubrey? Aubrey! Aubrey! Okay, so I am officially freaking out. I'm just gonna try her cell again, and you've got to try Jerrod. Okay. - I think it's coming from over here! - Don't hang up your phone! - Hello? Hey. - It's me. Where's Aubrey? What? Okay, where did she park? Where'd she park her car? - Come on, you rode with her. - Yeah, it was on that street. - It's that street, you know the one. - No. No, I don't know the one. - Tell me. - Yeah, I do. It's in front - of the little art gallery with the gate. - Yeah. - Wait! - Wait a second! There it is! There's her car! Help! No! No! She... She lives on this thing. It's her life. Writing. She loves to write. Mr. Fleming, I'm gonna have to take that computer from you. I need to make a copy of the hard drive. Take it, please. Anything you need. Daniel, is there any chance that your daughter might have run away? Was she unhappy about anything? Aubrey? Unhappy? No. Not at all. You sure about that?",88.07399999999998,245,Beat them baby number Let us do this Yeah Oh my Oh so weird Everybody is insanely crazy Hey Hey I am looking for Oh good luck Oh there he is wait I will meet you in front of at Aubrey Okay so I am officially freaking out I am just going to try her cell again and you have got to try Okay I think it is coming from over here Do not hang up your phone Hey It is me Where is What Okay where did she park Where did she park her car Come on you rode with her Yeah it was on street It is street you know No No I do not know Tell me Yeah I do It is in front of little art gallery with gate Yeah Wait Wait second There it is There is her car Help No No She She lives on thing It is her life Writing She loves to write I am going to have to take computer from you I need to make copy of hard drive Take it please Anything you need is there chance that your daughter might have run away Was she unhappy about anything Unhappy No Not at all You sure about that,curiosity
5,"Where were you when Aubrey left for the game? I was on a conference call, so I was in the dining room, pacing. You know, I always pace when I... Do you remember saying goodbye to her? Can you describe how she looked? What her mood was? You know, you don't always think to take a mental picture of your daughter every time she leaves the house. I used to do that, but... ""The Worrier,"" Daniel used to call me. Do you have kids? It falls away, and... They always come back. You know, they never don't come back. It just... Aubrey! Aubrey! Keep your eyes peeled! 3:00 sharp? Yeah, good man. Jesus. Well, I hope our little investigation doesn't interfere with bingo night. I feel like half a person, you know? And, all of a sudden, it dawns on me, this is Steve and Vicky. Steve and Vicky this, Steve and Vicky that. We're finishing each other's sentences here. Hell, we're finishing each other's thoughts. Hey! You okay? Hey! Yeah? Susan! Is she alive? - Oh, God! - Okay, okay, okay, okay. How bad? Her blood pressure's increasing. - She's fucking awake. - For God's sake. Increasing her thiopental. Orthopedic saw. Orthopedic saw, now. Well! Hey, beautiful. Nobody expected to see those eyes for a while.",89.09200000000003,217,Where were you when left for game I was on conference call so I was in dining room pacing You know I always pace when I Do you remember saying goodbye to her Can you describe how she looked What her mood was You know you do not always think to take mental picture of your daughter time she leaves house I used to do that but used to call me Do you have kids It falls away and They always come back You know they never do not come back It just Aubrey Aubrey Keep your eyes peeled sharp Yeah good man Well I hope our little investigation does not interfere with bingo night I feel like person you know And all of a sudden it dawns on me this is and and this and that We are finishing other 's sentences here Hell we are finishing other 's thoughts Hey You okay Hey Yeah Is she alive Oh Okay okay okay okay How bad Her blood pressure 's increasing She is fucking awake For 's sake Increasing her thiopental saw saw now Well Hey beautiful Nobody expected to see eyes for while,anger
6,"- I'm in the hospital? - You're safe now. What hospital am I in? Where? I'll... I'll get the doctor, okay? Oh, my... Oh, my God! Oh, my God! Oh, my God! Look, the press is asking questions. - Now, I think what we should do... - No, no, no. No comments, no leaks. Aubrey Fleming is still missing as far as the world's concerned, - and I want to keep it that way. - Everyone at the hospital's been threatened with dismissal and obstruction of justice charges if they leak a word of this. We clear? Plausible explanations. Okay. Number one, he was done with her. He left her on the side of the road to die. But he didn't count on her will to live. I don't buy it. He wasn't done with Aubrey Fleming, not by a long shot. He only had her for what? 17, 18 days? The sectioning was just getting started. Her leg wasn't completely off. And why the hell would he sew her fingers back onto her hand, - and her hand back onto... - But wait a minute. Remember, Jennifer Toland drowned. I mean, now, it's too early for an accurate profile but... I think the cutting is about punishment. And when the punishment is over, he finds a way for the death to happen, so he doesn't have to be there. Now, he doesn't like the dying part, but he's got to make sure it happens. Dying freaks him out. I think she escaped. The only answer that makes any sense to me. Hey, honey pie. Sure did miss you. We're gonna have you home in no time, and we can put all this behind us. Home? Isn't that right, Doctor? Aubrey's been very brave.",87.46700000000003,294,I am in hospital You are safe now hospital am I in Where I will I will get doctor okay Oh my Oh my Oh my Oh my Look press is asking questions Now I think what we should do No no no comments leaks is still missing as far as world 's concerned and I want to keep it way Everyone at hospital 's been threatened with dismissal and obstruction of justice charges if they leak word of this We clear Plausible explanations Okay Number he was done with her He left her on side of road to die But he did not count on her will to live I do not buy it He was not done with not by long shot He only had her for what days sectioning was just getting started Her leg was not completely off And why hell would he sew her fingers back onto her hand and her hand back onto But wait minute Remember drowned I mean now it is too early for accurate profile but I think cutting is about punishment And when punishment is over he finds way for death to happen so he does not have to be there Now he does not like dying part but he is got to make sure it happens Dying freaks him out I think she escaped only answer that makes sense to me Hey honey pie Sure did miss you We are going to have you home in time and we can put this behind us Home Is not that right 's been very brave,neutral
7,"With any luck, we'll have her out of the ICU tomorrow. Who is Aubrey? Who are you? Who is... - Who is Aubrey? - No. - Oh, my God. - I don't... I just, I don't... Don't touch me. Don't touch me. Please, don't. Aubrey Fleming, session number one, 10:30 a.m. I'm not Aubrey Fleming. Then what should I call you? My real name would be nice. Session number one, 10:30 a.m. Dakota Moss. Listen. I know I may look a little like this Aubrey chick, or whatever her name is, but I'm not her, okay? I am not her. Let's get some housekeeping out of the way first. - Date of birth? - June 9th, 1988. Social Security number? I don't have one. Look, when you're raised by a crack addict who thinks the less that people know about you, the better, it kind of sticks. I made up a Social Security number when I needed one, but I couldn't keep a job long enough for that to matter. A job? You're fairly young to be working. Yeah, well, I didn't grow up in New Salem. I grew up in the real world. You mentioned your mother. Dead. How did your mother die? O.D. How long ago? Six, seven months ago. We weren't really what you'd call close since she'd started using again. But I could always count on seeing the palm of her hand on payday. When she didn't come around, I assumed she was dead. Wasn't too hard to see that one coming.",88.695,256,With luck we will have her out of tomorrow Who is Who are you Who is Who is No Oh my I do not I just I do not Do not touch me Do not touch me Please do not session number a.m. I am not Then what should I call you My real name would be nice Session number a.m. Listen I know I may look little like chick or whatever her name is but I am not her okay I am not her Let us get housekeeping out of way first of birth 9th number I do not have Look when you are raised by crack addict who thinks less that people know about you the better it kind of sticks I made up number when I needed but I could not keep job long enough for that to matter job You are fairly young to be working Yeah well I did not grow up in I grew up in real world You mentioned your mother Dead How did your mother die O.D. How long ago months ago We were not really what you would call close since she would started using again But I could always count on seeing palm of her hand on When she did not come around I assumed she was dead Was not too hard to see that coming,neutral
8,"She was stupid. Pathetic. And a junkie. Did your mother leave you anything? Yeah. $11. Tell me something. Why does a shrink need your Social Security number? I like to have it for my files. You're fuzz, aren't you? I don't want to lie to you. I am a psychiatrist, but I also do work for the FBI. I fucking knew it. It doesn't mean I care any less for the work we do here. You know, you're wasting your time because I've got nothing to tell you. In cases like these, there are specific details that we withhold from the public to separate the serial confessors from the serial killer. The pattern of your injuries is identical. Not similar, identical, with another young girl. A murdered girl, from New Salem. Prove it. Oh, my God. Hello, Mrs. Fleming. Hey. Hi. I brought some of your things to make you feel more at home. This is Mr. Gervais. All right. Look, I'm sure you're a very nice woman. Really. But I don't have a home. And, yeah, I just want to know when I get to get out of here. You don't remember Mr. Gervais and sleeping with him? Nope. And this is some of your... Some... Some of Aubrey's favorite music, on that. Now, where are... Shit. How could I forget the earphones? This was the most important thing in here.",89.97900000000001,232,She was stupid Pathetic And junkie Did your mother leave you anything Yeah Tell me something Why does shrink need your number I like to have it for my files You are fuzz are not you I do not want to lie to you I am psychiatrist but I also do work for I fucking knew it It does not mean I care any less for work we do here You know you are wasting your time because I have got nothing to tell you In cases like these there are specific details that we withhold from public to separate serial confessors from serial killer pattern of your injuries is identical Not similar identical with young girl murdered girl from Prove it Oh my Hey Hi I brought some of your things to make you feel more at home This is All right Look I am sure you are very nice woman Really But I do not have home And yeah I just want to know when I get to get out of here You do not remember and sleeping with him Nope And this is some of your Some Some of 's favorite music on that Now where are Shit How could I forget earphones This was most important thing in here,anger
9,"You love your music, and, you know, they use music to help people come out of comas. Do I look like I'm in a fucking coma? What else you got in the bag? What's that? Is it a picture? Yeah. Dr. Mancuso to the ER. Dr. Mancuso to the ER. Here. Where... Who gave you this? Is something happening? When I was a little girl, I... You were seven. We all went to Hawaii for Christmas. The pictures are almost the same. My bathing suit was different, the water wasn't blue. It was brown, actually. And my mother took me there as if it was some sort of treat or something to watch freaking garbage float. What is it, honey? A lot of little girls look alike, I guess. What's this? You've got to understand that we are trying - to help your daughter, Mrs. Fleming. - This is what you call help? - This isn't help. This is just more torture. - I have full authority - to conduct this investigation... - Don't! ...in any way I see fit. - You do not have full authority. - I'm trying to prevent it happening... - Hasn't she suffered enough? ...to another girl and mother... - Are you just trying... ...because it will... ...to prolong our pain? ...Mrs. Fleming. It will. - My God, where is your sympathy? Your daughter is lucky to be alive, but she will not be safe until whoever did this to her is behind bars. She's not safe. Dakota, this is Julie Bascombe and Phil Lazarus. Yeah, I've seen them around. Two of my prison guards. The security measures are all for your own comfort, Dakota.",87.44,280,You love your music and you know they use music to help people come out of comas Do I look like I am in fucking coma What else you got in bag What is that Is it picture Yeah to to Here Where Who gave you this Is something happening When I was little girl I You were We all went to for pictures are almost same My bathing suit was different water was not blue It was brown actually And my mother took me there as if it was sort of treat or something to watch freaking garbage float What is it honey lot of little girls look alike I guess What is this You have got to understand that we are trying to help your daughter This is what you call help This is not help This is just more torture I have full authority to conduct investigation Do not in way I see fit You do not have full authority I am trying to prevent it happening Has not she suffered enough to girl and mother Are you just trying because it will to prolong our pain It will My where is your sympathy Your daughter is lucky to be alive but she will not be safe until whoever did this to her is behind bars She is not safe this is and Yeah I have seen them around of my prison guards security measures are all for your own comfort,anger
10,"Dakota, who cut you? That's all we want to know. Look, once he finds out you're still alive, he's gonna come after you. Now, we've done everything we can to keep this out of the press, but it's bound to get out sooner or later. So, you're gonna use me as bait, unless I cooperate. Is that what you're saying? Dakota, help us, please. You saw the pictures of Jennifer. The same person who cut her cut you. You can't deny that. What do you remember about the past few weeks? Everything. Everything? That's unusual. Dakota, who did this to you? I don't know. - Were you blindfolded? - You were locked up? It doesn't matter if it doesn't make sense to you. We'll put the pieces together. All right, so I got this new job. Night shift. What kind of job? A hostess. At a gentlemen's club. Don't care how old you really are, kiddo. Your ID says you're 21, you're fucking 21 to me. An exotic dancer, that's what the hostess job turned out to be. He could've been there the first night I danced. I don't know. Everything about him was just... I don't know, was intense. I never really got to see his face. How do you know it was the same guy from the club? - I just knew. - Was he tall? Thin? Stocky? What? He was wearing blue gloves. - The rubber kind that doctors wear. - Are you sure? Look, I'm not sure about anything, okay? What about when he cut you? You didn't see him then? - No. - Look, he gave you drugs, Aubrey. Okay? To make you watch.",89.73200000000003,279,who cut you That is all we want to know Look once he finds out you are still alive he is going to come after you Now we have done everything we can to keep this out of press but it is bound to get out sooner or later So you are going to use me as bait unless I cooperate Is that what you are saying help us please You saw pictures of same person who cut her cut you You can not deny that What do you remember about past few weeks Everything Everything That is unusual who did this to you I do not know Were you blindfolded You were locked up It does not matter if it does not make sense to you We will put pieces together All right so I got new job Night shift kind of job hostess At gentlemen 's club Do not care how old you really are Your says you are you are fucking to me exotic dancer that is what hostess job turned out to be He could have been there first night I danced I do not know Everything about him was just I do not know was intense I never really got to see his face How do you know it was same guy from club I just knew Was he tall Thin What He was wearing blue gloves rubber kind that doctors wear Are you sure Look I am not sure about anything okay What about when he cut you You did not see him then No Look he gave you drugs Okay To make you watch,anger
