Number,StartMilliseconds,EndMilliseconds,Text
1,25483,26817,Let me tell you something.
2,26985,30446,The SCLC has direct Communist ties.
3,30613,33282,"Even great men can be corrupted,
can't they?"
4,33450,36994,"Communism is not a political party.
It is a disease."
5,37162,39788,"It corrupts the soul,
turning even the gentlest of men..."
6,39956,43167,"into vicious, evil tyrants."
7,43334,46754,"What we are seeing is a pervasive contempt
for law and order."
8,46921,48005,Crime rates are soaring.
9,48173,50883,"There's widespread,
open defiance of our authority..."
10,51051,53552,"and, mark my words,
if this goes unchecked..."
11,53720,58307,"it will once again plunge our nation
into the depths of anarchy."
12,58475,61310,"It all starts out peacefully,
doesn't it, Mr. Irwin?"
13,61478,63020,You have to live with the fact...
14,63188,66106,"that you could've helped prevent
the bombings and the violence."
15,66274,68817,"I'm more interested in what this says
about your FBI."
16,68985,71361,"I have worked too long and hard
to just sit back..."
17,71529,75324,"and watch the bad guys capture
the spotlight again, haven't I?"
18,75492,77201,The funny thing about notoriety...
19,77368,81830,"especially the kind that needs adoration,
fame for fame's sake..."
20,81998,84249,"if unchecked, it inevitably leads to villainy."
21,84417,87669,"I suggest you look at what this squabble
is really about..."
22,87837,91673,"before you destroy the reputation
of the thing we both know you love most."
23,106356,108982,"Sir, the writer's here from Crime Records..."
24,109150,110192,the PR Department.
25,110360,113362,"Set him up with a typewriter
in my outer office."
26,113530,116990,"Miss Gandy, it's time this generation
learn my side of the story."
27,117158,119201,"- Right away.
- Thank you."
28,120745,123080,"In 1919, Agent Smith..."
29,123248,125707,"my first boss here
at the Department of Justice..."
30,125875,128919,was Attorney General A. Mitchell Palmer.
31,129087,130254,He was a Quaker.
32,130421,135384,"He didn't believe in war, but he understood
the necessity of strength and resolve."
33,135552,137386,Believe what you will from historians...
34,137554,141473,"most write from a present perspective,
forgetting context."
35,141641,144726,Mitchell Palmer was a hero.
36,177093,178527,Are you all right?
37,179095,181180,"- Are you all right?
- Yes. I think. Yes."
38,199115,202284,It's all right. Come here.
39,202452,205954,"- It's all right, it's all right.
- No, it's okay."
40,206122,208916,Are you okay? It's okay.
41,212837,214755,Are you okay?
42,239781,242991,"You see, Palmer fought the radicals,
just as I have."
43,243159,247621,"And just as I have, he was targeted.
He wasn't alone."
44,247789,252668,"Across the country that night,
eight bombs exploded, all at 11 p.m."
45,252835,254336,Two United States senators...
46,254504,257005,"four cabinet members,
a Supreme Court justice..."
47,257173,259299,"John D. Rockefeller, J.P. Morgan..."
48,260009,263345,"all of them targeted
by Bolshevik Communists."
49,263513,265681,"Yeah, it shook the whole thing."
50,269686,272562,"It was clear to me the radical's bomb
went off too soon..."
51,272730,275524,leaving only his blood in the street.
52,275692,280320,"But the inspectors used buckets
to clean up the mess instead of collecting it."
53,280488,283865,"They discarded his gun
instead of preserving its prints."
54,284033,286201,"But you see,
this wasn't clumsy police work."
55,286369,289496,"In those times, it was normal procedure."
56,289664,292958,"This may be the end of days
for this country, Dwight."
57,297380,301550,"It was 1919,
before anyone respected criminal science..."
58,301718,304720,"before federal powers,
before the FBI."
59,305555,310475,"It was that night my eyes were opened.
That very night."
60,311227,312769,"Is he a neighbor, sir?"
61,313271,315188,No. He works in my office.
62,317358,321903,"""There will have to be murder.
We will kill because it is necessary."
63,322071,325866,"We will destroy to rid the world
of your tyrannical institutions."""
64,334250,336710,"You were at Attorney General
Palmer's home that night?"
65,336878,339463,"Well, let's leave that
to the reader's imagination."
66,339672,343550,"You see, it's important we give
our protagonist a bit of mystery."
67,343760,346720,"I could allude to a young man
who matches your description."
68,346888,348347,The best of both worlds.
69,348514,350724,Where did you get your law degree?
70,350892,353060,George Washington. I grew up here.
71,353227,355520,"I had a mom to take care of,
so I stayed close."
72,355688,357939,I received an English degree there also.
73,358775,362944,"Then I don't need to tell you that
what determines a man's legacy..."
74,363112,365405,is often what isn't seen.
75,365698,367991,What's critical at this moment is...
76,368201,372454,"that we re-clarify the difference
between villain and hero."
77,373956,376625,How do you think that compares with today?
78,377627,380420,"I'm not sure, sir.
I'd like to hear more."
79,380588,382589,I could come back tomorrow.
80,383299,386593,Fine. But the pages stay here.
81,386761,388095,"Of course, sir."
82,389972,391139,Agent Smith.
83,391307,392391,"Thank you, sir."
84,400650,402776,Never a good idea to talk too loud.
85,409325,410617,"Good morning, John."
86,410785,413870,"Mr. Palmer has asked that you attend
the emergency meeting today."
87,414038,415580,"Miss Gladwell, please remember..."
88,416916,418417,it's Mr. Hoover.
89,418584,420502,Two o'clock.
90,420670,424339,"Don't be too early this time.
It's as rude as being tardy."
91,425174,428760,"And who is this lovely addition
to the secretarial pool?"
92,431806,433849,"Helen, introduce yourself."
93,434100,435142,Oh.
94,435309,438145,"Pleased to meet you, Mr. Hoover.
I'm Helen Gandy."
95,438312,441356,"Pleased to meet you.
Welcome to the Department of Justice."
96,442859,445444,"You can notify Mr. Palmer
that I will attend."
97,446195,447654,Of course.
98,450366,453410,"He's always a charmer.
I wouldn't take anything very seriously."
99,462712,464504,"Jeremy, I need your help."
100,464672,466339,"I need, uh-- uh, help."
101,466507,467966,I need your help.
102,486194,487360,"Good evening, Mother."
103,491073,492240,Edgar.
104,494076,496912,Madame Marcia held court this morning.
105,497538,500248,Her premonition: I should buy a dress.
106,501250,503752,She says your father will die soon.
107,504670,509591,"And when he does, you will rise to be
the most powerful man in the country."
108,513471,515764,"Your brother's a good man, Edgar..."
109,515932,519434,"but you will restore
our family to greatness."
110,522730,523772,Edgar?
111,523940,526441,Edgar? Am I boring you?
112,526609,529277,"I'm listening, Mother.
You fired the maid."
113,530112,532322,"I told her when she was through,
she could quit."
114,532490,536952,"I'm not paying for her impudence.
The whole Negro race is in open revolt."
115,537119,539287,"- I could open an investigation.
- Gotten too comfortable."
116,539455,542415,"Did you hear what I said?
I said I could open an investigation."
117,542583,543708,Say what you mean.
118,544293,548255,"Mr. Palmer called me into a meeting today.
The war against the Bolsheviks has begun."
119,548422,551633,"He's insisted that I lead
a new anti-radical division."
120,551801,553301,Did you leap like a dog?
121,554011,557138,"I told him this is the greatest threat
our nation has ever faced..."
122,557306,561142,"and I cannot take the job
unless I feel certain I can be effective."
123,561310,563770,Well done. But you'll take it.
124,563938,565814,"Three thousand a year, Mother."
125,565982,568984,"I've got to get new clothes.
You can't look like that anymore."
126,571237,574781,"I have 40 names of suspected radicals
already in only four hours."
127,574949,576825,"I should have 10,000
by end of the month."
128,576993,581788,"And I have my own staff, trusted agents."
129,581956,584499,"Edgar, are you smoking?"
130,585293,588670,"- Doesn't come naturally, Mother.
- Listen to the doctor."
131,588838,592299,"With this new burden,
your nerves could get the better of you."
132,596012,597971,You don't want to end up like your father.
133,598139,600682,"Go and try one now.
You can put your father in his room."
134,600850,602350,I have to get ready for dinner.
135,604687,606438,Are you abandoning me tonight?
136,607648,610025,"It's with a typist.
She's very organized."
137,611402,612444,Is it a date?
138,612612,614654,I think so. I think so.
139,614822,619200,"I'm gonna show her my old card catalog system
at the Library of Congress."
140,619452,621244,Romance her.
141,622038,623622,Wear a blue tie.
142,624582,626958,You look so handsome in your blue tie.
143,637720,638720,Look at the ceiling.
144,638888,640388,It's incredible.
145,644727,647520,I've never been here before.
146,654987,656363,I helped organize it.
147,656530,659074,"See, every item is assigned
its own index card..."
148,659241,660992,with its own unique code...
149,661160,665121,"indicating the title, author,
location, and topic."
150,665289,669668,"What used to take days to locate
now only takes a matter of minutes."
151,669835,673171,"Go on. Give me an author or a topic.
Anything."
152,674173,675215,Indiscretion.
153,675383,676591,What era?
154,676842,677884,Present day.
155,678052,680512,Good. Time me.
156,715506,717066,Almost there.
157,722179,724806,"How do you know I didn't mean
political indiscretion?"
158,725683,728268,"Well, if you'd like,
I can start all over again."
159,728436,729602,This will do.
160,729770,731479,How long did I take?
161,731647,733815,"One minute, 10 seconds."
162,733983,737610,"Now imagine if every citizen in this country
were uniquely identifiable..."
163,737778,741990,"by their own card and number,
say, the pattern on their fingers."
164,742992,747036,"Imagine how quickly we could find them
if they committed a crime."
165,747496,749330,"It's all very impressive, John."
166,750666,754919,"Well, would you like to stay here
or would you like to go somewhere else?"
167,755796,757213,It's up to you.
168,761886,762927,Mr. Hoover.
169,765514,768016,"I'm not sure where you think
this is headed."
170,768601,770185,"Right, of course."
171,772688,773980,Miss Gandy.
172,776734,779027,"I know we've only known each other
a brief time..."
173,779195,781529,"but you would make
the finest of companions."
174,781697,785158,"Your strength, your character, your education."
175,785326,787285,Are you poking fun at me?
176,787953,790789,"No. No, no, no.
No, no, of course not."
177,791749,794209,"Then please, Mr. Hoover, stand up."
178,798130,801716,I'd appreciate it if you wouldn't share this...
179,801884,804886,"with any of the other women
in the typing pool."
180,805054,806554,"No, of course not."
181,806722,809224,All right. May I ask what-- what....
182,810142,813728,"What particular flaw
you seem to find in my character?"
183,814438,816397,No. We just met.
184,816565,817732,"Right, of course."
185,817900,820902,"But I believe that I am a fast
and accurate judge of character."
186,821070,823404,"We've gone out three times,
but I don't need more."
187,823572,827033,"Most people do, but I don't.
I see people right off for what they are."
188,827201,830578,"And please, call me Edgar.
It's what my mother uses."
189,830746,832664,"- Edgar?
- Yes?"
190,832832,835083,Can you keep a secret?
191,835876,838753,Yes. Of course. You have my word.
192,840422,844926,"I'm not interested in getting married.
My work comes first."
193,848889,854435,"Then perhaps you would consider a position
as my personal secretary."
194,860401,861442,Yes.
195,862444,863778,Shall we?
196,864697,866155,The book.
197,866323,867949,Right.
198,869618,870910,After you.
199,871287,875623,"I helped organize that library
just as I did this Bureau."
