Number,StartMilliseconds,EndMilliseconds,Text
1,29816,32718,"They say, if you wanna
tell a story right,"
2,32798,35106,"you gotta start
at the beginning."
3,37771,40214,Too far? Fine.
4,40763,43737,"This is me, Harleen Quinzel."
5,43818,46761,"When I was a kid, my dad
traded me for a six-pack of beer."
6,46841,48617,"But however many times
he tried to ditch me..."
7,48697,51308,"- Daddy!
- ...I kept coming back."
8,51525,53705,"Eventually,
he found me a new home."
9,53785,57262,"The good sisters of St.
Bernadette's taught me a lot."
10,58831,62141,"But I was never
an establishment kinda gal."
11,62329,65789,"All things considered, I did good.
I even went to college."
12,65869,69730,"Got my PhD.
Had my heart broken once or twice."
13,69810,71784,"Finding love, it's not easy."
14,71864,75704,"So I threw myself into my work,
became a psychiatrist."
15,75784,80564,"That's when I met him.
Mr. J. My Joker."
16,80810,84764,"Oh, I fell hard. Like out
of a plane without a parachute,"
17,84844,86860,"right in your dumb
fucking face kinda hard."
18,86940,89779,I lost all sense of who I was.
19,89859,93845,"I only had eyes for Puddin'.
We all know the saying,"
20,93925,97724,"""Behind every successful man
""there's a badass broad."""
21,97804,100873,"Well, that was me.
I was the brains behind some of"
22,100953,104516,"Mr. J's greatest stunts.
Not that he let anyone know it."
23,104576,105310,Puddin'?
24,105431,109193,"I guess all good things
have to come to an end."
25,109888,110969,So...
26,113634,115851,...we broke up.
27,116915,119743,I handled it real mature.
28,119824,123227,"But Mr. J was
super broke up about it."
29,125933,131244,"I got an amazing new place
that was all mine."
30,133815,135883,"It gave me the space
to really reflect"
31,135963,138271,on the mistakes of my past.
32,141905,145235,I had to find a new identity.
33,145941,147615,A new me.
34,150903,154889,"It wasn't easy. But after a while,
I even opened myself up"
35,154969,158247,"to the possibility
of new love."
36,160860,164724,"Hi. Hello, nice baby."
37,168130,172354,"- Here's the thing about new love...
- I take payment-in-kind."
38,172572,175200,...you have to feed it.
39,185663,187898,"Soon enough,
I was back on my feet."
40,187978,191849,"Ready to move on,
to make new friends."
41,191929,194821,She means fucking business!
42,194901,195968,"- Oh, here we go!
- Whip me!"
43,196048,199856,"She has taken a whip from the
pivot, catapulted to the high side!"
44,199936,202027,Oh!
45,208986,211472,Yeah! Come on!
46,211895,215465,"It was time for Gotham
to meet the new Harley Quinn,"
47,215951,217997,"so I really
put myself out there."
48,218077,221397,"Ride that pole
like you ride your man!"
49,226054,228924,"God damn it.
Sit the fuck down."
50,229004,231216,"- What?
- I said..."
51,231297,233950,"Sit your skinny ass down,
you dumb slut."
52,234030,236031,Okay.
53,239076,241822,You broke my fucking legs!
54,241902,243904,"Oh, boo-hoo."
55,247082,248941,What?
56,249021,252324,"It's not a party without
a little drama, am I right?"
57,252389,254873,Come on! Turn it up!
58,254953,257011,Shots on the house.
59,257091,261035,"Call me dumb.
I have a PhD, motherfucker."
60,261115,263445,"- Miss Quinn.
- Romy."
61,263909,265998,"- That was my driver.
- Oh, whoops."
62,266078,268021,"Well, I'm sure it was his fault.
Consider him fired."
63,268101,271917,"Consider me grateful. Especially
since I know you don't like me."
64,272032,274912,"I agitate his already delicate
sense of mental equilibrium."
65,274992,277967,"That and his obsessive-compulsive
need to be the center of attention."
66,278047,280449,"Will your paramour
be joining us this evening?"
67,280977,284443,"Not tonight, Romy.
Not tonight."
68,284949,288007,"Well, enjoy yourself, Miss Quinn.
And do give the Joker my best."
69,288087,290969,"Okay, fine, so I hadn't
told people about the breakup."
70,291049,294044,"- But you don't understand.
- Find me a new driver."
71,294124,297527,"Being Joker's girl
gave me immunity."
72,298034,301905,"I could do whatever I wanted
to whoever I wanted,"
73,301985,305325,"and no one
ever dared to object."
74,318104,322393,"And don't let him give you shit, okay?
You have to stick up for yourself."
75,341187,344881,"Oh, please. I give it a few days
before they're back together."
76,344961,347874,"Even when I did try and tell
people, they didn't believe me."
77,347954,350876,"Come on. She told me they're
really broken up this time."
78,350956,354515,"Sure they are, Shell. That's why she's
still wearing that tacky ""J"" necklace."
79,356023,359946,"She is going to be running right back into
his arms the minute he snaps his fingers."
80,360026,363033,"If not him, the next closest
alpha male with a pulse."
81,363113,366105,"Some people just aren't
born to stand on their own."
82,366186,368038,"- Oh, girl, let's drink. Come on.
- All right."
83,368118,370967,"I knew I needed to find
some way to show the world"
84,371047,374043,"that I'd cut ties with Mr. J
for good."
85,374123,376125,Harley!
