Number,StartMilliseconds,EndMilliseconds,Text
1,72489,76268,"Five, six, seven, eight..."
2,76368,78911,"nine, 10."
3,118911,122121,"I always know where I am
by the way the road looks."
4,127544,129947,"Like I just know
that I've been here before."
5,130047,132491,I just know that I've been stuck here...
6,132591,135551,"like this one fucking time before,
you know that?"
7,137513,139013,Yeah.
8,145395,148173,"There's not another road anywhere
that looks like this road."
9,148273,150900,"I mean, exactly like this road."
10,153111,155180,It's one kind of place.
11,155280,157106,One of a kind.
12,158492,161270,Like someone's face.
13,167125,169252,Like a fucked-up face.
14,181098,183709,"Where do you think you're running, man?"
15,183809,186227,"We're stuck here together, you shit."
16,236320,239822,"Don't worry.
Everything's gonna be all right."
17,240824,243492,I know. It's okay.
18,244870,248357,"I know, you're sorry. I know."
19,271104,275425,"The cattle are prowlin'
The coyotes are howlin'"
20,275525,279471,Way out where the doggies bawl
21,279571,284393,"Where spurs are a-jinglin',
a cowboy is singin'"
22,284493,289106,This lonesome cattle call
23,307099,311461,"He rides in the saddle
till his day's work is done"
24,311561,315398,And he rounds up the cattle each fall
25,405113,407015,Walt.
26,407115,409992,"- Walt.
- Yeah, Mike?"
27,411203,414940,"You think, um, that you could
spot me 10 more dollars?"
28,415040,418819,"Ten dollars? What's the matter?
You can't get it from your dad?"
29,418919,421238,"My dad and I don't get along too well.
You know that, Walt."
30,421338,423532,"We're not getting along
that well either now, are we?"
31,423632,425701,No. We don't get along too well...
32,425801,429246,"or else he wouldn't have gone out
and drowned himself at Boxcar Canyon."
33,429346,431248,"- Again?
- Yeah."
34,431348,433291,He hit the water this time?
35,433391,436044,"- He survived the first time. This time...
- Oh, God."
36,436144,438255,"You're the only one I can ask.
You know that, Walt."
37,438355,441941,"Please! I'll owe you a date.
How about that?"
38,443235,445721,I'll owe you a date. Please.
39,445821,448181,"Oh, God, crying tears. Hold on."
40,448281,449782,Here you go.
41,450909,452868,Thanks.
42,473056,474557,Don't worry.
43,475600,478503,Everything's gonna be all right.
44,478903,483524,"Don't worry.
Everything's gonna be all right."
45,535660,538480,"Here. Now, mind the carpet. It's white."
46,538580,541332,Give me your shoes. Give me your shoes.
47,543335,546696,Mmm. Mmm.
48,546796,548782,"Okay, just a sec."
49,548882,551842,"Put these on...
so you don't make a mess."
50,562979,565549,I am so lucky.
51,565649,569886,"I was born on April 4, 1944."
52,569986,573223,That's 4-4-44.
53,573323,576309,"If you add that up, it comes to 16."
54,576409,578979,"One, six."
55,579079,582190,One plus six is seven.
56,582290,584250,Luckiest number of all.
57,587671,591992,"- You know your math.
- It's more than math, Mike."
58,592092,593592,It's...
59,595595,598347,immaculate perfection.
60,600767,602268,Oh.
61,611486,615906,"Boy, this place is a mess."
62,617867,622314,"Yeah, let's make it immaculate."
63,622414,624373,"- Okay.
- Okay."
64,625375,628612,Deep night
65,628712,633742,Stars in the sky above
66,633842,637120,Moonlight
67,637220,640556,Lighting our place of love
68,642225,645378,Night winds
69,645478,650508,Seem to have gone to rest
70,650608,653345,Two eyes
71,653445,656014,"Faster, little Dutch boy."
72,656114,658558,Harder.
73,661870,665414,"Yeah, that sound. That sound."
74,666583,670362,Vow that you'll love me always
75,670462,674324,And be mine alone
76,674424,679120,"- I'm all done.
- Deep night"
77,679220,683458,"And now, my lucky 44th..."
78,683558,685669,little Dutch boy...
79,685769,688296,you must scrub...
80,688396,690356,Daddy Carroll.
81,707332,709958,This chick's living in a new car ad.
82,714881,716866,Feels like a dream.
83,716966,720120,"A girl never picks me up,
much less a pretty, rich girl."
