Number,StartMilliseconds,EndMilliseconds,Text
1,22189,24400,(bicycle bell dings)
2,25985,28154,(quiet chatter)
3,38581,40750,(bell tolling)
4,57892,60978,"(""Eyes Without a Face""
by Angel Olsen playing)"
5,69195,72907,♪ I'm all out of hope ♪
6,72990,76243,♪ One more bad dream ♪
7,76327,79205,♪ Could bring a fall ♪
8,80456,84126,♪ When I'm far from home ♪
9,84251,86879,♪ Don't call me on the phone ♪
10,87004,90591,♪ To tell me you're alone ♪
11,90716,95387,♪ It's easy to deceive ♪
12,95471,98182,♪ It's easy to tease ♪
13,98307,101685,♪ But hard to get release ♪
14,103145,106482,♪ Les yeux sans visage ♪
15,106565,108484,♪ Eyes without a face ♪
16,108567,112154,♪ Les yeux sans visage ♪
17,112238,114490,♪ Eyes without a face ♪
18,114573,117660,♪ Les yeux sans visage ♪
19,117743,120704,♪ Eyes without a face ♪
20,120788,123290,♪ Got no human grace ♪
21,123374,127545,♪ You're eyes without a face. ♪
22,132716,134677,"Feels like I'm signing
my life away."
23,134802,136428,"No paint, no holes in the walls"
24,136512,138639,"and nothing can be suspended
from the ceiling."
25,138764,140266,Curtains?
26,140349,143352,"You know, Thomas, the owners
don't rent to just anyone."
27,143435,144603,This is happening.
28,144728,146021,"THOMAS:
Wait, Pippa, don't move."
29,146105,149358,Can you please take our picture?
30,149441,150693,Thank you.
31,150818,152611,"- Hey.
- (Pippa laughs, squeals)"
32,152736,154655,"- (Thomas growls playfully)
- (camera clicks)"
33,154738,157616,"- (Thomas humming a tune)
- (Pippa laughing)"
34,160244,162079,"- Hey, turkey.
- Hey, chicken."
35,162162,163289,What's up?
36,163372,164582,"Nothing much.
What's up with you?"
37,164665,166458,"So, we're really
gonna do this, huh?"
38,166584,168294,"- Seems that way. Yeah.
- Yeah."
39,168419,169920,"- It's a big step.
- Huge step. Ooh."
40,170045,172464,"It's really big, and if this
doesn't work out..."
41,172590,174592,"- Ooh, woof.
- It's gonna suck."
42,174675,176886,"Maybe we should just
call it off now."
43,176969,178345,"Oh, yeah, maybe just, like,"
