Number,StartMilliseconds,EndMilliseconds,Text
1,25959,28951,"I got a feeling
this is going to be a riot"
2,32499,34660,"I don't read
the news papers"
3,34768,37134,Because they all have
4,37871,39532,ugly print
5,46579,49275,"Bring it on, bring it on"
6,49349,51214,Bring it on
7,52118,54109,"At the starting
of the week"
8,54421,57117,"At summit talks
you'll hear them speak"
9,57190,60626,It's only Monday
10,62862,65490,Negotiations breaking down
11,65565,68295,"See those leaders
start to frown"
12,68368,71394,It's sword and gun day
13,74874,79573,"Tomorrow never comes
until it's too late"
14,85452,88114,"You could be sitting
taking lunch"
15,88221,90689,"The news will hit you
like a punch"
16,90757,93749,It's only Tuesday
17,94327,95658,What time is it?
18,96629,99359,"You never thought
we'd go to war"
19,99432,101866,"After all the things
we saw"
20,101935,105462,It's April Fools' day
21,105672,106900,What time is it?
22,108441,113071,"Tomorrow never comes
until it's too late"
23,113980,118849,"Tomorrow never comes
until it's too late"
24,118918,121512,"You hear
a whistling overhead"
25,121588,124113,"Are you alive
or are you dead"
26,124190,127387,It's only Thursday
27,127861,129226,What time is it?
28,129662,132825,"You feel
a shaking on the ground"
29,132899,135390,"A billion candles
burn around"
30,135468,138926,Is it your birthday
31,139005,140302,What time is it?
32,141708,145804,"Tomorrow never comes
until it's too late"
33,145879,147403,Trying to be smart
34,148681,150308,Get your ma on the phone
35,150383,154877,"Tomorrow never comes
until it's too late"
36,154954,156581,Trying to be smart
37,158658,163561,"Think tomorrow's come
I think it's too late"
38,166900,168390,Another day
39,171204,173468,Tomorrow is another day
40,176843,179676,Tomorrow is another day
41,188021,189318,Nice ride.
42,190523,191956,It does the job.
43,192292,194852,"What job,
delivering pizzas?"
44,196529,199259,"Well, it's not the ride,
it's the rider."
45,203670,205069,"What the hell
was that?"
46,205138,206196,What?
47,206406,208806,"Hey!
You talking to my girl?"
48,208942,211137,"Oh, shit. Here we go.
Yeah."
49,211211,214237,"She was just
admiring my ride."
50,214447,215539,"""My ride."""
51,215615,217207,"My grandma's Buick
could smoke"
52,217283,219217,"that piece of shit,
trailer trash."
53,219819,222014,"Well, what about
your daddy's Viper?"
54,222989,224889,"This beast's
got 500 horsepower"
55,224958,226084,and a Borla exhaust system.
56,226159,228024,"It does 0 to 60
in like 4.3 seconds..."
57,228094,230062,"That's about right.
That's about right. Yeah."
58,230129,232461,"Wow.
You can read the brochure."
59,255922,258755,"What a pitch, baby.
What a pitch. I like that."
60,258925,260916,What's he gonna do?
61,260994,262928,"Let's make it happen.
Bring it."
62,273606,275870,"I got your...
I got your back."
