Number,StartMilliseconds,EndMilliseconds,Text
1,6333,8333,[whimsical music playing]
2,40125,42125,[dramatic instrumental music playing]
3,112000,114125,"[man] Everything's going
to be fine, darling."
4,136791,138791,"Madam, it's so wonderful to see you."
5,139208,140833,Welcome home from the hospital.
6,141541,143250,"Jenny, this is Mrs. Cordoza."
7,143333,146208,Yes. Thank you.
8,147041,148875,"I'll show you to your room, madam."
9,160125,162291,"[Cordoza] Everything is just
as you like it."
10,165333,167583,[unlocks]
11,202416,203791,[ambulance sirens wailing]
12,216166,218250,[dramatic instrumental music playing]
13,242708,244458,I'm so happy to have you back home.
14,269708,270833,"Good night, dear Jenny."
15,276041,277041,"Good night, Lawrence."
16,281958,282958,Larry.
17,285583,286583,You call me Larry.
18,287000,288000,Larry.
19,315708,316708,[groans]
20,317708,318708,[groans]
21,318750,319750,[man whispers] Hey.
22,321125,322125,[groans]
23,323250,324583,Hey. [groans]
24,325625,327791,Oh hey! Um...
25,328875,331458,Fancy seeing you here. [yawns]
26,331541,332541,Uh...
27,333041,334041,I actually...
28,334625,337291,"I have to sort of
start getting ready for work, so..."
29,337375,340000,"I might have to ask you to, um..."
30,341583,342583,"- to, uh...
- Um."
31,342875,345916,"- If you don't mind.
- This is actually my flat. So..."
32,347083,348833,Oh shit. Um...
33,349583,352416,"Well, in that case, at ease, monsieur."
34,352500,354916,"- [man groans]
- No problemo."
35,355000,356500,Love to see you again.
36,356625,357625,"As in, um..."
37,358625,360416,I had a really great time last night.
38,360500,363875,"Um, well, the thing is, Rob, I'm just..."
39,363958,364958,My name's not Rob.
40,366208,367208,Um...
41,368000,369625,"- Andrew.
- Andrew."
42,370291,371291,Um...
43,371375,378000,"I actually... I just sort of came out
of quite a straight-up soul-destroying..."
44,378083,379750,"So, thank you."
45,379833,383291,"- I'm just saying I can give you my number.
- Or you could not."
46,383375,387291,"And we could avoid the whole me
feeling guilty and never calling you back."
47,387375,389916,"You feeling dejected,
never hearing from me again."
48,390000,390916,I feel so used.
49,391000,393375,"Well, you know what, Rob?
Welcome to my world."
50,393458,395416,"- Name's not Rob.
- Andrew."
51,395500,396750,"[softly] Fuck, sorry."
52,398500,400875,"Well, Andrew,"
53,400958,405583,"it's been very nice meeting you,
and you have a lovely day."
54,405666,408083,"[""Cherry Flavoured Stomachache""
by Haim playing]"
55,409958,411125,"- [man] Ellie?
- Yes."
56,411541,414875,♪ Tried to withdraw a guilty plea ♪
57,418458,422000,"♪ Damn!
You ain't gonna pin this one on me ♪"
58,426166,429416,"♪ One thing's for sure
I'm not sleeping here tonight ♪"
59,433291,437083,"♪ And I'm not interested
In what you think is bad ♪"
60,440750,443958,"♪ But I get so lonely
I can't relate to anyone ♪"
61,444666,449791,"♪ And my heart is crying out
I'm on my knees ♪"
62,449875,453125,♪ I'm begging you please... ♪
63,453208,454208,How's it going?
64,457208,458791,[woman 1] Staff meeting in five.
65,458875,459875,[Ellie] Nick?
66,461375,462208,Nick!
67,462291,465625,"I'm not talking to you, Ellie, because
that only involves me losing my shit."
68,465708,466833,What did I do?
69,466916,469541,"I get it. You've had a shit year, Ellie,"
70,469625,472291,"but it is just not cool
to so flagrantly disrespect us."
71,472375,475059,"- What are you talking about?
- [woman 2] You abandoned us last night."
72,475083,478875,"We heard you went off with a random guy!
How do you think that'd make us feel?"
73,478958,481250,"- All right. I'm sorry.
- [Nick] And on my birthday."
74,481333,483666,I'm... I'm really sorry. Nick.
75,485000,486000,I'm serious.
76,489500,491833,Are you stressed? You seem stressed.
