Number,StartMilliseconds,EndMilliseconds,Text
1,31949,34022,"All set, Charlie."
2,38747,40399,"Hey, Pa!"
3,44127,45699,Whoa.
4,47714,50800,"Hey, Pa, you got time for
a game before supper?"
5,50801,54045,"Go get your ball.
I'll meet you out back."
6,54596,56055,"Okay, Roy."
7,56056,59551,"Come on, I want to see
some smoke on this one."
8,68277,70475,"- Whoa! Okay!
- Yeah!"
9,73490,75658,"Son, you put that in a bottle,"
10,75659,78232,"you got something
sweeter than Yoo-hoo."
11,80998,82741,Whoa! Beauty!
12,83250,85751,"You got a great gift, Son."
13,85752,88296,"It's as if angels
came down from heaven"
14,88297,91549,"and put a blessing on your
three bowling digits."
15,91550,95386,"You can apply everything that
I've taught you about bowling"
16,95387,97346,to your daily life.
17,97347,100725,"And if you do that,
you're gonna be decent,"
18,100726,102685,"you're gonna be moral,"
19,102686,105339,you're gonna be a good man.
20,221138,223415,"Well, all set, guys."
21,223974,225641,Can you believe this?
22,225642,228894,Me on the professional bowling tour?
23,228895,231218,"It's your calling, Son."
24,232149,235484,"One day, when people
say the name ""Munson,"""
25,235485,238320,"they're gonna think ""winner."""
26,238321,241323,"Just like DiMaggio is to baseball,"
27,241324,243567,or Unitas is to football.
28,243618,245578,"That's what Munson
will be to bowling."
29,245579,247621,"- That's right, Roy.
- Yeah, Roy."
30,247622,250571,"I hope so, Dad.
I want to make you proud."
31,251001,253085,"Hey, Roy."
32,253086,257506,"Maybe you can get this
old piece of crap working,"
33,257507,260384,"or if you get in a pinch,"
34,260385,263664,"maybe you'll get a
couple of bucks for it."
35,268185,270007,"Thanks, Dad."
36,272689,274607,"You go get them, Son."
37,274608,276260,I will.
38,295837,299089,It all comes down to this roll.
39,299090,301550,"Roy Munson, a man-child,"
40,301551,305137,"with a dream to topple bowling
giant, Ernie McCracken."
41,305138,309088,"If he strikes, he's the
1979 Odor-Eaters champion."
42,309309,312728,"He's got one foot in the frying pan
and one in the pressure cooker."
43,312729,314647,"Believe me, as a bowler, I know,"
44,314648,319902,"that right about now your bladder feels
like an overstuffed vacuum cleaner bag,"
45,319903,324281,"and your butt is kind of like
an about-to-explode bratwurst."
46,324282,327811,"Hey! Do you mind? I wasn't
talking when you were bowling."
47,328912,331280,Was I talking out loud?
48,331957,333574,Was I?
49,334668,336285,Sorry.
50,338421,340198,Good luck.
51,345929,347455,Yeah!
52,360318,362570,Munson! Munson!
53,362571,366225,Munson! Munson! Munson! Munson!
54,373206,375529,"Big problem, my friend."
55,375542,378661,"- Engine blown.
- Engine blown?"
56,380422,383007,Someone put sugar in your tank.
57,383008,386760,"- Sugar? That's impossible.
- Here. Here. Sugar."
58,386761,389847,Maybe it's the bad kids around here.
59,389848,393851,"- How much is it gonna cost to fix?
- $2,000."
60,393852,396880,"$2,000? That's gonna wipe me out."
61,400150,402484,"I'm sorry. Did I wake you, Fatima?"
62,402485,405889,"- Ethyl supreme. Top it off, please.
- Right away."
63,407157,408991,Watch the door.
64,408992,412077,"Hey, pinhead, juice the
tires for me, will you?"
65,412078,415823,"Today. Oh, Roy.
Didn't expect to see you so soon."
66,416708,421238,"- Hi, Mr. McCracken.
- Hey, call me Ernie or Big Ern, huh?"
67,422547,426508,"For a young bowler like yourself,
the tour can be very difficult."
68,426509,428093,Very expensive.
69,428094,429178,Tanqueray and Tab.
70,429179,431472,"Keep them coming, sweets.
I got a long drive."
71,431473,433307,"Do me a favor, will you?"
72,433308,434516,"Would you mind washing
off that perfume"
73,434517,437811,before you come back to our table?
74,437812,443264,"A little bad luck, like you had here today,
all of your dreams can go up in smoke."
75,444361,446487,"That's why even we veteran bowlers,"
76,446488,449114,"we work our way,
tournament to tournament."
77,449115,451859,We need the supplemental income.
78,452661,454411,Supplemental income?
79,454412,456622,"- Supplemental.
- Supplemental."
80,456623,459742,"Yeah, it's extra.
That's what it means."
81,460043,461627,You interested?
82,461628,463712,"- Interested?
- Interested."
83,463713,467117,"Would you be interested
in some extra income?"
84,467801,469760,Extra income?
85,469761,472129,Want to make more money?
86,473223,474795,Okay.
87,475767,479888,"Why don't you go eat that outside
and then come on back in?"
88,485443,487111,"- Hi.
- Hello."
89,487112,488764,Not you.
90,489614,491231,"- Hi.
- Hi."
91,502293,504211,"God, do people actually bowl here?"
92,504212,507840,"They live here. They die here.
They get their mail here."
93,507841,512496,"I don't know about this, Mr. McCracken.
Something doesn't seem right."
94,513430,518336,"Well, it takes guts to say no, kid.
You got a lot of courage."
