Number,StartMilliseconds,EndMilliseconds,Text
1,11160,13200,Thirty seconds and counting.
2,13240,15004,Power transfer is complete.
3,15400,18563,"We're on internal power
with the launch vehicle at this time."
4,18640,20768,T minus 20 seconds and counting.
5,20840,23047,All the second-stage tanks now pressurised.
6,23120,25851,T minus 15 seconds. Guidance is internal.
7,26480,29689,"Twelve, eleven, ten, 9..."
8,30240,32004,Ignition sequence starts.
9,32680,37527,"Six, five, four, three, two, one,"
10,38520,40363,zero. All engines running.
11,41120,43282,Lift off! We have a lift off.
12,43600,45568,"And so in 1972,"
13,46040,49522,"the Atlas Centaur rocket
blasted off from our planet,"
14,50200,53124,a four-stage rocket that launched a probe
15,53200,55248,way out into the blackness of space.
16,55720,58007,The probe would use the energy from the sun
17,58080,61209,"and the gravitational pull
of our neighbouring planets"
18,61280,62770,to cross our solar system.
19,62960,65247,That momentum would then carry it on
20,65320,67687,into the farthest reaches of the universe.
21,68760,72401,"The mission, to find intelligent life
similar to ours"
22,73160,75128,out there in deep space.
23,76120,79044,"The probe carried a tablet
which had inscribed on it"
24,79120,81646,"the image of us humans, a man and a woman,"
25,81720,83404,and a map to locate us in the universe.
26,84440,88843,"Stage four disconnects and our probe
is fired on its long journey."
27,89400,91562,The world wished it bon voyage
28,92080,94765,and may it find a friend out there
29,94840,96524,in deep space.
30,193360,196603,"Thank you so much. Thank you.
Thank you. Thank you."
31,198360,199805,Hey! Thank you very much. Thank you.
32,200240,201480,"Thank you, nice to see you."
33,210200,212168,"Welcome, ladies and gentlemen."
34,212240,214766,"When I interviewed Neil Clarke
for The Book Programme,"
35,214840,216410,I knew he was extraordinary.
36,217560,220291,"Now, with the publication
of his brilliant novel,"
37,220360,222249,reviewers agree he's joined the ranks
38,222320,224004,of Britain's immortals.
39,224080,225570,"Ladies and gentlemen, Neil Clarke."
40,233080,235811,"Um, so I suppose I wanted to start off
by asking you"
41,235920,239811,"how did you manage such amazing
insight into the soul of modern man"
42,239880,242531,"and how do you know
what men and women really want,"
43,243520,247047,"just really the whole relationship
between humanity and the cosmos?"
44,247360,250250,"Yeah, well,
I think I probably achieved that"
45,250400,253006,"by looking into my own soul, Catherine."
46,253840,255808,"Um, I studied its flaws,"
47,255880,258406,"its potential, its urgent needs."
48,258600,260000,I listened to its cries for help...
49,261840,266209,"...and its yelps of anguish and, um, I..."
50,267440,269249,I spent five long years
51,269320,274008,"in a book which I hoped would throw open
the doors of human perception"
52,274080,277926,"and allow us to be engulfed
in a sense of our own futility."
53,278360,280124,"Sorry about this, it's..."
54,283520,285522,Get off! Down!
55,288080,289411,Ah!
56,293320,294890,"Oh, God."
57,298000,299206,Go watch TV.
58,300640,302130,Your dog is barking.
59,302320,304448,"My dog was barking
because you rang the doorbell."
60,305000,308288,"I rang the doorbell
because your dog was barking."
61,308920,310604,Your lease says no pets.
62,310680,312887,"Well, he is a guide dog."
63,314280,315406,You're not blind.
64,315480,318051,"I prefer the term ""optically challenged""."
65,319200,322044,"You're not optically challenged, either."
66,322120,324248,"Fiona, you live, like, three floors up.
I mean, I don't..."
67,324320,327847,"If you don't
control your bloody dog,"
68,327920,331288,"I am going to get it sent
to Battersea Dogs Home. Right?"
69,332080,333366,"- Hmm?
- All right."
70,335760,337760,"Come on, Dennis,
let's go and evacuate your bowels."
71,340080,341241,"Come on, Dennis."
72,346800,348768,Come on.
73,348840,350205,"- Hi, Neil.
- Hi, Catherine."
74,351680,353648,"Hey, it's funny,
I was just dreaming about you."
75,355240,356366,Really?
76,356440,358647,"Yeah, you were presenting me
with an award for my novel."
77,359080,360206,"Oh, did you deserve it?"
78,360720,362609,"Well, I was proud but humble."
79,363400,365323,"Have you finished it,
actually, in real life?"
80,366040,368088,"Absolutely, almost, yeah."
81,368160,370481,Cos last spring you were on chapter...
82,370560,372881,"Yeah, I've renumbered them.
In fact, I've removed them."
83,372960,374041,"- Oh.
- Yeah."
84,374120,376646,"I find the whole concept of chapters
just gets in the way so..."
85,377400,379641,"Yeah. Yeah, no, I can see that."
86,380520,383649,"I want reading it to be like being
sucked into a giant vortex, you know."
87,384520,387444,"- Like going on Facebook.
- Like Facebook, yeah."
88,388360,390806,That's a good one.
89,392480,394801,"""Like being sucked into a giant vortex."""
90,394880,398521,"Dennis, why do you let me
say things like this, hey?"
91,399680,400806,Come on.
92,464640,467405,Hmm. Mmm?
93,467960,469610,Ah.
94,498880,500882,"- Come on, Ray. It's only 20 quid.
- No, I can't, Neil."
95,500960,502200,"- Yeah, but it can't lose.
- No."
96,502680,504967,"Look, I guarantee you
a 50% return on your money"
97,505080,506411,before the end of classes today.
98,509200,512090,"So when do you make your move on
Miss Booker Prize downstairs, then?"
99,512160,516370,"Oh, I don't. Turns out she's a bit
literal-minded, no foresight."
100,516440,518966,"Whereas me,
I can see for miles into the future."
101,519760,521524,"A man needs a woman, Neil."
102,521600,524285,"- I've got Dennis.
- Dennis is male."
103,524320,526049,"And he's a dog, in case you hadn't noticed."
104,528920,531241,"Yeah, well,
I don't want to complicate my life."
105,531280,532566,This is a tenner!
106,534720,535846,Walk!
107,555960,559726,"Accessing representative images
of earthlings."
108,578160,582131,"Communication will be carried on in the
language of the species to be judged."
109,584360,585850,"I'm sorry, I'm not understanding."
110,587760,588841,Ah.
111,588920,591844,"- Is that better, Kylie?
- Understanding you now, Sharon."
112,592000,596528,"By the power invested in me by
the Intergalactic Council of Superior Species,"
113,596600,600605,"I hereby pronounce
a destruction order on the planet Earth."
114,600680,604890,"With great respect, Sharon,
we should not pronounce a destruction order"
115,605200,608522,"before we've given these earthlings
a chance to prove themselves."
116,608760,611491,"They've penetrated
intergalactic space."
117,611560,612800,Maureen is right.
118,613080,616004,They're clearly not a superior species.
119,616440,619330,Look at the way they copulate.
120,619960,622281,If these earthlings
121,622360,626410,"can convince us that they are superior beings,
then they may join our society."
122,626520,628409,"If they cannot, we must eliminate them,"
123,628520,632081,"for the moral well-being of the entire
Intergalactic Community."
124,632160,634083,"Thank you for explaining it to me, Sharon."
125,634160,635321,"Not at all, Miss Barker."
126,639200,640804,"No, Grant, I don't want to talk to you."
127,640880,642723,"No, I don't want to see you, either."
128,642800,645121,"We had a great time last
summer but it's over."
129,645360,647931,What part of over do you not understand?
130,648040,649690,Thank you for calling. Goodbye.
131,651360,653966,"These questions of yours
make it sound as if I thought"
132,654120,656407,"this bloody author
can string two words together."
133,656480,659086,But he can. It's a wonderful book.
134,659160,662130,"Darling, didn't you read the memo?
We're doing a demolition job."
135,663200,665851,"But it's the best thing he's ever written.
Everyone says so."
136,665920,668321,"That's why we have to pee on it
from a great height."
137,669240,673450,"I want ten new questions,
please, before noon."
138,678960,682282,"Don't you know? She never reads the books.
She hates books."
139,682640,685371,"Why is she presenting
a book programme, then?"
140,685440,686965,I spy trouble. Just...
141,689760,693162,"Look, Catherine, you may despise her ego,"
142,693240,695720,but that's what people tune in to see.
143,695840,698844,"Not books, not authors, God forbid,"
144,699880,702929,"but Fenella's rampant, pulsating,
sexually arousing ego."
145,703160,706448,"No, I think people watch because
it's a book programme and they love books."
146,707600,709170,Books are finished.
147,709240,712722,"Our job is to provide scandal, gossip
and character assassination,"
148,712800,715326,"with a thin veneer of
literary respectability."
149,715440,717408,"Oh, so we're not just selling out, then?
We've sold out?"
150,717480,718527,Exactly.
151,720880,722484,"For God's sake, smile."
152,746280,748089,"It's enough to make you weep, isn't it?"
153,749440,750487,What?
154,751920,754651,"The price of pickles.
Don't even look at the marinated herring."
155,754720,756245,"Honestly, you'd be suicidal."
156,758440,759566,"I didn't want them, anyway."
157,765960,767041,Thanks.
158,767320,771120,"Um, I also offer support and counselling
on dips, dried fruit and pasta sauces."
159,774680,776330,She's gone.
160,781880,784451,"- The usual test, Sharon?
- The usual test, Kylie."
161,784960,787486,"One earthling will be chosen randomly,"
162,787760,791082,"as defined by
the Intergalactic Manual of Good and Evil."
163,791400,793004,Page 56. paragraph B.
164,793440,796569,"Uh, page 56, paragraph D."
165,797360,799010,"Uh, right."
166,799480,804247,"To prove that they understand
the difference between good and evil."
167,804600,806329,How will they prove it?
168,806400,809529,"They will be given the power
that all superior beings have."
169,810600,813570,"The earthling will be capable
of doing absolutely anything."
170,814120,816441,What if he uses his power for evil?
171,817040,819691,The Earth will be eliminated.
172,819760,821330,But if he uses it for good?
173,821400,824244,"Then we welcome them
to the Intergalactic Community."
174,824320,825560,"Are we ready, gentlemen?"
175,826400,829131,"Commencing random
selection of earthlings."
176,830480,831811,Processing...
177,833240,834401,Processing...
178,835400,836640,Earthling.
