Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"# When the healing has begun # I want you to put on your pretty summer dress, yeah # You can wear your Easter clothes, Sunday bonnet and all the rest # But I wanna make love to you, yes, yes # Yes, yes # When the healing has begun Fucking deadly you are, mate. - Alright, bud. - Outstanding.",32.861000000000004,60,# When healing has begun # I want you to put on your pretty summer dress yeah # You can wear your clothes bonnet and rest # But I want to make love to you yes yes # Yes yes # When healing has begun Fucking deadly you are mate,love
2,"Don't fucking... I'm just tying my lace, man. You know what I mean? I swear, you fucking go near that, I'm after you. Fuck off. I'm just tying me fucking lace. Fuck's sake! Look here. Here. Play us Aslan, will you? - Alright. You're fucking rapid, you. - Thanks. # Oh, yeah Here, hold that, will you? Thanks.",25.518,58,Do not fucking I am just tying my lace man You know what I mean I swear you fucking go near that I am after you Fuck off I am just tying me fucking lace 's sake Look here Here Play us will you Alright You are fucking rapid you Thanks # Oh yeah Here hold that will you Thanks,gratitude
3,"Come here, you... (he pants) I'm fucked! Anton, fucking hell, man! Come on. Give me that. Give me the case. What are you fucking at, man? Ah, fuck's sake! - What are you at, man? - Sorry. I'm just fucking dying sick.",22.514000000000003,42,Come here you he pants I am fucked fucking hell man Come on Give me that Give me case What are you fucking at man Ah fuck 's sake What are you at man Sorry I am just fucking dying sick,anger
4,"Here, look, I'll help you. There's all your money. I'm just dying sick. There's 20 cents, look. Here. Don't fucking rob me. I'm trying to make a living like anyone else. I know. We're on the same team. I'm sorry, alright? But you're right. You're rapid. You want money, ask me. Don't have me chase you all the way up the street. You wanna give us that fiver, then?",27.65,69,Here look I will help you There is all your money I am just dying sick There is cents look Here Do not fucking rob me I am trying to make living like anyone else I know We are on same team I am sorry alright But you are right You are rapid You want money ask me Do not have me chase you way up street You want to give us fiver then,caring
5,"Fuck's sake! Here. - How's your ma? - She's dead, man. Well, how's your old fella? - Fair play to you. - I'll see you later. Look. There's two euros. Look. Fair play to you. - See you. Good luck. - Nice one. # Scratching at the surface now # And I'm trying hard to work it out",24.141,58,'s sake Here How is your mother She is dead man Well how is your old fella Fair play to you I will see you later Look There is euros Look Fair play to you See you Good luck Nice one # Scratching at surface now # And I am trying hard to work it out,caring
6,# And so much has gone misunderstood # And this mystery only leads to doubt # And I didn't understand # When you reached down to take my hand # And if you have something to say # You'd better say it now # Cos this is what you've waited for # Your chance to even up the score,29.485,59,# And so much has gone misunderstood # And mystery only leads to doubt # And I did not understand # When you reached down to take my hand # And if you have something to say # You would better say it now # Cos this is what you have waited for # Your chance to even up score,neutral
7,"# And as these shadows fall # On me now, I'll win somehow # Yeah! # Cos I'm picking up a message, Lord # That I'm closer than I've ever been before # So if you have something to say # Say it to me now # Just say it to me now",29.856,53,# And as shadows fall # On me now I will win somehow # Yeah # Cos I am picking up message # That I am closer than I have ever been before # So if you have something to say # Say it to me now # Just say it to me now,neutral
8,"# Oh! # Oh Thanks. Ten cents. Brilliant. Thanks. - (foreign accent) Excuse me? - Sorry. - Big Issue? - I can't afford it. - This song you play, you write it? - I'm working on it. - It's not an established song? - No, it's not an established song.",26.937,50,# Oh # Oh Thanks cents Brilliant Thanks foreign accent Excuse me Sorry I can not afford it song you play you write it I am working on it It is not established song No it is not established song,gratitude
9,"Why don't you play it during daytime? I see you every day. During the day, people want songs that they recognise, otherwise I wouldn't make any money. I play these songs at night. They wouldn't listen. - I listen. - Yeah, but you gave me... ten cents. You do it for money, then? - Why don't you get a job in a shop? - I have a job in a shop. Listen, I'm gonna get back to this. Nice to meet you.",25.814,82,Why do not you play it during daytime I see you day During day people want songs that they recognise otherwise I would not make money I play songs at night They would not listen I listen Yeah but you gave me cents You do it for money then Why do not you get job in shop I have job in shop Listen I am going to get back to this Nice to meet you,neutral
10,"Who did you write this song for? No one. Bullshit? Where is she? She's gone. - She's dead? - No, she's not dead. She's gone. - You love her still? - Jesus, man! You're over her? Rubbish. No one who would write this song is over her.",24.142,47,Who did you write song for one Where is she She is gone She is dead No she is not dead She is gone You love her still man You are over her Rubbish one who would write song is over her,love
11,"I tell you, you play this marvellous song to her, you get her back. I don't want her back. I see. - What shop you work in? - I work in a hoover repair shop. - A hoover? - You know, like a vacuum cleaner. - You fix vacuum cleaners? - I do. I have a broken vacuum cleaner! - You fix it for me? - Yeah.",23.973999999999997,67,I tell you you play marvellous song to her you get her back I do not want her back I see What shop you work in I work in hoover repair shop A hoover You know like vacuum cleaner You fix vacuum cleaners I do I have broken vacuum cleaner You fix it for me Yeah,neutral
12,"- I bring it tomorrow, then? - OK. This is great. Tomorrow? - Right. - OK. Bye. Good luck. # You have broken me # All the way down # Down upon my knees # And you have broken me",19.431,40,I bring it tomorrow then OK This is great Tomorrow Right OK Good luck # You have broken me # way down # Down upon my knees # And you have broken me,anger
13,"# All the way now # You'll be the last, you'll see # And it's some fight you gave (woman) This is Catherine. Leave a message and I'll get back to you. # When I pushed you # Away from me # And every morning # When you're turning",30.063000000000002,49,# way now # You will be last you will see # And it is fight you gave woman This is Leave message and I will get back to you # When I pushed you # Away from me # And morning # When you are turning,neutral
14,"# I'll be far to sea # And you have broken me # All the way down - That job's ready now, Dad. - OK, son. I'm gonna head into town. Shall I turn this round? - What'll I get for dinner? - Bit of fish maybe. # And what chance had we got",28.77,54,# I will be far to sea # And you have broken me # way down job 's ready now son I am going to head into town Shall I turn round What will I get for dinner Bit of fish maybe # And chance had we got,neutral
