Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"All set, Charlie. Hey, Pa! Whoa. Hey, Pa, you got time for a game before supper? Go get your ball. I'll meet you out back. Okay, Roy. Come on, I want to see some smoke on this one. - Whoa! Okay! - Yeah! Son, you put that in a bottle, you got something sweeter than Yoo-hoo. Whoa! Beauty! You got a great gift, Son.",27.764,64,set Hey Whoa Hey you got time for game before supper Go get your ball I will meet you out back Okay Come on I want to see smoke on Whoa Okay Yeah you put that in bottle you got something sweeter than Whoa You got great gift,admiration
2,"It's as if angels came down from heaven and put a blessing on your three bowling digits. You can apply everything that I've taught you about bowling to your daily life. And if you do that, you're gonna be decent, you're gonna be moral, you're gonna be a good man. Well, all set, guys. Can you believe this? Me on the professional bowling tour? It's your calling, Son. One day, when people say the name ""Munson,""",32.434999999999995,76,It is as if angels came down from and put blessing on your bowling digits You can apply everything that I have taught you about bowling to your daily life And if you do that you are going to be decent you are going to be moral you are going to be good man Well all set guys Can you believe this Me on professional bowling tour It is your calling day when people say name,neutral
3,"they're gonna think ""winner."" Just like DiMaggio is to baseball, or Unitas is to football. That's what Munson will be to bowling. - That's right, Roy. - Yeah, Roy. I hope so, Dad. I want to make you proud. Hey, Roy. Maybe you can get this old piece of crap working, or if you get in a pinch, maybe you'll get a couple of bucks for it. Thanks, Dad. You go get them, Son.",31.430999999999994,74,they are going to think winner Just like is to baseball or is to football That is what will be to bowling That is right I hope so I want to make you proud Hey Maybe you can get old piece of crap working or if you get in pinch maybe you will get couple of bucks for it Thanks You go get them,gratitude
4,"I will. It all comes down to this roll. Roy Munson, a man-child, with a dream to topple bowling giant, Ernie McCracken. If he strikes, he's the 1979 Odor-Eaters champion. He's got one foot in the frying pan and one in the pressure cooker. Believe me, as a bowler, I know, that right about now your bladder feels like an overstuffed vacuum cleaner bag, and your butt is kind of like an about-to-explode bratwurst. Hey! Do you mind? I wasn't talking when you were bowling. Was I talking out loud? Was I?",37.382999999999996,92,I will It all comes down to roll man child with dream to topple bowling giant If he strikes he is champion He is got foot in frying pan and in pressure cooker Believe me as bowler I know that right about now your bladder feels like overstuffed vacuum cleaner bag and your butt is kind of like about to explode Hey Do you mind I was not talking when you were bowling Was I talking out loud Was I,annoyance
5,"Sorry. Good luck. Yeah! Munson! Munson! Munson! Munson! Munson! Munson! Big problem, my friend. - Engine blown. - Engine blown? Someone put sugar in your tank. - Sugar? That's impossible. - Here. Here. Sugar. Maybe it's the bad kids around here. - How much is it gonna cost to fix? - $2,000. $2,000? That's gonna wipe me out.",32.722,58,Sorry Good luck Yeah Big problem my friend Engine blown Engine blown Someone put sugar in your tank That is impossible Here Here Sugar Maybe it is bad kids around here How much is it going to cost to fix That is going to wipe me out,caring
6,"I'm sorry. Did I wake you, Fatima? - Ethyl supreme. Top it off, please. - Right away. Watch the door. Hey, pinhead, juice the tires for me, will you? Today. Oh, Roy. Didn't expect to see you so soon. - Hi, Mr. McCracken. - Hey, call me Ernie or Big Ern, huh? For a young bowler like yourself, the tour can be very difficult. Very expensive. Tanqueray and Tab. Keep them coming, sweets. I got a long drive. Do me a favor, will you? Would you mind washing off that perfume",30.895999999999997,91,I am sorry Did I wake you supreme Top it off please Right away Watch door Hey juice tires for me will you Today Oh Did not expect to see you so soon Hey call me or For young bowler like yourself tour can be very difficult Very expensive and Keep them coming sweets I got long drive Do me favor will you Would you mind washing off perfume,remorse
7,"before you come back to our table? A little bad luck, like you had here today, all of your dreams can go up in smoke. That's why even we veteran bowlers, we work our way, tournament to tournament. We need the supplemental income. Supplemental income? - Supplemental. - Supplemental. Yeah, it's extra. That's what it means. You interested? - Interested? - Interested. Would you be interested in some extra income? Extra income?",32.352000000000004,72,before you come back to our table little bad luck like you had here today all of your dreams can go up in smoke That is why even we veteran bowlers we work our way tournament to tournament We need supplemental income Supplemental income Yeah it is extra That is what it means You interested Interested Interested Would you be interested in extra income Extra income,neutral
8,"Want to make more money? Okay. Why don't you go eat that outside and then come on back in? - Hi. - Hello. Not you. - Hi. - Hi. God, do people actually bowl here? They live here. They die here. They get their mail here. I don't know about this, Mr. McCracken. Something doesn't seem right. Well, it takes guts to say no, kid. You got a lot of courage. I don't think I could call my mommy and daddy and tell them I didn't have what it takes to make it on the tour.",33.776,96,Want to make more money Okay Why do not you go eat that outside and then come on back in Not you do people actually bowl here They live here They die here They get their mail here I do not know about this Something does not seem right Well it takes guts to say no kid You got lot of courage I do not think I could call my mommy and daddy and tell them I did not have what it takes to make it on tour,neutral
9,"All right, let's get going. Better call them before they go to sleep. Come on, hurry up. - All right. - Nice flip-flop. Way to go. Two more for me and my friend here. I got it in the nose. Here, just take it out of that. Say there, buddy, you gonna buy the beers or the whole place? No, I... This is just my bonus. I had a good month. A good month. This punk shattered my monthly record.",30.183,80,All right let us get going Better call them before they go to sleep Come on hurry up All right Nice flip flop Way to go more for me and my friend here I got it in nose Here just take it out of that Say there you going to buy beers or whole place No I This is just my bonus I had good month good month punk shattered my monthly record,admiration
10,"I had the entire company record, 21%. Just shattered. Look at this bonus they gave him. What do you fellows sell? - Dictionaries. - Dictionaries. Yeah. Door to door. Hey, what do you say, we play a couple of games? - Maybe 20 bucks a game? - Oh, no. No, you're not gonna bowl drunk again. But I insist. What do you want to risk? You have everything going for you. You're on a gravy train with biscuit wheels. You've just shattered my record. What do you want to go and lose it for?",26.695000000000004,94,I had entire company record % Just shattered Look at bonus they gave him What do you fellows sell Dictionaries Dictionaries Yeah Door to door Hey what do you say we play couple of games Maybe bucks game Oh no No you are not going to bowl drunk again But I insist What do you want to risk You have everything going for you You are on gravy train with biscuit wheels You have just shattered my record What do you want to go and lose it for,curiosity
