Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Valencia, CA 2:43 AM Yeah. Shit. Where is he? Gotta go. Ocean's 13 What's the latest? - Nothing. They say the first 24 hours.... - Right. - Did she understand? - It's not their fight. Did she understand? It's not their fight. - Hey. - Hey, Linus.",26.24,47,Yeah Shit Where is he Got To go 's What is latest Nothing They say first hours Right Did she understand It is not their fight Did she understand It is not their fight Hey,neutral
2,"- Hey, where are Tess and Isabel? - It's not their fight. Any change? He's in critical condition, but he's still alive. You know, if he doesn't... - Is Stan there? - Yeah, he's been there an hour. Stan'll tell us what's going on. Myocardial infarction. He's endured an incredible shock to his system. Can he recover? Yes. Will he recover? It helps if they have something to live for. Family? Friends, then.",30.159999999999997,73,where are Tess and It is not their fight change He is in critical condition but he is still alive You know if he does not Is there Yeah he is been there hour tell us what is going on Myocardial infarction He is endured incredible shock to his system Can he recover Yes Will he recover It helps if they have something to live for Family Friends then,neutral
3,"Maybe that'll be enough. Reuben, when it comes to Willy Bank, you can't rely on contracts. My lawyers say they're ironclad. Four weeks earlier... - Give me credit for my business sechel. - I don't think it's a good idea. - Neither does Rusty. - Well, I'm doing it. It's done. And you tell Rusty that I won't have to pull jobs to keep my hotel solvent. Hey, Reuben. You fellas are young. You don't understand. Do you know that the Inuit people put their elders out on a ice floe... ...to die when they're too old to hunt? Thanks. That's just a myth.",32.06999999999999,104,Maybe that will be enough when it comes to you can not rely on contracts My lawyers say they are ironclad weeks earlier Give me credit for my business sechel I do not think it is good idea Neither does Well I am doing it It is done And you tell that I will not have to pull jobs to keep my hotel solvent Hey You fellas are young You do not understand Do you know that people put their elders out on ice floe to die when they are too old to hunt Thanks That is just myth,gratitude
4,"Well, that ain't gonna happen to me. I can still hunt. This is it. It's my chance. I used to mean something in this town. I would walk into a restaurant. If it was full... ...they'd snap out a new table for me like that! If you're worried about your place in history... ...let us get a street named after you, or a boulevard. We can talk about that when I'm dead. Danny... ...I appreciate you coming this far to see me, but I gotta do this. - Reuben! - Partner! Reuben! Oh, so good of you to come. Of course. Of course. Are there more items for my punch list? I got so much energy, I can hardly sleep from the excitement!",34.199999999999996,123,Well that are not going to happen to me I can still hunt This is it It is my chance I used to mean something in town I would walk into restaurant If it was full they would snap out new table for me like that If you are worried about your place in history let us get street named after you or boulevard We can talk about that when I am dead I appreciate you coming this far to see me but I got to do this Oh so good of you to come Of course Of course Are there more items for my punch list I got so much energy I can hardly sleep from excitement,admiration
5,"Where are you at on the visas for the chefs? My man in Washington says they'll be stamped by the time we open. - No, no, no. Not good enough. - That's what I said. Oh, that's good. And the chandeliers? My ex-wife's new brother-in-law... You don't need the details. It's done! Half price. They're already at the warehouse. And because I know it mattered to you... ...I appeared before the city council. The one-way street leading away from the rear entrance... ...now leads toward the rear entrance. - All roads lead to the Midas! - This is perfect! Great views up here. Where's the partners' desk gonna be?",38.760000000000005,109,Where are you at on visas for chefs My man in says they will be stamped by time we open No no no Not good enough That is what I said Oh that is good And chandeliers My ex - wife 's new brother in law You do not need details It is done Half price They are already at warehouse And because I know it mattered to you I appeared before city council way street leading away from rear entrance now leads toward rear entrance roads lead to This is perfect Great views up here Where is partners ' desk going to be,admiration
6,"Oh, no partners' desk. - Two desks? - No two desks. One desk. One chairman's desk. One. The arrangement is changing. Was changed. As a matter of fact, there is no arrangement. Everybody said that you would try to screw me. That you done it to every one of your partners. But I defended you. I said, ""No! Me and Willy Bank been around long enough... ...that we both shook Sinatra's hand. And there's a code among guys that shook Sinatra's hand."" Screw Sinatra's hand.",30.55,85,Oh partners ' desk desks desks desk chairman 's desk arrangement is changing Was changed As matter of fact there is arrangement Everybody said that you would try to screw me That you done it to of your partners But I defended you I said No ! Me and been around long enough that we both shook 's hand And there is code among guys that shook 's hand 's hand,neutral
7,"- Screw...? - You're dead weight. You think I'm gonna carry you and pay you at the same time? Reuben, you're out! - Never. This is my land. - Was. Was your land. - You signed it over to the corporation. - For 50-percent interest! Which I'm gonna ask you to sign over to me... ...for a small cash payment. I'm not signing that. Get out of here. I'm not signing that. - Are you gonna throw me off the roof? - Well, I don't want to. This is wrong. This is all wrong. You're leaving me with nothing.",35.339999999999996,99,You are dead weight You think I am going to carry you and pay you at same time you are out Never This is my land Was Was your land You signed it over to corporation For percent interest Which I am going to ask you to sign over to me for small cash payment I am not signing that Get out of here I am not signing that Are you going to throw me off roof Well I do not want to This is wrong This is all wrong You are leaving me with nothing,anger
8,"You know, you're right. And it's rude. Here. It's the first batch. Just got made. THE BANK CASINO $1 0,000 You changed the name. I like it better! Don't you? Reuben. He always was too trusting. - Is, Saul. Is. - Of course. Is. You try talking him out of it next time.",26.359999999999996,53,You know you are right And it is rude Here It is first batch Just got made You changed name I like it better Do not you Reuben He always was too trusting Is Is Of course Is You try talking him out of it next time,approval
9,"Look, Bank hurt Reuben. I know how that makes me feel. I know what that makes me wanna do. I'm gonna get close to Bank, and I don't care if it gets messy. I'll drive you. We'll get him leaving his barber. - Then I'll inject him. - I'll find a spot to get rid of the body. All valid ideas. Great initiative. But.... But even though Bank stepped over the line, we have to do what's best for Reuben. Which means, we offer Bank a Billy Martin. What? He goes for it, and that's it? He just gets off? - That's the rule. - That's the rule... ...for someone who understands the rules, which Bank don't.",31.98,117,Look hurt I know how that makes me feel I know what that makes me want to do I am going to get close to and I do not care if it gets messy I will drive you We will get him leaving his barber Then I will inject him I will find spot to get rid of body valid ideas Great initiative But But even though stepped over line we have to do what is best for Which means we offer What He goes for it and that is it He just gets off That is rule That is rule for someone who understands rules which do not,approval
10,"He already broke them. So he don't get the chance. For Reuben... ...I think we give him a chance. I need answers before I ask questions. You get that? All right, do it. So some guys I take seriously... - ...told me you're a serious guy. - Good. What I want, what's most important to me... ...is that Reuben gets his share of the hotel restored. - I'm here to give you a chance to do that. - Oh, you're gonna give me a chance? Okay. It's a Billy Martin? I pass.",34.92,92,He already broke them So he do not get chance For I think we give him chance I need answers before I ask questions You get that All right do it So guys I take seriously told me you are serious guy Good What I want what is most important to me is that gets his share of hotel restored I am here to give you chance to do that Oh you are going to give me chance Okay It is I pass,annoyance
