Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Good morning. I'm Dr. Jung. I admitted you yesterday. I'm not... I'm not mad, you know. Let me explain what I have in mind. I propose that we meet here, most days, to talk for an hour or two. Talk? Yes. Just talk. See if we can identify what's troubling you.",18.67,51,Good morning I am I admitted you yesterday I am not I am not mad you know Let me explain what I have in mind I propose that we meet here most days to talk for hour or Talk Yes Just talk See if we can identify what is troubling you,neutral
2,"So as to distract you as little as possible, I'm going to sit there, behind you. I'm going to ask you to try not to turn around and look at me under any circumstances. Now... Have you any idea what may have brought on these attacks you suffer from? <strugging> Hu... humiliation. Any kind of... humiliation.",23.125,56,So as to distract you as little as possible I am going to sit there behind you I am going to ask you to try not to turn around and look at me under circumstances Now Have you idea what may have brought on attacks you suffer from < strugging > humiliation kind of humiliation,embarrassment
3,"Like, I can't bear to see it and it makes me feel nauseated. I start pouring with sweat, cold sweat. My... my... my father lost his temper all the time. He was always angry with me. When you stopped talking just now, did a thought come into your head? I... I don't know... Or an image, perhaps. Was it an image? Yes.",29.707,62,Like I can not bear to see it and it makes me feel nauseated I start pouring with sweat cold sweat My my my father lost his temper time He was always angry with me When you stopped talking just now did thought come into your head I I do not know Or image perhaps Was it image Yes,sadness
4,"What was the image? It was a hand. My... my... my father's hand. Why do you think you saw that? Whenever he would... after... whenever he... he hit us, afterward we... we had to kiss his hand.",20.167,37,What was image It was hand My my my father 's hand Why do you think you saw that Whenever he would after whenever he he hit us afterward we we had to kiss his hand,curiosity
5,"What's odd is that case I was writing up last week, I happened to pick the codename Sabina S. And here she is Sabina Spielrein. Quite a coincidence. As you know, I don't believe there is such a thing. Spielrein's not a very Russian name. No, Jewish. Father's a very successful import-export man. And she's exceptionally well educated, speaks fluent German. Aspires to be a doctor herself, apparently. Perhaps she's the one.",28.373000000000005,72,What is odd is case I was writing up last week I happened to pick codename And here she is coincidence As you know I do not believe there is thing 's not very Russian name No 's very successful import export man And she is exceptionally well educated speaks fluent Aspires to be doctor herself apparently Perhaps she is,realization
6,"What one? The one you've been looking for. For your experimental treatment. The talking cure. You're so astute. I've already begun it with her. He's kicking. Can you feel? Oh, yes. There he is. What I don't understand is why Freud, having proposed",16.333000000000002,43,What one one you have been looking for For your experimental treatment talking cure You are so astute I have already begun it with her He is kicking Can you feel Oh yes There he is What I do not understand is why having proposed,neutral
7,"this radical therapeutic idea, this talking cure, this psychoanalysis, then lets years go by without giving even the barest outline of his clinical procedures? What's he playing at? Presumably he uses the method on his patients? I've no idea. So might you be the first doctor to try this out? It's possible. Why don't you write and ask him? I don't know him. As it happens, Miss Spielrein's mother",19.415,69,radical therapeutic idea talking cure psychoanalysis then let us years go by without giving even barest outline of his clinical procedures What is he playing at Presumably he uses method on his patients I have idea So might you be first doctor to try this out It is possible Why do not you write and ask him I do not know him As it happens 's mother,curiosity
8,"wanted to take her to see Freud. Another coincidence. My father thinks my mother doesn't love him. And he's right, she doesn't. How do you know? My angel told me. What angel? An inner voice. He used to tell me I was an exceptional person. For some reason he always spoke in German. Angels always speak German It's traditional.",22.419999999999998,59,wanted to take her to see coincidence My father thinks my mother does not love him And he is right she does not How do you know My angel told me What angel inner voice He used to tell me I was exceptional person For reason he always spoke in Angels always speak German It is traditional,neutral
9,"He gave me the power to know what people are going to say before they open their mouths. Useful ability for a doctor. You hope to be a doctor some day, don't you? I'll never be a doctor. Why not? I have to go away for awhile. I'm sorry. We've just gotten started. Military service. We all have to do it.",18.541,61,He gave me power to know what people are going to say before they open their mouths Useful ability for doctor You hope to be doctor day do not you I will never be doctor Why not I have to go away for awhile I am sorry We have just gotten started Military service We all have to do it,remorse
10,"Just for a couple of weeks. It's a waste of time! I can't tell you whatever it is you want to know! You're just... you're just making me angry. And even if I could tell you, you'd be sorry you ever Anyway, there's nothing wrong with me! I don't even want to get better! Stop it! What? Will you just stop that!",17.461,62,Just for couple of weeks It is waste of time I can not tell you whatever it is you want to know You are just you are just making me angry And even if I could tell you you would be sorry you ever Anyway there is nothing wrong with me I do not even want to get better Stop it What Will you just stop that,anger
