Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"TOHO CO., LTD. A TOHO-KUROSAWA PRODUCTION SANJURO Produced by TOMOYUKI TANAKA and RYUZO KIKUSHIMA Screenplay by RYUZO KIKUSHIMA HIDEO OGUNI and AKIRA KUROSAWA Based on the Novel Peaceful Days by SHUGORO YAMAMOTO Cinematography by FUKUZO KOIZUMI and TAKAO SAITO",31.732,39,Produced by TOMOYUKI and by HIDEO OGUNI and Based on Days by by and,neutral
2,Production Design by YOSHIRO MURAKI Music by MASARU SATO Assistant Director SHIRO MORITANI Production Manager HIROSHI NEZU Starring TOSHIRO MIFUNE TATSUYA NAKADAI KEIJU KOBAYASHI YUZO KAYAMA REIKO DAN TAKASHI SHIMURA KAMATARI FUJIWARA,28.022000000000002,32,Production by by Starring TOSHIRO,neutral
3,"TAKAKO IRIE, MASAO SHIMIZU YUNOSUKE ITO AKIRA KUBO, HIROSHI TACHIKAWA YOSHIO TSUCHIYA KUNIE TANAKA, TATSUYOSHI EHARA AKIHIKO HIRATA TORANOSUKE OGAWA KENZO MATSUI, TATSUHIKO HARI Directed by AKIRA KUROSAWA So Mutsuta refused? Count my uncle out.",25.601999999999997,35,IRIE YUNOSUKE TSUCHIYA TATSUYOSHI OGAWA MATSUI Directed by So refused Count my uncle out,neutral
4,"I gave him our proposal to purge the clan of corruption. He just glanced at it and said, ""I'm aware of the situation."" - Then why does he do nothing? - I asked him that. ""Why overlook the corruption of your vice-chamberlain and provincial steward in the daimyo's absence?"" He smiled and said, ""Perhaps I'm behind it.",21.515,57,I gave him our proposal to purge clan of corruption He just glanced at it and said I am aware of situation Then why does he do nothing I asked him that Why overlook corruption of your vice - chamberlain and provincial steward in daimyo 's absence He smiled and said Perhaps I am behind it,neutral
5,"You all think I'm a good-natured halfwit, a scarecrow who'll do your bidding. People aren't what they seem. Be careful. You'd never suspect who the worst are. Be careful."" Then he tore - - He tore it up? He really went too far. And then? I gave up on him.",19.471,50,You all think I am good natured halfwit scarecrow who will do your bidding People are not what they seem Be careful You would never suspect who worst are Be careful Then he tore He tore it up He really went too far And then I gave up on him,caring
6,"I met with Superintendent Kikui, as we planned. What did he say? He understood our position, just as expected. At first he seemed troubled and said he'd discuss it with my uncle, but when I told him my uncle's words, he was shocked. He thought about it and said, ""All right. I'm with you. I'd like to talk with your group. Gather all your men quickly.""",22.35,66,I met with as we planned What did he say He understood our position just as expected At first he seemed troubled and said he would discuss it with my uncle but when I told him my uncle 's words he was shocked He thought about it and said All right I am with you I would like to talk with your group Gather your men quickly,neutral
7,There you have it. - Kikui's the real thing! - We can reason with him. He's extremely influential. He's no good-natured scarecrow. Wait just a minute. - That's quite a story. - You heard us? Stop him! Imbecile. Do I look like I'm going anywhere?,17.509999999999998,45,There you have it 's real thing We can reason with him He is extremely influential He is good natured scarecrow Wait just minute That is story You heard us Stop him Imbecile Do I look like I am going anywhere,admiration
8,"What the hell are you doing here? It's a free room for the night. By the way, you should be glad I overheard you. ""The spectator sees more than the player."" He can judge the right course of action. Listen. If you ask me, the chamberlain is the real thing,",19.843,50,What hell are you doing here It is free room for night By way you should be glad I overheard you spectator sees more than player He can judge right course of action Listen If you ask me chamberlain is real thing,anger
9,"and the superintendent is a phony. What? Such insolence won't go unpunished! Don't get all testy. I haven't seen either of their faces, so I can't be fooled by their looks. The chamberlain is ugly, isn't he? I guess I must be right.",18.802000000000003,43,and superintendent is phony What Such insolence will not go unpunished Do not get all testy I have not seen either of their faces so I can not be fooled by their looks chamberlain is ugly is not he I guess I must be right,disgust
10,"But judging from your story, he must be a great man who doesn't care if you think he's a fool. But this Superintendent Kikui - You say he's the real thing, ""just as expected."" That must mean he looks the part. Am I right? But people aren't what they seem.",24.852,50,But judging from your story he must be great man who does not care if you think he is fool But You say he is real thing just as expected That must mean he looks part Am I right But people are not what they seem,admiration
11,"Be careful. Enough! What does a worthless ronin know? I'm just repeating what the chamberlain said. Don't you get it? His words were even more precise: ""You'd never suspect who the worst are. Be careful."" I may be wrong, but it sounds like Kikui is the rotten one. Fool!",21.682000000000002,49,Be careful Enough What does worthless ronin know I am just repeating what chamberlain said Do not you get it His words were even more precise You would never suspect who worst are Be careful I may be wrong but it sounds like is rotten Fool,caring
12,"Quiet down and listen. What's the superintendent's job? To quiet discord in the ranks, right? Instead, he's inciting you to revolt. Don't you find that odd? What's more, he told you to gather quickly. That's a bad sign.",20.889,38,Quiet down and listen What is superintendent 's job To quiet discord in ranks right Instead he is inciting you to revolt Do not you find that odd What is more he told you to gather quickly That is bad sign,neutral
13,"If he's the mastermind, he can kill you all in one fell swoop. Don't do as he says. Just watch and wait. But we're meeting him here tonight. What? I was right. Take a look. We're completely surrounded. Not even an ant could escape.",22.517,44,If he is mastermind he can kill you all in fell swoop Do not do as he says Just watch and wait But we are meeting him here tonight What I was right Take look We are completely surrounded Not even ant could escape,neutral
14,"The foolishness never ends, does it? Put your swords away. This is no time to play war. Shut up! We're not listening to you! Suit yourselves. I'm sure Kikui will be delighted to see you all dead. But... we're surrounded. Just leave it to me.",18.467,45,foolishness never ends does it Put your swords away This is time to play war Shut up We are not listening to you Suit yourselves I am sure will be delighted to see you all dead But we are surrounded Just leave it to me,amusement
15,Superintendent Kikui sent us. Surrender! You're surrounded! Do not resist! What a racket! What do you want? What do you think you're doing? Take your shoes off before you go in my room! Who is this guy?,17.344,37,sent us Surrender You are surrounded Do not resist racket What do you want What do you think you are doing Take your shoes off before you go in my room Who is guy,neutral
16,"So... you wanna fight? Watch out. You woke me up, and I'm in a bad mood. Pull back! It's not him we're looking for. Besides, disposing of this one would take too long. You're quite able. If you wish to serve our clan, come see me at the superintendent's estate.",21.765,50,So you want to fight Watch out You woke me up and I am in bad mood Pull back It is not him we are looking for Besides disposing of one would take too long You are quite able If you wish to serve our clan come see me at superintendent 's estate,neutral
17,"My name is Hanbei Muroto. It's safe now. Come out. We don't know how to thank you. No thanks needed, but some money would be nice. I've been starving for days. A cup of sake and some food's enough. This'll do. See ya around.",17.178,44,My name is It is safe now Come out We do not know how to thank you thanks needed but money would be nice I have been starving for days cup of sake and food 's enough This will do See ya around,gratitude
18,But what will you do now? You've opened our eyes. We'll rush to apologize to my uncle and follow his instructions. Very reasonable. Good boys. Wait. That won't do. The chamberlain's in danger now. - The chamberlain? - That's right.,22.39,40,But what will you do now You have opened our eyes We will rush to apologize to my uncle and follow his instructions Very reasonable Good boys Wait That will not do chamberlain 's in danger now chamberlain That is right,curiosity
