Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"- Cheque, please. - Look, Daddy, a volcano. That's very pretty. Drink up your volcano. - All right, we're going. Mummy's waiting. - Daddy, please. Just one more minute? No. - We're going. - No. - Yes. - No. Yes. No. Until I ended up flatlining at the hospital. But I survived and, instead of letting that scare me, I kept on going.",23.523,63,Cheque please Look volcano That is very pretty Drink up your volcano All right we are going 's waiting please Just more minute No We are going No Yes No Yes No Until I ended up flatlining at hospital But I survived and instead of letting that scare me I kept on going,fear
2,"Until my first daughter was born. And now, I look at my girls and my husband, who has been standing by me for so long Think which one you're gonna pull out. - I always think, man. - No, you don't. They didn't lock you up this time because you're not 18 yet. Next time, they're going to lock you up, brother. Come on. You're not thinking.",29.277999999999995,67,Until my first daughter was born And now I look at my girls and my husband who has been standing by me for so long Think one you are going to pull out I always think man No you do not They did not lock you up time because you are not yet Next time they are going to lock you up brother Come on You are not thinking,neutral
3,"Stealing might get you money, get to tap some cheerleader's ass, show off riding some pickle-coloured Thunderbird. But tell me, what's gonna happen if you shoot a pregnant woman or an old man, huh? You know what will happen? The guilt will suck you down to the bone. Stealing ain't worth it. Going to church, reading the Bible and believing in Jesus, brother - that's your ticket. Yeah.",25.15,68,Stealing might get you money get to tap cheerleader 's ass show off riding pickle coloured But tell me what is going to happen if you shoot pregnant woman or old man You know what will happen guilt will suck you down to bone Stealing are not worth it Going to church reading and believing in brother that is your ticket Yeah,anger
4,"Think it's a fantasy, right? Come here, man. Get up, come here. See that truck? Beauty, ain't it? - I won it at a friend's raffle. - No shit. No shit. You know what? It wasn't luck. It was Jesus who wanted me to have that truck. That's bullshit. I bet you stole it. Jesus gave me that truck. And it's He who gives and He who takes away. Yeah, right. He doesn't give a shit about us.",25.398999999999997,78,Think it is fantasy right Come here man Get up come here See truck Beauty are not it I won it at friend 's raffle shit shit You know what It was not luck It was who wanted me to have truck That is bullshit I bet you stole it gave me truck And it is He who gives and He who takes away Yeah right He does not give shit about us,annoyance
5,"Come back. Come back! Take off the hat. Take off that hat. God even knows when a single hair moves on your head. You're wrong, Nick. So, this is death's waiting room. These ridiculous tubes. These needles swelling my arms. What am I doing in this pre-corpse club?",24.025,48,Come back Come back Take off hat Take off hat even knows when single hair moves on your head You are wrong So this is death 's waiting room ridiculous tubes needles swelling my arms What am I doing in pre - corpse club,fear
6,"What do I have to do with them? I don't know when anything began any more. Or when it's gonna end. Who will be the first to lose his life? He, in the coma? Or me? All right. You can get dressed now. Your fallopian tubes are severely damaged. It, uh, looks like you had some kind of infection that wasn't taken care of properly.",28.862,65,What do I have to do with them I do not know when anything began any more Or when it is going to end Who will be first to lose his life He in coma Or me All right You can get dressed now Your fallopian tubes are severely damaged It uh looks like you had kind of infection that was not taken care of properly,confusion
7,"We can try surgery but I have to tell you, I think the probabilities are pretty slim. Look excuse me for asking this, but it's important that you tell me the truth. Have you ever had an abortion? - Yes. - Any reason? I had already separated from my husband when I got pregnant No, I meant medical reason. - My husband's dying. - I'm sorry? Paul, my husband, he's dying. And I want to have his baby.",30.152999999999995,78,We can try surgery but I have to tell you I think probabilities are pretty slim Look excuse me for asking this but it is important that you tell me truth Have you ever had abortion Yes reason I had already separated from my husband when I got pregnant No I meant medical reason My husband 's dying I am sorry my husband he is dying And I want to have his baby,grief
8,"We can operate, then, and hope you get pregnant within three or four months. He's got one month left, at most. - How did it go? - Not good, Reverend. - In one ear, out the other. - Be patient. All it takes is one sheep in a thousand, Jack. Come on. Afternoon, Reverend. Hey, Wolf, you still having that birthday party Wednesday? - My place, brother. - Cool. I may be late, Jack. I have Bible class Wednesday. - Let it go. - What the fuck is wrong with you? Here, hold this.",28.613,94,We can operate then and hope you get pregnant within or months He is got month left at most How did it go Not good In ear out other Be patient All it takes is sheep in Come on Hey you still having birthday party My place brother I may be late I have class Let it go What fuck is wrong with you Here hold this,anger
9,"- I will hurt you, boy! - Paul. - All motherfucking day! - Back off. Back. - I told you to think. - Fuck you. Hit me. Hit me. Hit me. - Hit me. Hit me, huh? - Jack! Jack! Jack! Hey! Hey! Come on, come on. Leave it, Jack. He's a kid, Jack. - He's a punk, Reverend. - No, he's a kid. You think, Jack. You think.",22.897,69,I will hurt you boy motherfucking day Back off Back I told you to think Fuck you Hit me Hit me Hit me Hit me Hit me Hey Hey Come on come on Leave it He is kid He is punk No he is kid You think You think,anger
10,"For those who are making decisions that affect our life we must call out to God to give them His wisdom Daddy's home. I'll see you tomorrow. I'll pick the boys up after school if you want me to. Daddy! - Hello. - Hey, baby. How's my queen? - And Hercules? - You don't have a queen. Freddy, help me out. I got the cooler from the religious centre. - Dad, are we gonna go buy a dog now? - Freddy, we agreed, no dogs.",27.069000000000003,85,For those who are making decisions that affect our life we must call out to to give them His wisdom 's home I will see you tomorrow I will pick boys up after school if you want me to Daddy baby How is my queen And You do not have queen help me out I got cooler from religious centre are we going to go buy dog now we agreed dogs,approval
