Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,Exactly 1 minute 52 seconds. That's excellent. Check. Knight takes bishop. Knight... takes bishop. King to rook two. King... to rook two. Queen to king four. Queen... to king four.,20.854999999999997,30,Exactly minute seconds That is excellent Check takes bishop takes bishop King to rook King to rook Queen to king Queen to king,admiration
2,"My congratulations, sir. A brilliant coup. Siamese fighting fish. Fascinating creatures. Brave, but on the whole stupid. Yes, they're stupid. Except for the occasional one such as we have here. He lets the other two fight while he waits. Waits until the survivor is so exhausted that he cannot defend himself.",28.361000000000004,51,My congratulations sir brilliant coup Siamese fighting fish Fascinating creatures Brave but on whole stupid Yes they are stupid Except for occasional one such as we have here He let us other fight while he waits Waits until survivor is so exhausted that he can not defend himself,admiration
3,"And then, like SPECTRE, he strikes. I find the parallel amusing. Our organisation did not arrange for you to come over from the Russians just for amusement, Number Three. Come in, Kronsteen. Sit down, Number Three, while we listen to what Number Five has devised for us. I hope his efforts as director of planning continue to be as successful as his chess. They will be.",26.570999999999998,66,And then like he strikes I find parallel amusing Our organisation did not arrange for you to come over from just for amusement Come in Sit down while we listen to what has devised for us I hope his efforts as director of planning continue to be as successful as his chess They will be,optimism
4,"According to your instructions, I've planned for SPECTRE to steal from the Russians their new Lektor decoding machine. We need the services of a female member of the Russian Cryptograph Section in Turkey and... the help of the British Secret Service. Neither the Russians nor the British will be aware that they are now working for us. Number Three, is your section ready to carry out Kronsteen's directives?",24.485,68,According to your instructions I have planned for to steal from their new decoding machine We need services of female member of in and help of Neither nor will be aware that they are now working for us is your section ready to carry out 's directives,neutral
5,"Yes, Number One. The operation will be organised according to Kronsteen's plan. I have selected a suitable girl from the Russian Consulate in lstanbul. She's capable, cooperative, and her loyalty to the state is beyond question. You're sure she believes you're still head of operations for Soviet lntelligence? It is most unlikely she would know I'm now working for SPECTRE. Moscow kept my defection secret from all but a few members of the presidium.",25.779,74,Yes operation will be organised according to 's plan I have selected suitable girl from in She is capable cooperative and her loyalty to state is beyond question You are sure she believes you are still head of operations for Soviet lntelligence It is most unlikely she would know I am now working for kept my defection secret from all but few members of presidium,neutral
6,"For your sake, I hope so. Kronsteen, you're sure this plan is foolproof? Yes, it is. Because I have anticipated every possible variation of countermove. But what makes you think that M, the head of British lntelligence, will oblige you by falling in with your plan? Because this is so obviously a trap. My reading of the British mentality is that they always treat a trap as a challenge.",25.945,69,For your sake I hope so you are sure plan is foolproof Yes it is Because I have anticipated possible variation of countermove But what makes you think that head of British lntelligence will oblige you by falling in with your plan Because this is so obviously trap My reading of British mentality is that they always treat trap as challenge,optimism
7,"And they couldn't possibly pass up even the slightest chance of getting their hands on the Lektor decoder. They have wanted one for years. All that you say could be true. What else? As an added refinement, I think SPECTRE would have the chance of a personal revenge for the killing of our operative... Dr No. Because the man the British will almost certainly use on a mission of this sort would be their agent James Bond.",26.53,77,And they could not possibly pass up even slightest chance of getting their hands on decoder They have wanted for years All that you say could be true What else As added refinement I think would have chance of personal revenge for killing of our operative No Because man will almost certainly use on mission of sort would be their agent,neutral
8,Let his death be a particularly unpleasant and humiliating one. Good. I shall put my plan into operation straight away. And there will be no failure. Hurry! Welcome to SPECTRE lsland. I hope you had a pleasant flight. My time is limited. Is the man I requested ready? - His dossier. - Good.,21.609,53,Let his death be a particularly unpleasant and humiliating Good I shall put my plan into operation straight away And there will be failure Hurry Welcome to SPECTRE lsland I hope you had pleasant flight My time is limited Is man I requested ready His dossier Good,sadness
9,"Donald Grant, convicted murderer. Escaped Dartmoor Prison in 1960, recruited in Tangier, 1962. Excellent. Where is he now? - At the lake. - Bring him to my office, will you? Take me to the lake. Through the training area. This Grant's one of the best men we've ever had. A homicidal paranoiac. Superb material, though his methods were a little crude.",25.157,61,convicted murderer in recruited in Excellent Where is he now At lake Bring him to my office will you Take me to lake Through training area 's of best men we have ever had homicidal paranoiac Superb material though his methods were little crude,neutral
10,His response to our training and indoctrination have been remarkable. I hope our work here meets with your approval. Training is useful. But there is no substitute for experience. I agree. We use live targets as well. - Call him! - Grant! He seems fit enough. Have him report to me in lstanbul in 24 hours. Corporal of State Security Tatiana Romanova. Come in.,24.069000000000003,64,His response to our training and indoctrination have been remarkable I hope our work here meets with your approval Training is useful But there is substitute for experience I agree We use live targets as well Call him He seems fit enough Have him report to me in lstanbul in hours of Come in,optimism
11,"You know who I am? Colonel Klebb, head of operations for... for SMERSH. I saw you once in Moscow, when I worked for the English decoding room. Did you tell the consulate you were coming here? - No, the message... - Yes, I know. I sent it. Your work record is excellent. - The state is proud of you. - Thank you, Comrade Colonel.",21.32,64,You know who I am head of operations for for I saw you once in when I worked for decoding room Did you tell consulate you were coming here No message Yes I know I sent it Your work record is excellent state is proud of you Thank you,admiration
12,Take off your jacket. Turn around. You're a fine-looking girl. Sit down. I see you trained for the ballet. But I grew an inch over the regulation height and so... And then you have had three lovers. What is the purpose of such an intimate question?,18.394,46,Take off your jacket Turn around You are fine looking girl Sit down I see you trained for ballet But I grew inch over regulation height and so And then you have had lovers What is purpose of intimate question,caring
13,"You're not here to ask questions! You forget to whom you are speaking! - I was in love. - And if you were not in love? I suppose that would depend... on the man. Sensible answer. This man, for instance. I cannot tell. Perhaps if he was kind and kulturny. Corporal, I have selected you for a most important assignment.",24.32,60,You are not here to ask questions You forget to whom you are speaking I was in love And if you were not in love I suppose that would depend on man Sensible answer man for instance I can not tell Perhaps if he was kind and kulturny I have selected you for most important assignment,love
14,"Its purpose is to give false information to the enemy. If you complete it successfully, you will be promoted. From now on, you will do anything he says. And if I refuse? Then you will not leave this room alive. I will obey your orders. Good. Now, these are your instructions. You report to me here",19.982,56,Its purpose is to give false information to enemy If you complete it successfully you will be promoted From now on you will do anything he says And if I refuse Then you will not leave room alive I will obey your orders Good Now these are your instructions You report to me here,optimism
15,"but the consulate security man must not know that I'm in lstanbul. - This is classified far above his level. - I will say nothing to anyone. If you do, you will be shot! Come, come, my dear. You're very fortunate to have been chosen for such a simple, delightful duty. A real labour of love, as we say. - Great sport, this! - What did you say?",26.448,68,but consulate security man must not know that I am in This is classified far above his level I will say nothing to anyone If you do you will be shot Come come my dear You are very fortunate to have been chosen for simple delightful duty real labour of love as we say Great sport this What did you say,admiration
16,"I said it's great sport, this punting. I couldn't agree with him more. I may even give up golf for it. Really? Not quite. Souvenir from another jealous woman? Yes. But I haven't turned my back on one since. - Excuse me. - What?",19.939,44,I said it is great sport punting I could not agree with him more I may even give up golf for it Really Not quite Souvenir from jealous woman Yes But I have not turned my back on since Excuse me What,admiration
17,"- Give me my shirt, will you? - What's going on? - I have to make a phone call. - But we haven't eaten yet. I'm starving. Come in, Univex. James Bond here. Over. He's been asking for you all morning. Where in the world are you, James? Well, I've just been reviewing an old case. - Oh, so I'm an old case now, am l? - Ssh! It's the office. - Tell him I'm on my way, will you? - He is not on his way.",25.363,87,Give me my shirt will you What is going on I have to make phone call But we have not eaten yet I am starving Come in here Over He is been asking for you morning Where in world are you Well I have just been reviewing old case Oh so I am old case now am l Ssh It is office Tell him I am on my way will you He is not on his way,curiosity
