Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"[rousing orchestral music playing] [rousing orchestral music continues playing] [mysterious music playing] [people chattering] [docent] The lore tells us of a valiant few who stood above the fray and fog. My, what weapons they must have wielded. Which brings us to our current exhibit, the mythical staff of the gods. In Homer's tale, the staff was said to harness the gift of all gods. Oh. [chuckles] Welcome, proud soldiers. What did I say? Museums are fun. Amusement parks for the brains. [laughs] - Whoa! - [docent] Okay, there's no reason to get pushy. Everyone will get a chance to see it. Carved from a heartwood not seen in over 2,000 years, the two halves of this ancient replica",48.093999999999994,118,[ rousing orchestral music playing [ rousing orchestral music continues playing [ mysterious music playing [ people chattering [ docent ] lore tells us of valiant few who stood above fray and My what weapons they must have wielded Which brings us to our current exhibit mythical staff of gods In 's tale staff was said to harness gift of gods Oh [ chuckles ] Welcome proud soldiers What did I say Museums are fun Amusement parks for brains [ laughs Whoa [ docent ] Okay there is reason to get pushy Everyone will get chance to see it Carved from heartwood not seen in over years halves of ancient replica,neutral
2,"were recently discovered in, of all places, a waste processing plant outside of Philadelphia. So strong, they reportedly broke - three trash compactors. - [thuds] Okay, um, friends, that's enough. I'm, I'm sort of the star of the show here... [gasps] - Stop! - [people murmuring] Stop! Sir! Sir! - [people screaming] - [man 1] Hey! Hey, what are you doing? - [people chattering] - [ominous music playing] [gasps] [crackling] [gasps] [dramatic music playing] - [crackling] - [gasps] [whispering in other language] Unleash the chaos. [grunts] [sighs] [both grunting]",36.662,89,were recently discovered in of places waste processing plant outside of So strong they reportedly broke trash compactors [ thuds ] Okay um friends that is enough I am I am sort of star of show here [ gasps ] Stop [ people murmuring ] Stop [ people screaming man Hey Hey what are you doing [ people chattering ominous music playing [ gasps [ crackling [ gasps [ dramatic music playing [ crackling [ gasps [ whispering in other language Unleash chaos [ grunts [ sighs ] [ both grunting,neutral
3,"Unleash the chaos. [gasps] Unleash the chaos. [growls] [roars] [people screaming] [alarm blaring] [people clamoring] [people grunting] [man 2 in English] Wait, wait. Move, move, move! No, no! [man 3] Help me! - [grunts] - [ringing] [people screaming] [man groans] No! [panting] Ladies, please just let me go. [speaking other language] [man 5 in English] Oh, my God! Look out! [people coughing] [people clamoring]",34.839999999999996,64,Unleash chaos [ gasps Unleash chaos [ growls [ roars ] [ people screaming [ alarm blaring [ people clamoring [ people grunting [ man in wait Move move move No no [ man Help me [ grunts ] [ ringing ] [ people screaming [ man groans No [ panting ] Ladies please just let me go speaking other language [ man in Oh my Look out [ people coughing [ people clamoring,neutral
4,"[dramatic music playing] Turns out museums are fun. Let's have more of it. We can do nothing while the staff remains sundered. The champions of this realm outnumber us. Human champions are still humans and we are gods. Do not underestimate the judgement of the wizard. To protect the power of the gods, he will have chosen with meticulous precision the strongest, most keenly intelligent champions this realm has ever witnessed. I'm an idiot. I don't deserve these powers, if I'm being honest. Like, what am I even contributing? There's already a superhero with a red suit, with a lightning bolt on it and I'm fast, but he's faster. Aquaman is literally huge, and he's so manly and Batman is so cool! And I'm just me.",47.884,126,[ dramatic music playing Turns out museums are fun Let us have more of it We can do nothing while staff remains sundered champions of realm outnumber us Human champions are still humans and we are gods Do not underestimate judgement of wizard To protect power of gods he will have chosen with meticulous precision strongest most keenly intelligent champions realm has ever witnessed I am idiot I do not deserve powers if I am being honest Like what am I even contributing There is already superhero with red suit with lightning bolt on it and I am fast but he is faster Aquaman is literally huge and he is so manly and is so cool And I am just me,approval
5,"And I can't say this to anyone else, 'cause my family looks to me as a leader, but I feel like a fraud. You understand I'm a... pediatrician, right? I mean, yeah, well, you were recommended by another patient, Billy Batson. It doesn't matter. Can you help fix my thoughts so that they just, like, you know, stop happening? All right, look. And, again, pediatrician, not a psychiatrist, but it sounds to me like you're experiencing imposter syndrome. And often, that originates from trauma early in life, so if you don't mind me asking, how well do you remember your childhood? Like it was today. [chuckles] Trauma? Uh, I don't know.",37.221000000000004,111,And I can not say this to anyone else because my family looks to me as leader but I feel like fraud You understand I am pediatrician right I mean yeah well you were recommended by patient It does not matter Can you help fix my thoughts so that they just like you know stop happening All right look And again pediatrician not psychiatrist but it sounds to me like you are experiencing imposter syndrome And often that originates from trauma early in life so if you do not mind me asking how well do you remember your childhood Like it was today [ chuckles ] Uh I do not know,neutral
6,"I mean, I never met my dad. Uh, my mom abandoned me at a Christmas carnival. I spent a lot of time in the foster system, ran away from 11 homes, got into a lot of fights. Then I was abducted by a wizard who gave me superpowers and then dude just, like, died in front of my face. That's not a small amount. A doctor conjured seven demons and held my whole family hostage, so we had to rip out one of his eyeballs, and then everybody got superpowers, but now everyone's kind of, like, doing their own thing and I'm the only one trying to keep everybody together. Okay, okay. Well, let's just process that. Right? Rejected by your parents, then by the system, and now rejected by a city you try to protect. I never said I was rejected by my city. ""Rejected by city.""",36.125,148,I mean I never met my dad Uh my mother abandoned me at carnival I spent lot of time in foster system ran away from homes got into lot of fights Then I was abducted by wizard who gave me superpowers and then dude just like died in front of my face That is not small amount doctor conjured demons and held my whole family hostage so we had to rip out of his eyeballs and then everybody got superpowers but now everyone is kind of like doing their own thing and I am only trying to keep everybody together Okay okay Well let us just process that Right Rejected by your parents then by system and now rejected by city you try to protect I never said I was rejected by my city Rejected by city,disappointment
7,"That's the Tribune. Nobody reads the Tribune. - I do. - Anyway, okay, well, um... I, uh, appreciate your help, but I got some real problems. There's this terrorist hostage situation going on, so... - Hostage situation? - Yeah. [door closes] [guns firing] [shouting in video game] I suck balls at this. [guns firing in video game] Why do we always have to play war games? Hey, it's practice for our other job. - [scoffs] - I'm serious. Military strategy, multiple team members, each with a special skillset unleashed against an unknown enemy. [Victor] I know how it sounds, but the house keeps getting struck by lightning, Leo. I'm telling you. Besides, you're the one always talking about teamwork. - But we don't need guns! - [gasps]",43.623999999999995,127,That is Nobody reads I do Anyway okay well um I uh appreciate your help but I got real problems There is terrorist hostage situation going on so situation Yeah [ door closes [ guns firing [ shouting in video game I suck balls at this [ guns firing in video game Why do we always have to play war games Hey it is practice for our other job [ scoffs ] I am serious Military strategy multiple team members each with special skillset unleashed against unknown enemy [ Victor ] I know how it sounds but house keeps getting struck by lightning I am telling you Besides you are one always talking about teamwork But we do not need guns [ gasps,admiration
8,"[Mary] Darla? [Freddy] This is it. This is big time. - We are the guns. - [Mary] Darla! Why were there Skittles in my pockets? It was supposed to be a surprise. It was. Hmm, she's very moody lately. Why do you think I put Skittles in her pocket? - Oh. - [Rosa] Whoo! Ole. [Victor] Is this an army of unicorns - killing Genghis Khan? - Yes. Unicorns aren't real. It's called speculative history, Eugene. Look it up. [Eugene] Billy, you can't just leave. Your guy's gonna die! Whoo! [laughs] [chattering on tv] - See? - Yes. I told you you would get into it if you gave it a chance. Yeah, I'm really starting to see the appeal.",35.9,120,[ [ Freddy ] This is it This is big time We are guns [ Why were there Skittles in my pockets It was supposed to be surprise It was Hmm she is very moody lately Why do you think I put Skittles in her pocket Oh [ Rosa [ Victor Is this army of unicorns killing Yes Unicorns are not real It is called speculative history Look it up [ Eugene ] Billy you can not just leave Your guy 's going to die [ laughs [ chattering on tv See Yes I told you you would get into it if you gave it chance Yeah I am really starting to see appeal,surprise
9,"[Billy whispering] What's going on? [Freddy sighs] [grunts] Dude, what are you doing? [officer on headphones] Possible 10-99 in progress. Multiple reports of cracking on roadway. Fraying suspension cables. All units to the Ben Franklin Bridge. Yeah. It's crazy music, Freddy. It is, isn't it? Very urgent melody to it. We should see it performed live. I was thinking the same thing. I feel like we can get tickets to that concert. Two. Maybe not six. All or none. That's the rule. Yet I'm still gonna walk backwards now. So, now's your last and final chance. Billy Batson, come with me. No, no, no! Man, it sure is a beautiful day in Philadelphia! [sighs] Is it though?",38.206999999999994,117,[ whispering What is going on [ sighs [ grunts ] Dude what are you doing [ officer on headphones Possible in progress Multiple reports of cracking on roadway Fraying suspension cables units to Yeah It is crazy music It is is not it Very urgent melody to it We should see it performed live I was thinking same thing I feel like we can get tickets to concert Maybe not All or none That is rule Yet I am still going to walk backwards now So now 's your last and final chance come with me No no no it sure is beautiful day in [ sighs ] Is it though,excitement
10,"- Almost finished. - Again? - Okay. - [Mary] This better be good. [Eugene sighs] Whoa, whoa! Where's everyone going? - [Freddy clears throat] - Um... To fight crime? - Okay. - Bye, Mom. Bye, Mom. - Bye. - Bye, Rosa. [door closes] Give it time. [intriguing music playing] You guys ready? [all] Shazam! [dramatic music playing] [people chattering] - [siren wailing] - [man 1 grunting] Oh, my God. [bridge creaking] It's gonna break! Run!",33.32599999999999,75,Almost finished Again Okay [ ] This better be good [ Eugene sighs Whoa whoa Where is everyone going [ clears throat Um To fight crime Okay [ door closes Give it time [ intriguing music playing You guys ready [ all ] [ dramatic music playing [ people chattering [ siren wailing man grunting Oh my [ bridge creaking It is going to break Run,neutral
