Number,StartMilliseconds,EndMilliseconds,Text
1,36911,40998,# When the healing has begun
2,44794,50591,"# I want you to put on
your pretty summer dress, yeah"
3,51885,56638,"# You can wear your Easter clothes,
Sunday bonnet and all the rest"
4,58141,61351,"# But I wanna make love to you,
yes, yes"
5,61436,63481,"# Yes, yes"
6,63565,71906,# When the healing has begun
7,71990,73741,"Fucking deadly you are, mate."
8,73825,76702,"- Alright, bud.
- Outstanding."
9,80916,82458,Don't fucking...
10,82542,86378,"I'm just tying my lace, man.
You know what I mean?"
11,92554,96682,"I swear, you fucking go near that,
I'm after you. Fuck off."
12,96767,100520,"I'm just tying me fucking lace.
Fuck's sake!"
13,100604,104732,"Look here. Here.
Play us Aslan, will you?"
14,104817,108778,"- Alright. You're fucking rapid, you.
- Thanks."
15,112825,114869,"# Oh, yeah"
16,124588,126714,"Here, hold that, will you? Thanks."
17,133430,135223,"Come here, you..."
18,139937,143314,(he pants)
19,143399,145400,I'm fucked!
20,147945,150238,"Anton, fucking hell, man!"
21,150322,153491,"Come on. Give me that.
Give me the case."
22,154285,156619,"What are you fucking at, man?"
23,156704,158913,"Ah, fuck's sake!"
24,159957,165295,"- What are you at, man?
- Sorry. I'm just fucking dying sick."
25,165421,167841,"Here, look, I'll help you."
26,169844,172846,"There's all your money.
I'm just dying sick."
27,172930,176391,"There's 20 cents, look. Here."
28,176475,180854,"Don't fucking rob me. I'm trying
to make a living like anyone else."
29,180980,184691,"I know. We're on the same team.
I'm sorry, alright?"
30,184775,186943,But you're right. You're rapid.
31,187069,192576,"You want money, ask me. Don't have me
chase you all the way up the street."
32,192660,195662,"You wanna give us that fiver, then?"
33,196831,199791,Fuck's sake! Here.
34,199959,203045,"- How's your ma?
- She's dead, man."
35,203129,205672,"Well, how's your old fella?"
36,205757,208258,"- Fair play to you.
- I'll see you later."
37,208343,212304,"Look. There's two euros.
Look. Fair play to you."
38,212388,214556,"- See you. Good luck.
- Nice one."
39,239918,243212,# Scratching at the surface now
40,246591,250219,# And I'm trying hard to work it out
41,253306,257268,# And so much has gone misunderstood
42,260272,264275,# And this mystery only leads to doubt
43,267237,270825,# And I didn't understand
44,274288,278291,"# When you reached down
to take my hand"
45,281211,285089,# And if you have something to say
46,287759,290011,# You'd better say it now
47,291263,295268,# Cos this is what you've waited for
48,297813,301607,# Your chance to even up the score
49,304445,308072,# And as these shadows fall
50,308157,314120,"# On me now, I'll win somehow"
51,314204,316080,# Yeah!
52,317458,321296,"# Cos I'm picking up a message, Lord"
53,323841,327886,"# That I'm closer
than I've ever been before"
54,330389,334267,# So if you have something to say
55,334352,337062,# Say it to me now
56,340608,344527,# Just say it to me now
57,347490,350283,# Oh!
58,352286,356623,# Oh
59,372100,373767,Thanks.
60,373851,376520,Ten cents. Brilliant. Thanks.
61,376604,380524,"- (foreign accent) Excuse me?
- Sorry."
62,382860,386071,"- Big Issue?
- I can't afford it."
63,387740,391243,"- This song you play, you write it?
- I'm working on it."
64,391327,396164,"- It's not an established song?
- No, it's not an established song."
65,396249,399461,"Why don't you play it during daytime?
I see you every day."
66,399546,403090,"During the day, people want songs
that they recognise,"
67,403174,405259,otherwise I wouldn't make any money.
68,405343,408137,"I play these songs at night.
They wouldn't listen."
69,408221,412266,"- I listen.
- Yeah, but you gave me... ten cents."
70,412350,415102,"You do it for money, then?"
71,415186,419356,"- Why don't you get a job in a shop?
- I have a job in a shop."
72,420442,423654,"Listen, I'm gonna get back to this.
Nice to meet you."
73,423738,426031,Who did you write this song for?
74,426116,428451,No one.
75,433290,436500,Bullshit? Where is she?
76,437502,439879,She's gone.
77,440755,445301,"- She's dead?
- No, she's not dead. She's gone."
78,445385,448762,"- You love her still?
- Jesus, man!"
79,452934,456395,You're over her? Rubbish.
80,456480,459023,"No one who would write this song
is over her."
81,459107,463611,"I tell you, you play this marvellous
song to her, you get her back."
82,463695,465696,I don't want her back.
83,466907,468532,I see.
84,469493,473454,"- What shop you work in?
- I work in a hoover repair shop."
85,473538,477418,"- A hoover?
- You know, like a vacuum cleaner."
86,477503,480838,"- You fix vacuum cleaners?
- I do."
87,480923,483841,I have a broken vacuum cleaner!
88,483926,485676,"- You fix it for me?
- Yeah."
89,485761,488304,"- I bring it tomorrow, then?
- OK."
90,488388,490389,This is great. Tomorrow?
91,490474,492600,"- Right.
- OK. Bye."
92,492684,494143,Good luck.
93,496897,499190,# You have broken me
94,499274,502487,# All the way down
95,504031,507492,# Down upon my knees
96,511163,513498,# And you have broken me
97,513582,517502,# All the way now
98,518504,522215,"# You'll be the last, you'll see"
99,524552,526596,# And it's some fight you gave
100,526681,530725,"(woman) This is Catherine. Leave
a message and I'll get back to you."
101,530810,535897,# When I pushed you
102,535982,540735,# Away from me
