Number,StartMilliseconds,EndMilliseconds,Text
1,18897,22178,"Beverly Weston:
""Life is very long..."""
2,22179,23683,TS Eliot.
3,25905,27674,"Not the first person to say it,"
4,27756,29851,"certainly not the first
person to think it."
5,29852,33335,"But he's given credit for it because
he bothered to write it down."
6,36514,40607,"Now, if you say it,
you have to say his name after it."
7,41811,44535,"""Life is very long:"" TS Eliot."
8,44536,46585,"Absolutely, goddamn right."
9,52103,53484,Violet.
10,54681,56234,My wife.
11,56734,58499,"She takes pills,"
12,60071,62028,sometimes a great many.
13,64302,66266,The facts are:
14,66282,68449,my wife takes pills and I drink.
15,68450,69949,"That's the bargain we've struck, a
little paragraph of our marriage contract..."
16,73423,75155,Rather than..
17,75519,78974,"once more vow abstinence
with my fingers crossed."
18,79956,84905,"I've chosen to turn my life over
to a Higher Power.."
19,85100,88941,"and join the ranks
of the Hiring Class."
20,91962,95297,"It's not a decision with
which I'm entirely comfortable."
21,96299,98396,"I mean, I know how to launder my.."
22,99063,101202,"...dirty undies.
Done it all my life,"
23,103344,108567,"but I'm finding that it's getting
in the way of my drinking."
24,108568,110958,Violet: Bev?
25,111778,113186,Yes.
26,113251,114624,Did...
27,115669,117332,..you..?
28,119814,122434,"Oh, goddamn it!"
29,122510,126403,"Are the police here?
- Could you come here?"
30,133895,135835,Oh. Hello.
31,137149,139909,"Johnna, the young woman
I told you about."
32,140039,141801,You tell me she's a woman.
33,142935,146121,Wo-man. Wo-man.
34,146122,147545,Whoa-man.
35,147546,149913,"That I'm hiring --
- Oh,"
36,150320,152333,you hire women's now the thing.
37,152334,154131,I thought you meant the other.
38,154312,157229,"To cook and clean,
carry you to the clinic.."
39,158779,161656,"Hello.
- Hello."
40,161657,164073,I'm sorry.
41,164925,166302,Like this.
42,166303,167802,"Yes, ma'am."
43,171322,173015,You're very pretty.
44,173016,174515,Thank you.
45,175617,177392,Are you an Injun?
46,177393,179966,"Yes, ma'am."
47,179967,183640,"What kind?
- Cheyenne."
48,187030,189790,Do you think I'm pretty?
49,189791,191290,Like this?
50,193589,196539,"Like..
- Careful...Careful...!"
51,204558,207352,"I'm sorry,
I took some..."
52,207805,209772,medicine for my mumm...
53,211252,213188,for my mus...
54,215055,217067,My muscular.
55,217823,219404,..for my muscular.
56,219896,221433,"Why don't you go back to bed,
sweetheart?"
57,221434,225638,"Why don't you go fuck
a fucking sow's ass?"
58,226258,227685,All right.
59,231919,232990,Oh..
60,232991,235662,I'm sorry.
61,237221,239361,I'll be sickly sweet.
62,245612,248676,sickly sweet.
63,249244,252937,I'm so sweet.
64,259373,261052,I'm so..
65,261219,263337,In-el-a...
66,263762,268130,In-el-abrially sweet.
67,270207,274030,We keep unusual hours here.
68,274644,277140,"My wife has been diagnosed
with a touch of.."
69,277141,281220,"cancer and she'll need to be driven
to Tulsa for her final.."
70,281525,283069,chemotherapy treatments.
71,283756,285142,What kind of cancer?
72,285143,288095,"Ah, My God, I nearly
neglected the punch line:"
73,288096,289784,mouth cancer.
74,291080,292947,Do you have any questions?
75,294587,296533,"What pills does she take?
- Ohhh.."
76,297816,299560,Valium. Vicodin.
77,300462,303979,"Darvon, Darvocet. Percodan,
Percocet.."
78,303980,305617,Xanax for fun.
79,305865,308447,OxyContin in a pinch.
80,309837,313930,"And of course, Diluadid.
I can't forget Diluadid."
81,317523,319292,"My last refuge, my books.."
82,321287,323395,"simple pleasures,"
83,324473,325993,like finding..
84,327086,331436,"wild onions by the side of a road,
or requited love."
85,333540,334911,Oh here..
86,335280,338205,"Here, TS Eliot."
87,339005,341408,"Read it or not.
It's not a job requirement"
88,341409,345892,just for your enjoyment.
89,354437,356436,"Here we go,
round the prickly pear..."
90,357293,359215,Prickly pear prickly pear...
91,360848,363844,"ere we go,
round the prickly pear..."
92,375928,379325,August: Osage County
93,379326,386332,"Custom subtitle by
 -: D3xt3r :-"
94,448193,450228,Mom...?
95,452037,453911,Mom..
96,454870,456775,Mom...!
97,456776,458302,You didn't hear the phone?
98,458457,461376,"If it's your father,
tell him to fuck off."
99,461377,462954,"It's Aunt Ivy,"
100,462955,465922,from Oklahoma.
101,474801,476227,...Ivy?
102,476538,478181,..what's wrong?
103,482688,484201,..When...?
104,507760,509917,What'd you tell Barb?
105,510055,511860,I told her Dad was missing.
106,512841,516322,"Goddamn your father,
for putting me through this."
107,516323,517843,Seen that office of his?
108,517969,523317,"He hired this Indian for some goddamn reason
and now I have a stranger in my house."
109,523597,525226,What's her name?
110,525227,526726,Johnna.
111,527975,529883,I can't handle this all by myself!
112,531657,533541,I called Karen.
113,533547,534635,Oh..
114,534636,539323,"Yeah, What did she say?
- She said she'd try to get here."
115,540060,541608,"She'll be a big fat help,"
116,541705,543722,just like you.
117,545955,549259,I need Barb.
118,549260,550767,What's Barb going to be able to do?
119,556330,558053,What did you do to your hair?
120,558212,561498,"I had it straightened.
- Why would anybody do that?"
121,561842,563080,I just wanted a change.
122,563081,564743,You're a pretty girl.
123,564744,566883,Why don't you wear makeup?
124,566884,568082,Do I need makeup?
125,568083,570839,Every women needs makeup.
126,570840,573416,"Don't let anybody tell you different.
The only woman.."
127,573559,577454,"pretty enough to go without makeup
was Elizabeth Taylor."
128,577455,580324,and she wore a ton.
129,580527,582921,"Your shoulders are slumped and
your hair's all straighten out.."
130,582922,584858,"..and you don't wear makeup.
You look like a lesbian."
131,584859,586194,Mom.
132,586195,588607,"You could get a decent man
if you spruced up.A bit,"
133,588608,590789,that's all I'm saying.
134,590790,593790,I'm not looking for a man.
135,603713,605380,How many was that?
136,605381,607950,I wasn't counting.
