Number,StartMilliseconds,EndMilliseconds,Text
1,37800,41800,"Valencia, CA 2:43 AM"
2,90500,91500,Yeah.
3,92900,93900,Shit.
4,95770,97360,Where is he?
5,99540,101170,Gotta go.
6,124890,128290,Ocean's 13
7,135100,136330,What's the latest?
8,137840,141270,"- Nothing. They say the first 24 hours....
- Right."
9,142840,146040,"- Did she understand?
- It's not their fight."
10,146210,148180,Did she understand?
11,149450,150680,It's not their fight.
12,168200,170760,"- Hey.
- Hey, Linus."
13,174040,177800,"- Hey, where are Tess and Isabel?
- It's not their fight."
14,179140,180510,Any change?
15,180680,184140,"He's in critical condition, but he's still alive.
You know, if he doesn't..."
16,184380,186650,"- Is Stan there?
- Yeah, he's been there an hour."
17,186880,189370,Stan'll tell us what's going on.
18,191160,193890,Myocardial infarction.
19,194230,197060,"He's endured an incredible shock
to his system."
20,197560,200690,Can he recover? Yes.
21,201060,203030,Will he recover?
22,204070,207130,"It helps if they have something
to live for."
23,207300,208700,Family?
24,215080,216770,"Friends, then."
25,217750,219740,Maybe that'll be enough.
26,223180,226740,"Reuben, when it comes to Willy Bank,
you can't rely on contracts."
27,227020,228780,My lawyers say they're ironclad.
28,228960,229960,Four weeks earlier...
29,230120,233460,"- Give me credit for my business sechel.
- I don't think it's a good idea."
30,233630,236030,"- Neither does Rusty.
- Well, I'm doing it. It's done."
31,236200,240930,"And you tell Rusty that I won't have to
pull jobs to keep my hotel solvent."
32,241270,242670,"Hey, Reuben."
33,242840,246970,"You fellas are young.
You don't understand."
34,247870,252040,"Do you know that the Inuit people
put their elders out on a ice floe..."
35,252280,254640,"...to die when they're too old to hunt?
Thanks."
36,254810,256040,That's just a myth.
37,256210,259050,"Well, that ain't gonna happen to me.
I can still hunt."
38,259280,262980,"This is it. It's my chance.
I used to mean something in this town."
39,263150,265650,"I would walk into a restaurant.
If it was full..."
40,265820,268020,"...they'd snap out a new table
for me like that!"
41,268190,270390,"If you're worried
about your place in history..."
42,270560,273290,"...let us get a street
named after you, or a boulevard."
43,273460,275900,"We can talk about that when I'm dead.
Danny..."
44,276070,280400,"...I appreciate you coming this far
to see me, but I gotta do this."
45,282640,284800,"- Reuben!
- Partner!"
46,284970,287970,"Reuben!
Oh, so good of you to come."
47,288310,291610,"Of course. Of course.
Are there more items for my punch list?"
48,291780,294580,"I got so much energy,
I can hardly sleep from the excitement!"
49,294750,296810,"Where are you at on the visas
for the chefs?"
