Number,StartMilliseconds,EndMilliseconds,Text
1,9605,11901,"Should we be doing this?
It's still a crime scene."
2,11943,15200,"Sack up, Billy. It's called
""investigative journalism"" for a reason."
3,15242,18289,"Yeah, but don't we need a press pass
or a permit or something?"
4,18331,20418,Press pass this!
5,20459,23799,"You know, the police missed
something here, I can feel it."
6,23841,27348,"What do you say, Billy? Won't a Peabody
Award look great up on your..."
7,54150,57280,"Yo, Chuck, speed up, man!
Yeah, man, speed up."
8,57322,60537,"Guys, this is my dad's car.
So if I go any faster, he will kill me."
9,60579,62166,Holy shit!
10,62917,64461,"- Shit!
- Jesus, that was close."
11,64504,66006,You fucking assholes!
12,66048,69094,"We are in hillbilly country now, boys.
Squeal like a pig!"
13,69136,70682,Yeehaw!
14,70724,73562,"Chad, just cos they're not in your
fraternity doesn't mean they're freaks."
15,73646,78029,"Actually, it does, Allison. You see,
you're either Omega Beta or you're a freak."
16,78112,80367,"- Omega Beta! Omega Beta!
- Fuck."
17,80408,83414,"- Chi, chi, chi!
- I'm in a oar full of morons."
18,83456,86671,"No, if we were morons,
we wouldn't have thought to bring this."
19,87297,89885,"OK, I stand corrected.
You are a fucking genius."
20,89927,92516,"Hey, Chuck, speed up, man.
They're gonna pass us."
21,92558,93935,"Oh, jeez. Whoa, Jesus."
22,103495,106209,"Did you see the way
those guys looked at us?"
23,106710,108672,"Hey, guys! Guys!"
24,110425,112011,We forgot the beer!
25,112052,113764,No!
26,148791,154301,"Sure you got everything
you need? Cos once you get up there..."
27,161482,163194,Can I help you?
28,164530,166909,"Uh, yeah. Where's your beer at?"
29,168579,169790,Beer's in the back.
30,176344,178055,You see the way them kids looked?
31,181688,185737,"Read that list back to me.
OK, three-quarter-inch nails,"
32,185779,189035,"hacksaw, baling hooks,"
33,189076,192584,"brush-clearing Scythe, clamps..."
34,192626,194421,"Hey, Chad, do we need more bug..."
35,194504,197009,"- ""crosscutting handsaw...
- Chad?"
36,197092,199347,"- lubricated condoms...
- Chad?"
37,199430,200849,Hand drill...
38,204983,209700,"_.feminine napkins,
stone bit, one-eighth hole saw..."
39,210618,212330,"- Oh, my God!
- It's just me."
40,212372,216798,"Let's get out of here.
This place is so creepy."
41,223768,227402,"- Dale, we need anything else?
- Pickled eggs. Six-pounder."
42,229697,233203,"Oh, hot dog, Tucker. Have you ever
seen anything like that in your life?"
43,234455,237379,There's nothing so special about them.
44,237421,241762,"- They're just your average college girls.
- Nothing average about that."
45,241804,243390,"You know something, Dale?"
46,243432,245895,"She's just human. Why don't you
go over there and talk to her?"
47,245937,249319,"Talk to her? What?
What in the world would I say?"
48,249360,254620,"I don't know. Tell her that you got a vacation home.
That'll probably impress her."
49,254661,257335,"Are you out of your mind, Tucker?
These are college girls."
50,257376,260799,"They grew up with vacation homes,
and guys like me fixing their toilets."
51,260841,264013,"You gotta have some faith in yourself, man.
Girls can smell fear."
52,264055,266977,"Now come on!
You are a good-lookin' man..."
53,267019,268439,more or less.
54,268481,269816,You got a damn good heart.
55,269858,271445,Yup.
56,271487,274993,"I mean, that's two things right there.
Now, go on, get over there."
57,275077,277038,What's the worst that could happen?
58,280045,281089,You know something?
59,282675,286139,"- You're right, Tuck. I'm gonna do it.
- All right."
60,286181,288560,"- I'm gonna do it right now.
- All right, hold up."
61,288602,293070,"All right, now, whatever you say,
just smile and laugh."
62,293112,294656,It shows confidence.
63,294698,297912,Smile and laugh. OK.
64,298872,299958,"- Do it.
- All right."
65,315655,318660,"You guys, uh...goin' campin'?"
66,322125,327010,"Hey! Hey. Now, look...
we don't want any trouble, all right?"
67,327052,328847,"- So just...back off.
- Whoa!"
68,328889,330350,"- OK. OK. I'm sorry.
- Back off!"
69,333146,334274,Get in the truck.
70,337197,339951,That's a-a good-lookin' cooler...
71,349303,352976,"I told you, Tucker.
I'm a zero with the ladies."
72,354772,356234,They hate my face!
73,356776,358153,Come on.
74,364874,369050,"I ain't like you, Tucker, you know?
I can't talk to the ladyfolk the way you can."
75,369092,371596,"No one can. I mean, I..."
76,371638,375770,"I always get all stupid, and my hands get
clammy, and I just act like a big fat idiot."
77,375812,379528,"You know what your problem is?
You got an inferiority complex."
78,379570,381115,"No, I don't."
79,381157,382826,"- Yeah, yeah.
- No."
80,382868,386166,"Let me tell you something, life is short.
You got to go after what you want."
81,386207,387543,Mm-hm.
82,387585,390967,"Cos it sure as hell
ain't gonna just fall right in your lap."
83,391009,392636,"- That's true, I reckon.
- Aw, shit."
84,392679,395142,"- What are you doing?
- Shit, shit. We got a cop."
85,395184,396728,"Oh, I got you."
86,396770,399985,"I got a rag. Move your arm.
You spilled beer all over your crotch."
87,400068,401988,"All right, he's pulling over."
88,402865,404201,"- Get up, Dale.
- I can't."
89,404242,406914,"- Dale, he's coming.
- No, it's stuck on my sleeve."
90,406956,408292,"- Get up.
- My hand is stuck on..."
91,408334,410923,"Un-stuck it, then.
He's out of his car."
92,410964,412759,"He's out of his car?
He's coming."
93,412801,414554,"- Tucker!
- Get it..."
94,419355,420774,Yeah.
95,423279,425283,"- Howdy, Officer.
- Hey."
96,425325,428915,"- It's a beautiful day, isn't it?
- Yeah."
97,428957,430000,"License, please."
98,430836,434885,"Uh, I lost my wallet a couple weeks back.
New one is in the mail."
99,437473,439017,Temporary.
100,439060,440688,Where you two headed?
101,440729,443987,"We're headed to our vacation home
up by Morris Lake."
102,445656,448035,I sank every penny I had into it.
103,448077,451584,"Me and Dale here, we're gonna go fix
'er up, maybe do a little fishin'."
104,451625,454548,"- Do a little fishin'.
- He's been striking out with the ladies."
105,454590,457471,"I figured a little man time
might do him some good."
106,458389,464400,"There ain't nothing up there but pain and
suffering on a scale you can't even imagine."
107,468784,471121,"I pulled you over cos
you got a broken turn signal."
108,471164,472833,"Oh, yes, sir."
109,474044,475671,"See that you, uh..."
110,478010,479262,get that fixed.
111,479346,481266,That was very helpful.
112,487779,491035,"- Man, that was tense.
- That dude's weird."
113,491077,492329,There he goes.
114,493206,494500,Bye _
115,495502,498257,"God, would you look at him?
You know what his problem is?"
116,498298,501264,"He was jealous because
he can't afford a place of his own."
117,501305,503560,Ah. Well...
118,503601,507066,"Here's to the good life, huh?"
119,508777,511449,"- Oh, yeah.
- To the good life, man."
120,526729,530569,"I mean, what's a parasite?
Oh, look at this little truck right here!"
121,530612,533409,"I know, I know.
Is that ours?"
122,533451,535413,Wow. And another one right there.
123,552779,554700,"Oh, my God."
124,556453,557914,It's perfect!
125,557957,560795,"- And what did they call this, a fixer-upper?
- Yeah."
126,562047,564678,"- All right, let's go check it out inside.
- Yeah."
127,564719,567934,"I can't believe this is ours! Oh, my God!"
128,575992,579205,"- Well, it's just a little dusty is all.
- It's a mansion!"
129,590227,594234,"Whoever used to live here must have been
an archaeologist or something."
130,594276,597031,"Yeah, archae... Yeah."
131,597072,600246,"Look at this.
Must have been a real news junkie, too."
132,606215,612311,"Chubby's Chili Dog Depot?
Buy three, get two free. No expiration date."
133,612353,615609,"- All right.
- Score!"
134,615651,619617,"Tucker, look! They got my favourite
board game here, too."
135,619659,623375,"You know what?
I tell you something, Dale."
136,623416,626965,"I cannot believe that I am standing
in my own vacation home right now."
137,627006,629218,You know something?
138,630178,632642,Dreams really do come true.
139,632684,633936,Look out!
140,635439,638361,"- Whoa!
- Well, I guess we should fix that."
141,638403,640657,"Yeah, that's a good idea."
142,642829,644206,You can get off me now.
143,644874,647796,"If you have a reoccurring dream about sucking
a dick but never do it, are you gay?"
144,647838,649382,"- Yes.
- Really?"
145,649424,650592,"- Guys!
- Are you serious?"
146,650634,653099,"- What?
- You guys want to hear a scary story?"
147,653141,655394,"No!
Chuck, no."
148,655436,657273,"- Absolutely not.
- That's not funny."
149,657314,660362,"- You're such a liar.
- It happened to my cousins, I think."
150,660404,664579,"Now, do you fuckers
want to hear a real story? Huh?"
151,667167,672969,"This story happened right here,
right in these very woods."
152,675224,677437,It was 20 years ago today.
153,683323,685202,The Memorial Day Massacre.
154,685995,690670,"How a bunch of college kids...
just like us..."
155,690712,693425,they came out here to have a good time...
156,694469,701191,"but little did they know that they weren't
the only ones in these here woods."
157,702402,704071,Pump Up The Jam)
158,704113,706743,"Pump it up
While your feet are stompin'."
159,706785,708747,And the jam is pumpin'...
160,710876,712129,J' Pump it up a little more.
161,712170,714633,J* Get the party going on the dance Hoof.
162,714675,717138,"J' See, cos that's where the..."
163,717179,719560,Get another one! Come on!
164,719643,722399,J' I'm gonna meet my maker.
165,722482,725070,J' I ain't afraid to die.
166,725112,729455,"- Hey, what the hell are you doing?
- Yeah, put that back on."
167,729496,731751,"No, no.
This is cool, I like this."
168,772286,775042,Only one person lived to tell this story.
169,776378,778590,The rest of them just disappeared...
170,779884,782807,and their bodies are buried beneath us.
171,785354,788568,Hey! Hey! There's a lake back there.
172,788609,790697,Who wants to go skinny dipping?
173,790738,793243,"- I do.
- Yeah."
174,793285,796625,"- All right.
- I'm not getting naked."
175,805726,807772,"Uh... That's OK, Tuck."
176,807814,809609,You take that. That's yours.
177,810986,813282,"That's why you're never gonna
get ahead in life."
178,813324,816038,It's cos you don't stick up for yourself.
179,818000,820881,Do not even think about it.
180,820923,823385,"- But you just said...
- Are you kidding me?"
181,824053,825598,"- OW!
- Are you serious?"
182,827559,828604,What'd I just say?
183,828646,832319,"- You said I gotta stick up for myself.
- I said, ""Don't even think about it"", though."
184,832361,833989,That was the last thing I said.
185,841254,842297,Hello?
186,843508,845804,Is someone there?
187,846471,847807,Guys?
188,852483,853986,Yargh!
189,854028,856908,"God, Chad! What the hell are you doing?"
190,856950,859955,"- You are such an asshole.
- Come on, that was funny."
191,859998,861459,"No, it wasn't."
192,861501,864006,"You got nothing to worry about, Allie.
It's just me."
193,864047,865968,You totally freaked me out.
194,867721,869933,"You know, you can drop the act now."
195,870768,873983,"- What act?
- Like you're better than everyone else."
196,875402,877364,"- I don't think...
- Yeah, you do."
197,877406,880579,"But that's OK, Allie, because I get it."
198,881371,884378,"I mean, you are better than everyone else."
199,885923,887676,"You and I, Allie..."
200,887718,891391,"are cut from a different cloth.
You know what I mean?"
201,891433,894523,"- I'm not... I...
- All I'm saying is..."
202,896693,900367,"I'm glad that we have this chance
to get to know each other better."
203,903456,905211,"Chad, you're drunk."
204,905253,908675,"That's a good thing.
It lowers my inhibitions."
205,910262,911764,"OK, uh..."
206,911806,914102,"- Come on, stop.
- Why?"
207,914143,915854,Why? Why stop?
208,916732,918570,We're perfect for each other.
209,920657,924330,"Let's talk about this later.
I'm gonna go catch up with everyone."
210,924414,926417,"Come on, Allie. Come on..."
211,928922,931761,"Oh, it's so cold!
Here we go!"
212,933765,935602,What's that all about?
213,937522,940445,"I don't know,
but I think we should go check it out."
214,940486,942657,"No. No, Tuck, you know what?"
215,942699,945579,"My guess would be that they
don't really want to see us right now."
216,945622,949338,"- Yeah, I kind of want to see them.
- No, no."
217,950339,952009,What the hell are you doing?
218,955098,956183,"- Damn it, Dale!
- What?"
219,956224,958772,"I'm not gonna go around
one more time with you on this."
220,958855,960651,"- OK.
- Hush."
221,960692,965159,Whoo-hoo! I love camping!
222,967288,968707,Look.
223,972215,974093,Oh.
224,979561,980647,"- Tucker!
- Shush!"
225,985448,987911,"God damn it, Dale!
What the hell is the matter with you?"
226,987953,989581,Me? What did I do?
227,989623,992879,"When you see a college girl prancing
around in front of you half-naked,"
228,992921,997346,"- you do not yell out my name.
- Well, you were being a Peeping Tom."
229,997388,1000059,"You are hopeless,
do you know that? You're hopeless."
230,1002857,1004152,She didn't come up yet.
231,1005946,1007742,"- Tuck, paddle.
- Oh, Jesus."
232,1009494,1012917,Hey! Lady?
233,1014128,1015758,"Hey, lady!"
234,1015799,1019681,"- Where'd she go, Tuck?
- Whoa, whoa, Dale!"
235,1022478,1026445,Help me get her in the boat! Come on!
236,1027279,1028740,Get her legs!
237,1028782,1031329,Oh! No!
238,1031371,1034334,"- Hey, we got your friend!
- Oh, God!"
239,1034376,1037966,They got Allison! Come on!
240,1039845,1041098,Hey!
241,1042183,1045021,"We got your friend! Why the hell
are they running away? Hey!"
242,1045063,1048904,"Doesn't matter, Tucker, we gotta get her
back to the cabin. Come on, let's row."
243,1048946,1051535,"- Shit!
- Oh, man."
244,1052452,1054999,Shit.
245,1055792,1057754,Chad! Chad!
246,1057796,1059968,The hillbillies...
247,1060009,1062222,"- What hillbillies?
- From the store!"
248,1062264,1064183,They captured Allison!
249,1074162,1075372,Allie!
250,1108937,1111024,"Oh, God! No."
251,1111066,1115324,"- No, please! No, please, don't...
- Don't...don't cry."
252,1115366,1116743,Please don't cut me open!
253,1118080,1123297,"Oh! It's the pancakes! You hate pancakes!
I'll go make you something else. I'll just..."
254,1123339,1125386,Doesn't like pancakes.
255,1125469,1128767,"Should have asked her if she liked
pancakes. Big fat stupid idiot!"
256,1130478,1132315,Pa... Pancakes?
257,1135404,1136574,Allison!
