Number,StartMilliseconds,EndMilliseconds,Text
1,60680,62120,"You need some help, man."
2,62240,64004,"Oh, God."
3,64560,66050,I don't care.
4,66160,67525,You want to mess up your own shit.
5,68640,70529,"But you're going to mess up mine, too."
6,71920,73410,I need to know you got my back.
7,73640,75881,"Not that you're going to come falling
through the door behind me..."
8,75960,78201,Don't worry your pretty little spic head off.
9,82480,85484,Anyway. That was all I wanted to say.
10,85560,86561,Is that it?
11,90600,91681,Fuck you.
12,102440,103441,Scudder.
13,154200,155531,Remember us?
14,155600,158080,"Okay, get out. Both of you."
15,158160,159440,I told you last night that we...
16,179440,180530,"Oh, my God!"
17,182760,183830,Is everybody okay?
18,185000,186206,Get down!
19,186520,187681,Get behind me! Get down!
20,187760,188761,Move it!
21,188840,190000,"- Stay low!
- Duck inside!"
22,378080,379127,"Hey, Matt."
23,381240,382366,"It's me, Peter."
24,384320,385685,"You know, Peter Kristo..."
25,385760,387364,"Oh, Peter. Hi."
26,388960,390405,"Do I know you, Peter?"
27,391160,393686,"Yeah, I led a meeting a few weeks ago."
28,395120,396724,"You know, I'm a painter,"
29,397640,399051,got hooked on smack in art school...
30,399120,400120,"Oh, yeah."
31,400160,402083,"You're the guy did the
Jackson Pollock number"
32,402160,405084,"on the wall of the john
with the blood from your..."
33,405160,406605,"- Syringe.
- Yeah."
34,406760,408762,"- Yeah, that was me.
- I enjoyed your story."
35,408840,411320,Oh! Thanks. Appreciate it.
36,412520,414090,Do you mind?
37,414160,415605,"Sure, sit down."
38,418160,419600,"Can't smoke in here, honey."
39,420680,422409,"- Yeah.
- Something wrong, Peter?"
40,424920,428083,"It's my brother, you know?
He needs your help."
41,429000,430331,What kind of help?
42,432080,434447,"I think it would be better
if you came out to Clinton Hill,"
43,434520,436090,talked about it there with him.
44,436160,437525,Clinton Hill.
45,437600,441321,"Yeah, he'll pay for your cab
out there and back, and your time."
46,441400,443528,Whether you take it or not.
47,445880,448406,"Please, just hear what he got to say,
that's all I'm asking."
48,448480,450608,"When does your brother
want to have this chat?"
49,452360,454044,"Well, you know. Right now."
50,455040,456804,"That's what I was afraid
you were gonna say."
51,456880,458560,"- Here you go, Matt.
- Thanks, Jenny."
52,458640,459880,"Yeah, I'm sorry."
53,460600,461806,You're eating.
54,463080,464650,I'll come back.
55,466000,467684,"Yeah, if you're..."
56,483160,486767,"Jenny, would you keep this warm for me, please?
I'll be back."
57,496800,498609,"Half an hour, right there on the right."
58,501240,503561,"That's it. Yeah, it's a nice place, right?"
59,507240,508890,"All right, Mr. Matt. Go on up."
60,508960,510800,"Kenny don't like me smoking
in the house, so..."
61,514240,515605,"Hey, Kenny."
62,515920,518127,Mr. Scudder. Come in.
63,525280,526441,Can I get you something to drink?
64,526520,529330,"Not a ""drink"" drink,
I know you know Peter from AA,"
65,529880,531769,"but there's coffee made,
or I can offer you a soda."
66,531840,532887,I'm fine.
67,533160,535606,"So you're a private detective,
is that right?"
68,535720,537722,"- Unlicensed.
- What's that mean?"
69,538880,541326,"It means that sometimes
I do favors for people,"
70,541440,544125,"and sometimes, in return,
they give me gifts."
71,544560,548724,"Gifts. Uh, but you used to be a cop, right?"
72,549120,551122,"Yeah, I was with the 6th Precinct"
73,551200,552326,in the Village for a while.
74,552960,555611,"And before that,
I was over here with the 75th."
75,555680,557569,So why'd you quit?
76,557960,560201,"I didn't like the hours, Mr. Kristo."
77,560280,562442,"Nah, the corruption got to you, huh?"
78,562800,564245,Not really.
79,564320,567324,"It would have been hard
to support my family without it."
80,571000,572684,"So, what can I do for you?"
81,575320,576924,"Well, this was really my brother's idea,"
82,577000,579162,"you know, bringing you out here."
83,579840,581410,"You want, I can leave."
84,581480,582606,Someone's kidnapped my wife.
85,585560,586686,That's a federal matter.
86,586760,588285,They said not to call the cops.
87,588400,590528,"Naturally they would.
When did this happen?"
88,591600,593090,Yesterday.
89,593160,594685,You should be talking to the FBI.
90,594760,596524,"- I'm talking to you.
- Look, Mr. Kristo..."
91,596600,598329,"- Kenny.
- Kenny."
92,599000,602209,"If you're asking me to run a bag,
deliver money,"
93,602280,603566,that is not something I do.
94,603640,604846,I already paid them.
95,606200,607201,When?
96,607960,608961,Last night.
97,609440,610566,How much?
98,610640,611687,"$400,000."
99,614120,615531,And your wife? Where is she?
100,616280,617645,She's dead.
101,619880,621928,"I paid them, but they killed her anyway."
102,629120,630724,I see.
103,633040,634849,"- I'm sorry.
- I don't want you to be sorry."
104,634920,638129,"I want you to find the men who did this
and bring them to me."
105,638720,640802,"You say you paid them
the 400 the same day?"
106,640880,641881,That's right.
107,644760,648367,"You mind if I ask
what kind of business you're in, Kenny?"
108,649960,651086,Construction.
109,651720,653085,What exactly do you construct?
110,653160,654161,Houses.
111,656400,659961,"Then I guess Peter's standing outside
right now because he what?"
112,660760,662762,Doesn't like your building methods?
113,663920,666605,"Peter's not supposed to associate
with people like me."
114,666680,668762,People in my profession.
115,669040,671441,Since when is drug dealing a profession?
116,672280,674248,"I mean, that's the reason, isn't it?"
117,674600,676921,"I'm sitting here and not the cops?
You're a dealer."
118,677280,680011,"Properly speaking,
I'm more of a trafficker than a dealer."
119,680080,681809,You understand the distinction.
120,682840,685127,"I really don't give a shit
one way or the other."
121,686480,688289,But whoever it was took your wife
122,688360,690886,"didn't just pick your name
out of a hat."
123,691680,694331,"They must have had some idea
you had that kind of cash on hand."
124,694400,696448,"That's exactly what I
want you to find out."
125,696520,698170,Who did this?
126,698800,700290,"Now there's $20,000."
127,700360,702089,Consider it my gift to you.
128,702160,704686,"There's 20 more, you find
the two fucks who killed her."
129,707080,708844,So that you can kill them.
130,717840,720923,"I'm sorry, but I can't help you."
131,731960,734611,"Would've been nice,
you told me what your brother was."
132,734680,735920,"Yeah, you wouldn't a come."
133,736000,737445,That's right. I wouldn't have.
134,746560,748164,I stopped drinking that day.
135,750240,752242,Just wasn't as much fun after that.
136,753760,757367,"Well, I guess I'm just a..."
137,759520,762364,"Anyway, I'm eight years sober."
138,763720,765768,And I... Well...
139,768280,770203,That's all. Thanks.
140,788880,790041,Howie.
141,790640,791721,Hurt yourself?
142,791960,793962,Found it out back by the dumpster.
143,794040,796247,Mrs. Dolgren in 202
144,796320,798721,"left it there when Mr. D
stroked out last week."
145,801400,802561,Any messages?
146,810560,812244,I never told you her name.
147,816840,819571,"I don't want you to think
that I'm cruel"
148,820720,822245,or don't care.
149,827160,828685,I just can't say it.
150,833760,834841,What happened?
151,843960,844961,Hey
