Number,StartMilliseconds,EndMilliseconds,Text
1,91357,93086,"- Miss Marchetta.
- Hi."
2,96362,98728,"Ava, this car is so hard to get out of."
3,98832,100026,That's the point.
4,100133,101998,"Anyone who ever gained baby weight
can't fit."
5,102102,103194,"- Thanks.
- Hi."
6,103369,105269,Okay. How do I look?
7,105371,107669,"- Total rock star.
- Thank you!"
8,107807,108967,"- Liking?
- Loving."
9,109075,110838,"- Oh, I love it!
- Loving it."
10,112579,114444,"- Hey!
- Hi, how are you?"
11,135068,137468,"Hey, hey, over here! Come here!"
12,137570,140300,"You girls are so beautiful, beautiful!"
13,140974,142100,Etienne!
14,142675,144302,Beautiful. Gorgeous.
15,144410,146309,Finally. I thought you said five minutes.
16,146412,149142,"My fingers were going arctic
holding your Borba water."
17,149249,150876,"- Thank you.
- Cigarette?"
18,150984,152212,Gross. Where's Mic?
19,152318,155048,"He's over there making out
with some 12-foot-tall model."
20,155155,156417,What?
21,157390,158414,JK!
22,159192,161387,"- I'm sorry. I love you.
- Babe!"
23,162395,163919,Mic.
24,165365,167390,"- What up, Tanz?
- What's up?"
25,167534,169161,Johnny from the show wants to meet you.
26,169269,171203,"He's gonna be on the cover
of Teen Vogue next week."
27,171304,172794,You should think about it.
28,172906,175932,"- He's gonna be at my party.
- Your party?"
29,176042,177600,Don't you mean our party?
30,177710,180941,"And wait until you see the fierceness
that I'll be wearing."
31,181414,184577,"Oh, my God!
Aren't you Razz from Long Island?"
32,184751,188050,"I cried so hard last week when you
caught Teanne doing it with your dad."
33,188154,189451,Is she gonna kill herself?
34,189556,192116,"Tune in on Wednesday night
after American Idol."
35,192225,193419,"Go, groupie."
36,193526,196188,"- You want me to sign your abs?
- Oh, my God! Yeah!"
37,196296,197820,That would be great!
38,197931,200297,I love the way that you spell your name.
39,200800,203268,You are such a creative genius.
40,204504,206904,"Ava, don't let it bother you. He loves you."
41,207006,209941,"- He's just used to random hounds.
- Whatever."
42,210043,212170,"I just cannot wait
until we announce our engagement."
43,212278,214303,You have a little smudge.
44,214414,217042,"Should've used
Daddy's smudge-free lip sealer."
45,217150,221018,"Pure beauty genius.
I love it. I will make love to it."
46,221120,223645,"- I know you would!
- I know I will!"
47,223856,225585,Go have fun. Eat your man.
48,225692,227159,"- Hey, Jose!
Hey."
49,227260,229990,Tanzie! Tanzie!
50,234033,237196,"Come with us. Tara Reid and Fred Durst
are gonna karaoke."
51,237303,240568,"You guys, if I have to hear them
do Spice Girls one more time..."
52,240673,242140,I hate classic rock.
53,243343,246244,"Tanzie! You have been
such a downer lately."
54,246346,247313,Yeah.
55,247413,250405,"I'm gonna have to give you
some of my Prozac if you don't chillax."
56,250516,252711,"Guys, to be honest with you,
I didn't wanna come tonight."
57,252819,256277,"- I wanted to stay home and finish...
- Are you insane?"
58,256389,259222,"You know Martinique feeds everything
to Us Weekly."
59,259325,262522,"Do you really want them writing that you
wanted to stay home on a Thursday night"
60,262629,265530,"and fill out
some weird college application?"
61,265632,266929,"We are the face of Marchetta,"
62,267033,270059,"and the face of Marchetta
does not study chemistry."
63,270169,271864,"Babe, I'm missing you out here!"
64,271971,274462,"- Come on!
- Come on, y'all, let's sandwich."
65,274574,276303,"- Come on, let's go.
- Okay."
66,278611,279771,"Come on, y'all!"
67,352018,354782,"You would be amazed
at how many people could improve"
68,354887,357981,"even damaged skin,
if they would just treat it properly."
69,358257,361522,"Now, exposing your skin
to harsh chemicals and to the sun,"
70,361627,363686,this is a nightmare for the skin.
71,364464,367331,"If you start with an all-natural regimen,"
