Number,StartMilliseconds,EndMilliseconds,Text
1,64399,68403,"Every year, it's weird going back to school.
Seeing each other face-to-face again,"
2,68486,71573,"but at least I have my best friends,
Janice and Emily."
3,73449,76494,"We're in slo-mo, 'cause that's how
all the hot girls always show up."
4,77370,78371,Just kidding.
5,79038,83501,"We just wanna look like we don't care.
Especially in front of the guys."
6,87005,90174,And this is me not caring.
7,93553,98141,"And that's Janice and Lloyd,
pretending to be very complicated."
8,99726,102979,"And Wen, well,
nobody seems to care about him."
9,103021,104022,"Hello, what's happening?"
10,105189,109986,"But when it comes to friendship, and I mean
real friendship, like with me and Kyle,"
11,110528,112864,"you can officially care
and just be yourself."
12,113615,114907,"Oh, and her..."
13,115450,118494,"We call her the Post-it,
'cause she sticks to every guy"
14,118536,121706,and pretends that she loves them. Whatever.
15,122749,125543,"All I know is I'm sick
of all the pretending."
16,125960,127879,"The truth is I just wanna
have a great year."
17,130173,133301,"Just like last year
when I fell in love with Chad."
18,135553,138681,"""Forever."""
19,144729,148316,"Speaking of forever, that's how long
Kyle and I have been friends."
20,153738,154781,I'm here.
21,157033,158660,I hope it always stays that way.
22,162372,165041,"Anyway, here we are
just going with the flow."
23,165083,168336,"Trying to love, live and laugh out loud."
24,168419,172340,"Which is nice, 'cause my name is Lola,
but everyone calls me Lol."
25,181140,184560,"Dude, I cannot believe
she hijacked my Zadig bag!"
26,184769,186479,I had to special order this thing.
27,187563,189482,"Oh, my God, your new song is amazing."
28,189565,190566,You liked it?
29,190650,192235,That guitar solo is hot!
30,193486,195655,"Ladies, ladies, welcome back."
31,196447,198616,"Okay, Wen, don't even try, okay."
32,198658,200201,"- You know you want me.
- Yeah."
33,200284,202120,"Okay, I want you to leave me alone now."
34,202578,204664,"- I like it. Alone. Tonight?
- Yeah. Yes."
35,204789,206582,"Good, I'll see you tonight, alone."
36,208543,212130,"Oh, my God, he is so gorgeous it hurts."
37,215007,217427,"I can't believe you're taking trig class
just for him."
38,218010,226010,"- So you missed me?
- Yeah."
39,226561,228479,It was brutal.
40,228980,230106,You didn't call or text me.
41,230314,233818,"I did. You just didn't get it
because there was no reception."
42,235153,239657,"Plus, I kind of hooked up with this girl,
another counselor."
43,242160,245663,"Yeah, no problem. I just..."
44,245747,247165,It was just a onetime thing.
45,247290,249834,"No, it's cool, I'm happy you said that."
46,249876,253880,"'Cause I hooked up with somebody, too.
Just to try it."
47,255006,259510,"I really hope you kept his number. I mean,
I'd hate for you to end up all alone."
48,260011,261012,Got it on speed dial.
49,266142,268186,"Hey, Lola, you okay?"
50,268978,269979,Lola!
51,270271,271647,"Hey, Lola, you okay?"
52,309560,311145,"Hey, so what happened with volleyball?"
53,311229,312396,I got a stomachache.
54,312563,314398,"So, you'll be the dolphin. What's his name?"
55,317735,318986,"Lola, is that a Brazilian?"
56,319320,320321,Mom!
57,321447,322448,"Mom, what?"
58,323574,327370,"Nothing, it's just... It's my body
and I'll take care of it how I want to."
59,327578,331165,"No, it's not. And I'm not going
to let you be a porn star."
60,331582,332583,What's a porn star?
61,332625,333626,"- Nothing.
- Nothing."
62,335795,340383,"You haven't done anything with boys.
I mean, you would tell me, right?"
63,340466,342051,"Yes, Mom. I would tell you."
64,342260,345930,"I just want to take a nice, relaxing shower
and hang outwith my family."
65,346180,349267,"And then, here you go, putting me on trial
for my grooming choices."
66,349350,350351,I'm not a baby any more.
67,350685,353271,"Hey, and come back
and pick up these clothes."
68,353521,354689,I'm not your maid.
69,355648,359151,"""Aren't mothers supposed to have
some kind of protective instinct?"""
70,359485,363990,"""She has no idea what it's like out there
This was so not a perfect day."""
71,384635,385720,My baby!
72,387471,390433,"- I love you, Mom.
- I love you, too."
73,404655,407992,"Mom, hurry.
Mom, come on, you're making me late."
74,408075,410077,"Then wake up earlier.
I'm not your chauffeur."
75,410161,411621,I haven't even had my coffee yet.
76,412663,416500,"Lola, is that my sweater?
Quit stealing my things."
77,416584,418169,"Oh, yeah, Mom, you want me to freeze?"
78,418210,419587,"Depends, will it make you nicer?"
79,424133,427845,"So here I am, driving you to school,
thinking, ""This will be great."""
80,427887,432016,"""We can have some good conversation.
We can connect with one another."""
81,432183,434644,"But here you are in your bubble
and I'm not in that bubble."
82,434685,437021,And I'm right here. I'm right here.
83,445988,448741,"- Hey, hey, hey!
- What? Here. Here."
84,454163,455206,Go.
85,493703,495788,And your reason for being late is?
86,497206,498582,"Well, you're going to laugh."
87,498749,500501,This is as much as I laugh.
88,503504,505881,"- Did you see her face?
- Yeah, she totally wants me."
89,505923,506924,Shut up!
90,507550,509510,"So, did you make up with Chad?"
91,510011,511012,No.
92,511929,515141,"Well, I just want you to know that
if I were him, I'd never let you go."
93,515850,516851,"Yeah, but you're not him."
94,517101,519937,"I know we're friends,
but I don't always agree with him."
95,520312,521313,I know.
