Number,StartMilliseconds,EndMilliseconds,Text
1,113293,114954,She's on her way.
2,129976,131443,"Good morning, Viv."
3,131511,133911,"Hello, Willow. Lovely to see you."
4,133980,137347,"- Here she comes!
- Is that the new Louis Vuitton?"
5,137417,139715,"I might've known
she'd be the first."
6,139786,142880,Fabulous bag. She's so chic.
7,144891,148224,"Sorry I'm late.
We had to do a little shopping."
8,148295,151423,"Now that's the way to travel.
I'm so jealous."
9,151498,152965,Faboo!
10,153033,155007,"Louis Vuitton
never looked so good."
11,155569,158936,"Mmm. Tell me the stones
in that collar are not real."
12,159005,162532,"Aren't they gorgeous?
Viv said I had to have it."
13,163844,166608,"- Sorry keep you waiting.
- Armand, it's fine."
14,166680,169080,"A brush and a seaweed wrap,
but I need her by noon."
15,169149,172482,"- We're having lunch with my niece.
- She'll be ready."
16,172552,176488,"I know, sweetheart. I'm going to miss
you, too. You take good care of her."
17,176556,179320,"- No waxing, OK?
- OK, no waxing for her."
18,179392,182623,"I hope she gives me a red bow.
I want to look my best today."
19,182696,185893,"- Bimini has a date with Scooter.
- Nice pedigree."
20,185966,188935,Please! The dog chases parked cars.
21,189002,192904,"- He's crazier than a Labradoodle.
- I give it a week, tops."
22,192973,196374,"- Hey! Talk to the paw.
- Good for you, Bimini."
23,196443,201380,"It's not easy to find a mate with
papers. Let alone one you could love."
24,201448,206044,"Me, I'd be happy with
one who's not... fixed."
25,213393,214690,"Down, boy."
26,222569,224127,"All right, what's next?"
27,224471,226871,"- What do you think?
- Please. She wears Harry Winston."
28,228475,229567,Viv?
29,229643,231941,"Fabulous. I'll take two.
You should see Chloe."
30,232078,236981,"I'll need at least two days at corporate
in New York to meet with buyers."
31,237050,239211,"- You have a little beret?
- Perfection."
32,240921,243014,Who needs sleep? It's Italy.
33,243757,244951,Preppy little beauty.
34,245091,247423,"- This just came in.
- She's allergic to wool. No."
35,248929,251955,"- Love that.
- Oh! Fabulous!"
36,252766,255428,"- Viv.
- I love it. And do you love it?"
37,255835,259066,"You may have it.
I'll get you anything you want."
38,259139,262165,"Yes, I will. No, not you, Patrick."
39,263043,265568,"Hello, Jackie O."
40,276890,281418,"- Love the smell of dirt in the morning.
- Sam, the garden looks gorgeous."
41,281494,284986,"And I love the new designs
for the waterfall that you did."
42,285065,286726,"- Thank you.
- You're welcome."
43,286800,289701,"For everything. For giving me
a chance to prove myself."
44,290470,293496,"Oh, good job, Papi. Very symmetrical."
45,295642,297007,"Ciao. Ciao, Papi."
46,298044,302947,"Yes, yes. We did it, Papi.
Yes. Yes!"
47,303016,305951,"Go on, take a break, Papi.
You're doing great, buddy."
48,315228,317093,"Hello, beautiful."
49,318498,320227,You're blocking my sun.
50,320300,324168,"# Mi corazón, you shine
much brighter than the sun"
51,324704,327264,# Why won't you be my one #
52,328975,331102,"- What's that smell?
- Which one?"
53,332045,334946,"The sweat of my labor
or the mint patch I rolled in for you?"
54,335015,338542,"- Neither.
- Then it must be the fertilizer."
55,338618,341985,Gross! You're covered in it.
56,342055,345183,Of course. I am a landscaper.
57,348795,350228,"Grasshopper, mi corazón?"
58,350997,353795,I caught it myself. Very tasty.
59,353867,356927,"Papi, that's so... disgusting."
60,357003,360734,"I see you're tempted. I'll leave it here
in case you change your mind."
61,360807,363037,Excuse me. We have guests.
62,363109,365236,Guests? You got guests... OK.
63,366046,369880,"You want to go have a drink later?
There's a great puddle by the garage."
64,369949,371644,"OK, never mind."
65,371718,373879,Aunt Viv! I'm here!
66,373953,375784,"An hour late, as usual."
67,375855,377447,"Aunt Viv, hello!"
68,377524,381051,"How do you keep a job?
Oh, that's right, you don't."
69,381127,385029,"Where's Aunt Viv?
Where's Aunt Viv? Chloe, go find her."
70,385098,388966,"- Go on. Go find her.
- Who am I, Lassie?"
71,389035,390969,You're so completely useless.
72,391037,393164,Of course I understand.
73,393239,396970,"It's just that I'm headed to
Europe to promote my new cosmetic line."
74,397043,399876,"No, this is wonderful news.
It's the best news."
75,399946,402676,"Yes, yes. OK. Wonderful. Bye."
76,404718,408779,"- Is everything OK, Aunt Viv?
- I don't know what I'm going to do."
