Number,StartMilliseconds,EndMilliseconds,Text
1,39831,41833,(electricity crackles)
2,56848,59517,(chattering)
3,61519,64022,"Ten million dollars
for the missile chip."
4,65273,69319,"Not a plan, but the chip itself."
5,69402,71154,BEAUPRE: Why the big price?
6,74491,76951,"MOB BOSS:
My clients have requested it."
7,77035,79162,I honor my clients' request.
8,79913,85585,"Sounds like your clients want to build
a missile that can't be detected by radar."
9,86711,88838,"I don't ask questions, Mr. Beaupre,"
10,89923,91966,but whoever possesses this chip...
11,92050,94469,could dominate the entire region.
12,105438,107816,"-Good night, George.
-Good night, Mr. Cooper."
13,135135,137720,(brakes squeal)
14,143518,145103,"-(electronic twitter)
-Jesus."
15,148857,151025,"-He's clean.
-Here."
16,152652,156072,"MAN: Uh, that's, uh-- (clears throat)
That's what you asked for."
17,156156,158658,"Air Force N.S.B. 100 ""C"" series."
18,159492,163037,"If that goes in a missile,
air defenses can't stop it."
19,164789,167750,"Uh, look. I got a plane to catch."
20,168877,170378,Where's my money?
21,181222,184309,"BEAUPRE:
Here. Hide it in the toy car."
22,184392,187562,"We'll slip it right past
airport security."
23,197155,198239,Let's go.
24,228937,231898,"MAN (on P.A.): Welcome
to San Francisco International Airport."
25,232482,235276,"Please do not leave
your bags unattended."
26,235360,237528,Unattended luggage will be confiscated.
27,245203,246871,(beeping)
28,248331,250667,"Please remove your jewelry
and place it in the bowl."
29,250750,252335,"-My jewelry?
-Yes, ma'am."
30,252418,253753,SCREENER: Step back.
31,254879,257298,(beeping)
32,257924,258967,Let's go.
33,260635,262136,"-(gasps)
-Ma'am, you'll have to wait. Please."
34,262220,264305,"WOMAN:
I'm sorry. I didn't know."
35,264389,266599,"WOMAN #2:
That's it. Everything."
36,268768,270728,"-Thank you.
-Thank you."
37,274440,277402,"Next, please. Thank you."
38,279279,282031,"Next, please. Thank you."
39,292083,293918,(chattering)
40,296212,297255,"Oh, my God."
41,321404,322655,(woman chuckles)
42,323614,324615,GIRL: It's cold in here.
43,326534,328494,"WOMAN:
They're on time. On time."
44,328578,330913,"-GIRL: Yeah. There's my dad.
-Move."
45,330997,333291,"-Move!
-GIRL: Oh, my God. There's Amy."
46,333374,334417,Young man!
47,341591,344719,"I checked the Dallas, Miami, New York,
and Denver lounges. Nothing."
48,344802,346971,"Bars, restaurants, club lounge--
clean."
49,347555,351017,"When I was in the john,
I didn't see anything in there."
50,352018,354270,It has to be on a plane.
51,361652,363571,We are going to Chicago.
52,363654,364989,UNGER: In the winter?
53,367158,369369,(exhales) I packed tropical.
54,372080,374957,"MAN (on P.A.): Welcome to Chicago,
where it's a balmy 29 degrees outside."
55,375041,376876,"-WOMAN: Welcome to Chicago.
-WOMAN #2: Bye. Thanks."
56,377794,379712,Bye now. Thank you.
57,379796,380922,Welcome to Chicago.
58,381714,383549,"-Bye-bye.
-Bye."
