Number,StartMilliseconds,EndMilliseconds,Text
1,90360,92681,"Nice easy mile now, warm it up!"
2,93400,95482,"- Take your time.
- Hurry up!"
3,99040,101800,"It'd be so much cuter
if you were wearing little shoes."
4,101880,103689,It'd be cuter if he exploded at the end.
5,106960,108360,"- Excuse me.
- Bless you."
6,108440,109440,"- You know...
- Black lung."
7,109520,112890,"Did you know that pilgrims used to think
sneezing meant you were expelling demons?"
8,113200,115646,"- What?
- That's why I never sneeze."
9,115760,118800,"- I want to keep them all in my soul.
- Your soul."
10,118880,121120,If I had one.
11,121200,122240,Twitter poll.
12,122320,124402,"If you could stay one age forever,
what would it be?"
13,124520,127600,"- Easy. 21.
- No way. I'd be 10."
14,127680,129330,"No, 10 was the worst, man."
15,129440,131920,"I say, 30. It's like
the height of sophistication."
16,132000,134003,"- You?
- What about the age we are right now?"
17,134120,135201,I'd like to stay like this forever.
18,135320,137480,"Seriously? I mean, what's wrong with you?"
19,137560,139840,"Okay, fine. The age we are right now,"
20,139920,141720,but we could all live in a house together.
21,141800,143240,"Okay, fine. But without Wren, though?"
22,143320,145050,"Yeah, obviously, that goes without saying."
23,145200,146850,"Super funny. Like, whoa."
24,147000,151130,"Guys, the dudebros in their natural habitat."
25,151240,153720,"Let's observe, shall we?"
26,153840,156002,"Hey, Tom! So, what's the plan tonight?"
27,156320,158607,"- Big plans...
- Hey."
28,158720,161644,"- It's top secret.
- I see. A circle jerk?"
29,162960,164928,"- Hey, Chloe.
- Hey, Kyle."
30,165080,167162,"So, what's the big secret?"
31,167280,171440,"I mean, I could tell you,
but then, I'd have to kill you."
32,171520,172680,"- Okay, buddy.
- Yeah."
33,172760,174524,Yeah. It's very intriguing.
34,174840,177960,"You guys, I got to go get my sister,
but I love you. Bye."
35,178040,179480,See you later. I'll pick you up tonight.
36,179560,182211,"- I'm sorry.
- Bye. It's okay."
37,195560,197360,Bumped into Coach Sanders today.
38,197440,202287,"Said your 1,600-meter time
is really improving."
39,204240,207961,All that training's paying off.
40,208720,210240,"Nice work, sweetheart."
41,210320,213768,"Did you tell them Delores Constantino
quit the team?"
42,213880,214881,Why?
43,215920,217843,She's pregnant.
44,219360,222125,"What is she planning to do, now?"
45,223240,225322,"She's gonna drop out, and keep the baby."
46,228560,232121,I assume Wren is gonna be at Katie's tonight?
47,232600,234330,Yeah. So?
48,234560,235800,"So, what are you guys gonna do?"
49,238040,241647,"You know, drink a lot of vodka,
and meet guys online."
50,241960,243121,Funny. Very funny.
51,243680,245967,"- Can I come?
- Not a chance."
52,246080,248447,"- You said I could come next time.
- I lied."
53,255880,257086,"- Hey.
- Hey."
54,257680,259091,Do you think I could hang out with you guys?
55,259800,263088,"Yeah, not tonight, grasshopper."
56,263200,264920,Sorry. Maybe next time.
57,265000,266889,I wore the shirt you gave me to school.
58,267200,268440,Got sent to the principal's office.
59,268720,270768,"- Well done, man. Yes.
- Hey."
60,271080,272200,"- Hey.
- Goodbye."
61,272280,273560,Bye.
62,273640,275608,Love me.
63,275720,276767,"Bye, Lizzie."
64,301800,302961,"- Hey.
- Hey."
65,303120,306886,Don't make any noise. It's dormant.
66,307000,309003,"Just another exciting Friday
night at the Jensens."
67,317320,318440,No?
68,318520,319520,"Yeah, it's girl gaze porn."
69,319600,320960,You know how they have POV porn?
70,321040,322800,"- Yeah.
- This one's from our perspective."
71,322880,324120,"- I don't want to see that.
- For sure."
72,325920,326921,"Oh, my God."
73,327240,328321,Do you think she likes that?
74,328800,330120,"- Oh, my God!
- No!"
75,330200,332328,"Oh, God! Once you see it,
you just can't unsee it."
76,338200,339247,What the hell is he doing?
77,339600,342490,"He's probably just
looking for another bottle."
78,342600,344640,"- Sometimes, I wish I could just leave.
- I know."
79,344720,348361,"Why don't we just all leave?
Get out of this stupid town together."
80,348920,351048,Where would we go?
81,351160,354840,"I have friends in Paris.
We could totally stay with them."
82,354920,356809,What friends? You've never been to Paris.
83,357400,361200,"- My mom has friends there, idiot.
- Don't I wish."
84,361440,365411,"I'll just be stuck here forever,
in this shithole."
85,369400,373200,"Seriously! No, I think you and Carl
would make an adorable couple."
86,373640,376166,"It's ""Kyle,"" and I don't like him."
87,376280,379600,"Yeah, yeah, yeah. Whatever, you know."
88,379680,381680,But we all know that you wish you were
89,381760,384440,"at their little
secret sausage fest right now."
90,384520,386204,No.
91,386320,389085,But I do know what their secret is.
92,389520,391170,"Oh, yeah? Do tell."
93,391320,393480,"So, they're getting together
tonight at Tom's house"
94,393560,396564,"in his garage, to summon Slender Man."
95,398360,399960,"- Creepy.
- Who's Slender Man?"
96,400040,402880,"Yeah, he's the guy
who makes all those kids disappear."
97,402960,404360,Why have I not heard of this?
98,404440,406363,That's a much longer conversation.
99,406880,409280,"- Listen.
- Troll..."
100,409360,412409,"""Slender Man can manifest
in a variety of forms."
101,413400,415880,"""Certain accounts speak of a hypnotic power"
102,415960,418850,"""that renders his victims helpless
to stop themselves"
103,419200,423364,"""from walking into waiting arms."
104,424240,427608,"""While his origins and motives
are completely unknown,"
105,427760,430600,"""he preys upon innocent youth."
106,430680,432728,"""Once you see him, you're his."
