Number,StartMilliseconds,EndMilliseconds,Text
1,48950,52915,"Everybody that believe the time
Of the dragons past has."
2,53094,57036,But actually has started newly.
3,58040,62005,Each 500 years a woman is born.
4,62885,64981,"A woman who has one owns a power
Spiritual"
5,65025,67896,"That can turn
To a snake in"
6,67898,70028,The majestic mas dragon of the world.
7,70070,74035,"A good snake would use east
Be able to protect the universe."
8,76018,79983,"A malignant snake would be used
This power to destroy the world."
9,83103,87068,"Time of which is that one now
Spirit is woken up."
10,88049,92014,"That has arrived hour
Unwrap the destiny."
11,110974,114939,"This does not be his earth, is mia!"
12,117957,120988,"Hide his treasures, this is the end."
13,123070,127035,"Vera everybody the rebirth
Of the beast, say the beast."
14,136170,140135,"CGNN Network Kanbridge Ethan
How explain the situation?"
15,140214,144179,"One will, explain it, become a favor and
Come back behind of the yellow line."
16,146062,148090,Press here nothing.
17,148133,150036,Go.
18,173164,177129,"Have cubrido a lot of stories
Crazy but there is something in this"
19,181084,183112,Had seen this already.
20,185261,187198,This skin.
21,195186,197317,Has something that to see with me.
22,200099,201261,What be?
23,204175,206271,Does the story that said to me be Jack?
24,207183,209245,FIFTEEN ANUSES SUEDES.
25,217308,219176,Ethan!
26,222188,224250,"Remembers, do not touch it."
27,225095,226121,The one.
28,226165,229138,"My boy has one
Curious imagination."
29,229305,233145,"Symbol is of intelligence
A curious mind."
30,233148,235142,Where were?
31,236190,238320,"This has been in my family by
Generations."
32,239231,241225,Of child was very joint thereto.
33,241269,245109,"In fact, do not go one very valuable."
34,246148,248142,Insurance must cost something.
35,249156,252255,10 dollars. Is the best than offer you.
36,253199,257141,"Go, by him except voucher 150."
37,273183,275178,Did not come even here
38,275355,277417,Said Ethan that him do not do.
39,279465,282267,100 dollars is a lot?
40,283275,284403,Which step?
41,284445,286416,"- Es mi corazón.
-¿Llamo una ambulancia?"
42,286450,290415,"Do not, go to the drugstore, asks for one
Button, tell them that is give birth my, quickly."
43,294337,296399,Give you thousand thereby.
44,296442,298436,Ethan!
45,301355,303222,Which step?
46,303225,305356,"Take care, of him, come back already."
47,314488,318293,Met you finally.
48,318531,321470,Give bill of what have just seen?
49,321471,324309,What this in the box?
50,327320,331285,"What have just seen was the scale of that
Imoogi and that light comes from the sky."
51,336276,337438,Sky light?
52,338314,339442,Imoogi?
53,340286,341380,Sit down.
54,342358,346323,"Imoogi is a creature of a legend
Korean who turns one into a dragon."
55,352316,356281,"Some time ago existed big
Snakes called imoogis."
56,357295,360565,"Vivian in a sky by
On the same sky."
57,361305,365270,"Each 500 years an Imoogy was
Compensated by his good actions."
58,367354,371319,"With the opportunity of turning
In a celestial dragon."
59,371532,375497,"To arrive at that must receive
Of the sky Yuh Yi Joo gift."
60,380487,384452,"Is the force and the power of the Yuh Yi Joo
That him him allows to transform dragon."
61,390480,394445,"But a snake existed
Malignant, Buraki, snatch the Yuh Yi Joo"
62,398600,402565,"His followers decided to own it
But the sky did not can allow it."
63,407422,410418,Decided to hide to Yuh Yi Joo
64,414641,418606,"All what the sky could do
Was to send his best warriors."
65,419452,423417,"Haram and his expert Bochun Stops
Protect to Yuh Yi Joo to every coast."
66,425634,429599,"But the Buraki villain also
Wise person where to find to the Yuh Yi Joo"
67,435426,436690,Of what this talking?
68,437632,439569,Listening with care.
69,440439,441533,My god.
70,441609,442634,What does it happen?
71,442644,445584,Has lost the cordura.
72,446520,450485,"At the end, the time has arrived."
73,450564,452500,My love
74,452535,454700,Died giving birth.
75,454708,456576,My love
76,456613,460555,"My Mr, is a girl."
77,461492,463520,...su hombro.
78,463563,467528,"Yuh Yi Joo was totally shaped.
When the girl arrive at 20 years."
79,470581,474546,"In that point the Imoogi that owned it
Can be converted into dragon."
80,475728,477596,"Please, establish."
81,480573,484538,"Honorable¿, What you
Brings at these hours here?"
82,485553,489518,"My Gentleman, listen please."
83,490498,492561,His daughter
84,492604,496569,"Be demanding to Imoogi.
Is the sky will."
85,497583,499679,How does such thing say can?
86,499721,503561,"My wife died recently
When giving birth my girl."
87,503598,506697,Why say this meaningless one?
88,506739,508539,His daughter
89,508577,512542,"...nació con el Yuh Yi joo el
Sky gift stops the good imoogi."
90,512721,516686,"The dark Imoogi, the evil Buraki
Has challenged the sky will"
91,517600,521565,"And wants what him belongs
With right to the good Imoogi."
92,522680,525778,Of what this talking?
93,526723,530688,"If the dark imoogi one
Adapts of the Yuh Yi Joo"
94,531635,535600,"An unimaginable disaster
Fell down to everything this small town."
95,535780,539722,And how can be sure?
96,539756,543721,"The girl has the mark
Of the Red Dragon."
97,547710,550706,How him knew?
98,550750,554715,"Per 20 years Bochun nursed a big one
Warrior and train it arduously."
99,558871,561844,A sky warrior.
100,561878,565820,A day inspire love in Haram of Narim.
101,571636,575601,"Then the two fragilely
Discovered love that felt."
