Number,StartMilliseconds,EndMilliseconds,Text
1,93975,94975,Talk.
2,95176,96176,Talk.
3,99414,100574,"For the last time,"
4,101928,104829,"release Abdel Salman Al-Arkan
from his prison in Paris."
5,106115,109949,"This is Lucas Graves, IDP News,
signing off."
6,110961,113575,Please. They're gonna kill us all!
7,120535,124733,"Release him, or the execution plays live
in 45 minutes."
8,131045,132342,They're gonna kill us.
9,135783,136875,Stay strong.
10,142023,143888,Destination confirmed.
11,145092,147185,You should kill them.
12,148629,152292,"A powerful statement, a
Westerner killing his own people."
13,158639,160732,Recalculating route.
14,167381,169440,They should have called.
15,170918,172787,They should have called already!
16,191806,193637,"No. No. No, please!"
17,205253,206253,Please don't kill me!
18,249063,250063,Go. Go!
19,252033,253523,Come on. Move. Go!
20,256304,258864,They're getting away! Let's go! Let's go!
21,266547,267673,Go.
22,285600,286999,I'll take the north side.
23,287368,288392,OK!
24,328409,329876,Keep searching the southside.
25,330111,331544,Lock down the perimeter.
26,342790,345088,Shit. He's not here.
27,362076,363771,Get them on the truck now.
28,366614,368013,Let's go! Let's go!
29,374622,376954,Kimbral's not here. He's got the keys.
30,385433,386491,Come on!
31,391472,392530,What the fuck was that?
32,393708,394766,"We got to go, Shu."
33,394842,396139,"Come on, come on, come on."
34,398379,400176,Where the hell's Kimbral?
35,405386,407684,"You are 40 seconds late, Kimbral."
36,411192,412192,"Go, go!"
37,412993,413993,Where the hell were you?
38,430478,433140,"- She's been shot.
- Give me room. Give me room!"
39,434415,436406,Alice. Alice!
40,438152,439210,Come on.
41,442223,443223,Damn it.
42,449730,450730,Abby!
43,451365,453663,"Move, move, move, move, move.
What happened?"
44,454101,455329,She's shot in the chest.
45,456003,457868,What the hell took you guys so long?
46,458272,460001,Shit. Fuck.
47,461108,462108,Okay.
48,464779,465779,"Oh, God."
49,470351,471579,She's gone.
50,472086,473086,Shit.
51,474355,475379,This is on you.
52,477424,478516,What the hell happened?
53,483397,484397,Goddamn it.
54,491438,492803,What happened?
55,499747,502545,"I had a chance to blow their weapons load,
and I took it."
56,502616,505278,"- It wasn't part of the fucking plan!
- I factored it in."
57,505386,507278,"- Oh, you factored it in?
- The route I took, the speed..."
58,507288,510553,"- Where were you?
- Did you use your computer program?"
59,511592,513992,"Shu, there was less than point zero zero..."
60,514962,517726,"Shu, the algorithm was solid."
61,529977,531103,You lost a hostage?
62,531745,533406,Bossman's gonna be pissed.
63,536584,538347,"Get us the fuck out of here, Hush."
64,569383,572147,"- You wanted to see me?
- Yeah. Come on in and sit down."
65,580728,581888,I'm letting you go.
66,583230,584720,"- What?
- I'm letting you go."
67,585799,587824,I won't be needing your services anymore.
68,590537,592630,"You know,
the most important thing in this job"
69,592706,594469,"is knowing you can trust the guy
next to you."
70,596176,600044,"I told you before.
This program of yours, it wasn't ready,"
71,600147,601978,and you defied the team.
72,602049,604210,"My program's not ready,
or you just don't like it?"
73,605085,606085,A woman died.
74,606153,609145,"Could've happened without the algorithm.
Don't you put that on me."
75,609223,611748,"You want to make all these excuses up
in your head: Algorithm."
76,611859,613690,"Whatever it is, someone died"
77,613761,616662,"because you trusted a computer
more than your own team."
78,616730,617730,You got to go.
79,632713,633941,Told you we expanded too fast.
80,634048,636329,"You gonna sit there and bust my balls
or get back to work?"
81,638085,640519,"Next time, I'll listen to you... maybe."
82,647728,650128,"How do you say, quote, ""I am stupid""?"
83,651699,654190,I'm stupid...
84,654768,656429,Why do you want to learn Qingdao?
85,657404,660703,"It's almost impossible
for a Western ear to decipher."
86,660774,661774,I like the impossible.
87,663477,666412,"This game, Go, is interesting."
88,666814,668406,Why do you think you win all the time?
89,669583,671813,"Because I've been playing Go
since I was four,"
90,672586,674884,and you started two years ago.
91,675622,677146,You move everything together.
92,677925,680086,You take the territory as one.
93,680160,684256,"You take my pieces as one.
Everything flows as one."
94,685099,688626,"When you were at the factory,
none of your guys moved together."
95,688736,690328,You didn't flow as one.
96,690437,692234,Kimbral was trying to upstage you.
97,694174,695402,Maybe I should work alone.
98,697244,698438,No one does it alone.
99,699413,703349,"I guess that's why I hear your voice
in my head when I am on the job."
100,703984,707317,"It may sound like me,
but I think that voice is your intuition."
101,708689,710782,"Take all the time you need,"
