Number,StartMilliseconds,EndMilliseconds,Text
1,38152,43152,Subtitles by explosiveskull
2,50828,52761,Let me tell you somethin'.
3,52763,55332,"New York is the greatest fuckin'
city in the world."
4,55399,56798,My city.
5,56800,58433,"I was a kid in these streets,"
6,58435,62037,"I started in the fuckin' gutter,
and I made it to the top."
7,62039,66375,"This life ends one of two ways,
dead or in jail."
8,66377,67912,I did both.
9,143488,146556,"I made my bones doin' a piece
of work for Don Carlo Gambino."
10,146558,149694,"I don't need to tell you
what happened. You know."
11,150395,153062,But the commission is moving.
12,153064,156367,"The families will not allow this
type of crime to go unchecked."
13,157402,159402,"I mean, Carlo, he paid
the kidnappers."
14,159404,161271,"He complied
with their every demand."
15,161273,163172,And how did they respond?
16,163174,165543,"By leaving the kid
in a fuckin' Dumpster."
17,166411,170146,"Now, each of the families
is organizing a team"
18,170148,172882,"to head the hunt
for the kidnappers."
19,172884,175852,"But as far as I'm concerned,
this is a Gambino matter."
20,175854,177487,"And we will not
fuckin' stand down."
21,177489,179523,This is our responsibility.
22,179525,183928,"So John, I want you
to head the Gambino team."
23,184195,185462,"We're not only
doing this for Carlo,"
24,185464,187632,"we're doing this
for the whole family."
25,188099,189932,I understand.
26,189934,191937,"I want you to take care
of this for me."
27,194440,196607,It would be an honor.
28,197309,198810,Consider it done.
29,210623,213826,"Ah, Jesus Christ,
you look at these fuckin' bums?"
30,215661,217461,"Missy, hit me again, will ya?"
31,217463,218897,"Whisky neat, coming right up."
32,241687,245657,"James McBratney?
You're under arrest."
33,250696,253263,"I guess somebody better
call the cops then, huh?"
34,264176,265844,Let's go.
35,268647,270314,Motherfucker!
36,270316,272149,Hey! Down.
37,273452,275419,Not a word.
38,275421,277654,"After I had a
successful hit under my belt,"
39,277656,281058,"Carlo Gambino opened up the books
for the first time since 1957."
40,281060,284630,"And like that,
I became a made man."
41,312091,314024,"Can you believe the way
they bring me in here?"
42,314026,317030,"Like I'm Hannibal the fucking
Cannibal or something."
43,317263,319329,I got the trifecta.
44,319331,322132,"I got jaw, neck and throat."
45,322134,324536,"They took my tit
and they put it on my face."
46,324538,328172,"I only do one-armed pushups 'cause
they took the whole chest muscle out."
47,328174,331241,"- Those fucking butchers.
- Yeah."
48,331243,335012,"My body betrayed me, John, but
not my mind, and not my heart."
49,335014,336748,That'll never happen.
50,337417,339149,"I'm still here, John."
51,339151,342155,"I'm still motherfuckin'
these guys at every turn."
52,345024,349095,So... what's up?
53,350129,351629,They ordered me a visit.
54,351631,353431,"I thought at least
I'd maybe get a phone call,"
55,353433,355935,"but the judge insisted
I get the visit."
56,357069,360371,"John, they didn't do this out of
the kindness of their hearts."
57,360373,362241,So I'm gonna ask you again.
58,362809,364210,What's up?
59,369583,371684,"I'm thinking
about taking a plea."
60,376389,377924,A plea?
61,381394,384998,"And what are their expectations
of you in this plea?"
62,386466,388634,"Five and a half
to seven years."
63,388768,391070,"Five and a half or seven?
Which is it?"
64,392639,396474,"Look, I don't want you should stay in
prison one motherfucking more day."
65,396476,399846,"I would rather have this
cancer than you have a cold."
66,400180,402247,"But, I'm tellin' you,
if I robbed a church"
