Number,StartMilliseconds,EndMilliseconds,Text
1,102520,104147,Guess what.
2,104397,105982,What?
3,107358,109152,I can't move.
4,110487,114407,"Yeah, well, you don't have to.
You're in a car."
5,120246,122207,Am I driving?
6,123833,125376,Like a pro.
7,235904,239032,"Come on, wake up, you fuck.
Come on."
8,307266,309519,Did you try to help him get free?
9,311562,313147,Briefly.
10,313398,314774,Briefly?
11,315024,320071,"When it came down to it, my life
was more important to me than his."
12,321864,323533,"Selfish, huh?"
13,328871,331124,We found these...
14,333292,336421,in your Spider.
15,336671,339590,"Actually, I don't drive a Spider
anymore."
16,339841,342135,Now I have a C8 Laviolette.
17,342385,344429,"It's lighter, faster..."
18,344679,346514,swims better.
19,368953,370288,Right.
20,370538,373166,"These three contain traces
of ketamine..."
21,373416,376252,"the same as we found in your blood
and his."
22,376502,381632,- Tu
23,381883,384510,which we only found in him.
24,385094,387764,"Must've been something
he took at the party."
25,388014,390475,No. DTC is not a party drug.
26,390725,394020,"Along with the other stuff in his blood,
it paralyzed his lungs."
27,394395,396481,Kevin Franks did not drown.
28,396731,401527,"He had already stopped breathing
by the time you drove off the road."
29,401778,403821,"He was breathing
when we went off the road."
30,404072,405072,How do you know?
31,405281,406616,He was making me come.
32,408034,412163,"What? You were having sex
at 100 miles an hour?"
33,412538,416292,"Hundred and ten.
I must've hit a pothole."
34,417585,419837,"Your friend, Dickie Pep..."
35,420129,424675,Thu
36,424926,428596,"I don't know any Dickie Pep,
but he's lying."
37,428846,429847,Or you are.
38,430139,431139,Why would he lie?
39,431307,434769,"You got him on some other charge
and he's trying to deal his way out."
40,435019,436312,If he even exists.
41,439816,443152,"You don't seem too upset by what's
happened."
42,443402,445613,"Of course I am, I'm traumatized."
43,447949,450535,Who knows if I'll ever come again?
44,454038,455998,I want that cunt in jail.
45,456249,458000,"We haven't got a case, Roy."
46,458251,462255,"Well, just fucking make one. Please."
47,462505,465049,They'll order a psychiatric for bail.
48,465299,468094,"I'll make sure we get somebody
good and tough."
49,491784,496247,"Dr. Glass. I'm Henry Rose,
Miss Tramell's solicitor."
50,496497,498666,This is Catherine Tramell.
51,499208,501878,"I shall be present during
the evaluation."
52,502545,504255,"Well, that's fine by me."
53,504505,508801,"I'll be asking fairly personal questions.
If she doesn't mind your presence..."
54,509051,512305,"My client understands and agrees
I should be present for..."
55,512555,515558,"Maybe Dr. Glass is right
and we should be alone for this."
56,515808,518686,"I strongly advise you
not to contemplate having..."
57,518936,521522,"So is this where
we're going to do it?"
58,537038,540124,"Mr. Rose told you the purpose
of this evaluation."
59,540374,542668,I'm applying for bail in a murder case.
60,542919,546714,"The Crown wants to know
if I'm a danger to myself or others."
61,546964,549967,"You're the Crown's shrink,
so you'll say I'm dangerous."
62,550218,553262,"My shrink will say I'm not,
and the judge will flip a coin."
63,554722,558017,"Anything you tell me can be quoted
verbatim in testimony..."
64,558267,559518,and can affect your case.
65,559769,561354,You can quote me all you want.
66,561604,562604,Thank you.
67,565066,567276,"Well, I see that you're a writer."
68,568736,570279,What do you write about?
69,570529,573241,"Murder, sex, violence."
70,573491,575660,Do you ever write about yourself?
71,575910,577870,Not into autobiography.
72,578079,579372,Really? Why not?
73,579622,583834,"Maybe I like to just sit back and get
other people to reveal themselves."
74,586671,589465,"For instance,
you look a little divorced."
75,590007,592093,What makes you think I'm divorced?
76,592343,594387,The ring line hasn't faded.
77,597598,599058,You're very observant.
78,599308,601185,"Yeah, but am I wrong?"
79,601477,603562,"Would it bother you
if you were wrong?"
80,603813,605898,Would it bother you if I was right?
81,611070,614031,Tell me something you're afraid of.
82,619120,620204,Boredom.
83,620454,622248,Is that why you like to take risks?
84,623291,625543,I do like to take risks.
85,625793,629005,"Like taking drugs and having sex
in a speeding car?"
86,629255,632216,"Like talking to me
without having your lawyer present?"
87,633718,636137,"Actually, that was your idea."
88,636387,640558,"Like being on trial for murder? That's
risky. You could end up in prison."
89,640808,641809,Not if I'm innocent.
90,642059,644437,"Innocent people end up in prison
all the time."
91,644687,648232,"Not rich, innocent people who are
represented by Henry Rose."
92,648482,651694,"In that case, it isn't really exciting
unless you're guilty."
93,655281,659869,"Oh, I bet you like to take risks,
don't you, Dr. Glass?"
94,660119,662580,"But I'm not the one who's on trial
for murder."
95,662830,664248,Not yet.
96,670796,673341,"Sorry, you're not allowed
to smoke in here."
97,681182,683559,You know what I like about you?
98,683809,686562,You enjoy being in control.
99,692735,694195,Like me.
100,708876,711170,"Sorry, sir. Can't let you through here."
101,712380,716675,"Well, I would say extremely intelligent.
Gifted, accomplished."
102,716884,718177,"Yet inside, I believe..."
103,718427,721972,"she vacillates between
a feeling of godlike omnipotence..."
104,722223,724975,"and a sense
that she simply doesn't exist..."
105,725226,727395,"which, of course, is intolerable."
106,727645,731440,"Do you consider Miss Tramell to be
mentally impaired?"
107,731649,734568,"Not by legal definition, no. Not at all."
108,734819,739198,"If released, is she likely
to commit a violent crime?"
109,740616,744370,"I believe her behavior is driven
by what we call a risk addiction."
110,744954,748290,"A compulsive need to prove to herself
that she can take risks..."
111,748541,750501,and survive dangers others can't.
112,750751,755673,"Especially the subsequent encounters
with the police or the powers that be."
113,756173,757675,Why would a person do that?
114,757925,761595,"The greater the risk, the greater the
proof of her omnipotence."
115,762138,764056,"Her existence, really."
116,764306,767810,"When you say she has
a risk addiction..."
117,768060,770479,"is this condition likely to get
worse?"
118,770729,772148,All addiction is progressive.
119,772398,774900,"The addict always needs to take
greater risks."
120,775192,777570,If other people are hurt or killed...
121,777820,781157,"as a result of her behavior,
that's not likely to stop her?"
122,781407,783868,"I think the only thing
that'd stop her..."
123,788205,791542,"I suspect the only limit for her
would be her own death."
124,794753,797214,Then she is a danger to herself.
125,798799,800551,"Yes, I believe she is."
126,808100,810478,"Nice work, Michael. Well done."
127,812313,815566,"Dr. Glass, did Catherine Tramell
kill Kevin Franks?"
128,815816,818194,"No, I can't make any comment, sorry."
129,818444,820779,Can you please tell us about the bail?
130,822781,827578,"Dr. Michael Glass. What a big thing
you are all of a sudden."
131,827828,832291,"What are you doing here, Adam?
Don't say you're writing about Tramell."
132,832541,835252,"A sexy, omnipotent killer
with a Random House contract."
133,835503,836587,Why would I write that?
134,836837,838380,You don't know she's a killer.
135,838631,842176,"No, but I hope she is, though.
I mean, I pray to God she is."
136,842426,845429,"By the way, I hear you were
brilliant in there."
137,845679,848807,"You're so lucid sometimes,
it's just disgusting."
138,849058,851185,You thought about daytime television?
139,851435,854897,"Denise always says you were born
for the small screen."
140,855147,857816,"And how is my wife these days?
Having fun?"
141,858067,861362,"Ex-wife, Michael. Ex-wife."
142,861612,863906,While we're chatting about killers...
143,864156,867243,"is there any chance of talking about
George Cheslav?"
144,867493,869328,Who told you about Cheslav?
145,869578,870788,Denise?
146,871038,874250,"That's got to be any shrink's worst
nightmare."
147,874500,877461,"A patient in your care
suddenly runs amok..."
148,877711,879547,"beats his girlfriend to death
with a brick."
149,879797,882424,"That was seven years ago,
why talk about it now?"
150,882675,885636,"Not quite seven, actually.
Seven in July."
151,885886,890808,"But you talked to him twice a week.
He never indicated he'd harm the girl?"
152,891058,893435,I don't talk about my patients.
153,893686,897356,"Cheslav's dead. Can't you talk
about them when they're dead?"
154,897606,900276,"No, not even when they're dead."
155,928554,930264,"Michael, what are you doing here?"
156,930514,933809,"What did you tell Adam Towers
about George Cheslav?"
157,934059,935436,Nothing.
158,936937,938856,Can you give us a minute?
159,940441,941984,He already knew.
160,944945,948490,Really? Because he said you told him.
161,948741,950784,"No, all I said was..."
162,951035,954413,"If he writes about that, if he puts it
on his magazine cover..."
163,954663,956624,He won't. You're just being paranoid.
164,956874,958292,You didn't do anything wrong.
165,958542,962796,"Right. I didn't. I was treating a patient
that killed his pregnant girlfriend."
166,963047,965883,"End of story.
You make sure he gets that."
167,966133,967468,Don't worry.
