Number,StartMilliseconds,EndMilliseconds,Text
1,39703,42457,There is no sign of the National Guard.
2,42537,44780,Creatures are tearing up the city.
3,47702,49947,Many people eaten alive!
4,50938,52880,They're coming!
5,54636,56446,Let's get out of here!
6,83903,86413,Open the door! Open the door!
7,102286,105056,"Mom? I know. Here, too."
8,105136,108857,"Mom, listen to me, you need to get up
and lock the door to your room, okay?"
9,108937,111090,Don't let anyone in. Not the nurses...
10,111170,113250,Mom? Mom!
11,142536,145758,"So now we've had time to see
what death looks like."
12,146437,148524,The question for all of you is...
13,149103,150947,...how did he die?
14,152970,157023,"Now remember, the patient
first complained of a sore throat..."
15,157103,160224,...a fever and a cough.
16,161003,165802,"Considering these factors,
can you find this man's cause of death?"
17,175236,179491,"So, any of you got a theory on C.O.D.
based off this information?"
18,180370,181979,Syphilis?
19,183736,187124,"Nice try, Abby, but I don't think
syphilis infects the lungs."
20,188329,189714,Peter.
21,191202,192783,Suzie?
22,201369,202924,Influenza.
23,203503,207456,"Correct. Now, what strain is it, Zoe?"
24,207536,210143,It has to be H1N5.
25,210223,212323,Close. H1N1.
26,212403,214143,Note the collapsed air sacs.
27,214223,217891,"They couldn't inflate,
so they couldn't provide oxygen."
28,217970,219847,That's what killed him.
29,220870,224380,"Oh, don't worry, Zoe.
You're not being graded today."
30,234736,236377,"Hey, doc."
31,236457,239357,"Any chance you wanna come
to the end of the semester's fiesta?"
32,239437,242090,"What, and go drinking with my students?"
33,242170,244824,Think I'll pass. Have fun.
34,245403,247956,"- You're coming, right?
- No, you go ahead."
35,248036,249677,I have some tests to finish up first.
36,249757,253624,"Hey, don't beat yourself up. I know
you can be obsessed about these things."
37,253704,257766,"I know. I just...
can't believe I didn't see it."
38,259070,261313,"- Okay, call me.
- I will."
39,284169,286690,"Sorry to bother you, Zoe."
40,286770,290350,"Your regular just came in
to give his weekly blood sample."
41,290430,292724,Can Abby help? He makes me uncomfortable.
42,292804,296057,"I know he's a bit strange,
but the antibodies in his blood..."
43,296137,298467,...are a hundred times normal level.
44,298547,301190,It's unlike anything we've ever seen before.
45,301270,304879,"Trust me, Zoe, this is a great
opportunity for you."
46,326236,329313,"- Hi, Zoe.
- Hi, Max."
47,329869,333146,"- It's good to see you again.
- Your arm."
48,335352,338429,"- Anything for you.
- Please roll up your sleeve."
49,340536,342346,Of course.
50,351929,353524,So...
51,354053,357741,"...have you thought about
what I asked last time?"
52,358170,360980,"I told you, not interested, Max."
53,364436,366912,"You know, I'm never gonna give up."
54,367336,369413,You really should give me a chance.
55,371690,373513,Make a fist.
56,377269,378853,Relax.
57,382569,384380,Like a vampire.
58,386035,387846,Sucking me dry.
59,395502,398380,"Zoe, thank you for being so gentle."
60,399236,401162,Your other arm.
61,416553,419110,"- What is that?
- You like it?"
62,421469,424657,"- This has to stop!
- Is there a problem in here, Zoe?"
63,424736,428217,No. I'm just giving my weekly sample.
64,428297,431379,"Get out of here, you creepy old fuck!"
65,435969,437513,Zoe.
66,438835,441691,This guy is crazy. He won't leave me alone.
67,441770,445613,"You can't let people do that to you, Zoe.
Be stronger next time."
68,447402,449647,Come on. The party's waiting.
69,455636,457053,Chug! Chug! Chug!
70,457133,458647,Yeah!
71,466669,469657,Doctor's orders. Mingle. Drink.
72,469736,472123,"You know me, social gatherings."
73,472203,474490,"We see these people every day, Zoe."
74,474570,476624,"Hey, babe, where you been?"
75,476703,479323,Trying to get the shy one out of her shell.
76,479403,481956,"- Let's grab a beer.
- We tapped the first keg already."
