Number,StartMilliseconds,EndMilliseconds,Text
1,72960,74485,"MOREAU:
Benedict."
2,74640,75801,Is this true?
3,79280,81009,You have found the boy?
4,82320,83367,Yes.
5,85640,86721,He's not safe here.
6,86880,88882,"Nonsense, this is a fortress."
7,89040,90644,The full resources of the Order
8,90800,92245,are at our disposal.
9,93960,94927,"Respectfully,"
10,95080,98721,"Benedict, the devil himself
wants this child."
11,98880,101281,"Only one place is safe.
That is the Sanctuary."
12,101440,102851,The Rider must take him.
13,103040,104610,"You do enjoy your wine, Moreau."
14,105320,106481,"In a few days,"
15,106640,110042,"the winter solstice will be past
and with it the hour of the prophecy."
16,110200,112123,"Then the boy will be
of no use to anyone."
17,112920,113842,By that time.
18,114000,115126,"Brother,"
19,115320,116924,you will all be dead.
20,118280,120248,This conversation is finished.
21,120560,121891,(EXPLOSION)
22,122040,122768,(GUNFIRE)
23,123400,124367,(BOTH YELL)
24,128080,128763,(GLASS BREAKS)
25,137960,139041,(IN ROMANIAN) They're inside!
26,139240,139889,(GUNSHOT)
27,146560,148050,(ALARM WAILING)
28,167160,167843,(NADYA GRUNTS)
29,169960,170643,(GRUNTING)
30,171640,172527,Go!
31,173800,174642,(SCREAMS THEN THUDS)
32,175960,176768,Nadya!
33,179960,180688,I can help you!
34,181920,183365,Damn it. Danny!
35,183720,185722,I can protect you!
36,189640,191324,(GRUNTING)
37,191720,192881,(SPEAKS IN FRENCH)
38,193080,194684,(GUNFIRE)
39,198880,199927,Where are they?
40,200080,201684,"(SPEAKING IN
FOREIGN LANGUAGE)"
41,202000,203650,Shut up!
42,208680,209602,(GUNSHOT)
43,209760,210602,(BENEDICT GRUNTS)
44,211160,211922,Perfect.
45,234320,235560,Who is this guy?
46,237240,238002,(HORN HONKS)
47,238160,239286,(TIRES SCREECH)
48,249480,250970,Screw this.
49,252960,253961,(GUNSHOT)
50,255080,255763,Duck!
51,281080,283526,"JOHNNY:
It doesn't matter how far you run."
52,283720,287202,"There are some demons
you just can't escape."
53,287400,289129,My name is Johnny Blaze.
54,291360,293124,I rode a motorcycle for a living.
55,293280,294805,"I did a bare-ass, 360,"
56,294960,297691,"triple backﬂip
in front of 22,000 people."
57,297880,298881,(JOHNNY CHUCKLES)
58,299400,302085,"It's kind of funny.
It's on YouTube. Check it out."
59,302360,304727,"But when my dad got sick,"
60,304880,307804,"I did something
way crazier than that."
61,313320,315561,"ROARKE: You look like you
could use a little help."
62,315960,317530,"Are you willing to make a deal,"
63,318960,319688,John?
64,320760,322091,Attaboy.
65,322520,323282,"JOHNNY:
Do it."
66,323440,324202,Save his life.
67,325120,325803,Do it!
68,325960,330648,"Yeah, that is right. I'm the guy
who made the deal with the devil."
69,330800,332131,I know what you're thinking.
70,332280,336763,"Doesn't this kid watch movies?
Does this ever work out fine?"
71,336920,340481,"Let's just say good judgment
was not exactly my forte."
72,340640,343484,"I was possessed by
an ancient demon."
73,343800,347521,"In the presence of evil,
I change into a monster,"
74,347680,349011,and I pray
75,349240,350321,"on the wicked,"
76,350480,353609,and I suck out their souls.
77,353760,355922,"And you don't wanna be around
when that happens."
78,356120,358805,"See, there's good and bad
in all of us."
79,359000,360684,"And maybe you're not a murderer,"
80,360880,364646,"but you did something
you wouldn't want the Rider to see."
81,364840,368049,"A white lie, an illegal download."
82,369080,371890,What about you? And you?
83,372920,375969,"I've tried to fight it, to hold it back,"
84,376240,380802,"but the darkness inside me
only gets stronger."
85,381440,382965,That's why I had to run
86,383920,386127,halfway across the world.
87,388480,389129,(GASPS)
88,389320,390242,And I'm still running.
89,390440,392283,(MOTORCYCLE APPROACHES)
90,396880,398245,(FOOTSTEPS)
91,400360,401646,(MOREAU SHOUTING IN FRENCH)
92,413280,415203,Who are you?
93,415360,417408,"My name is Moreau.
My brothers are dead,"
94,417600,422083,"as should I be,
if not for the intervention of God."
95,422240,425244,"(CLAUDE-JOSEPH ROUGET DE LISLE'S
""LA MARSEILLAISE"" PLAYING)"
96,425720,426926,And you are John Blaze.
97,427400,429402,Go away.
98,433320,435129,"MOREAU:
I can't do that."
99,439040,440166,(GAGS)
100,447600,448965,(GRUNTS)
101,450120,451087,Ah.
102,451880,452722,It likes
103,452880,453802,the dark places.
104,453960,456008,"I don't know what
you're talking about."
105,458720,459369,The Rider.
106,463840,465683,(GRUNTS)
107,466920,469491,You thought that you could control it.
108,469920,472400,"Make it work for you, huh?"
109,472560,474289,That you were stronger
110,474440,477171,"than this deep, hungry thing?"
111,477320,478162,This
112,478400,479322,sickness.
113,480120,480769,(GRUNTS)
114,481040,481802,Why are you here?
115,482000,483001,"Aah!
What do you"
116,483160,484650,want from me?
117,485200,488568,"I need your help
and you need your soul."
118,488880,491042,So we make a deal.
119,491200,493931,"You know about making deals,
don't you, Johnny? Huh?"
120,498800,500131,Nice bike.
121,504880,506291,This child.
122,507800,510201,He is in danger
123,510400,512482,and for more than his life.
124,512640,514642,You will save him.
125,519600,520408,I don't
126,521280,524682,save people.
127,526480,527402,(MOREAU CHUCKLING)
128,527560,530803,"MOREAU: What brought you
out here, Johnny Blaze?"
129,530960,533440,"Thousands of miles
from your place of birth"
130,535000,536490,and your dark rebirth.
131,538280,540123,You were brought here for this.
132,542400,546485,"This little kid,
what makes you think I can find him?"
133,547080,549924,"This man that you met years ago
that put the curse"
134,550080,551445,On you?
135,551720,553290,Roarke.
136,553440,555442,The devil has many names.
137,555600,558729,"He is the link that connects you
to this child."
138,559520,562683,"Let the Rider follow his stench.
It will lead you to the boy."
139,563480,565960,"You said something
about a deal."
140,566240,569244,"The church of my masters
is an ancient one."
141,571280,576525,"We are prepared to give to you the one
thing you want the most of this world."
142,577840,583085,"Bring us the boy,
and we will lift your curse."
143,590560,592403,"(CROWD CHATTERING
IN ROMANIAN)"
144,597560,599881,"(POP MUSIC PLAYING
OVER SPEAKERS)"
145,608760,609602,Hello.
146,609920,611206,Hi.
147,611720,616248,"I, uh... I noticed you were,
um, looking at me."
148,616520,618522,"Yes?
Was I?"
149,621760,623569,Nice suit.
150,624040,625451,"Oh, thank you very much."
151,625640,626971,"It's, uh..."
152,629720,633202,Are you Roma?
153,633400,634845,Gypsy?
154,635000,636206,Why do you ask?
155,636960,638689,"Well, what people say about..."
156,638960,640200,What?
157,642640,644404,"Listen, um."
158,645560,648086,"I am a businessman.
Mm-hm."
159,648240,649401,I have a lot of money.
160,649880,650961,Yeah?
161,651120,652690,"And...
And?"
162,652880,655326,"Hey, Mommy. Where's Daddy?"
163,656760,659764,"I, um... Excuse me.
No, no, no."
164,659920,661046,"It's okay.
MAN: No, really."
165,661200,662725,"No, really, I... Yeah."
166,663000,664490,Sorry.
