Number,StartMilliseconds,EndMilliseconds,Text
1,30489,33033,Once upon a time...
2,35244,37663,"...there was
an old-fashioned kingdom"
3,37747,39957,bound by tradition.
4,41751,44211,"Here, everyone had
a part to play,"
5,44295,47423,"and they played it
without question."
6,47506,49967,"Little did they know,"
7,50050,54180,their world was about to change.
8,56599,59977,"But until it did, y'all..."
9,60060,62271,"This village
of hardworking citizens"
10,62354,66233,"moved to the same beat
day after day,"
11,66317,69820,generation after generation.
12,108734,110653,And over here
13,110736,114365,"is where our story begins,
at the humble home"
14,114448,116909,"of a practical woman
named Vivian,"
15,116992,119036,who was alone again
16,119119,122581,"after the death
of her second husband."
17,130381,132383,Vivian's daughters:
18,132466,136011,the obnoxious Malvolia
19,136095,139139,and the self-absorbed Narissa.
20,139223,140933,She cray.
21,148649,151318,"Um, yeah."
22,151402,153237,They can be a lot.
23,153320,154947,I'm winning!
24,155030,156991,Whee!
25,158742,160786,"And down here,"
26,160870,163414,"in this dingy basement,"
27,163497,165624,"the stepdaughter, Ella."
28,165708,169378,"Or, as her stepsisters
call her, Cinderella,"
29,169461,173007,"because her skin
was often besmirched by cinders"
30,173090,175885,"and her stepsisters
were not that clever."
31,175968,178554,"Right now,
she's dreaming of a world"
32,178637,182266,"in which she can live her life
any way she wants."
33,182349,185019,"Uh, watch it now. You about
to roll over on that..."
34,185102,187104,...pin.
35,275025,276610,"- Smashed it!
- Perfectamundo."
36,276694,279154,"Take that, birds."
37,279238,281198,"Good morning,
my beady-eyed friends."
38,281281,282950,You hungry?
39,283033,284260,"- Oh, yeah.
- Nod your head, mates."
40,284284,286412,"- All she hears is squeaks.
- Mm. Come to papa."
41,286495,287975,Ooh.
42,375084,377961,"Unhappy with the tea,
Stepmother?"
43,378045,381590,"Imagine if you served such swill
to your future husband."
44,381673,383842,"How long would it take
for him to abandon you?"
45,383926,386804,"To understand
just how worthless you are?"
46,386887,389056,"Learn from this
and never do it again."
47,389139,391433,"I thought she was
rather hard on her."
48,391517,394228,"- I thought she could've gone harder.
- Quiet."
