Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Every year, it's weird going back to school. Seeing each other face-to-face again, but at least I have my best friends, Janice and Emily. We're in slo-mo, 'cause that's how all the hot girls always show up. Just kidding. We just wanna look like we don't care. Especially in front of the guys. And this is me not caring. And that's Janice and Lloyd, pretending to be very complicated. And Wen, well, nobody seems to care about him. Hello, what's happening? But when it comes to friendship, and I mean real friendship, like with me and Kyle, you can officially care and just be yourself.",34.744,105,year it is weird going back to school Seeing other face to face again but at least I have my best friends and We are in because that is how hot girls always show up Just kidding We just want to look like we do not care Especially in front of guys And this is me not caring And that is and pretending to be very complicated And well nobody seems to care about him Hello what is happening But when it comes to friendship and I mean real friendship like with me and you can officially care and just be yourself,annoyance
2,"Oh, and her... We call her the Post-it, 'cause she sticks to every guy and pretends that she loves them. Whatever. All I know is I'm sick of all the pretending. The truth is I just wanna have a great year. Just like last year when I fell in love with Chad. ""Forever."" Speaking of forever, that's how long Kyle and I have been friends. I'm here. I hope it always stays that way. Anyway, here we are just going with the flow.",27.401,83,Oh and her We call her Post it because she sticks to guy and pretends that she loves them Whatever All I know is I am sick of pretending truth is I just want to have great year Just like last year when I fell in love with Forever Speaking of forever that is how long and I have been friends I am here I hope it always stays way Anyway here we are just going with flow,love
3,"Trying to love, live and laugh out loud. Which is nice, 'cause my name is Lola, but everyone calls me Lol. Dude, I cannot believe she hijacked my Zadig bag! I had to special order this thing. Oh, my God, your new song is amazing. You liked it? That guitar solo is hot! Ladies, ladies, welcome back. Okay, Wen, don't even try, okay. - You know you want me. - Yeah. Okay, I want you to leave me alone now.",24.525999999999996,80,Trying to love live and laugh out loud Which is nice because my name is but everyone calls me Dude I can not believe she hijacked my bag I had to special order thing Oh my your new song is amazing You liked it guitar solo is hot Ladies ladies welcome back Okay do not even try okay You know you want me Yeah Okay I want you to leave me alone now,surprise
4,"- I like it. Alone. Tonight? - Yeah. Yes. Good, I'll see you tonight, alone. Oh, my God, he is so gorgeous it hurts. I can't believe you're taking trig class just for him. - So you missed me? - Yeah. It was brutal. You didn't call or text me. I did. You just didn't get it because there was no reception. Plus, I kind of hooked up with this girl, another counselor. Yeah, no problem. I just... It was just a onetime thing.",33.858999999999995,84,I like it Alone Tonight Yeah Yes Good I will see you tonight alone Oh my he is so gorgeous it hurts I can not believe you are taking trig class just for him So you missed me Yeah It was brutal You did not call or text me I did You just did not get it because there was reception Plus I kind of hooked up with girl counselor Yeah problem I just It was just onetime thing,love
5,"No, it's cool, I'm happy you said that. 'Cause I hooked up with somebody, too. Just to try it. I really hope you kept his number. I mean, I'd hate for you to end up all alone. Got it on speed dial. Hey, Lola, you okay? Lola! Hey, Lola, you okay? Hey, so what happened with volleyball? I got a stomachache. So, you'll be the dolphin. What's his name? Lola, is that a Brazilian?",22.312,74,No it is cool I am happy you said that Because I hooked up with somebody too Just to try it I really hope you kept his number I mean I would hate for you to end up all alone Got it on speed dial Hey you okay you okay Hey so what happened with volleyball I got stomachache So you will be dolphin What is his name is that,anger
6,"Mom! Mom, what? Nothing, it's just... It's my body and I'll take care of it how I want to. No, it's not. And I'm not going to let you be a porn star. What's a porn star? - Nothing. - Nothing. You haven't done anything with boys. I mean, you would tell me, right? Yes, Mom. I would tell you. I just want to take a nice, relaxing shower and hang outwith my family. And then, here you go, putting me on trial for my grooming choices. I'm not a baby any more.",25.318000000000005,93,what Nothing it is just It is my body and I will take care of it how I want to No it is not And I am not going to let you be porn star What is porn star Nothing Nothing You have not done anything with boys I mean you would tell me right Yes I would tell you I just want to take nice relaxing shower and hang outwith my family And then here you go putting me on trial for my grooming choices I am not baby any more,neutral
7,"Hey, and come back and pick up these clothes. I'm not your maid. ""Aren't mothers supposed to have some kind of protective instinct?"" ""She has no idea what it's like out there This was so not a perfect day."" My baby! - I love you, Mom. - I love you, too. Mom, hurry. Mom, come on, you're making me late. Then wake up earlier. I'm not your chauffeur. I haven't even had my coffee yet. Lola, is that my sweater? Quit stealing my things. Oh, yeah, Mom, you want me to freeze?",28.03,92,Hey and come back and pick up clothes I am not your maid Are not mothers supposed to have kind of protective instinct She has idea what it is like out there This was so not perfect day My baby I love you I love you too Mother hurry Mother come on you are making me late Then wake up earlier I am not your chauffeur I have not even had my coffee yet is that my sweater stealing my things Oh yeah you want me to freeze,love
8,"Depends, will it make you nicer? So here I am, driving you to school, thinking, ""This will be great."" ""We can have some good conversation. We can connect with one another."" But here you are in your bubble and I'm not in that bubble. And I'm right here. I'm right here. - Hey, hey, hey! - What? Here. Here. Go. And your reason for being late is? Well, you're going to laugh. This is as much as I laugh. - Did you see her face? - Yeah, she totally wants me.",25.401,91,Depends will it make you nicer So here I am driving you to school thinking This will be great We can have good conversation We can connect with But here you are in your bubble and I am not in bubble And I am right here I am right here Hey hey hey What Here Here Go And your reason for being late is Well you are going to laugh This is as much as I laugh Did you see her face Yeah she totally wants me,admiration
9,"Shut up! So, did you make up with Chad? No. Well, I just want you to know that if I were him, I'd never let you go. Yeah, but you're not him. I know we're friends, but I don't always agree with him. I know. And I kind of want us to stay friends. Me too. Cool. Cool.",17.392,58,Shut up So did you make up with No Well I just want you to know that if I were him I would never let you go Yeah but you are not him I know we are friends but I do not always agree with him I know And I kind of want us to stay friends Me too Cool,anger
10,"X-squared equals 9X plus 4B. B equals 9, C equals 14. Any questions? All right, pay attention. Let's keep it moving, people. Next equation. Emily, can you solve this? Do you need some help solving this? Okay, well, it's not that complicated. First, to find the range for F, we must solve for the inverse of... F to the negative first power. X equals X plus one over... X plus one over X minus two. Yeah, you got that?",30.322000000000003,79,X - squared equals plus 4B. B equals equals questions All right pay attention Let us keep it moving people Next equation Emily can you solve this Do you need help solving this Okay well it is not that complicated First to find range for we must solve for inverse of F to negative first power X equals plus over X plus over X minus Yeah you got that,neutral
11,"- Yeah. - Okay. Everybody got that? Sorry I'm late. Yeah, yeah, come in. Man, the girls are in heat. Yeah, you would know. What? What's your problem? That's not funny. Do you want to go to the principal's office? What? It's a French baguette. Sorry I'm late. - Sorry. - Hey, enough with the feet. Quiet, please.",16.223999999999997,58,Yeah Okay Everybody got that Sorry I am late Yeah yeah come in girls are in heat Yeah you would know What What is your problem That is not funny Do you want to go to principal 's office What It is French baguette Sorry I am late Sorry Hey enough with feet Quiet please,amusement
12,"And you, put it away. We do not eat in class. The first one who uses his... Keep it up, I'll cancel the spring break trip to Paris. Tutoring for what? For trig, of course. For your mother? No, for me. Right, right, right. Sorry. No, no, I'm sorry, I'm already all booked up this semester. Wait, even on Friday nights? Yeah. Even on Friday nights.",27.394999999999996,66,And you put it away We do not eat in class first who uses his Keep it up I will cancel spring break trip to Tutoring for what For trig of course For your mother No for me Right right right Sorry No no I am sorry I am already all booked up semester Wait even on nights Yeah Even on nights,remorse
