Number,StartMilliseconds,EndMilliseconds,Text
1,596763,597472,You're...
2,598556,599307,...from Baker?
3,610777,613029,"Tell Baker that | told him
all that | know already."
4,613196,614823,"Tell him | want to live in peace,
understand?"
5,614989,617742,"That it's no use
to go on tormenting me!"
6,617909,620662,"| know nothing at all
about that case of coins."
7,620829,621830,Now that gold has disappeared.
8,621996,625416,"But if he'd listened to me,
we could have avoided this altogether."
9,626042,627836,| went to the Army court.
10,628002,629629,There were no witnesses.
11,629796,631923,They couldn't uncover any more.
12,632215,634968,"| can't tell Baker
what happened to the money."
13,635135,636927,Go back and tell him that!
14,639471,641932,Word's around you had a visitor...
15,643600,645602,...and Baker knows it.
16,647396,649356,Name of Jackson.
17,654570,656405,Jackson was here...
18,657948,660617,...or Baker's got it all wrong.
19,667958,669960,He's not wrong.
20,670460,674923,"Maybe Baker would like to know
just what you and Jackson had to Say..."
21,675132,677341,...about the cash box.
22,681262,684015,That's not what I'm being paid for.
23,687894,691981,"I'm only interested in
what name Jackson's hiding under now!"
24,695067,697737,"Why do you think Jackson
may be assuming another name?"
25,697904,700323,| would have found him already.
26,700990,704327,"When | start off to find somebody,
| find them."
27,704493,706704,That's why they pay me.
28,712083,714628,What is Baker paying you?
29,717380,719007,That your family?
30,728892,729809,Yes.
31,730810,733063,Nice family.
32,735190,737567,What does he pay you for murdering me?
33,740654,742322,$500.
34,743323,744907,...to get the name!
35,751205,752665,The name!
36,762216,763217,Carson.
37,763842,765469,Bill Carson.
38,765678,768430,That's what he calls himself now.
39,798711,801296,"Here's a lot of money: $1,000."
40,805425,807093,"$1,000..."
41,809678,811430,..and some in gold.
42,811680,813556,That's a tidy sum.
43,817601,819269,But when I'm paid...
44,819978,821770,...l always see the job through.
45,894760,896178,It's you.
46,896804,898639,Any information?
47,900474,902101,Too much.
48,903644,906437,"He said quite a bit
that should interest you..."
49,906604,909107,"...and one or two things
that interested me."
50,909273,911149,Such as?
51,911608,914193,The name Jackson's hiding under is...
52,914360,915944,...Bill Carson.
53,918196,920156,That's your bit.
54,922784,924160,Keep talking.
55,924577,927162,"He also mentioned somethin’
about a certain..."
56,927329,930416,"...cash box which just happened
to disappear."
57,931542,932960,That's my bit.
