Number,StartMilliseconds,EndMilliseconds,Text
1,40715,43843,"And it was evening and it was
morning, the sixth day..."
2,43844,48015,"And the heavens and the earth and
all their hosts were completed"
3,48016,50101,"And God finished by
the seventh day..."
4,50102,52188,"""His"" work which ""He"" had done,"
5,52189,54273,"and ""He"" rested on the
seventh day from all..."
6,54274,56360,"""His"" work which ""He"" had done"
7,56361,59489,"And God blessed the seventh
day and sanctified it."
8,59490,63661,"Lord our God, King
of the universe,"
9,63662,67832,"who has sanctified us with His
commandments has desired us"
10,67833,69590,"and has given us, in
love and good will,"
11,69593,70961,"His holy Shabbat as a heritage,"
12,70962,72764,"in remembrance of the
work of Creation;"
13,72767,74611,"For You have chosen
us and sanctified us"
14,74612,76957,"from among all the
nations, and with love"
15,76958,79303,"and good will given us Your
holy Shabbat as a heritage."
16,79305,85561,"Blessed are You Lord, who
sanctifies the Shabbat"
17,141859,145279,"- Name?
- Horowitz, Salomon."
18,149533,152619,"- Schneider, Sarah.
- Birnbaum, Olga?"
19,155873,159043,"- Over there. Over there.
- Come here."
20,159126,163422,"- Isak Hudes.
- Hudes, Isak."
21,163505,165674,"Zucker, Helena."
22,165758,168302,"Zucker, Helena."
23,168385,171305,"- Hirsch, Salomon?
- Mandel, Maria."
24,171388,174892,"- Hauptman, Chaim.
- Weisman. Weisman, Marcus."
25,174975,177895,"- Feber, Ludwig.
- Feber, Ludwig."
26,177978,181065,Elsa Bauman.
27,181148,183567,"- Josef Klein.
- Klein."
28,183651,186328,"- Davidowich, Ignacy.
- Paula Biffer."
29,186331,187615,"Nadel, Rachela."
30,187696,190366,"- Steiner, Gertruda.
- Steiner, Hilda."
31,309443,312696,"- Jerzy, you know who that man is?
- I don't know."
32,331006,334134,"Let's get together, please."
33,334259,337054,Smile. Good.
34,366959,369878,"Yes, sir."
35,370379,373757,Bring them over a round of drinks.
36,374154,379054,"Very good, sir. And who
shall I say they are from?"
37,379555,382224,You can say they are from me.
38,402745,407082,"- From the gentleman.
- Where?"
39,411754,414840,Do you know him?
40,414923,419449,"- Find out who he is.
- Yes, sir."
41,422264,426310,"Agnieszka, I would give anything
to hear you sing tonight..."
42,426414,429229,but I know you won't.
43,430773,433567,You embarrass me.
44,441596,444161,What's he doing?
45,446330,448540,Stay here.
46,452044,453316,How are you doing?
47,453399,457925,"You'd leave a woman alone at the
table in a place like this?"
48,458154,461261,"Sweetheart, you're the
picture of loneliness."
49,463472,466433,"What a lovely fragrance.
You are breaking my heart."
50,466454,469103,"An extra chair, please.
Vodka for my friend."
51,469123,471417,"- And for the lady?
- Pernod."
52,471501,476193,"""There's a wood sale
in Green Forest..."""
53,476527,478258,"""a wood sale."""
54,478341,482074,"""Wood is being sold
in the Green Forest."""
55,482157,484785,"Come to the table,
girls. Drink with us."
56,484868,488247,"""Left around the corner,
right around the corner..."""
57,488268,491000,"""there is wood sale everywhere."""
58,491083,494169,Come to us. Merry us.
59,497152,503783,"""The whole trunk costs only
one taler. One taler."""
60,503867,508809,"""The whole trunk costs only
one taler, one taler."""
61,511504,512504,Thank you.
62,512505,514711,"I'll tell you what I
mean by cooperative."
63,514732,516540,"Two days after the
law is passed that"
64,516541,518159,all Jews have to wear the star...
65,518160,519428,"the Jewish tailors
are turning them"
66,519429,520592,out by the gross in a variety...
67,520612,522781,of fabrics at three zloty each.
68,522802,524450,Tell me about your cellar wines.
69,524471,527426,"I have an excellent
German Riesling, 1937."
70,527427,528427,French.
71,528495,530806,"A Bordeaux. Chateau
Latour, '28, '29?"
72,530807,531807,"No, I'm sorry."
73,531874,534376,"It's as if they have no idea
what kind of law it is."
74,534460,536900,"As if it's the emblem
of a riding club."
75,536920,538860,"- A Margaux, '29?
- No, no, we don't have that."
76,538985,540752,"Burgundy then? A
Romanee-Conti, '37?"
77,540753,541753,Yes.
78,541754,544449,"It's human nature. ""We'll
do this to avoid that."""
79,544532,547264,"That's what they have done
since thousands of years."
80,547389,549078,"It's what they do. They
weather the storm."
81,549099,550950,"But this storm is
different. This is"
82,550951,552853,"not the Romans. This
storm is the SS."
83,553395,556857,"""If God wants to honour you..."""
84,556940,560694,"""then he'll send you world wide."""
85,560715,568160,"""If god wants to honour you then
he'll send you world wide."""
86,568223,571789,"""Faleri, Falera..."""
87,571872,575730,"""Faleri Falera-ha ha ha."""
88,575751,579400,"""Faleri, Falera."""
89,579421,582966,"""He sends you away world wide"""
90,584343,587534,"- Martin?
- Yes, sir."
91,588389,590808,Who is that man?
92,591621,594582,That's Oskar Schindler.
93,594603,598002,"""Faleri, Falera ha ha ha."""
94,598023,601714,"""He sends you away world wide."""
95,601798,605239,"""Faleri, Falera."""
96,605364,607887,"""He sends you away world wide."""
97,607908,610035,To Krakow.
98,612195,614197,(SINGING SONG IN GERMAN)
99,641808,643526,(SINGING CONTINUES)
100,648157,649700,"Attention, all Jews."
101,649721,653433,"From now on, Jewish art..."
102,653454,657896,meat preparing is forbidden.
103,657979,662317,"Announcement for all
Jews. From now on..."
104,680614,681614,Rabbi...
105,681615,682890,"Private property
cannot be confiscated."
106,683067,685006,"How long are the schools
going to be closed?"
107,685007,686520,I do not know the answer.
108,686521,688003,"Article 47: Pillage is
formally prohibited."
109,688004,689004,You don't know anything.
110,689062,690468,"I am familiar with the
Hague Convention."
111,690469,691469,Religious...
112,691470,695225,"They come into our house and tell
us we don't live there any more."
113,695245,698040,"It now belongs to a
certain SS officer."
114,698061,700396,"Please. I only know
what they tell me."
115,700417,703525,"And what they tell me
changes from day to day."
116,703545,707007,"Aren't you supposed
to be able to help?"
117,707132,710177,"I mean, what if I just
took this thing off?"
118,710302,711990,"What are they going
to do about it?"
119,711991,713013,They will shoot you.
120,713138,715984,"Why don't you stop
this silly talk?"
121,715985,717184,Itzhak Stern.
122,717309,720479,I'm looking for Itzhak Stern.
123,722022,725171,Are you Itzhak Stern or not?
124,725192,728445,"- I am.
- Where can we talk?"
125,737871,741959,"There's a company you did the
books for, on Lipowa Street."
126,742292,744461,Made what? Pots and pans?
127,744482,747631,"By law, I have to tell
you, sir, I'm a Jew."
128,747756,751635,"Well, I'm a German.
So there we are."
129,754430,758142,"- A good company, you think?
- Modestly successful."
130,758267,760394,"I know nothing about
enamelware. Do you?"
131,760415,763314,I was just the accountant.
132,763439,765295,"Simple engineering though,
wouldn't you think?"
133,765316,766963,"Change the machines around,
whatever you do..."
134,766984,769570,"you could make other
things, couldn't you?"
135,769591,774533,"Field kits, mess kits.
Army contracts."
136,776535,778892,"Once the war ends, forget
it, but for now it's great."
137,778912,780873,"You can make a fortune,
don't you think?"
138,780894,784752,"I think most people right
now have other priorities."
139,784877,787755,Like what?
140,787880,790049,"I'm sure you'll do just fine,
once you get the contracts."
