Number,StartMilliseconds,EndMilliseconds,Text
1,31616,34190,"FEMALE WHISPERS IN ELVISH:
I amar prestar aen"
2,34493,36000,"FEMALE VOICE:
The world is changed."
3,36007,37190,Han mathon ne nen.
4,37747,39090,I feel it in the water.
5,39190,40601,Han mathon ne chae.
6,41542,43001,I feel it in the earth.
7,43107,45109,A han noston ned 'wilith.
8,46047,49049,I smell it in the air.
9,49467,51426,Much that once was...
10,51510,53136,is lost.
11,53804,56848,For none now live who remember it.
12,69779,74157,"It began with the forging
of the Great Rings."
13,74408,76368,Three were given to the Elves:
14,76452,80288,"Immortal, wisest and fairest
of all beings."
15,81332,83416,Seven to the Dwarf-lords:
16,84168,88588,"Great miners and craftsmen
of the mountain halls."
17,89048,90382,And nine...
18,90466,93593,"nine rings were gifted
to the race of Men..."
19,93678,97555,"who, above all else, desire power."
20,99225,103895,"For within these rings was bound
the strength and will to govern each race."
21,105398,108566,But they were all of them deceived.
22,108818,110902,For another ring was made.
23,112280,115323,"In the land of Mordor,
in the fires of Mount Doom..."
24,115741,120287,"the Dark Lord Sauron forged
in secret a Master Ring..."
25,120371,122539,to control all others.
26,122623,126710,"And into this Ring he poured
his cruelty, his malice..."
27,126794,131047,and his will to dominate all life.
28,132008,135885,One Ring to rule them all.
29,136721,138471,One by one...
30,138556,143351,"the Free Lands of Middle-earth
fell to the power of the Ring."
31,143436,146521,But there were some who resisted.
32,146981,151735,"A Last Alliance of Men and Elves
marched against the armies of Mordor."
33,151819,156489,"And on the slopes of Mount Doom, they
fought for the freedom of Middle-earth."
34,169295,170920,"[SPEAKS ELVISH] Tangado haid!
Hold positions!"
35,171780,174920,"Leithio i philinn!
Release the arrows!"
36,186812,189439,Victory was near.
37,194195,195945,But the power of the Ring...
38,196781,198198,could not be undone.
39,222807,224808,It was in this moment...
40,224892,227394,when all hope had faded...
41,227478,231648,"that Isildur, son of the king,
took up his father's sword."
42,262721,269227,"Sauron, the enemy of the Free Peoples
of Middle-earth, was defeated."
43,276110,278361,The Ring passed to Isildur...
44,278446,282699,"who had this one chance
to destroy evil forever."
45,283409,285618,But the hearts of Men...
46,285703,288246,are easily corrupted.
47,288497,293126,"And the Ring of Power
has a will of its own."
48,318319,320945,It betrayed Isildur...
49,322781,325200,to his death.
50,329371,333333,"And some things
that should not have been forgotten..."
51,333417,335793,were lost.
52,336629,338922,History became legend...
53,339006,341132,legend became myth.
54,341217,344177,"And for
two and a half thousand years..."
55,344261,348014,"the Ring passed
out of all knowledge."
56,348641,351476,"Until, when chance came..."
57,352144,355271,it ensnared a new bearer.
58,356607,361444,"GOLLUM:
My precious."
59,361695,364280,"FEMALE VOICE: The Ring came
to the creature Gollum..."
60,364365,368326,"who took it deep into the tunnels
of the Misty Mountains."
61,368619,371496,And there it consumed him.
62,371747,373873,"GOLLUM:
It came to me."
63,373958,378503,My own. My love. My own.
64,378587,383341,My precious.
65,386971,390473,"FEMALE VOICE: The Ring brought
to Gollum unnatural long life."
66,390558,394519,For 500 years it poisoned his mind.
67,394603,399315,"And in the gloom of Gollum's cave,
it waited."
68,399400,402694,"Darkness crept back
into the forests of the world."
69,402945,405863,Rumor grew of a shadow in the East...
70,405948,408866,whispers of a nameless fear.
71,408951,412370,And the Ring of Power perceived...
72,412454,415290,its time had now come.
73,417710,420378,It abandoned Gollum.
74,421046,425550,"But something happened then
the Ring did not intend."
75,426385,431055,"It was picked up by the most unlikely
creature imaginable."
76,431140,432307,"BILBO:
What's this?"
77,432391,433933,"FEMALE VOICE:
A Hobbit."
78,434018,436894,Bilbo Baggins of the Shire.
79,436979,438855,A ring.
80,438939,440857,"GOLLUM:
Lost!"
81,443611,447155,My precious is lost!
82,447239,449574,"FEMALE VOICE:
For the time will soon come..."
83,449825,454996,"when Hobbits will shape
the fortunes of all."
84,459752,462879,"BILBO:
The 22nd day of September..."
85,462963,464213,in the year 1400...
86,466425,468051,by Shire-reckoning.
87,469428,474140,"Bag End, Bagshot Row, Hobbiton,
Westfarthing..."
88,475517,476934,the Shire...
89,477019,479896,Middle-earth.
90,484526,487862,The Third Age of this world.
91,499416,503419,There and Back Again:
92,503962,505838,A Hobbit's Tale.
93,505923,508466,By Bilbo Baggins.
94,514723,516474,Now...
95,517184,519185,where to begin?
96,520479,521521,"Ah, yes...."
97,525984,527694,"""Concerning..."
98,529363,530530,"Hobbits."""
99,531657,535243,"Hobbits have been living and farming
in the four Farthings of the Shire..."
100,535327,537412,for many hundreds of years...
101,537496,540581,"quite content to ignore
and be ignored..."
102,540666,543876,by the world of the Big Folk.
103,544211,549924,"Middle-earth being, after all,
full of strange creatures beyond count..."
104,550008,553261,"Hobbits must seem
of little importance..."
105,553345,557473,"being neither renowned
as great warriors..."
106,557558,561811,nor counted among the very wise.
107,563313,565773,[KNOCKING]
108,566191,569193,Frodo! Someone at the door.
109,570404,572947,"In fact, it has been remarked by some..."
110,573198,577660,"that Hobbits' only real passion
is for food."
111,577995,580246,A rather unfair observation...
112,580330,584083,"as we have also developed a keen
interest in the brewing of ales..."
113,584501,587211,and the smoking of pipe-weed.
114,587671,590548,But where our hearts truly lie...
115,590632,592842,is in peace and quiet...
116,593510,595720,"and good, tilled earth."
117,595804,601058,"For all Hobbits share a love
of things that grow."
118,604188,608691,"And, yes, no doubt to others,
our ways seem quaint."
119,608776,614030,"But today of all days,
it is brought home to me:"
120,614615,620495,"It is no bad thing
to celebrate a simple life."
121,622247,623623,[KNOCKING]
122,624708,627877,"Frodo, the door!"
123,631715,632995,Sticklebacks. Where is that boy?
124,633884,635551,Frodo!
125,641391,644894,"MALE VOICE:
Down from the door where it began"
126,646563,648940,[WAGON RUMBLES]
127,649608,653402,And I must follow if I can
128,654404,658491,The road goes ever on and on
129,658742,662286,Down from the door where it began
130,662371,667375,Now far ahead the road has gone
131,668001,671796,"- And I must follow if I can
- You're late."
132,675092,678886,"A wizard is never late, Frodo Baggins."
133,679638,684308,"Nor is he early. He arrives
precisely when he means to."
134,695654,698781,"It's wonderful to see you, Gandalf!"
135,702619,706330,"You didn't think I'd miss
your Uncle Bilbo's birthday?"
136,708000,710167,How is the old rascal?
137,710669,714297,"I hear it's going to be a party
of special magnificence."
138,714381,716883,"You know Bilbo.
He's got the whole place in an uproar."
139,716967,719051,"Well, that should please him."
140,719136,721012,Half the Shire's been invited.
141,721305,723931,"And the rest of them are turning up
anyway."
142,727060,730438,"BILBO:
And so life in the Shire goes on..."
143,730522,733691,"very much as it has
this past Age..."
144,733775,739405,"full of its own comings and goings,
with change coming slowly."
145,739489,741449,If it comes at all.
146,742701,746203,"For things are made to endure
in the Shire..."
147,746288,749832,"passing from one generation
to the next."
148,750208,755254,"There's always been a Baggins
living here under the Hill..."
149,755339,756714,in Bag End.
150,759509,762345,And there always will be.
151,763013,766390,"To tell you the truth,
Bilbo's been a bit odd lately."
152,767851,770019,"I mean, more than usual."
153,771021,772980,"He's taken to locking himself
in his study."
154,774524,778694,"He spends hours poring over old maps
when he thinks I'm not looking."
155,791375,793042,Where's it gone?
156,819569,821904,He's up to something.
157,830038,832623,"- All right, then. Keep your secrets.
- What?"
158,832708,834500,"But I know you have something
to do with it."
159,834584,835835,Good gracious me.
160,835919,838359,"Before you came along, we Bagginses
were very well thought of."
161,839089,840089,Indeed.
162,840424,842591,"Never had any adventures
or did anything unexpected."
163,843176,849140,"If you're referring to the incident
with the dragon, I was barely involved."
164,849224,852935,"All I did was give your uncle
a little nudge out of the door."
165,853020,857106,"Whatever you did, you've been officially
labeled a disturber of the peace."
166,857566,859442,"Oh, really?"
167,865073,867033,Gandalf! Gandalf!
168,867743,870619,[CHILDREN SHOUTING]
169,873123,874523,"FEMALE HOBBIT 1:
Fireworks, Gandalf!"
170,877461,880046,"FEMALE HOBBIT 2: Gandalf!
MALE HOBBIT: Fireworks, Gandalf!"
171,898899,899940,Gandalf?
172,900484,904612,"- I'm glad you're back.
- So am I, dear boy."
173,909076,910826,So am I.
174,928970,931472,"Whoa, whoa."
175,942692,944235,"BILBO:
No, thank you!"
176,944319,948405,"We don't want any more visitors,
well-wishers or distant relations!"
177,948490,952034,And what about very old friends?
178,955205,956872,Gandalf?
179,957541,961085,"- Bilbo Baggins.
- My dear Gandalf!"
180,961169,966382,"Good to see you. 111 years old!
Who would believe it?"
181,968135,970136,You haven't aged a day.
182,976726,978769,"Come on, come in!"
183,978854,981355,"Welcome, welcome."
184,982524,985067,"Oh, here we are."
185,986736,989238,"Tea? Or maybe something
a little stronger?"
186,989322,993242,"I've got a few bottles
of the Old Winyard left. 1296."
187,993326,997413,Very good year. Almost as old as I am.
188,998582,1003127,"It was laid down by my father.
What say we open one, eh?"
189,1003211,1005921,"Just tea, thank you."
190,1010260,1012136,Oh!
191,1012220,1013929,"I was expecting you sometime
last week."
192,1014181,1017433,"Not that it matters. You come and go as
you please. Always have and always will."
193,1017684,1022980,"You caught me a bit unprepared. We've only
got cold chicken and a bit of pickle...."
194,1023064,1026442,"There's some cheese here.
No, that won't do."
195,1026693,1030613,"We've got raspberry jam,
an apple tart...."
196,1031281,1035326,"But not much for afters.
Oh, no, we're all right."
197,1035410,1038287,I've just found some sponge cake.
198,1041208,1042688,"I could make you some eggs
if you'd..."
199,1046296,1048964,"- Just tea, thank you.
- Oh, right."
200,1050133,1052509,"- You don't mind if I eat, do you?
- No, not at all."
201,1052594,1054053,[KNOCKING]
202,1054137,1055537,"FEMALE HOBBIT:
Bilbo! Bilbo Baggins!"
203,1055597,1057223,I'm not at home!
204,1063230,1065856,It's the Sackville-Bagginses.
205,1065941,1068108,"- I know you're in there!
- They're after the house."
206,1068777,1071362,"They've never forgiven me
for living this long."
