Number,StartMilliseconds,EndMilliseconds,Text
1,62376,64582,"Thank you very much, sir."
2,64667,66832,You did a wonderful job. Wonderful.
3,66917,69291,Shh. Shh.
4,69376,71376,"We did it, Pete. We did it."
5,72875,74582,"- For a moment, we had our doubts.
- Shh."
6,74667,78083,"To continue, you've listened
to a long and complex case..."
7,78167,79957,murder in the first degree.
8,80042,84999,"A premeditated murder is the most serious
charge tried in our criminal courts."
9,85084,86832,You've listened to the testimony.
10,86917,89837,"You've had the law read to you
and interpreted as it applies in this case."
11,89917,93916,"It's now your duty to sit down and try
and separate the facts from the fancy."
12,94833,98375,"One man is dead.
Another man's life is at stake."
13,99167,103166,"If there's a reasonable doubt in your minds
as to the guilt of the accused..."
14,103250,105166,a reasonable doubt...
15,105250,108041,"then you must bring me
a verdict of not guilty."
16,108125,109999,"Now if, however,
there's no reasonable doubt..."
17,110084,113957,"then you must in good conscience
find the accused guilty."
18,115084,119208,"However you decide,
your verdict must be unanimous."
19,119292,122666,"In the event
that you find the accused guilty..."
20,122750,126083,"the bench will not entertain
a recommendation for mercy."
21,126167,129375,"The death sentence
is mandatory in this case."
22,129459,133166,"You're faced with a grave responsibility.
Thank you, gentlemen."
23,135167,137208,The alternate jurors are excused.
24,143209,145209,The jury will now retire.
25,263084,265084,Try this one. See if I can get it...
26,266417,268417,It's a muggy day.
27,271417,273791,"Hey. Oh, oh."
28,285833,287916,"- Piece of gum?
- No, thanks."
29,288000,290083,This thing is...
30,290167,292167,"- Huh?
- ...move it."
31,293417,295643,"- Come on, I'll give you a hand.
- Give me a hand with that."
32,295667,297667,That's it.
33,302625,304249,"- You know something?
- Yeah?"
34,304334,306083,I called the weather bureau this morning.
35,306167,308083,"This is gonna be
the hottest day of the year."
36,308167,309749,Could be.
37,309833,311749,"Boy, you'd think they'd at least
air-condition these places."
38,311833,315166,"- What is your name, sir?
- Oh, it's, uh... That one, yeah."
39,315250,316666,Thank you very much.
40,316750,319500,"Okay, gentlemen, everybody's here."
41,319583,322416,"Now, if there's anything you want,
I'll be right outside the door."
42,322500,324749,"- Just knock.
- Okay, thanks. We will."
43,337250,338458,Good morning.
44,338541,339999,I never knew they locked the door.
45,340084,342249,"Sure they lock the door.
What'd you think?"
46,343334,345749,"I don't know.
It just never occurred to me."
47,347376,349166,What's that for?
48,349250,351124,"Oh, I thought we might want
to vote by ballot."
49,351209,353874,"Great idea. Maybe we can
get him elected senator."
50,356125,358125,"Just in case, you know."
51,361376,363500,"- Ηow'd you like it?
- Oh, I don't know."
52,363583,365249,It was pretty interesting.
53,365334,367334,Yeah? I almost fell asleep.
54,367376,369957,"I mean, I've never been
on a jury before."
55,370042,372749,No? I've sat on many juries.
56,373917,376832,"What gets me is the way
those lawyers talk and talk and talk..."
57,376917,379083,"even when it's an open-and-shut case
like this one."
58,379167,380874,"Did you ever hear
so much talk about nothin'?"
59,380958,382832,"Well, I guess they're entitled."
60,382917,385375,"Yeah. They're entitled.
It's the system, but..."
61,386583,390666,"If you ask me, I'd slap those tough kids
down before they start any trouble."
62,390750,392832,It would save us a lot of time and money.
