Number,StartMilliseconds,EndMilliseconds,Text
1,5587,9800,"TOHO CO., LTD."
2,12428,16265,SEVEN SAMURAI
3,21520,24940,"Produced by
SOJIRO MOTOKI"
4,25149,26734,Screenplay by
5,26942,30487,"AKIRA KUROSAWA
SHINOBU HASHIMOTO, HIDEO OGUNI"
6,30696,33657,"Cinematography by
ASAKAZU NAKAI"
7,36994,40164,"Music by
FUMIO HAYASAKA"
8,52426,54053,Starring
9,54261,56555,TOSHIRO MIFUNE
10,56764,58974,TAKASHI SHIMURA
11,59183,61435,KEIKO TSUSHIMA
12,61643,63854,YUKIKO SHIMAZAKI
13,64063,66565,"KAMATARI FUJIWARA
DAISUKE KATO"
14,66774,70110,"ISAO KIMURA, MINORU CHIAKI
SEIJI MIYAGUCHI"
15,70319,76158,"BOKUZEN HIDARI
YOSHIO INABA, YOSHIO TSUCHIYA"
16,162786,167875,"Directed by
AKIRA KUROSAWA"
17,173589,175507,"In the 16th century, during the Civil Wars,"
18,175716,180346,"an endless cycle of conflict
left the countryside overrun by bandits."
19,180554,184641,"Peaceful peasants lived in terror
of the thunder of approaching hooves..."
20,228602,231772,Take this village too?
21,231980,234650,Take it! Take it!
22,235567,236985,Not so fast!
23,237152,241115,We just took their rice last fall.
24,241782,243242,They'll have nothing now.
25,243742,245202,Very well.
26,245411,248205,"We'll return
when that barley's ripe!"
27,280779,283490,Is there no god to protect us?
28,285284,290914,"Land tax, forced labor,
war, drought..."
29,291582,294293,and now bandits!
30,298714,302384,The gods want us farmers dead!
31,302593,305304,"That's right!
We're better off dead!"
32,306889,311226,"What's all this?
Crying won't change anything."
33,311685,314563,"The magistrate can do more
than collect taxes."
34,314730,316565,We can ask him for help.
35,317566,319526,We know all about him!
36,319735,323072,"He shows up after they're gone,
acting big while he surveys the damage."
37,323238,325366,That's right. He's useless.
38,325616,330871,"We might as well hand over
our rice and barley to the bandits"
39,331080,333332,and just hang ourselves!
40,333874,337252,"That'll bring the magistrate
here in a hurry!"
41,347888,349556,We'll kill those bandits.
42,350766,352559,We'll kill them all.
43,352768,354812,"Never again!
Let's kill 'em all!"
44,355604,357064,Not me!
45,358607,360943,I couldn't possibly --
46,363070,365030,That's crazy talk.
47,366990,370244,"So we can kill defeated samurai
but not bandits?"
48,370911,374248,"Stop it! This is no time
to fight amongst ourselves."
49,377334,381422,"We don't have a chance against bandits.
And when we lose?"
50,381630,384967,"They'll slaughter us all,
down to the last unborn child."
51,385134,388595,"I've had enough!
Better to risk it all"
52,388804,391432,"than to live like this.
Kill or be killed!"
53,391682,393100,Rikichi!
54,393517,396270,"The farmer's only choice
is to endure."
55,396562,398605,We can't defy the powerful.
56,400315,403152,"When the bandits arrive,
we'll greet them meekly"
57,403986,406155,"and quietly hand over
all our barley."
58,406655,411201,"We'll plead with them to leave
just enough for us to survive."
59,411660,416790,"""That's all we ask,""
we'll beg on our hands and knees."
60,418417,420711,What bandit will agree to that?
61,421128,426258,"Have you forgotten how low we had
to stoop for the rice we're eating now?"
62,447696,449782,We should go see the Old Man.
63,449990,452368,Let him decide what to do.
64,517975,520144,"Consider who
we're dealing with here."
65,521812,525774,"Give a wolf a taste of your leg
and he'll ask for your hand."
66,525941,528736,"Once they have a taste,
they'll be back in the fall."
67,528986,532239,"- But what if we lose?
- Then we're no worse off!"
68,532823,535784,"Without our barley,
we're doomed anyway!"
69,540956,542166,We fight.
70,543959,546086,"Old Man, that's madness."
71,546295,548756,"We're farmers.
What do we know of battle?"
72,548964,551467,We'll hire samurai.
73,551842,555971,"Whoever heard of farmers
hiring samurai?"
74,557598,560309,"I saw it with my own eyes,"
75,561352,566565,"when the village you were born in
was torched."
76,567566,571779,"I saw it when we escaped
to this village here."
