Number,StartMilliseconds,EndMilliseconds,Text
1,174049,175717,(BUS APPROACHING)
2,197948,199199,Hello.
3,200158,202828,My name's Forrest. Forrest Gump.
4,208375,210419,Do you want a chocolate?
5,213004,216425,"I could eat about
a million and a half of these."
6,217592,222806,"My mama always said
life was like a box of chocolates."
7,224808,227686,You never know what you're gonna get.
8,234901,237446,Those must be comfortable shoes.
9,238822,243493,"I'll bet you could walk all day
in shoes like that and not feel a thing."
10,245704,248165,I wish I had shoes like that.
11,248832,250375,My feet hurt.
12,251585,253253,Mama always said there's an awful lot
13,253336,256548,"you could tell about a person
by their shoes:"
14,257674,260635,"where they're going,
where they've been."
15,267893,269936,I've worn lots of shoes.
16,273064,277861,"I bet if I think about it real hard,
I could remember my first pair of shoes."
17,280781,283408,Mama said they'd take me anywhere.
18,284201,286828,She said they was my magic shoes.
19,286912,290081,"All right, Forrest,
you can open your eyes now."
20,297380,299841,Let's take a little walk around.
21,306640,308433,How do those feel?
22,311394,313563,"His legs are strong, Mrs. Gump,"
23,313647,316149,"as strong as I've ever seen,"
24,316233,319611,"but his back is as crooked
as a politician."
25,320904,323990,"But we're gonna straighten him right up,
now, aren't we, Forrest?"
26,324074,325200,Forrest!
27,326701,327911,"FORREST: Now, when I was a baby,"
28,327994,330831,"Mama named me after
the great Civil War hero,"
29,330914,333333,General Nathan Bedford Forrest.
30,333416,335627,"She said we was related to him
in some way."
31,335710,337087,"And what he did was,"
32,337170,341424,"he started up this club called
the Ku Klux Klan."
33,341508,344845,"They'd all dress up in their robes
and their bed sheets"
34,344928,349266,"and act like a bunch of ghosts
or spooks or something."
35,349349,353228,"They'd even put bed sheets
on their horses and ride around."
36,353311,356356,"And anyway, that's how I got my name,"
37,356439,357858,Forrest Gump.
38,357941,359693,"Mama said that the ""Forrest"" part"
39,359776,363321,"was to remind me that sometimes
we all do things that,"
40,363405,366199,"well, just don't make no sense."
41,366658,367659,(CLANG)
42,371872,375375,"Okay... Get it, get it..."
43,375458,378420,"Wait, is it this way? Hold on."
44,379337,380839,All right...
45,381423,383091,What are you all staring at?
46,383174,387637,"Haven't you ever seen a little boy
with braces on his legs before?"
47,389180,392893,"Don't ever let anybody tell you
they're better than you, Forrest."
48,392976,395562,"If God intended
everybody to be the same,"
49,395645,397772,"he'd have given us all braces
on our legs."
50,397856,399566,"FORREST: Mama always had a way of
explaining things"
51,399649,401651,so I could understand them.
52,403111,406615,"We lived about a quarter mile
off Route 17,"
53,406698,409743,"about a half mile from
the town of Greenbow, Alabama."
54,409826,412579,That's in the county of Greenbow.
55,412662,417083,"Our house had been in Mama's family
since her grandpa's grandpa's grandpa"
56,417167,419085,"had come across the ocean
about 1,000 years ago,"
57,419169,421087,something like that.
58,421171,423882,"Since it was just me and Mama
and we had all these empty rooms,"
59,423965,426718,"Mama decided to let those rooms out,"
60,426801,428762,"mostly to people passing through,"
61,428845,432807,"like from, oh, Mobile,
Montgomery, places like that."
62,432891,435602,That's how me and Mama got money.
63,435685,438438,Mama was a real smart lady.
64,438521,443526,"Remember what I told you, Forrest.
You're no different than anybody else is."
65,446029,448406,"Did you hear what I said, Forrest?"
66,448490,452661,"You're the same as everybody else.
You are no different."
67,453161,457624,"Your boy's different, Mrs. Gump."
68,457707,459918,"Now, his IQ is 75."
69,460710,463838,"Well, we're all different, Mr. Hancock."
70,467425,469469,"FORREST: She wanted me to have
the finest education,"
71,469552,473473,"so she took me to
the Greenbow County Central School."
72,473556,475809,I met the principal and all.
73,476309,479187,"I want to show you something,
Mrs. Gump."
74,479646,482524,"Now, this is normal."
75,483024,486319,Forrest is right here.
76,487153,492701,"The state requires a minimum IQ of
80 to attend public school, Mrs. Gump."
77,493201,496079,"He's gonna have to go
to a special school."
78,496162,498289,"Now, he'll be just fine."
79,499082,501167,"What does ""normal"" mean, anyway?"
80,501251,504629,"He might be a bit on the slow side,"
81,505755,507507,but my boy Forrest is gonna get
82,507590,510135,"the same opportunities
as everyone else."
83,510218,514014,"He's not going to some special school
to learn how to re-tread tires."
84,514097,517267,"We're talking about
five little points here."
85,518977,521604,There must be something can be done.
86,523189,525650,We're a progressive school system.
87,526484,529404,"We don't want to see anybody
left behind."
88,530280,533742,"Is there a Mr. Gump, Mrs. Gump?"
89,536995,538872,He's on vacation.
90,539873,542625,(GASPING AND PANTING)
91,556347,560143,"Well, your mama sure does care
about your schooling, son."
92,565648,568109,"You don't say much, do you?"
93,571488,574657,(GASPING AND PANTING)
94,579621,581581,"""Finally, he had to try."
95,581664,583625,"""It looked easy, but,"
96,584834,587170,"""oh, what happened."
97,587253,590256,"- ""First, there...""
- Mama, what's ""vacation"" mean?"
98,590799,593384,"- Vacation?
- Where Daddy went."
99,596012,598723,Vacation's when you go somewhere
100,601101,603436,and you don't ever come back.
101,607774,611569,"FORREST: Anyway, I guess you could
say me and Mama was on our own."
102,612779,616407,"But we didn't mind.
Our house was never empty."
103,616491,619077,"There was always folks
coming and going."
104,619160,620245,MRS. GUMP: Supper.
105,620328,623748,"- It's supper, everyone. Forrest...
- My, my. That sure looks special."
106,623832,626376,"FORREST: Sometimes we had
so many people staying with us"
107,626459,629129,"that every room
was filled with travelers."
108,629212,632841,"You know, folks living out
of their suitcases"
109,632924,635885,and hat cases and sample cases.
110,635969,639389,"Forrest Gump, it's suppertime! Forrest..."
111,639472,642016,"One time, a young man
was staying with us,"
112,642100,645728,and he had him a guitar case.
113,653862,656698,(SINGING HOUND DOG)
114,659701,663705,"Forrest! I told you not to bother
this nice young man."
115,663788,665123,"ELVIS PRESLEY:
Oh, no, that's all right, ma'am."
116,665206,668042,"I was just showing him a thing or two
on the guitar here."
117,668126,671087,"All right, but your supper's ready
if y'all want to eat."
118,671171,674132,"Yeah, that sounds good.
Thank you, ma'am."
119,674799,678386,"Say, man, show me that crazy
little walk you just did there."
120,678469,680346,Slow it down some.
121,680555,682390,(SINGING HOUND DOG)
122,682473,684392,FORREST: I liked that guitar.
123,685059,686811,It sounded good.
124,688605,692775,"I started moving around to the music,"
125,692859,694694,swinging my hips.
126,697280,699824,"This one night,
me and Mama was out shopping,"
127,699908,702911,"and we walked right by
Benson's furniture and appliance store,"
128,702994,704579,and guess what?
129,706039,709334,(SINGING HOUND DOG)
130,716925,719761,This is not for children's eyes.
131,722305,724098,"Some years later,
that handsome young man"
132,724182,726726,"who they called ""The King,"""
133,726809,729145,"well, he'd sung too many songs,"
134,729812,732357,"had himself a heart attack,
or something."
135,733441,735610,Must be hard being a king.
136,739906,742742,"You know, it's funny how you remember
some things, but some things you can't."
137,743493,747372,"- You do your very best now, Forrest.
- I sure will, Mama."
138,749082,753670,"FORREST: I remember the bus ride
on the first day of school very well."
139,757215,758925,Are you coming along?
140,759008,762512,"Mama said not to be taking
rides from strangers."
141,762595,764764,This is the bus to school.
142,767725,769978,I'm Forrest. Forrest Gump.
143,770937,774941,"- I'm Dorothy Harris.
- Well, now we ain't strangers anymore."
144,787954,789747,This seat's taken.
145,792208,793710,It's taken!
146,801592,803469,You can't sit here.
147,805638,809058,"FORREST: You know, it's funny what
a young man recollects,"
148,809142,811519,'cause I don't remember being born.
149,813146,815315,"I don't recall what I got
for my first Christmas,"
150,815398,818484,"and I don't know when I went
on my first outdoor picnic."
151,818568,823281,But I do remember the first time I heard
152,823364,826200,the sweetest voice in the wide world.
153,826701,829078,JENNY: You can sit here if you want.
154,831998,835877,"I had never seen anything
so beautiful in my life."
155,836586,838671,She was like an angel.
156,838755,841674,"Well, are you gonna sit down,
or aren't you?"
157,846637,848431,What's wrong with your legs?
158,848514,852769,"Nothing at all, thank you.
My legs are just fine and dandy."
159,853686,855855,I just sat next to her on that bus
160,855938,858024,"and had a conversation
all the way to school."
161,858107,860818,"...my back's crooked like
a question mark."
162,860902,862070,These are going to make me...
163,862153,866908,"And next to Mama, no one ever
talked to me or asked me questions."
164,867450,869410,Are you stupid or something?
165,869494,872497,"Mama says, ""Stupid is as stupid does."""
166,874123,877794,"- I'm Jenny.
- I'm Forrest. Forrest Gump."
167,878461,880296,"From that day on,
we was always together."
168,880380,883216,"Jenny and me was like
peas and carrots."
169,886803,888429,She taught me how to climb.
170,888513,891224,"Come on, Forrest, you can do it."
171,891307,893935,I showed her how to dangle.
172,894018,896062,"""...a good little monkey and..."""
173,896145,901067,"She helped me learn how to read,
and I showed her how to swing."
174,903403,907156,"Sometimes we'd just sit out
and wait for the stars."
175,907240,912161,"- Mama's gonna worry about me.
- Just stay a little longer."
176,913413,917166,"For some reason,
Jenny didn't never want to go home."
177,917250,919335,"Okay, Jenny, I'll stay."
178,920169,922922,She was my most special friend.
179,926342,928010,My only friend.
180,931806,935601,"Now, my mama always told me that
miracles happen every day."
181,935685,938062,"Some people don't think so, but they do."
182,941107,942692,"Hey, dummy!"
183,943651,945736,"Are you retarded, or just plain stupid?"
184,945820,949323,"- ""Look, I'm Forrest Gimp.""
- JENNY: Just run away, Forrest."
185,950658,953744,"Run, Forrest! Run away! Hurry!"
186,953828,957081,"- Get the bikes!
- BOY 1: Hurry up! Let's get him!"
187,957165,959709,"- Come on!
- Look out, dummy, here we come!"
188,959792,961627,We're gonna get you!
189,962587,966340,"Run, Forrest, run! Run, Forrest!"
190,968050,969969,"Come back here, you!"
191,983608,986068,"Run, Forrest!"
192,986152,987570,Run!
193,1018768,1021646,"FORREST: Now, you wouldn't believe it
if I told you,"
194,1022772,1025274,but I can run like the wind blows.
195,1028528,1031614,"From that day on,
if I was going somewhere,"
196,1032448,1033741,I was running!
197,1033824,1036202,BOY 1: He's getting away! Stop him!
198,1067650,1070653,That boy sure is a running fool.
199,1074865,1076242,"Now, remember how I told you that"
200,1076325,1079245,"Jenny never seemed
to want to go home?"
201,1079328,1082415,"Well, she lived in a house
that was as old as Alabama."
202,1082498,1084667,"Her mama had gone up to heaven
when she was five,"
203,1084750,1088087,"and her daddy was
some kind of a farmer."
204,1089922,1090965,Jenny?
205,1091048,1093217,He was a very loving man.
206,1093676,1097930,"He was always kissing and touching
her and her sisters."
207,1099682,1104103,"And then this one time,
Jenny wasn't on the bus to go to school."
208,1105271,1107231,"Jenny, why didn't you come
to school today?"
209,1107315,1108316,(SHUSHES)
210,1108399,1110276,Daddy's taking a nap.
211,1110359,1112069,"- MR. CURRAN: Jenny!
- Come on!"
212,1113529,1116073,"MR. CURRAN:
Jenny, where'd you run to?"
