Number,StartMilliseconds,EndMilliseconds,Text
1,103307,106147,"- Three of a kind, let's do this.
- That's it? Three guys?"
2,106310,109646,"Two guys on the roof. Every guy gets
a share. Five shares is plenty."
3,109813,112293,"Six shares.
Don't forget the guy who planned the job."
4,112441,114761,"He thinks he can sit it out
and still take a slice."
5,114902,118030,"- I know why they call him the Joker.
- Why do they call him the Joker?"
6,118197,120032,"- I heard he wears makeup.
- Makeup?"
7,120199,122159,"Yeah, to scare people.
You know, war paint."
8,134713,137925,"All right, everybody,
hands up, heads down!"
9,138300,141094,"I said, hands up, heads down!"
10,141261,144223,"Let's go, pal,
I'm making a withdrawal here."
11,144473,145933,"- I said, hands up!
- No!"
12,146308,148560,Here comes the silent alarm.
13,148727,150062,And there it goes.
14,150229,151438,Heads down!
15,151605,153941,"All right, tootsie,
you're taking a dive with me."
16,154107,156777,"- Down! I said, stay down there!
- Don't hurt me!"
17,157027,160030,"Funny, it didn't dial 911.
It was trying to reach a private number."
18,160197,162117,"- Is it a problem?
- No, I'm done here."
19,171500,173877,Sit down! Down!
20,174378,176547,"Down! I said, stay down there!"
21,180801,183637,"Obviously we don't want you
doing anything with your hands..."
22,183804,186723,...other than holding on for dear life.
23,194481,196483,On the ground! Stay on the ground!
24,196650,200320,"Nobody make a move!
Nobody! Stay down!"
25,216753,217796,Yeah!
26,220632,222718,"You have any idea
who you're stealing from?"
27,222885,226597,"- You and your friends are dead.
- He's out, right?"
28,229683,230934,What...?
29,238775,240527,Where did you learn to count?
30,243322,246783,"They wired this thing up with like
5000 volts. What kind of bank does that?"
31,246950,249995,"A Mob bank.
I guess the Joker's as crazy as they say."
32,250162,251204,Where's the alarm guy?
33,251371,253931,"Boss told me when the guy
was done, I should take him out."
34,254041,255375,"One less share, right?"
35,256293,258545,"Funny, he told me something similar."
36,258712,260172,He what? No! No!
37,271892,273268,That's a lot of money.
38,273435,277147,"If this Joker guy was so smart,
he'd have had us bring a bigger car."
39,278565,282486,"I'm betting the Joker told you to kill me
soon as we loaded the cash."
40,283403,287199,"No, no, no, I kill the bus driver."
41,287908,289034,Bus driver?
42,291244,292746,What bus driver?
43,296833,298752,School's out. Time to go.
44,298919,301171,"That guy's not getting up, is he?"
45,301922,303590,That's a lot of money.
46,307094,309429,What happened to the rest of the guys?
47,316186,318563,"You think you're smart, huh?"
48,319272,320899,The guy that hired youse...
49,321441,324027,...he'll just do the same to you.
50,324319,327280,"Oh, criminals in this town
used to believe in things."
51,327447,328740,Honor...
52,328907,330617,...respect.
53,330784,333120,"Look at you.
What do you believe in, huh?"
54,333286,334579,What do you believe in?!
55,334913,339835,"I believe whatever doesn't kill you
simply makes you..."
56,341420,342963,...stranger.
57,384921,387841,"Mr. Mayor, you were elected
in a campaign to clean up the city."
58,388008,390177,"- When are you gonna start?
- I already have."
59,390343,394181,"Like this Batman. We're hearing he's
doing good, criminals are running scared."
60,394347,398060,"- No, man. I don't like it tonight.
- What are you, superstitious?"
61,398226,401313,"You got more chance of winning
the Powerball than running into him."
62,401480,404858,"That's not true. Our men in the
Major Crimes Unit are close to an arrest."
63,405025,407986,"Hey, Wuertz, mayor says
you're closing in on the Batman."
64,408153,410280,The investigation is ongoing.
65,410447,412887,"The process of cleaning up
the streets is a long one."
66,413033,415035,"I pledged in my campaign, uh, to have..."
67,419372,421666,"Ever intending to see your wife again,
lieutenant?"
68,421833,424503,"I thought you had to
go look after your mother, detective."
