Number,StartMilliseconds,EndMilliseconds,Text
1,117414,119331,"How long must we wait?
-They'll be here soon."
2,119456,121622,"Eleven cases pending.
I need at least eight people."
3,121747,123956,"Alright, sir.
-We'll remand them today itself."
4,124081,127081,"Don't know how many we'll get.
-Cops from other stations are here too."
5,127206,128289,We'll see.
6,129539,131622,"What's taking so long?
-They'll be here, sir."
7,131747,132831,"The jailer, sir."
8,134414,136206,"Sir...
-Must I handle it myself?"
9,136331,137997,"I'll talk to the jailer myself, sir."
10,139164,140664,"New recruit, eh?
-Yes, sir."
11,140789,141789,Move aside!
12,148997,150581,"What caste are you?
-Koravar, sir."
13,150706,152247,"Theft case?
-Yes."
14,152997,154414,Stand aside.
15,154539,155539,Get going!
16,155664,156664,"Go, man!"
17,157247,158414,"What caste?
-Devar, sir."
18,158539,159539,Leave.
19,160706,162039,"What are you?
-Koravar."
20,162164,163164,Stand aside.
21,165997,167289,"Vanniyar, sir.
-Leave."
22,169539,170831,"What caste?
-Irula, sir."
23,170956,172497,"They framed me on a false charge, sir."
24,172622,175747,"As if he's a lord!
""Framed on a false charge"", it seems!"
25,175872,176914,Stand aside!
26,177039,178289,"I'm Ottar, sir."
27,178414,179581,Stand aside!
28,180831,182289,"What are you?
-Koravar."
29,182414,183747,Stand aside!
30,183872,185914,"Gounder, sir.
-Leave."
31,186039,187039,"Naidu, sir.
-Leave."
32,188664,190039,"Mudaliar, sir.
-Leave."
33,190164,191372,What are you?
34,191497,193081,"Koravar, sir.
-Stand aside!"
35,194081,196164,"Why has nobody come to receive them, sir?"
36,197831,199039,Are they orphans?
37,199164,200164,You could say that.
38,200289,202289,"Send them away. Don't let them dawdle.
-What?"
39,202414,203414,Clear them out!
40,204831,206456,Twelve guys in all.
41,206581,209289,"Six from Koravars.
Four Irulas. Two from Ottar."
42,209414,211706,"They are drawing attention.
Get them away quick."
43,211831,214247,"Plenty of pending cases.
We'll need at least six."
44,214372,216997,"We're under pressure too!
The Inspector himself is here!"
45,217122,218331,He's due for a promotion.
46,218456,219997,We need to wrap up pending cases soon.
47,220122,222581,"We're answerable to higher-ups too.
Split them fairly!"
48,225039,227622,"As if the law says you can file
only one case against someone!"
49,227747,230789,"Slap at least two cases on each guy.
Like anyone will question it!"
50,230914,234206,"As if these guys will admit to it
right away. Like you know our troubles..."
51,234331,235372,Get in!
52,235497,237497,Everyone get in!
53,237622,240247,"Thought you were freeing us,
but now you load us back in there?"
54,240372,242872,"Don't hit me, sir.
My wife and children are here."
55,242997,245914,"Get inside.
-I didn't do anything."
56,246039,247039,"Get in, I say!"
57,247164,249872,"I am as good as dead, dad!
-Dear boy..."
58,249997,251747,Don't forsake my wife and child.
59,251872,254039,The cops won't let me live anymore.
60,254164,255497,Take care of my family.
61,255622,256956,"Grab him, Constable sir."
62,257081,258997,"Let go of my son!
-I didn't do anything, sir."
63,259122,262497,"Let go of my boy!
-Please don't hurt me!"
64,279664,282706,"(Konamalai village, Villupuram district)"
65,321997,323456,"Hey Sengani, get the smoke pot."
66,324539,325539,I'm coming.
67,326414,327414,Make it fast.
68,328122,329581,"I'm coming.
Hold on."
69,329706,331247,"Hurry up, Irutappa.
-I'm coming."
70,331372,332414,"Here you go.
-Give me."
71,336414,337497,Blow in.
72,344831,347164,"What are you doing? Blow harder.
-Wait. I'll do it."
73,348372,350372,"So much smoke
and still these don't come out."
74,350497,352039,Let's see who wins today!
75,362414,364372,"They are coming out, dear.
-Catch them."
76,364497,365831,Catch them all.
77,368997,371247,"Got them.
Look how many rats are in here!"
78,371372,372414,Get them.
79,372539,374456,"Dig deeper, Irutappa.
-Got it."
80,376581,377997,"Okay, dearie..."
81,379497,380706,It's okay...
82,380831,381997,"That's it.
Run along!"
83,382122,384456,"Crackpot!
Letting the hard-caught rats go scot free?"
84,384581,388581,"It's a baby rat. Should we ease our hunger
with that little thing?"
85,388706,389789,"A young life?
-Yes."
86,389914,390914,Very well...
87,393289,394872,"Bring it here.
-Mosakutty!"
88,394997,396497,"I'll get the gunny bag!
-What is it?"
89,396622,398831,"I ask you to catch rats
and you dig a well instead?"
90,400122,402914,"What gives, Auntie?
Won't keep your brother in line?"
91,403039,405122,"You find it funny, eh?
-What else to do?"
92,405247,407122,"You keep digging
as if for treasure!"
93,407247,409706,"Won't I catch them if I find them?
-As if! Keep digging!"
94,411039,413622,"Watch how many rats I catch!
-I've been doing that for years!"
95,414497,416414,(An 80s film song plays on the radio)
96,418997,421539,"Are you here to listen to music?
Gather the grains!"
97,421664,423997,"The song refers to your name.
Why get worked up now?"
98,425164,426164,So that's how it goes?
99,426289,428456,"At this rate, you'll make a baby
right on this field."
100,428581,430914,"Wherever you wish,
I'll make a baby!"
101,431039,433872,"Born a huntress,
would I be afraid to bear a child?"
102,433997,436372,"Alright then.
Tonight's sure to be a sleepless one!"
103,438372,440581,"Oh my! All the grain
that's hidden here!"
104,440706,442331,"Dig it up.
-Here you go."
105,444167,445458,"It'll be all good, now."
106,452831,453831,Hey!
107,454581,455831,What is all this?
108,455956,458539,"We've caught all the rats, sir.
No more snake trouble for you."
109,458664,461206,"You've dug up the farm
like a damn flock of pigs!"
110,461331,462831,We'll fix it up before we leave.
111,462956,463956,"See to it.
-Yes, sir."
112,464081,465789,Big mistake letting you in the village!
113,465914,468414,"Offer a place to sit,
you'll ask for a place to lie down!"
114,469372,471414,"A riddle for you.
Crack it if you can."
115,471539,473081,Go ahead.
116,473206,474664,"""Little fellow makes me bend low!"""
117,475664,477247,Quit laughing and answer.
118,477372,479997,"House entrance.
You have to bend low to enter, right?"
119,480122,481622,Wrong answer!
120,481747,482914,Oh my!
121,483039,484122,"Come by home, brother!"
122,484247,486706,"No. Got sacks to haul at the rice mill.
-Heading there?"
123,486831,488706,"Alright.
Give a kiss to your uncle, Alli!"
124,488831,489831,"Alright.
-See you."
125,489956,493206,"""Despite not having eaten betel leaves
or betel nuts, the lips got red."""
126,493331,495997,What in the world is that?
127,500081,501956,"Tie up the goats, Vijaya.
-Move, move!"
128,505414,507039,"Do you not hear me?
-What is it?"
129,508039,510539,"For the last time, are you coming?
-Shut up and sleep."
130,517039,518247,"Get over here.
-Let go."
131,521497,523539,Look... I've been calling for so long.
132,525456,526706,Why play hard to get?
133,526831,529456,"Must I work on you
like I do the smoke pot?"
134,529581,530622,"Here, bundle them up."
135,530747,533372,"The house is all damp
and you try out lame charms!"
136,533497,534622,"""Lame charms""?"
137,536789,537789,What?
138,538497,542164,"I'll build you a brick house.
Hug me tight, won't you?"
139,542289,544956,"As it is, we live on the lake bund."
140,545081,548372,"You think officers are going to
let you build our house there?"
141,550581,551872,Get over here.
142,551997,555206,"First, fix that roof.
You can fantasize later."
143,558581,559664,My precious!
144,560956,562622,I swear upon you!
145,562747,564081,Before I die...
146,565956,568247,"...you'll be the proud owner
of a brick house!"
147,571456,572539,"Playing hard to get, eh?"
148,602206,604622,"I'm going to visit my daughter.
Be back in two months."
149,604747,606747,"Meet the head of the municipality.
-Yes, sir."
150,628585,630898,Oh heavens! A snake!
151,634622,636914,"How many bricks have I cut out
with these hands!"
152,637039,638997,"Yet, I cannot build
one brick house of my own."
153,640539,641706,"Rajakannu!
-Yes?"
154,641831,644622,"There's a snake at the house
of the Ramapuram President. Hurry!"
155,644747,645789,On my way!
156,647372,648664,"Sengani?
-Yes?"
157,648789,649789,Get the medicine.
158,655622,657539,"O Goddess...
-O dear Goddess..."
159,657664,659331,"Take this too. Eat it.
-Alright."
160,659456,660706,"See you.
-Be careful."
161,660831,662539,"If my uncle comes, have him fix it up."
162,662664,663747,"Let's go, brother."
163,667414,670747,"All the firewood got wet.
I'll put them out to dry."
164,675956,678497,"Run!
-Move aside, sister."
165,681331,683164,"Did it go in here?
-Right there."
166,683289,685497,"Come here.
It was there, wasn't it?"
167,685622,687081,That's where it went.
168,687206,689581,"Why leave the closet open like this,
you idiot?"
169,689706,692372,"I was way too panicked
to do anything!"
170,693497,694581,O Dear Goddess!
171,696706,698997,"Damn! I have to deal with this
ahead of the trip."
172,709747,711581,"Did he find it?
-I don't know."
173,713122,714206,Maybe he got it.
174,714997,715997,Sir?
175,721331,723747,"It's not here, sir.
Here's your earring, ma'am."
176,723872,726081,"Checked the jewellery closet?
-Hey!"
177,726206,729331,"How could it get in there?
-What if that damn snake bites me?"
178,729456,731164,You dunce!
179,753956,754956,"Come, come..."
180,757081,758831,That's it...
181,764793,765372,That's it.
182,765497,769331,"Of all places, you preferred
the President's house for feast, eh?"
183,769456,771289,Why the hell are you coddling it?
184,771414,774456,"Kill it and toss it away!
-What will this poor thing do, sir?"
