Number,StartMilliseconds,EndMilliseconds,Text
1,64297,66006,What the fuck is that?
2,66716,67883,Jimmy?
3,68176,69927,"- What's up?
- Did I hit something?"
4,70095,71762,What the fuck is that?
5,72806,74431,Maybe you got a flat?
6,75308,77559,Wha...? No.
7,79187,81146,"What the fuck?
You better pull over and see."
8,108299,110551,"He's still alive. You
fucking piece of shit!"
9,110719,113554,"Die, you motherfucker! Look at me!"
10,123023,126984,"As far back as I can remember,
I always wanted to be a gangster."
11,166941,167983,To me...
12,168151,172571,"being a gangster was better than
being president of the United States."
13,175700,179244,"{\an8}Even before I first wandered into
the cabstand for an after-school job..."
14,179412,181497,I knew I wanted to be a part of them.
15,181664,184083,It was there that I knew I belonged.
16,184250,188754,"To me, it meant being somebody
in a neighborhood full of nobodies."
17,188922,192007,"They weren't like anybody else.
They did whatever they wanted."
18,192175,195761,"They double-parked in front of a hydrant,
nobody ever gave them a ticket."
19,195929,198263,"In the summer,
when they played cards all night..."
20,198431,200557,nobody ever called the cops.
21,212570,214613,Tony Stacks. How are you?
22,215907,217366,Tuddy Cicero.
23,217534,219827,Could this be the Canarsie Kid?
24,220453,221995,"- How are you?
- Good."
25,223289,224456,Tuddy.
26,225375,228418,"Tuddy ran the cabstand
and the Bella Vista Pizzeria..."
27,228586,233215,"and other places for his brother, Paul,
who was the boss of the neighborhood."
28,237846,240139,Paulie might have moved slow...
29,242600,246562,"but it was only because Paulie
didn't have to move for anybody."
30,251234,252860,"- It's your fault.
- You started it."
31,253027,255070,I started it? It's your fault.
32,255238,257406,"At first my parents loved
that I found a job..."
33,257574,259658,across the street from the house.
34,260785,264538,"My father, who was Irish,
was sent to work at the age of 11."
35,264831,266623,He liked that I got myself a job.
36,266791,270335,"He always used to say
that American kids were spoiled lazy."
37,272130,273755,"- Bye, Dad.
- Bye."
38,274257,275549,"See you, Mikey."
39,275717,276925,"Bye, Henry."
40,277093,279094,Henry! Watch how you cross!
41,279262,280679,Bring back milk!
42,280847,283974,"My mother was happy after
she found out that the Ciceros..."
43,284142,287686,"came from the same part of Sicily
as she did. To my mother..."
44,287854,290647,that was the answer to all her prayers.
45,292108,294568,I was the luckiest kid in the world.
46,294736,297571,"I could go anywhere, I could do anything."
47,297739,300407,"I knew everybody,
and everybody knew me."
48,300783,303619,"Wiseguys would pull up
and Tuddy would toss me their keys..."
49,303786,305537,and let me park their Cadillacs.
50,305705,309291,"Here I am, this little kid,
I can't even see over the steering wheel..."
51,309459,311627,and I'm parking Cadillacs.
52,314881,316965,But it wasn't too long...
53,317133,320969,"before my parents changed
their minds about my job at the cabstand."
54,321137,322763,For your mother and sister.
55,322931,326308,"For them, the cabstand was supposed
to be a part-time job. But for me..."
56,326476,328435,it was definitely full-time.
