Number,StartMilliseconds,EndMilliseconds,Text
1,2000,12000,Created and Encoded by --  Bokutox -- of  www.YIFY-TORRENTS.com. The Best 720p/1080p/3d movies with the lowest file size on the internet. World of Warcraft - Outland PVP (EU) - Torporr (name)
2,183100,186900,They've killed your son Paolo!
3,187300,189400,Murderers! Murderers!
4,200200,201700,My son...
5,246100,248500,"All my respect, Don Ciccio."
6,252700,256700,"You killed my husband because
he wouldn't give in to you."
7,257300,259600,And his oldest son Paolo...
8,260400,262900,...because he swore revenge.
9,264100,267700,"But Vito is only nine.
And dumb-witted."
10,268600,270200,He never speaks.
11,270300,272700,It's not his words I'm afraid of.
12,273900,277900,He's weak. He couldn't hurt anyone.
13,278800,281600,"But when he grows, he'll grow strong."
14,282000,285700,"Don't worry. This little boy
can't do a thing to you."
15,293200,296600,"When he's a man, he'll
come for revenge."
16,298400,302500,"I beg you, Don Ciccio,
spare my only son."
17,303400,305500,He's all I have left.
18,305800,310900,"I swear to God he'll never do
you any harm. Spare him!"
19,320200,321100,"Vito, run!"
20,321200,322400,Move and I'll kill him!
21,324400,325900,"Run, Vito!"
22,331600,332800,Kill him!
23,342200,346700,"Any family who hides the boy
Vito Andolini will regret it!"
24,349000,350300,You understand?
25,359700,364600,"Anybody who hides the boy
Vito Andolini is in for trouble!"
26,390400,392700,"Vito, we're praying for you!"
27,398300,402100,"If anyone is hiding the boy
Vito Andolini..."
28,403100,405000,...turn him over to us.
29,405700,408500,Don Ciccio will thank you for it!
30,409900,412800,"It'll be better for the boy,
and better for you!"
31,424800,429500,"Any family who hides the boy
Vito Andolini will regret it!"
32,522800,524600,Nurse.
33,550500,552300,Money?
34,553600,555600,Interpreter!
35,561900,564300,Where are you from?
36,564600,566800,"-What is your name?
-Maria."
37,571100,573300,What is your name?
38,574600,577700,"Come on, son. What is your name?"
39,580900,583800,Vito Andolini from Corleone.
40,584600,587200,Corleone. Vito Corleone.
41,587700,590400,"Okay, over there."
42,591300,592500,Next.
43,601900,606300,"Tell him he has smallpox.
Quarantine three months."
44,615300,617800,Vito Corleone!
45,618400,620700,Vito Corleone!
46,622400,624900,Here he is. This is him.
47,731400,733600,Did you bring the car keys?
48,735900,738400,Laurie! Laurie!
49,758700,760800,Mama!
50,761800,763600,Mama!
51,765800,768500,"-Look who's here.
-Father Carmelo."
52,768600,771900,"-This is Father Carmelo.
-I'm Merle Johnson."
53,773600,775400,Mama!
54,776300,780500,"-Here I am.
-Constanzia, after one week?"
55,780600,784700,"I sent the car to the airport last week
to pick you up."
56,784700,790700,"It was chaos. Anyway, here I am, just
one week late. This is for my mama!"
57,790800,794000,"-What is this?
-You remember Merle?"
58,794200,796800,Hello. How are you? Thank you.
59,797000,802500,"Where's Michael? I've got to talk to him
and I can't wait on line."
60,802500,804900,You go see your children first.
61,805100,810700,"Then you worry about waiting on line to
see your brother. Like everybody else."
