Number,StartMilliseconds,EndMilliseconds,Text
1,79289,81531,I've got one!
2,82167,84159,"I've got a fish, Smeag. Smeagol!"
3,84335,87454,Pull it in. Go on.
4,95679,97506,Deagol!
5,154900,156726,Deagol?
6,159279,161520,Deagol.
7,177337,179413,"Give us that, Deagol, my love."
8,186762,189004,Because...
9,189181,192929,it's my birthday and I wants it.
10,286979,292222,My precious.
11,299783,302700,They cursed us.
12,302869,304243,Murderer.
13,304412,306867,"""Murderer"" they called us."
14,307039,311830,They cursed us and drove us away.
15,312961,314669,Gollum.
16,322219,325220,"And we wept, precious."
17,325388,328971,We wept to be so alone.
18,331561,335345,"- and cool
- So nice for feet"
19,336358,340734,And we only wish to catch a fish
20,340903,344153,So juicy sweet
21,349912,354039,"And we forgot the taste of bread,"
22,354207,357825,"the sound of trees,"
23,358710,361914,the softness of the wind.
24,362547,368218,We even forgot our own name.
25,376353,382769,My precious.
26,427024,429265,Wake up!
27,432153,433945,"Wake up, sleepies."
28,434113,435986,"We must go, yes."
29,436157,438826,We must go at once.
30,442371,445455,"Haven't you had any sleep, Mr. Frodo?"
31,447668,450205,I've gone and had too much.
32,451587,453330,Must be getting late.
33,457259,460295,It isn't midday yet.
34,460471,463044,The days are growing darker.
35,471940,474181,Must go! No time!
36,474358,476730,Not before Mr. Frodo's had something to eat.
37,476902,479773,"No time to lose, silly."
38,488538,489818,Here.
39,493043,494869,What about you?
40,495044,498413,"Oh, no, I'm not hungry.
Leastways, not for lembas bread."
41,499007,500381,Sam.
42,502969,504511,All right.
43,504678,507168,We don't have that much left.
44,507347,510217,We have to be careful or we're going to run out.
45,512393,515311,"You go ahead and eat that, Mr. Frodo."
46,515479,516890,I've rationed it.
47,517398,519058,There should be enough.
48,521235,522433,For what?
49,524112,525855,The journey home.
50,533704,536029,"Come, Hobbitses."
51,537416,539290,Very close now.
52,539460,542709,Very close to Mordor.
53,542879,545548,No safe places here.
54,545715,547873,Hurry.
55,600265,601973,It's good.
