Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"I believe in America. America has made my fortune. And I raised my daughter in the American fashion. I gave her freedom, but I taught her never to dishonor her family. She found a boyfriend, not an Italian. She went to the movies with him. She stayed out late. I didn't protest. Two months ago he took her for a drive with another boyfriend. They made her drink whiskey and then they tried to take advantage of her. She resisted, she kept her honor. So they beat her like an animal.",42.800000000000004,91,I believe in has made my fortune And I raised my daughter in American fashion I gave her freedom but I taught her never to dishonor her family She found boyfriend not Italian She went to movies with him She stayed out late I did not protest months ago he took her for drive with boyfriend They made her drink whiskey and then they tried to take advantage of her She resisted she kept her honor So they beat her like animal,neutral
2,"When I went to the hospital, her nose was broken, her jaw was shattered, held together by wire. She couldn't even weep because of the pain. But I wept. Why did I weep? She was the light of my life. Beautiful girl. Now she will never be beautiful again. Sorry. I went to the police, like a good American. These two boys were brought to trial. The judge sentenced them to three years in prison, but suspended the sentence.",37.099999999999994,79,When I went to hospital her nose was broken her jaw was shattered held together by wire She could not even weep because of pain But I wept Why did I weep She was light of my life Beautiful girl Now she will never be beautiful again Sorry I went to police like good boys were brought to trial judge sentenced them to years in prison but suspended sentence,grief
3,"Suspended the sentence! They went free that very day! I stood in the courtroom like a fool. Those two bastards, they smiled at me. Then I said to my wife, ""For justice, we must go to Don Corleone."" Why did you go to the police? Why didn't you come to me first? What do you want of me? Tell me anything, but do what I beg you to do. What is that? I want them dead. That I cannot do. I'll give you anything you ask. I've known you many years, but this is the first time you've asked for help. I can't remember the last time you invited me for a cup of coffee.",46.5,115,Suspended sentence They went free very day I stood in courtroom like fool bastards they smiled at me Then I said to my wife For justice we must go to Why did you go to police Why did not you come to me first What do you want of me Tell me anything but do what I beg you to do What is that I want them dead That I can not do I will give you anything you ask I have known you many years but this is first time you have asked for help I can not remember last time you invited me for cup of coffee,neutral
4,"Even though my wife is godmother to your only child. But let's be Frank here. You never wanted my friendship. And you were afraid to be in my debt. I didn't want to get into trouble. I understand. You found Paradise in America. You made a good living, had police protection and there were courts of law. You didn't need a friend like me. But now you come to me and say, ""Don Corleone, give me justice."" But you don't ask with respect. You don't offer friendship. You don't even think to call me Godfather.",40.5,95,Even though my wife is godmother to your only child But let us be here You never wanted my friendship And you were afraid to be in my debt I did not want to get into trouble I understand You found in You made good living had police protection and there were courts of law You did not need friend like me But now you come to me and say give me justice But you do not ask with respect You do not offer friendship You do not even think to call me,neutral
5,"You come on my daughter's wedding day and ask me to murder for money. I ask you for justice. That is not justice. Your daughter is alive. Let them suffer, then, as she suffers. How much shall I pay you? Bonasera, Bonasera. What have I ever done to make you treat me so disrespectfully? If you'd come in friendship, the scum that ruined your daughter would be suffering this very day. And if an honest man like you should make enemies, they'd be my enemies. And then they would fear you. Be my friend?",43.199999999999996,94,You come on my daughter 's wedding day and ask me to murder for money I ask you for justice That is not justice Your daughter is alive Let them suffer then as she suffers How much shall I pay you What have I ever done to make you treat me so disrespectfully If you would come in friendship scum that ruined your daughter would be suffering very day And if honest man like you should make enemies they would be my enemies And then they would fear you Be my friend,anger
6,"Godfather? Good. Some day, and that day may never come, I'll ask a service of you. But until that day accept this justice as a gift on my daughter's wedding day. - Gràzie, Godfather. - Prego. Give this to Clemenza. I want people that aren't going to get carried away. We're not murderers, in spite of what this undertaker says. - Where's Michael? - Don't worry, he'll be here. We're not taking the picture without Michael. - What's the matter? - It's Michael.",36.0,83,Good day and day may never come I will ask service of you But until day accept justice as gift on my daughter 's wedding day Give this to I want people that are not going to get carried away We are not murderers in spite of what undertaker says Where is Do not worry he will be here We are not taking picture without What is matter It is,desire
7,"Don Barzini. Hey, Paulie! Let me have some wine. Paulie! More wine. - You look terrific on the floor. - Are you a dance judge or something? Take a walk and do your job. Sandra, watch the kids. Don't let them run wild. You watch yourself, all right? 20, 30 grand. In small bills, cash. In that little silk purse. If this were somebody else's wedding... Sfortunato! Hey, Paulie! I got two gabagool, capocol, and a prosciut.",35.699999999999996,77,Hey Let me have wine Paulie More wine You look terrific on floor Are you dance judge or something Take walk and do your job watch kids Do not let them run wild You watch yourself all right grand In small bills cash In little silk purse If this were somebody else 's wedding Hey I got gabagool capocol and prosciut,admiration
8,"Stupid jerk! What's the matter? - Have to go back to work. - Tom. No Sicilian can refuse any request on his daughter's wedding day. Don Corleone, I'm honored and grateful that you have invited me. Get out of here! It's a private party. Go on! What is it? It's my sister's wedding. Goddamn FBI don't respect nothing! Come here, come here, come here! But towards the end, he was paroled to help with the American war effort, so for six months he's worked in my pastry shop. Nazorine, what can I do for you?",37.5,95,Stupid jerk What is matter Have to go back to work can refuse request on his daughter 's wedding day I am honored and grateful that you have invited me Get out of here It is private party Go on What is it It is my sister 's wedding do not respect nothing Come here come here come here But towards end he was paroled to help with American war effort so for months he is worked in my pastry shop what can I do for you,pride
9,"Now that the war is over, this boy, Enzo, they want to repatriate him back to Italy. Godfather, I have a daughter. You see, she and Enzo... You want Enzo to stay in this country, and your daughter to be married. You understand everything. Mr. Hagen. Thank you. Wait till you see the wedding cake I made for your daughter! The bride, the groom and the angel... - Who should I give this job to? - Not to our paisan. Give it to a Jew Congressman in another district. Who else is on the list? Hey, Michael!",38.1,97,Now that war is over boy they want to repatriate him back to I have daughter You see she and You want to stay in country and your daughter to be married You understand everything Thank you Wait till you see wedding cake I made for your daughter bride groom and angel Who should I give job to Not to our paisan Give it to in district Who else is on list Hey,neutral
10,"He's not on the list, but Luca Brasi wants to see you. Is this necessary? He didn't expect to be invited to the wedding, so he wanted to thank you. Don Corleone, I'm honored and grateful that you have invited me on the wedding day of your daughter. May their first child be a masculine child. Michael... That man over there is talking to himself. See that scary guy over there? - He's a very scary guy. - What's his name? His name is Luca Brasi. He helps my father out sometimes. Michael, he's coming over here!",40.0,97,He is not on list but wants to see you Is this necessary He did not expect to be invited to wedding so he wanted to thank you I am honored and grateful that you have invited me on wedding day of your daughter May their first child be masculine child man over there is talking to himself See that scary guy over there He is very scary guy What is his name His name is He helps my father out sometimes he is coming over here,gratitude
