Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"I've got one! I've got a fish, Smeag. Smeagol! Pull it in. Go on. Deagol! Deagol? Deagol. Give us that, Deagol, my love. Because... it's my birthday and I wants it. My precious. They cursed us. Murderer. ""Murderer"" they called us. They cursed us and drove us away. Gollum. And we wept, precious.",42.80200000000001,53,I have got I have got fish Smeagol Pull it in Go on Deagol Deagol Deagol Give us that my love Because it is my birthday and I wants it My precious They cursed us Murderer Murderer they called us They cursed us and drove us away And we wept precious,love
2,"We wept to be so alone. - and cool - So nice for feet And we only wish to catch a fish So juicy sweet And we forgot the taste of bread, the sound of trees, the softness of the wind. We even forgot our own name. My precious. Wake up! Wake up, sleepies. We must go, yes. We must go at once. Haven't you had any sleep, Mr. Frodo? I've gone and had too much. Must be getting late.",53.968,80,We wept to be so alone and cool So nice for feet And we only wish to catch fish So juicy sweet And we forgot taste of bread sound of trees softness of wind We even forgot our own name My precious Wake up Wake up sleepies We must go yes We must go at once Have not you had sleep I have gone and had too much Must be getting late,love
3,"It isn't midday yet. The days are growing darker. Must go! No time! Not before Mr. Frodo's had something to eat. No time to lose, silly. Here. What about you? Oh, no, I'm not hungry. Leastways, not for lembas bread. Sam. All right. We don't have that much left. We have to be careful or we're going to run out. You go ahead and eat that, Mr. Frodo. I've rationed it. There should be enough. For what?",35.031,77,It is not midday yet days are growing darker Must go time Not before 's had something to eat time to lose silly Here What about you Oh no I am not hungry Leastways not for bread All right We do not have that much left We have to be careful or we are going to run out You go ahead and eat that I have rationed it There should be enough For what,caring
4,"The journey home. Come, Hobbitses. Very close now. Very close to Mordor. No safe places here. Hurry. It's good. Definitely from the Shire. Longbottom Leaf. I feel like I'm back at The Green Dragon. - Green Dragon. - A mug of ale in my hand. Putting my feet up on a settle after a hard day's work. Only, you've never done a hard day's work. Welcome, my lords... to Isengard! You young rascals! A merry hunt you've led us on...",44.22500000000001,80,journey home Come Very close now Very close to safe places here Hurry It is good Definitely from I feel like I am back at A mug of ale in my hand Putting my feet up on settle after hard day 's work Only you have never done hard day 's work Welcome my lords to You young rascals merry hunt you have led us on,joy
5,"and now we find you feasting and... and smoking! We are sitting on a field of victory... enjoying a few well-earned comforts. The salted pork is particularly good. Salted pork? - Hobbits. - We're under orders from Treebeard... who's taken over management of Isengard. Young Master Gandalf. I'm glad you've come. Wood and water, stock and stone I can master. But there is a wizard to manage here... locked in his tower. Show yourself. Be careful. Even in defeat, Saruman is dangerous. Well, let's just have his head and be done with it.",49.594,93,and now we find you feasting and and smoking We are sitting on field of victory enjoying few well earned comforts salted pork is particularly good Salted pork We are under orders from who is taken over management of I am glad you have come Wood and water stock and stone I can master But there is wizard to manage here locked in his tower Show yourself Be careful Even in defeat is dangerous Well let us just have his head and be done with it,caring
6,"No. We need him alive. We need him to talk. You have fought many wars and slain many men, Theoden King... and made peace afterwards. Can we not take counsel together as we once did, my old friend? Can we not have peace, you and I? We shall have peace. We shall have peace... when you answer for the burning of the Westfold... and the children that lie dead there! We shall have peace when the lives of the soldiers... whose bodies were hewn even as they lay dead... against the gates of the Hornburg, are avenged! When you hang from a gibbet for the sport of your own crows... we shall have peace.",49.232,114,No We need him alive We need him to talk You have fought many wars and slain many men and made peace afterwards Can we not take counsel together as we once did my old friend Can we not have peace you and I We shall have peace We shall have peace when you answer for burning of and children that lie dead there We shall have peace when lives of soldiers bodies were hewn even as they lay dead against gates of are avenged When you hang from gibbet for sport of your own crows we shall have peace,anger
7,"Gibbets and crows? Dotard! What do you want, Gandalf Greyhame? Let me guess. The Key of Orthanc. Or perhaps the Keys of Barad-dur itself... along with the crowns of the seven kings and the rods of the Five Wizards! Your treachery has already cost many lives. Thousands more are now at risk. But you could save them, Saruman. You were deep in the enemy's counsel. So you have come here for information. I have some for you. Something festers in the heart of Middle-earth. Something that you have failed to see. But the Great Eye has seen it. Even now he presses his advantage.",43.681,104,Gibbets and crows What do you want Let me guess of Or perhaps of itself along with crowns of kings and rods of Your treachery has already cost many lives Thousands more are now at risk But you could save them You were deep in enemy 's counsel So you have come here for information I have some for you Something festers in heart of Middle earth Something that you have failed to see But has seen it Even now he presses his advantage,neutral
8,"His attack will come soon. You're all going to die. But you know this, don't you, Gandalf? You cannot think that this Ranger will ever sit upon the throne of Gondor. This exile, crept from the shadows, will never be crowned king. Gandalf does not hesitate to sacrifice those closest to him... those he professes to love. Tell me, what words of comfort did you give the Halfling... before you sent him to his doom? The path that you have set him on can only lead to death. I've heard enough! Shoot him. Stick an arrow in his gob. No. Come down, Saruman... - and your life will be spared. - Save your pity and your mercy. I have no use for it!",50.703,123,His attack will come soon You are all going to die But you know this do not you You can not think that will ever sit upon throne of exile crept from shadows will never be crowned king does not hesitate to sacrifice closest to him those he professes to love Tell me words of comfort did you give before you sent him to his doom path that you have set him on can only lead to death I have heard enough Shoot him Stick arrow in his gob No Come down and your life will be spared Save your pity and your mercy I have use for it,caring
9,"Saruman... your staff is broken. Grima, you need not follow him. You were not always as you are now. You were once a Man of Rohan. Come down. A Man of Rohan? What is the house of Rohan... but a thatched barn where brigands drink in the reek... and their brats roll on the floor with the dogs? The victory at Helm's Deep does not belong to you, Theoden Horse-master. You are a lesser son of greater sires. Grima... come down. Be free of him. - Free? He will never be free. - No.",47.158,94,Saruman your staff is broken you need not follow him You were not always as you are now You were once of Come down of What is house of but thatched barn where brigands drink in reek and their brats roll on floor with dogs victory at 's does not belong to you master You are lesser son of greater sires come down Be free of him Free He will never be free No,neutral
10,"Get down, cur! Saruman! You were deep in the enemy's counsel. Tell us what you know! You withdraw your guard, and I will tell you where your doom will be decided. I will not be held prisoner here. Send word to all our allies... and to every corner of Middle-earth that still stands free. The enemy moves against us. We need to know where he will strike. The filth of Saruman... is washing away. Trees will come back to live here. Young trees. - Wild trees. - Pippin! Bless my bark! Peregrin Took!",45.760999999999996,93,Get down You were deep in enemy 's counsel Tell us what you know You withdraw your guard and I will tell you where your doom will be decided I will not be held prisoner here Send word to our allies and to corner of earth that still stands free enemy moves against us We need to know where he will strike filth of is washing away Trees will come back to live here Young trees Wild trees Bless my bark Took,optimism
11,"I'll take that, my lad. Quickly, now. Tonight we remember those who gave their blood to defend this country. Hail the victorious dead. Hail! No pauses. - No spills. - And no regurgitation. So it's a drinking game? Last one standing wins. What'll we drink to? Let's drink to victory! To victory! Be thou, Aragorn, well. I am happy for you. He is an honorable man. You are both honorable men. It was not Theoden of Rohan who led our people to victory.",41.104,83,I will take that my lad Quickly now Tonight we remember those who gave their blood to defend country Hail victorious dead Hail pauses spills And regurgitation So it is drinking game Last standing wins What will we drink to Let us drink to victory To victory Be thou well I am happy for you He is honorable man You are both honorable men It was not of who led our people to victory,joy
