Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"Is everything in place? You're not to relieve me. I know, but I felt like taking a shift. You like him, don't you? You like watching him. Don't be ridiculous. We're going to kill him. Morpheus believes he is the One. Do you? It doesn't matter what I believe. You don't, do you? Did you hear that? Hear what? Are you sure this line is clean? Yeah, of course I'm sure. I better go.",25.567999999999998,74,Is everything in place You are not to relieve me I know but I felt like taking shift You like him do not you You like watching him Do not be ridiculous We are going to kill him believes he is Do you It does not matter what I believe You do not do you Did you hear that Hear what Are you sure line is clean Yeah of course I am sure I better go,neutral
2,"Freeze! Police! Hands on your head! Do it! Do it now! - Lieutenant. - Oh, shit. Lieutenant, you were given specific orders. I'm just doing my job. You give me that ""juris-my-dick-tion"" crap, you can cram it up your ass. The orders were for your protection. I think we can handle one little girl. I sent two units! They're bringing her down now! No, lieutenant, your men are already dead. Shit.",27.107,71,Freeze Police Hands on your head Do it Do it now Oh shit you were given specific orders I am just doing my job You give me that juris my dick tion crap you can cram it up your ass orders were for your protection I think we can handle little girl I sent units They are bringing her down now No lieutenant your men are already dead Shit,anger
3,"Morpheus, the line was traced. I don't know how. I know. They cut the hard line. There's no time. Get to another exit. - Are there any agents? Yes. Goddamn it. You have to focus, Trinity. There's a phone at Wells and Lake. You can make it. - All right. - Go. That's impossible. Get up, Trinity. Just get up. Get up.",20.979000000000003,62,line was traced I do not know how I know They cut hard line There is time Get to exit Are there agents Yes Goddamn it You have to focus There is phone at and You can make it All right Go That is impossible Get up Just get up Get up,neutral
4,"She got out. It doesn't matter. The informant is real. Yes. We have the name of their next target. The name is Neo. We'll need a search running. It has already begun. What? What the hell? ""Follow the white rabbit."" Who is it? It's Choi.",19.934999999999995,45,She got out It does not matter informant is real Yes We have name of their next target name is We will need search running It has already begun What What hell Follow white rabbit Who is it It is,anger
5,"Yeah. Yeah. You're two hours late. I know. It's her fault. You got the money? Two grand. Hold on. Hallelujah. You're my savior. My own personal Jesus Christ. You get caught using that... I know. This never happened. You don't exist. Right. Something wrong, man? You look a little whiter than usual.",20.519,52,Yeah Yeah You are hours late I know It is her fault You got money grand Hold on You are my savior My own personal You get caught using that I know This never happened You do not exist Right Something wrong man You look little whiter than usual,realization
6,"My computer, it... Ever have that feeling where you're not sure if you're awake or dreaming? All the time. It's called mescaline. It's the only way to fly. It just sounds like you need to unplug. Get some R and R? What do you think, Dujour? Should we take him with us? Definitely. No, I can't. I have work tomorrow. Come on. It'll be fun. I promise. Yeah.",29.404,68,My computer it Ever have feeling where you are not sure if you are awake or dreaming time It is called mescaline It is only way to fly It just sounds like you need to unplug Get R and R What do you think Should we take him with us Definitely No I can not I have work tomorrow Come on It will be fun I promise Yeah,amusement
7,"Sure. I'll go. Hello, Neo. How do you know that name? I know a lot about you. - Who are you? - My name is Trinity. Trinity. The Trinity? That cracked the IRS D-base? That was a long time ago. - Jesus. - What? I just thought... ...you were a guy.",18.31,51,Sure I will go Hello How do you know name I know lot about you Who are you My name is Trinity That cracked base That was long time ago What I just thought you were guy,neutral
8,"Most guys do. That was you on my computer. How did you do that? Right now, all I can tell you... ...is that you're in danger. I brought you here to warn you. - Of what? They're watching you, Neo. - Who is? - Please just listen. I know why you're here, Neo. I know what you've been doing. I know why you hardly sleep... ...why you live alone and why, night after night...",24.315999999999995,74,Most guys do That was you on my computer How did you do that Right now all I can tell you is that you are in danger I brought you here to warn you Of what They are watching you Who is Please just listen I know why you are here I know what you have been doing I know why you hardly sleep why you live alone and why night after night,neutral
9,"...you sit at your computer. You're looking for him. I know, because I was once looking for the same thing. And when he found me... ...he told me I wasn't really looking for him... ...I was looking for an answer. It's the question that drives us, Neo. It's the question that brought you here. You know the question... ...just as I did. What is the Matrix? The answer is out there, Neo.",26.609999999999996,72,you sit at your computer You are looking for him I know because I was once looking for same thing And when he found me he told me I was not really looking for him I was looking for answer It is question that drives us It is question that brought you here You know question just as I did What is answer is out there,neutral
10,"It's looking for you. And it will find you... ...if you want it to. Shit. Shit, shit. You have a problem with authority, Mr. Anderson. You believe that you are special, that the rules do not apply to you. Obviously, you are mistaken. This is one of the top software companies in the world... ...because employees understand they are part of a whole. Thus, if an employee has a problem, the company has a problem. The time has come to make a choice, Mr. Anderson.",30.905,85,It is looking for you And it will find you if you want it to Shit shit You have problem with authority You believe that you are special that rules do not apply to you Obviously you are mistaken This is of top software companies in world because employees understand they are part of whole Thus if employee has problem company has problem time has come to make choice,annoyance
11,"Either you choose to be at your desk on time from this day forth... ...or you choose to find another job. Do I make myself clear? Yes, Mr. Rhineheart. Perfectly clear. Thomas Anderson? Yeah, that's me. Okay. Great. Have a nice day. Hello? Hello, Neo. Do you know who this is? - Morpheus. - Yes.",22.520999999999997,55,Either you choose to be at your desk on time from day forth or you choose to find job Do I make myself clear Yes Perfectly clear Yeah that is me Okay Great Have nice day Hello Do you know who this is Yes,gratitude
12,"I've been looking for you. I don't know if you're ready to see what I want to show you. But unfortunately, you and I have run out of time. They're coming for you, and I don't know what they're going to do. Who's coming for me? Stand up and see for yourself. What? Right now? Yes. Now. Do it slowly. The elevator. - Oh, shit! - Yes. What do they want?",25.441999999999997,71,I have been looking for you I do not know if you are ready to see what I want to show you But unfortunately you and I have run out of time They are coming for you and I do not know what they are going to do Who is coming for me Stand up and see for yourself What Right now Yes Now Do it slowly elevator Oh shit Yes What do they want,neutral
13,"I don't know. If you don't want to find out, get out of there. How? I can guide you, but you must do exactly as I say. - Okay. - The cubicle across from you is empty. - But what if they-- - Go. Now. Stay here for just a moment. When I tell you, go to the end of the row... ...to the office at the end of the hall. Stay as low as you can. Go. Now. Good. Now, outside there is a scaffold. - How do you know this? - We don't have time.",28.820999999999998,97,I do not know If you do not want to find out get out of there How I can guide you but you must do exactly as I say Okay cubicle across from you is empty But what if Now Stay here for just moment When I tell you go to end of row to office at end of hall Stay as low as you can Go Now Good Now outside there is scaffold How do you know this We do not have time,neutral
14,To your left there's a window. Go to it. Open it. Take the scaffold to the roof. No way! No way! This is crazy! There are two ways out of this building. One is that scaffold. The other is in their custody. You take a chance either way. I leave it to you. This is insane! Why is this happening to me? What'd I do? I'm nobody. I didn't do anything. I'm gonna die.,27.611,74,To your left there is window Go to it Open it Take scaffold to roof way way This is crazy There are ways out of building is scaffold other is in their custody You take chance way I leave it to you This is insane Why is this happening to me What did I do I am nobody I did not do anything I am going to die,anger
15,"Shit! Oh, shit! I can't do this. Shit. As you can see, we've had our eye on you for some time now, Mr. Anderson. It seems that you've been living... ...two lives. In one life, you're Thomas A. Anderson... ...program writer for a respectable software company. You have a social security number. You pay your taxes. And you... ...help your landlady carry out her garbage.",28.655,65,Shit Oh shit I can not do this Shit As you can see we have had our eye on you for time now It seems that you have been living lives In life you are A. program writer for respectable software company You have social security number You pay your taxes And you help your landlady carry out her garbage,annoyance
16,"The other life is lived in computers... ...where you go by the hacker alias ""Neo""... ...and are guilty of virtually every computer crime we have a law for. One of these lives... ...has a future. And one of them does not. I'm going to be as forthcoming as I can be, Mr. Anderson. You're here... ...because we need your help. We know that you've been contacted by a certain... ...individual. A man who calls himself ""Morpheus.""",32.948,76,other life is lived in computers where you go by hacker and are guilty of virtually every computer crime we have law for of lives has future And of them does not I am going to be as forthcoming as I can be You are here because we need your help We know that you have been contacted by certain individual man who calls himself,optimism
