Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
1,"The world we live in. It's so wondrous, mysterious, even magical. No. No, not that world. I meant this one. The smartphone. Each system and program and app is its own little planet of perfect technology, all providing services so necessary, so crucial, so unbelievably profound. Look who just sent me a text. Addie McAllister?",29.070999999999998,55,world we live in It is so wondrous mysterious even magical No No not world I meant one smartphone system and program and app is its own little planet of perfect technology all providing services so necessary so crucial so unbelievably profound Look who just sent me text,admiration
2,"Must be a mistake. Or a joke. Or a scam. Don't send her your Social Security number. Dude. She's right there. That's our user, Alex. And, like every freshman in high school, his whole life, everything, revolves around his phone. And, as the pace of life gets faster and faster... Phones down in five. And attention spans get shorter and shorter and... You're probably not even listening to me right now. Who has the time to type out actual words?",27.03,80,Must be mistake Or joke Or scam Do not send her your number Dude She is right there That is our user And like freshman in high school his whole life everything revolves around his phone And as pace of life gets faster and faster Phones down in And attention spans get shorter and shorter and You are probably not even listening to me right now Who has time to type out actual words,realization
3,"And that's where we come in, the most important invention in the history of communication... Emojis. That's my home. Textopolis. Here, each of us does one thing, and we have to nail it every time. The Christmas Tree just has to stand there all festive. Merry Christmas. It's still September, Tim. The Princesses...",22.105999999999998,53,And that is where we come in most important invention in history of communication That is my home Here each of us does thing and we have to nail it time just has to stand there festive It is still,neutral
4,"I am so pretty. They just got to wear their crowns and keep their hair combed. You guys, we are so pretty. Devil, Poop, Thumbs Up. They just show up, and they're good to go. But for the faces, the pressure is on. Crier always has to cry, even if he's just won the lottery. Hooray! I'm a billionaire! The Laugher is always laughing, even if he's just broken his arm. I can see the bone! Now, me, I'm a Meh.",24.026999999999994,81,I am so pretty They just got to wear their crowns and keep their hair combed You guys we are so pretty They just show up and they are good to go But for faces pressure is on always has to cry even if he is just won lottery I am billionaire is always laughing even if he is just broken his arm I can see bone Now me I am,admiration
5,"So I got to be totally over it all the time, you know, like, ""Meh, who cares?"" Which is not as easy as it sounds. Morning, Mrs. D. I see you have the little minis with you. They're so cute. That is so adorable, I can't take it! Now I'll never get them to sleep. Stick to your one face, weirdo. No! No! It's hard to always act blase, when living in Textopolis is just so exciting. Hello, good simians.",25.027999999999995,80,So I got to be totally over it time you know like who cares Which is not as easy as it sounds Morning I see you have little minis with you They are so cute That is so adorable I can not take it Now I will never get them to sleep Stick to your face weirdo No No It is hard to always act blase when living in is just so exciting Hello good simians,love
6,"Those are some sharp attaches. Yes, well, we have business to attend to. What kind of business? Monkey business. I sounded British! Meh. That was really good. Meh. Meh. That was a great... -Whatcha doing there, mate? -Practicing. Today is my first day on the phone. Boy. I'm gonna be so meh. What are you gonna do? Me and the boys are gonna throw ourselves on the barbie!",24.063999999999997,68,Those are sharp attaches Yes well we have business to attend to kind of business Monkey business I sounded British That was really good That was great -What Are You doing there mate -Practicing Today is my first day on phone Boy I am going to be so meh What are you going to do Me and boys are going to throw ourselves on barbie,admiration
7,"Here's my sauce now. G'day, mate. Hey. Konnichiwa. Sorry, emoticons! I hate knocking over the elderly. Here, let me help, let me help. My colon! Is that the time? Hey, my eyes are up here, pal. Yeah! All right! Right on time. So, last week,",19.1,45,Here is my sauce now Good day mate Hey Sorry emoticons I hate knocking over elderly Here let me help let me help My colon Is that time Hey my eyes are up here pal Yeah All right Right on time So last week,neutral
8,"Alex sends me next to this guy. That kid! Where does he get this stuff? Why are you laughing, freak? Now, unlike me, my parents are total pros. Gene, please tell me you weren't laughing just now. In public. He was. I remember. Let's go somewhere more private. I have some bad news, Gene. And I'm afraid you'll have the wrong reaction. Okay. What's the wrong reaction? Anything other than ""meh.""",27.699999999999996,71,sends me next to guy kid Where does he get stuff Why are you laughing freak Now unlike me my parents are total pros Gene please tell me you were not laughing just now In public He was I remember Let us go somewhere more private I have bad news And I am afraid you will have wrong reaction Okay What is wrong reaction Anything other than meh,fear
9,"Come on. I don't want to be late. I'm not letting you go to work today. Wait, what? You're just not ready, son. Come on! Working in the cube is an emoji's whole purpose in life. Everybody my age is working on the phone except for me. Sweetie, that's not true. Yeah! I'm gonna work on the phone, and I'm only 10. That's because I believe in you. Should we wash our hands? No, no, no. We're number two!",23.939,79,Come on I do not want to be late I am not letting you go to work today Wait what You are just not ready son Come on Working in cube is emoji 's whole purpose in life Everybody my age is working on phone except for me that is not true Yeah I am going to work on phone and I am only That is because I believe in you Should we wash our hands No no no We are number,neutral
10,"We're number two! We're number two! See? I... I know I'm different, okay? But when I need to, I can be meh. I just... I want to be a working emoji, you know, like... Like everybody else, and then... Then I would finally fit in, you know? You fit in, honey. No, I don't, Mom. I never have. But I can change all that if you'd just let me. Just give me a chance.",24.023999999999997,74,We are number We are number See I I know I am different okay But when I need to I can be meh I just I want to be working emoji you know like Like everybody else and then Then I would finally fit in you know You fit in honey No I do not I never have But I can change all that if you would just let me Just give me chance,approval
